@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no','yes'}
@attribute zero numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@data
3.076,'yes',0,0.629145160317421,0.695190419210121,0.903813005657867,0.618132588453591,0.0155959955882281,0.346944694407284,0.72440299927257,0.108598950551823,0.771590700373054,0.621371310204268,0.878051346167922,0.121366258477792,0.535519674187526,0.270448117749766,0.756971220951527,0.0481487393844873,0.659506108378991,0.217648012330756,0.715477772522718,0.923564234981313,0.153433990897611,0.22912511928007,0.47739532426931,0.559304759372026,0.418058617506176,0.848429696634412,0.982706102309749,0.833527947310358,0.228268971433863,0.316554883262143,0.846553491661325,0.628655772656202,0.328974484233186,0.514286585152149,0.265937414718792,0.105105954920873,0.446031836559996,0.00675542070530355,0.0202861309517175,0.079203832661733,0.929076799657196,0.778630041051656,0.133820523042232,0.583364870864898,0.986475754994899,0.0741027353797108,0.96539704571478,0.329928882652894,0.88926085154526,0.0814916982781142,0.354417835362256,0.220250587910414,0.433216087985784,0.429863051511347,0.48051453451626,0.142818735446781,0.283744198968634,0.806845674524084,0.0807227087207139,0.961814465932548
1.314,'yes',0,0.907926385756582,0.415223698364571,0.58546580420807,0.272796425968409,0.456348376115784,0.911508550634608,0.861778401071206,0.289277108153328,0.255723398178816,0.774061160394922,0.325114546110854,0.80460119037889,0.890428808284923,0.834364274283871,0.818107890663669,0.762854349799454,0.675785141065717,0.591116971801966,0.335020135622472,0.316688919672742,0.906231757486239,0.404569149948657,0.372364839073271,0.859459296567366,0.35529549815692,0.234703714726493,0.418716150103137,0.24292303272523,0.832847794052213,0.297448907978833,0.427713559241965,0.50562510616146,0.488929336424917,0.909528095275164,0.449654509779066,0.990696805529296,0.815527698257938,0.236934738699347,0.142575724748895,0.993604476563632,0.106501865433529,0.346524651860818,0.563273678068072,0.0303767793811858,0.906372975790873,0.617664667777717,0.44501455174759,0.922913072630763,0.522195641882718,0.913495542481542,0.268090370576829,0.0214366253931075,0.266243586549535,0.633982136845589,0.0728138161357492,0.931250437861308,0.770254264818504,0.394496084423736,0.369496112922207,0.979902022052556
1.159,'yes',0,0.639408849645406,0.364900883520022,0.974056306062266,0.644883637316525,0.933386262739077,0.827782760141417,0.70051028416492,0.665581207023934,0.746730129700154,0.175965413451195,0.350583134917542,0.972514279652387,0.137297201668844,0.164741455111653,0.132581864716485,0.696730665164068,0.348412605468184,0.498102836310863,0.207236550282687,0.681284541962668,0.263446009950712,0.438103908440098,0.122287944192067,0.800935463281348,0.459226614329964,0.322076660348102,0.176742116454989,0.162129934877157,0.452335112262517,0.708072254899889,0.354492831043899,0.763303867774084,0.0750466682948172,0.00311131193302572,0.26349933212623,0.402916864957660,0.282544640125707,0.23608379997313,0.566576187498868,0.85828661522828,0.524180101463571,0.975106213707477,0.732916597509757,0.575054966611788,0.273560744477436,0.0778456316329539,0.125757737318054,0.0958481663838029,0.172418603207916,0.274408809607849,0.422160782152787,0.91912400862202,0.665863445959985,0.0664071126375347,0.404306989395991,0.997948065400124,0.778003526851535,0.906219260767102,0.0122157807927579,0.156144497217610
3,'yes',0,0.202878817217425,0.321920384885743,0.185323509620503,0.83866098150611,0.322699978714809,0.247678661486134,0.0541302838828415,0.0341448422987014,0.29720843443647,0.304287906037644,0.516088141128421,0.400539068505168,0.363105940166861,0.677809525979683,0.64320955448784,0.957187097985297,0.328285216819495,0.113867645151913,0.597318962449208,0.580426554428414,0.383082461776212,0.857144108042121,0.376204641303048,0.362059717765078,0.602611755486578,0.145119974622503,0.768587797181681,0.541621160227805,0.0826127051841468,0.796250932151452,0.823433089768514,0.931184157729149,0.323776905192062,0.693955342052504,0.198905034223571,0.624342038761824,0.201457253424451,0.863753070123494,0.791418557986617,0.522112523438409,0.052749102935195,0.84460588847287,0.858608828159049,0.201249453471974,0.8972120184917,0.194853901863098,0.778672435320914,0.662637705449015,0.602310759946704,0.668525353074074,0.741615909850225,0.594245098764077,0.702489748829976,0.688111668685451,0.345678447745740,0.415338541148230,0.7103731574025,0.628671148326248,0.39707590546459,0.431023513665423
1.489,'yes',0,0.468135855393484,0.936378911603242,0.427312437212095,0.393997627776116,0.601497010327876,0.969898880459368,0.924854466924444,0.313149814493954,0.472409785259515,0.164661824004725,0.940391541458666,0.412403696216643,0.598600358702242,0.48275917978026,0.809222294716164,0.663509026635438,0.325425827642903,0.617066615726799,0.810557537944987,0.0758515417110175,0.81741135334596,0.94285010988824,0.390829092822969,0.854771285550669,0.69582637376152,0.413693401496857,0.434270625235513,0.795970104401931,0.89110707771033,0.410627402365208,0.417849088320509,0.674645473714918,0.0760690215975046,0.78686989704147,0.988697214750573,0.575291860150173,0.997121231164783,0.743855685694143,0.894106139196083,0.942027253564447,0.589932971866801,0.133070809999481,0.301165809389204,0.593534779269248,0.521047604037449,0.135926833609119,0.227446603123099,0.971985060954466,0.974557957379147,0.396879522362724,0.809574212878942,0.498123551951721,0.533764906227589,0.273601900087669,0.747092468896881,0.984866253100336,0.765914893476292,0.81899821292609,0.633672893512994,0.965433492558077
2.625,'yes',0,0.765924701001495,0.445446894038469,0.2722887925338,0.117562498198822,0.110355888027698,0.392469803802669,0.254810506012291,0.421328017720953,0.903914632974193,0.387248188722879,0.193205716786906,0.658054265426472,0.327151155099273,0.254313740180805,0.186125300358981,0.127811293350533,0.554224722320214,0.552726154914126,0.651376259513199,0.465841132914647,0.136331365210935,0.511076380964369,0.0912271763663739,0.265558434417471,0.0745753985829651,0.428847599076107,0.041817338205874,0.501008644234389,0.934506685473025,0.150004044640809,0.446048536105081,0.250594179378822,0.86674490920268,0.993776775198057,0.320862676948309,0.759826144203544,0.570129701169208,0.33136783959344,0.933906996622682,0.911996873095632,0.230608670506626,0.460780531400815,0.321500722318888,0.408807879779488,0.84308380051516,0.190011184895411,0.325324974954128,0.849656248930842,0.137972036842257,0.0773652612697333,0.642133433837444,0.966088481480256,0.0347027985844761,0.556154027348384,0.337789531331509,0.321471409639344,0.561871730023995,0.482882355572656,0.209099261788651,0.70487248338759
4.41,'yes',0,0.604395634261891,0.650762659264728,0.544764435384423,0.278195183025673,0.00506709376350045,0.93809545575641,0.798684570705518,0.259796932106838,0.0286160577088594,0.00381984817795455,0.0726407256443053,0.216386696323752,0.278162930859253,0.622314981883392,0.659344563260674,0.417321126675233,0.404531060485169,0.0957408563699573,0.282511340454221,0.853833241155371,0.70132458745502,0.688773936359212,0.453945316374302,0.691159177338704,0.87004600954242,0.708638676209375,0.761573111638427,0.540412952657789,0.421671591000631,0.528709505219012,0.0960871481802315,0.515748758567497,0.422671558335423,0.814883788581938,0.583435324253514,0.923279297770932,0.0909686712548137,0.821047241101041,0.908680452033877,0.619414450367913,0.0313807786442339,0.521960721584037,0.757670449791476,0.722576888510957,0.952605524100363,0.47786890855059,0.645230013178661,0.829088989878073,0.330244728364050,0.52670319750905,0.797344693681225,0.950860107084736,0.726033848011866,0.218924174783751,0.54460604977794,0.350108450045809,0.585883513092995,0.565649911994115,0.448379891226068,0.0814369516447186
2.737,'yes',0,0.281048838049173,0.939682578202337,0.437927429797128,0.412529810331762,0.508741508005187,0.162236229516566,0.354299036087468,0.0116896091494709,0.608767640311271,0.720249348552898,0.297514712903649,0.5923629864119,0.330115768359974,0.910368726821616,0.492572190938517,0.0286909332498908,0.919430259382352,0.349486348452047,0.8349474016577,0.82756619900465,0.878779793158174,0.157279768027365,0.0328135371673852,0.612740476848558,0.484187592053786,0.94930043607019,0.726518135285005,0.460583583218977,0.595238373847678,0.653964078286663,0.93063015025109,0.369631657842547,0.748001443687826,0.884233688004315,0.622422983171418,0.544780211290345,0.37115831207484,0.277017659973353,0.607348968042061,0.162263720063493,0.958377740578726,0.183119166642427,0.297572854207829,0.918306369101629,0.719919446390122,0.880581509089097,0.416840739082545,0.522454765858129,0.0452189994975924,0.628322159871459,0.958923146827146,0.785341742448509,0.954021823825315,0.242962108226493,0.159062759950757,0.403826402500272,0.405763672897592,0.069063990842551,0.339708007173613,0.302824335172772
6.7,'no',0,0.501853645080701,0.746414720546454,0.784278293605894,0.715469416230917,0.350078593706712,0.919231666484848,0.949847183423117,0.72826385195367,0.512558536604047,0.654394582379609,0.560015241149813,0.99322885228321,0.902133034309372,0.0538409622386098,0.121346819913015,0.809159684926271,0.451189628569409,0.0838051128666848,0.667759943054989,0.485170148080215,0.638634626986459,0.236237952718511,0.935721845598891,0.853897345717996,0.131548914592713,0.348221273627132,0.642037758836523,0.932429602602497,0.377971480833367,0.731437537586316,0.252768398728222,0.867156671825796,0.618310534628108,0.436522565549240,0.922121353913099,0.393638086505234,0.187505593290552,0.673874941188842,0.284847994800657,0.610458239214495,0.385049727279693,0.690663421992213,0.543100595707074,0.0433373351115733,0.549925355939195,0.992897427873686,0.628500671358779,0.669299028813839,0.597038219682872,0.783771145623177,0.790150855435058,0.635060200933367,0.166133337188512,0.191445430507883,0.491933314595371,0.143635489977896,0.59704358340241,0.526442316593602,0.91374666057527,0.0227233646437526
1.8,'yes',0,0.801502572605386,0.996462571900338,0.376338890055194,0.234637691173702,0.333406297490001,0.893994980491698,0.745671721408144,0.957547730533406,0.589762053219602,0.928903600433841,0.101400993298739,0.922794789774343,0.841871617594734,0.79378198320046,0.260772543027997,0.369081472046673,0.545263560023159,0.687239022692665,0.842745388159528,0.312128197168931,0.742560014827177,0.521391612943262,0.424131004372612,0.582658722531050,0.0846837065182626,0.575377956032753,0.441207728814334,0.600462766131386,0.0837510912679136,0.223993052262813,0.989939818624407,0.238589450251311,0.874965515453368,0.440483089303598,0.265784439863637,0.8946220590733,0.305111039197072,0.261497077066451,0.243217665934935,0.700398915912956,0.874925769865513,0.560593977803364,0.745237419847399,0.288629904855043,0.373581673251465,0.0673235137946904,0.0354945615399629,0.227630840381607,0.618294768501073,0.530276261735708,0.512978061102331,0.825959040317684,0.360989339184016,0.0364872787613422,0.822228611679748,0.306670827325433,0.63719351706095,0.669904567068443,0.207352402154356,0.3578593255952
3.425,'yes',0,0.0737020447850227,0.165784591110423,0.207338412292302,0.382761749904603,0.281215108465403,0.880931034684181,0.337341414764524,0.193626954220235,0.193525885697454,0.150439173448831,0.615772999823093,0.7791929312516,0.951215050648898,0.501780731836334,0.127217462286353,0.559844523435459,0.971064248587936,0.627168748527765,0.806789744412526,0.465690950863063,0.673619644483551,0.948878049617633,0.453585432143882,0.115960689727217,0.188332270365208,0.271917619509622,0.157977845286950,0.136740890564397,0.128706830553710,0.561615717364475,0.330971932969987,0.397390369791538,0.932132513727993,0.56197303510271,0.532926880056038,0.154177916701883,0.482235799077898,0.85823079990223,0.906344576971605,0.514501789351925,0.533282143995166,0.501889396924525,0.247410601004958,0.669296480016783,0.739479685202241,0.973190189572051,0.746336698299274,0.856968512991443,0.0100860865786672,0.205886682495475,0.905910747824237,0.202264744089916,0.481502954382449,0.761232430115342,0.303096008719876,0.0360240731388330,0.986007909290493,0.369768370641395,0.600404975237325,0.283510670531541
2.4266,'yes',0,0.891427024034783,0.155757990200073,0.226281335577369,0.541744124144316,0.923691175179556,0.543879055418074,0.498581987805665,0.95810609566979,0.199428970692679,0.921143414685503,0.0894760855007917,0.926440752111375,0.831055927788839,0.401340363780037,0.197493884013966,0.116442465223372,0.754397255834192,0.64340833760798,0.87365335249342,0.907922846032307,0.454331087647006,0.0809983855579048,0.85199575079605,0.754376236349344,0.199227330973372,0.814601487247273,0.607509134104475,0.0553127666935325,0.0200055378954858,0.863947336794809,0.706535022472963,0.743808419210836,0.0880869433749467,0.0245224758982658,0.551288819173351,0.591244192095473,0.153671809472144,0.383388952352107,0.543200350366533,0.600358146708459,0.881528147496283,0.587590904673561,0.40306112379767,0.0243399157188833,0.29728872445412,0.339594060089439,0.082368180854246,0.340595194138587,0.5114729416091,0.366341916145757,0.778718539047986,0.58018310344778,0.257568946341053,0.884528085356578,0.652670250972733,0.378320271614939,0.177855626912788,0.875534169841558,0.962278140243143,0.173230266664177
0.383,'yes',0,0.943423201795667,0.524879673495889,0.0585646007675678,0.911006652284414,0.250120030250400,0.847334291087463,0.0508626627270132,0.81414752244018,0.84095883066766,0.111220466671512,0.263166908873245,0.893210445297882,0.58192668389529,0.841297808336094,0.680103194201365,0.550210434477776,0.0220769387669861,0.745700016850606,0.786848328774795,0.0734591984655708,0.52880327613093,0.505932166706771,0.59973446209915,0.0774992345832288,0.295403912430629,0.70449586212635,0.0344277378171682,0.292476075701416,0.0214561328757554,0.900316929910332,0.111029342049733,0.0863325502723455,0.326197323389351,0.370515785180032,0.704588895430788,0.92159726144746,0.747666539391503,0.857625669566914,0.372930283891037,0.194580111885443,0.407968136947602,0.0618484632577747,0.0938782629091293,0.98134946799837,0.761362514691427,0.65265207272023,0.423340277047828,0.0581748159602284,0.742329467087984,0.243943839101121,0.326114375842735,0.597979406593367,0.635068278061226,0.731240861816332,0.353666612645611,0.527770365588367,0.0635897640604526,0.381761213997379,0.119430327322334,0.767363524297252
0.617,'no',0,0.783852904802188,0.194281287491322,0.186987048946321,0.296919573564082,0.225008707726374,0.381429570261389,0.730803285026923,0.330917620332912,0.982448362046853,0.746598547091708,0.286502158734947,0.103916923515499,0.0151213090866804,0.621633470756933,0.174411891726777,0.652188967913389,0.447480583330616,0.380696862237528,0.950803720159456,0.348530005896464,0.799554663244635,0.635777613380924,0.318907532840967,0.624488875968382,0.183218030026183,0.160705526825041,0.264219021424651,0.620903303613886,0.982126523042098,0.792106579989195,0.101063852896914,0.547070000786334,0.332720574690029,0.748245343565941,0.404988131020218,0.399883222999051,0.272131502628326,0.460018716752529,0.128475246718153,0.571833123220131,0.944704526336864,0.482216870412230,0.9911569848191,0.948849969077855,0.290969819761813,0.97614988218993,0.546209135092795,0.458238636376336,0.304755725199357,0.119550887262449,0.615116833942011,0.682512497063726,0.161393293179572,0.633672332623973,0.00648869993165135,0.88334484770894,0.131805592449382,0.474491792498156,0.386210478143767,0.799092972883955
2.198,'yes',0,0.400658700847998,0.362012384925038,0.876877980306745,0.294912590645254,0.86780355637893,0.204581353114918,0.91499865334481,0.00852404162287712,0.969402393791825,0.503299108706415,0.077131818747148,0.290680684382096,0.473349534906447,0.800057101296261,0.164061234099790,0.829303302336484,0.334117384860292,0.617188107222319,0.55289942654781,0.787559262244031,0.680460638832301,0.758414784446359,0.606592033756897,0.501822060905397,0.87184978555888,0.361268362030387,0.108783219708130,0.558605558704585,0.0191111241001636,0.814593566814438,0.276023103622720,0.746996620902792,0.699976666364819,0.348276719683781,0.191228469833732,0.92137126205489,0.559621440479532,0.562739438842982,0.188118170015514,0.578887143637985,0.843942181905732,0.35822738124989,0.139296332607046,0.128278641030192,0.980618917150423,0.13839385448955,0.112324131652713,0.878937071887776,0.415061490377411,0.322638581506908,0.763212268706411,0.435110720340163,0.924239453161135,0.613714989973232,0.263260136125609,0.188697076635435,0.165284015936777,0.378073498606682,0.476603622548282,0.681482841493562
1.23,'yes',0,0.192561972420663,0.199425644474104,0.341208304744214,0.672586578410119,0.998548582196236,0.838464601431042,0.412655993830413,0.210517493076622,0.637220891891047,0.793306138832122,0.623654769035056,0.869891148526222,0.37818334880285,0.62866643932648,0.652692271396518,0.744198481086642,0.451396232238039,0.839782461291179,0.94002559245564,0.979455771157518,0.882328808307648,0.741963766980916,0.564927824307233,0.367153318133205,0.800468817120418,0.178362031001598,0.336753698764369,0.32094411784783,0.056605915306136,0.66863781795837,0.805994432186708,0.571171482326463,0.911213409621269,0.817768863867968,0.168131830170751,0.836281188298017,0.702038155635819,0.789635835913941,0.289100494934246,0.393811368383467,0.017119066324085,0.626245739171281,0.104710285086185,0.72941388678737,0.0925106755457819,0.398137787124142,0.0297377409879118,0.592998669715598,0.589458828326315,0.504358162172139,0.20566491689533,0.954547250876203,0.529654139420018,0.0884973409119993,0.404433462535962,0.687742104986683,0.585862699197605,0.536400716053322,0.702376585220918,0.241872274549678
1.261,'yes',0,0.734510608715937,0.14067716547288,0.120626081479713,0.347174898255616,0.651516571640968,0.144215542124584,0.751240845071152,0.570008721668273,0.230116669787094,0.403236198471859,0.298612801125273,0.700455417623743,0.231559546431527,0.444689028197899,0.617926202481613,0.590881265932694,0.0152925662696362,0.920868140412495,0.241287929937243,0.825088846730068,0.506957209203392,0.973733546910807,0.378974301042035,0.65255937515758,0.645226715365425,0.199050045805052,0.302423808258027,0.265195585554466,0.00427106348797679,0.738755671773106,0.891144984634593,0.491971026174724,0.58680263813585,0.102697633439675,0.115797917125747,0.542659411206841,0.218617104459554,0.0127028070855886,0.484355530468747,0.141157072503120,0.190270729130134,0.686473868321627,0.676674184622243,0.812071804422885,0.074686698615551,0.305106732761487,0.0565494885668159,0.398412071401253,0.829514938639477,0.369301364291459,0.718681344529614,0.66187138762325,0.41899348446168,0.247456896817312,0.0364455163944513,0.296664120163769,0.629312546923757,0.88907136186026,0.400445929728448,0.814735999330878
2.374,'yes',0,0.527802779572085,0.89055962790735,0.350327151827514,0.87060180050321,0.670338361524045,0.0720539551693946,0.745298508321866,0.993717537494376,0.874496381729841,0.43103766371496,0.721537767210975,0.311507509788498,0.808026301441714,0.368878216249868,0.285596323432401,0.83746537961997,0.120325860800222,0.114996401593089,0.248464330798015,0.213938911445439,0.76131558092311,0.0623981044627726,0.597958545899019,0.686188332969323,0.0835024060215801,0.48492855578661,0.915115028154105,0.129370822804049,0.444603014970198,0.495838217902929,0.41961676790379,0.369326731888577,0.109259346500039,0.24921037373133,0.00131874578073621,0.0228825402446091,0.88364599389024,0.253275249619037,0.682684673229232,0.352621110854670,0.710316145792603,0.778039527824149,0.734223244013265,0.0341552463360131,0.830202298704535,0.392414077185094,0.703198943287134,0.0781439282000065,0.763623325852677,0.970228399382904,0.213987247319892,0.319691102486104,0.653005918953568,0.711582221789286,0.433964951429516,0.658705621259287,0.945111255161464,0.781528923893347,0.139611117308959,0.788344025379047
2.692,'yes',0,0.674316506832838,0.839710725238547,0.586633489234373,0.251132448669523,0.504529923200607,0.905109220417216,0.130448854062706,0.058012775843963,0.465487314388156,0.224820473464206,0.384872756898403,0.944425700930879,0.566612929105759,0.592281706165522,0.99770101159811,0.188554142368957,0.92540998919867,0.822062922874466,0.505608232924715,0.0920804981142282,0.462657627416775,0.790436324896291,0.630515187745914,0.739706022897735,0.874233830720186,0.0752267641946673,0.725842176238075,0.22744547133334,0.975316078402102,0.297567816916853,0.544347273884341,0.473675987450406,0.53644882212393,0.712636854732409,0.373190781101584,0.474237617570907,0.132534759584814,0.935313349356875,0.55116603965871,0.393666367977858,0.490582530386746,0.970216344343498,0.166059041162953,0.850527275819331,0.825736444210634,0.456544420216233,0.884443731047213,0.464068754343316,0.17718296777457,0.508949260693043,0.673293991247192,0.639564505778253,0.478229484520853,0.807422644691542,0.871167059289292,0.977446864824742,0.297021542210132,0.965618997812271,0.196645297575742,0.202784478431568
3.3,'no',0,0.281053988263011,0.492232841439545,0.378817628137767,0.162951566511765,0.880952880950645,0.232462885091081,0.385182221885771,0.0868704193271697,0.400621769251302,0.927959660533816,0.313249646918848,0.478055459447205,0.54454098129645,0.87116581830196,0.92311781202443,0.61254483833909,0.785753037780523,0.513159669004381,0.766392642632127,0.919623580062762,0.742985209682956,0.506436684401706,0.190497330855578,0.193918304983526,0.0134698029141873,0.717782061547041,0.63517932780087,0.1841039666906,0.559361840132624,0.295713330851868,0.0119883527513593,0.114010582910851,0.860634725773707,0.0264359479770064,0.819281179225072,0.919769295491278,0.0775542573537678,0.616586830699816,0.461443906417117,0.347924101399258,0.590623646974564,0.0105154167395085,0.960050292313099,0.614100892096758,0.400912025477737,0.966283536050469,0.318806434748694,0.077238883357495,0.279975786339492,0.465763333719224,0.892248562769964,0.475095400353894,0.319576085545123,0.375841218512505,0.925672786775976,0.87635200517252,0.231283858651295,0.948283820645884,0.667806180426851,0.50526157207787
0.703,'yes',0,0.873562089633197,0.829144418239594,0.889813670655712,0.15686530363746,0.202493869466707,0.694845832884312,0.996421130839735,0.296523376135156,0.718525086762384,0.429820662131533,0.683092846535146,0.807106258813292,0.849302321206778,0.164120091358200,0.62855734420009,0.666129816323519,0.58082702360116,0.855700014391914,0.240961347240955,0.355810148175806,0.970974459545687,0.785954177146778,0.311274018604308,0.291333059081808,0.63829953293316,0.208730664569885,0.830993194831535,0.936976910103112,0.356093566166237,0.358652670867741,0.290703496895730,0.0615046075545251,0.876564740668982,0.140313487034291,0.868373641045764,0.345849723089486,0.084467756561935,0.496394242392853,0.0388162923045456,0.0369216140825301,0.41632702993229,0.383283446310088,0.0706721937749535,0.264345991890877,0.0501678287982941,0.236758812097833,0.75592013145797,0.700545048806816,0.603020430309698,0.848467413103208,0.980487228836864,0.134256923571229,0.595445141196251,0.519200746901333,0.684350157389417,0.466414010617882,0.736736091785133,0.6006463104859,0.295776376267895,0.761097269598395
2.69,'yes',0,0.939937202492729,0.805200051050633,0.715005909092724,0.705220903502777,0.497845624573529,0.686941802268848,0.994324664585292,0.0719949647318572,0.260843484429643,0.638474377337843,0.459625211777166,0.174514077138156,0.222192540066317,0.56689453870058,0.674757830565795,0.206740884575993,0.0948340874165297,0.820018557365984,0.364269592100754,0.513134792679921,0.576658902456984,0.79114117892459,0.340441006701440,0.547889173263684,0.237155069131404,0.343840935966,0.69147223001346,0.0854138953145593,0.306873778114095,0.94917341414839,0.429136919789016,0.99514808342792,0.901332992361858,0.87266883905977,0.765614459523931,0.340642412658781,0.0792981905397028,0.916972373379394,0.713083788286895,0.313830306986347,0.562718988396227,0.519713144283742,0.345186027931049,0.863249187124893,0.199531990569085,0.238135678926483,0.540377154480666,0.788607767084613,0.981043878011405,0.0483566015027463,0.325484922388569,0.903791144723073,0.00952704553492367,0.935831206850708,0.120182766579092,0.363311009248719,0.929814158938825,0.240188254509121,0.257976789027452,0.48022774560377
6.29,'no',0,0.819218125892803,0.703456421848387,0.485467364545912,0.827782291453332,0.119895182317123,0.98262562113814,0.0391372488811612,0.472823583520949,0.223540159408003,0.989951936993748,0.623719855677336,0.57510640565306,0.685289269778877,0.256869319826365,0.933012977708131,0.659419658128172,0.83410227112472,0.726585382595658,0.648520147427917,0.532188826007769,0.686043281573802,0.697819838766009,0.658383357105777,0.0996412148233503,0.260488456580788,0.374280501622707,0.586587266298011,0.620995934819803,0.3353804750368,0.192914732731879,0.123837596504018,0.603054157458246,0.343598439358175,0.871007311623544,0.811517250258476,0.887159432517365,0.127185752149671,0.714866158552468,0.44890240044333,0.735484120901674,0.0936340282205492,0.987069822615013,0.136510582407936,0.783863606164232,0.0473456159234047,0.100465593161061,0.159514070954174,0.758532247506082,0.93421219335869,0.325556242605671,0.468154196627438,0.138756647240371,0.715140290791169,0.266679747262970,0.474150391761214,0.113223153864965,0.768651545746252,0.844627987593412,0.69833503686823,0.55910534108989
3.35,'yes',0,0.432333993492648,0.0620976109057665,0.96327649243176,0.113551620393991,0.134122114395723,0.354276777012274,0.907442640746012,0.946137570310384,0.979773209895939,0.76066407514736,0.408811657223850,0.760091942735016,0.83620437560603,0.543316011317074,0.0170206669718027,0.941824780544266,0.260449914494529,0.520629247417673,0.702383239986375,0.132396879140288,0.399596626637504,0.756981911836192,0.690027887700126,0.495696006575599,0.89764995709993,0.0791144357062876,0.7385149509646,0.245416193269193,0.857002323726192,0.497144716093317,0.67481396975927,0.730215481715277,0.159503046656027,0.00645014829933643,0.643659739056602,0.989239064743742,0.651943289441988,0.627657050034031,0.220220986986533,0.520878604846075,0.0402019436005503,0.292461028788239,0.520665226038545,0.0579089315142483,0.181707888608798,0.632525086635724,0.221979225752875,0.191828433657065,0.655877595068887,0.277610664255917,0.588947276119143,0.310412831138819,0.399645453318954,0.508730277651921,0.393834770889953,0.0309092127718031,0.632605299819261,0.503478194354102,0.303530432749540,0.443390323547646
1.1,'yes',0,0.726188071304932,0.276665448676795,0.177065631374717,0.102917119394988,0.210461526410654,0.438410791568458,0.312313616741449,0.197660136036575,0.168527730740607,0.139347324613482,0.550778101198375,0.21448621340096,0.034639272140339,0.755066676298156,0.676177605986595,0.378689598757774,0.54625910660252,0.205249889986590,0.602838034275919,0.609733756398782,0.0377646847628057,0.0640942193567753,0.0191631631460041,0.545302917947993,0.261715138098225,0.553568609291688,0.668757278006524,0.222383774584159,0.559190848376602,0.0282656596973538,0.99797857645899,0.258966625435278,0.167846628231928,0.345308835385367,0.140495761763304,0.257592248031870,0.602122058626264,0.410936307627708,0.390067794825882,0.666792253497988,0.985519489040598,0.216022330103442,0.765338552650064,0.00136048812419176,0.19449358782731,0.854414506582543,0.260508046718314,0.484136715531349,0.539959991816431,0.199500516057014,0.55934809637256,0.739802792901173,0.0871182642877102,0.567681207554415,0.252760079689324,0.47714766394347,0.0753579176962376,0.74365255353041,0.88020322425291,0.43780745123513
2.433,'yes',0,0.630231991410255,0.968150052707642,0.91216112836264,0.328379236161709,0.69183028745465,0.192884381162003,0.285028445767239,0.0860743378289044,0.489325769245625,0.688909886172041,0.127466680947691,0.308577741030604,0.159279416082427,0.688919004052877,0.244954681722447,0.470439811702818,0.375717690913007,0.699233605293557,0.939101199852303,0.764528332743794,0.805626020301133,0.655568538466468,0.627094753785059,0.95606829924509,0.595682671992108,0.00336574646644294,0.424728251993656,0.523007529322058,0.748983968049288,0.545248504262418,0.781506222207099,0.214872005162761,0.86648534052074,0.216721231816337,0.515562143409625,0.239428780507296,0.790278300642967,0.189571820665151,0.950949610443786,0.232441529631615,0.345693625742570,0.182592819444835,0.219808637397364,0.942617881810293,0.20389167428948,0.920131776947528,0.095189723186195,0.231647773645818,0.460670095635578,0.772030406165868,0.108790248632431,0.873739264672622,0.648654956836253,0.29169932869263,0.614266644464806,0.369320612633601,0.731974733294919,0.488282615318894,0.224874933715910,0.267801195848733
