@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no ','yes'}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@data
1.03,'yes',0,0.352957190247253,0.861127565614879,0.0197805552743375,0.543773627141491,0.559926259331405,0.0653640709351748,0.116379321785644,0.573915779124945,0.160091010853648,0.038243314018473,0.295071658678353,0.201380567159504,0.063638849882409,0.686573032988235,0.225141424918547,0.154422694817185,0.920932331122458,0.608092800714076,0.250032140174881,0.265641491627321,0.20594095508568,0.99208350223489,0.0504871462471783,0.405680350027978,0.808124793227762,0.759894045768306,0.120185462757945,0.364566130330786,0.741864722920582,0.700444045942277,0.50309316534549,0.430504565127194
2.45,'no ',0,0.35941410320811,0.780827934853733,0.74165047169663,0.824864024529234,0.462251811753958,0.649481151252985,0.386118736583740,0.498316312674433,0.949908071896061,0.633909448049963,0.174996361834928,0.654071574565023,0.354622079990804,0.728189321001992,0.476790740853176,0.181206436129287,0.729936559218913,0.224993557203561,0.977946765488014,0.699335681274533,0.0470456753391773,0.346220546169207,0.476366935530677,0.323985315393656,0.909877572441474,0.755376366432756,0.358340291539207,0.234520887956023,0.89670074544847,0.998266879236326,0.238062447402626,0.560902367578819
0.971,'yes',0,0.526014563627541,0.686006158590317,0.632550152484328,0.829523745691404,0.233731643063948,0.533133287681267,0.966016659513116,0.536566467024386,0.170065032085404,0.0833268235437572,0.952844115672633,0.149196202168241,0.179469355847687,0.5737818130292,0.370216980809346,0.955781100550666,0.00923094991594553,0.991669420385733,0.00776458717882633,0.648727192776278,0.377323348773643,0.127190483966842,0.514629680896178,0.481002805754542,0.655244613299146,0.386240431806073,0.0491478785406798,0.200611339416355,0.20592209440656,0.775433885864913,0.598162622656673,0.505573314381763
3.24,'yes',0,0.172679015202448,0.566329625202343,0.847846721531823,0.914415646344423,0.733575866324827,0.194995458004996,0.866618767380714,0.497755900491029,0.568824537331238,0.471043667988852,0.274123940384015,0.526159229688346,0.0071147654671222,0.6955188177526,0.906825284706429,0.624136765021831,0.0681962142698467,0.242984503041953,0.733500849688426,0.823820591671392,0.530146728269756,0.235481010051444,0.61159015330486,0.327621225267649,0.593190041137859,0.255977716995403,0.965548999374732,0.930728851584718,0.837211012840271,0.67266924562864,0.378017268842086,0.948861614335328
2.17,'yes',0,0.286842613248155,0.966329524992034,0.841831937432289,0.719201581785455,0.310119956964627,0.38437884580344,0.120483372127637,0.514977921033278,0.676005105255172,0.340801976853982,0.55431156582199,0.353043236304075,0.604159166337922,0.262825577287003,0.0619133140426129,0.11412992188707,0.812920330325142,0.0738505576737225,0.966808767290786,0.599671927280724,0.0335262089502066,0.379416917217895,0.987607582006603,0.373337925411761,0.99352354137227,0.0735914388205856,0.994871555361897,0.251226714113727,0.580535775283352,0.977041863836348,0.319746111752465,0.910888028563932
4.667,'yes',0,0.464105453109369,0.865114958956838,0.409502828493714,0.391899008769542,0.68309993064031,0.490324583603069,0.0288710445165634,0.315887063974515,0.389186389744282,0.806199404643849,0.497836461989209,0.94537562271580,0.650567037286237,0.138341068523005,0.654149610316381,0.860382663784549,0.830085235880688,0.202743682544678,0.673825285863131,0.855311373714358,0.478721498278901,0.853542126249522,0.823131105164066,0.861407664371654,0.224186196923256,0.171764587983489,0.985850903205574,0.426393969450146,0.249892666470259,0.589872802142054,0.173874074127525,0.943098734831437
2.821,'yes',0,0.891772047849372,0.153070331783965,0.456975743873045,0.126087154028937,0.348156862892210,0.564982812386006,0.145393517566845,0.176595855038613,0.0167832828592509,0.287299590418115,0.860349144786596,0.506012501195073,0.701774358516559,0.278782677138224,0.9927066587843,0.484395182458684,0.50600756588392,0.328489970183,0.867103304248303,0.481038231868297,0.111031176755205,0.242857516510412,0.401399001479149,0.58179486147128,0.0922224076930434,0.944066282361746,0.872799054253846,0.528740688692778,0.247452756622806,0.949698198586702,0.358473511878401,0.552929172525182
0.5915,'no ',0,0.85152094392106,0.142224312061444,0.929232857888564,0.338111671153456,0.314427696866915,0.340252439025789,0.634524181950837,0.803948238724843,0.103839863790199,0.572597634978592,0.326332999393344,0.00159750296734273,0.110506352270022,0.476463518105447,0.623533847276121,0.0350967927370220,0.0983918567653745,0.548571581952274,0.982069430174306,0.268889131722972,0.312051545828581,0.944951620418578,0.686916178325191,0.100837273290381,0.555172374239191,0.149742847774178,0.726407340494916,0.727879407349974,0.526095646666363,0.210242868866771,0.649989055236802,0.715330849634483
0.937,'yes',0,0.468236088287085,0.454032266279683,0.862229854566976,0.914020201656967,0.656842147931457,0.297711672959849,0.0296086093876511,0.810035466914997,0.676334365271032,0.741541844792664,0.0944189303554595,0.892929355613887,0.658353659091517,0.284483210882172,0.552879311144352,0.456969696097076,0.942066014744341,0.174884452251717,0.813658963888884,0.0589407179504633,0.297135897912085,0.593672981718555,0.25909588416107,0.939232440199703,0.20236987946555,0.722283853916451,0.482745724497363,0.302994147874415,0.799332671100274,0.122490235837176,0.803686764789745,0.451727725565434
2.68,'yes',0,0.222893536556512,0.200121881440282,0.288057216675952,0.928737808950245,0.28256226843223,0.596598891774192,0.983630600385368,0.851347332354635,0.937484126305208,0.755533489631489,0.148608263349161,0.601834770292044,0.868237279588357,0.895464464556426,0.981912853429094,0.645805154694244,0.280365159269422,0.334670379990712,0.161026023793966,0.715836361749098,0.0283107929863036,0.666846927953884,0.940166177926585,0.202233303338289,0.0634759939275682,0.0433130364399403,0.453120282385498,0.0245526414364576,0.875420030672103,0.536103955935687,0.0363236845005304,0.000353405484929681
3.78,'yes',0,0.0925454150419682,0.132407435216010,0.0448427423834801,0.119606066029519,0.764765465632081,0.25296247494407,0.102144580101594,0.88819076679647,0.248111555818468,0.71973032108508,0.152761473087594,0.28073088824749,0.197483932599425,0.00159534136764705,0.36829062900506,0.810516416560858,0.065522636519745,0.929704592796043,0.363292834255844,0.455036083236337,0.364302852889523,0.935168235795572,0.591320552164689,0.576056045480072,0.220686599146575,0.357365471543744,0.289084935560822,0.218703284393996,0.856370056513697,0.193902202416211,0.791258754674345,0.147715919418260
3.375,'yes',0,0.451905539724976,0.416605410864577,0.409400225849822,0.555297922343016,0.517758960602805,0.308569664601237,0.875057386001572,0.795766277937219,0.557451843749732,0.254892280325294,0.212870853487402,0.664256733609363,0.952880728524178,0.496863935608417,0.560793578391895,0.116147698601708,0.00542190694250166,0.843472111737356,0.707199628930539,0.81532603292726,0.127465242985636,0.425291494233534,0.1364312665537,0.143694771686569,0.465472121955827,0.162625362863764,0.475570810958743,0.0419629651587456,0.321852591587231,0.868137206183746,0.395354506326839,0.50785804563202
0.836,'yes',0,0.777557197958231,0.395365679170936,0.922162675531581,0.710861936910078,0.0802421383559704,0.030294535914436,0.157046702923253,0.84978417842649,0.460750623140484,0.988444097340107,0.81920531927608,0.552818417083472,0.955049780895934,0.0963187557645142,0.8523746910505,0.968769588973373,0.958335344446823,0.245086277136579,0.582948310067877,0.619189765769988,0.712794204475358,0.167255888460204,0.0441009248606861,0.197255080100149,0.156975995283574,0.265576088335365,0.137049531331286,0.968473735032603,0.486342144431546,0.714035410434008,0.142793087288737,0.620121773099527
3.355,'no ',0,0.144850830314681,0.266624987358227,0.0792788756079972,0.674889785936102,0.82786575332284,0.846568339504302,0.22147454530932,0.566585787571967,0.349169632187113,0.540420798119158,0.399562396807596,0.848952489206567,0.205145509447902,0.134137726388872,0.216400122502819,0.78066916228272,0.0901329421903938,0.582107653375715,0.428219656692818,0.223312689689919,0.0037552451249212,0.930975628085434,0.103485092055053,0.811700312653556,0.163297963561490,0.459012854611501,0.819848963059485,0.844135840889066,0.892693428788334,0.812372407643124,0.130781857296824,0.698843569261953
3.626,'yes',0,0.623520969878882,0.756866874173284,0.0424041822552681,0.481236134888604,0.501642099581659,0.588978130137548,0.324633837910369,0.682032390963286,0.553942298283800,0.467504186322913,0.85088798776269,0.280472563114017,0.886076346039772,0.901501632062718,0.118434342555702,0.806739486055449,0.118316238513216,0.72952478658408,0.812609776621684,0.141547392355278,0.129199327202514,0.0594003193546087,0.130653485655785,0.366208889754489,0.0630622515454888,0.958639222662896,0.858393255155534,0.412160519277677,0.755052322056144,0.833671656437218,0.21436483762227,0.448386630741879
2.641,'yes',0,0.417867571581155,0.574956986121833,0.445400078548118,0.120817424962297,0.832407899666578,0.8281088990625,0.623825173126534,0.236784462817013,0.725559344282374,0.524032728746533,0.855946521973237,0.433467154623941,0.284904122818261,0.342972997110337,0.226386717520654,0.96303741261363,0.290484677068889,0.989668437745422,0.584997597150505,0.0481433698441833,0.385972114047036,0.66331383632496,0.181468072347343,0.310135609004647,0.215557945659384,0.466672628885135,0.437119478359818,0.0626438295003027,0.612026258837432,0.0571065738331527,0.780971089378,0.556234723655507
1.14,'yes',0,0.918405807809904,0.97715868940577,0.208701347466558,0.112395843956620,0.300113752949983,0.92430873052217,0.283766285749152,0.882591921370476,0.0569681324996054,0.113677897024900,0.56972046312876,0.184304169612005,0.476885225856677,0.641468743328005,0.717563319718465,0.607451187679544,0.328417829005048,0.470389964058995,0.565653087804094,0.687819939805195,0.640996874310076,0.862844397081062,0.701769034843892,0.346612198743969,0.97464548284188,0.0297073894180357,0.0698359641246498,0.482030553277582,0.712678118841723,0.0613391476217657,0.756848357152194,0.53575531556271
1.949,'no ',0,0.671057252911851,0.9009265974164,0.194079307140782,0.104862846201286,0.038966610096395,0.731148566352203,0.0454095373861492,0.615060037234798,0.487215007888153,0.811829196289182,0.17293097008951,0.944348338991404,0.151171194622293,0.101986450841650,0.200148669304326,0.127067460445687,0.765706688864157,0.560298781841993,0.89340362790972,0.675223353784531,0.366893251193687,0.896009149262682,0.0889842198230326,0.839567287592217,0.214669950306416,0.225666041020304,0.993643599329516,0.429067518794909,0.226761646335945,0.693321374012157,0.372765907552093,0.432451873552054
1.755,'no ',0,0.205897574312985,0.0223782567773014,0.0270018088631332,0.308086470235139,0.363278282340616,0.869987192330882,0.744244433008134,0.359162797452882,0.722790520172566,0.143501872662455,0.262924747075886,0.451316928258166,0.102125289151445,0.897619194583967,0.503763956949115,0.143674656748772,0.691698854789138,0.55157616827637,0.114594834856689,0.60124234505929,0.484105769312009,0.817259293515235,0.74804015783593,0.20856942050159,0.5903803370893,0.593026771210134,0.470960658276454,0.631029580254108,0.740201842272654,0.397221586434171,0.729299502447248,0.879119299352169
1.44,'yes',0,0.093998773721978,0.987996980082244,0.251668256474659,0.604335379321128,0.90218293457292,0.833392697619274,0.265708715422079,0.199915368342772,0.982231038156897,0.0235574166290462,0.214512975886464,0.90677129290998,0.849960538558662,0.0450519460719079,0.641866210848093,0.00342784565873444,0.413843913003802,0.776249588932842,0.640016143210232,0.584110049530864,0.231073684990406,0.0225590860936791,0.728925850242376,0.99031429272145,0.834562077419832,0.0939995213411748,0.105421378277242,0.929627263220027,0.0328365387395024,0.288961539044976,0.0562174553051591,0.346539793303236
1.416,'yes',0,0.868334307335317,0.9763384538237,0.310789490118623,0.0499366114381701,0.0174704007804394,0.65871823602356,0.749401201726869,0.996556267142296,0.513635161099955,0.636848312569782,0.00889383349567652,0.188537092413753,0.172539739403874,0.571318765636533,0.830565492156893,0.18725541443564,0.152280229143798,0.637691772310063,0.666485193185508,0.188700256403536,0.327018463984132,0.484930915292352,0.63535306067206,0.186694244621322,0.665104234125465,0.436303867725655,0.093348924536258,0.702886225422844,0.99882275541313,0.0752477671485394,0.63315433356911,0.249142158310860
1.6398,'yes',0,0.220886033726856,0.636476947693154,0.172385876998305,0.787564623635262,0.707614284707233,0.706806242698804,0.182563849724829,0.168072025524452,0.348215425852686,0.236779059981927,0.662595059257001,0.463495484553277,0.417389743262902,0.732028446625918,0.9956061670091,0.656732090050355,0.603992371587083,0.130959973204881,0.81953388825059,0.810077473754063,0.136977892136201,0.103101254440844,0.258251317311078,0.0385299790650606,0.575294063892215,0.614257684443146,0.0705748442560434,0.807519142981619,0.507402979303151,0.766583402408287,0.709518634248525,0.596631162101403
3.036,'yes',0,0.0307954784948379,0.730088849319145,0.91012593335472,0.298010056605563,0.491269962862134,0.302638181718066,0.277859005145729,0.737639509839937,0.790191565873101,0.664181270403787,0.412295867223293,0.95604606717825,0.617858822923154,0.689155319007114,0.606328127207235,0.0926527446135879,0.291159251704812,0.374789015157148,0.185944145312533,0.184069209732115,0.451407507993281,0.811001243302599,0.12895351764746,0.989040497457609,0.426013175398111,0.229439351707697,0.111675624037161,0.87911080615595,0.346989509183913,0.135288553312421,0.249752029776573,0.661093855043873
0.54,'yes',0,0.0382622613105923,0.440745806787163,0.436623649671674,0.579661279683933,0.679241412784904,0.829241698374972,0.329719659406692,0.415701151592657,0.77578455186449,0.626837010262534,0.497983933892101,0.203095619333908,0.616392309078947,0.911116105504334,0.135926963994280,0.658788475440815,0.531443583080545,0.371273505501449,0.678296109428629,0.169057443505153,0.584917975589633,0.347391943447292,0.641158999176696,0.462445413693786,0.921256204368547,0.692137338453904,0.87767597544007,0.289269853848964,0.654104236746207,0.421907132957131,0.535668077645823,0.784259464591742
3.038,'no ',0,0.205680277664214,0.0721472357399762,0.173826957121491,0.273144152713940,0.209028379293159,0.0366025387775153,0.187463551526889,0.131028481759131,0.151687974110246,0.624228700296953,0.41958091664128,0.535839251009747,0.475603979313746,0.618562977993861,0.0786649389192462,0.723281480604783,0.166858191136271,0.999407616909593,0.959605046315119,0.0668110984843224,0.11898288782686,0.458995691733435,0.179943660274148,0.955512097803876,0.886069148080423,0.70909071690403,0.407475313870236,0.00165722286328673,0.146107647335157,0.719400768633932,0.0411987674888223,0.343317257240415
2.352,'yes',0,0.394236965104938,0.357251136563718,0.679198927711695,0.499521473189816,0.00532441819086671,0.996340533252805,0.356994277331978,0.887266671285033,0.473206621361896,0.748698866460472,0.91166853834875,0.833948505111039,0.157558380393311,0.453443031525239,0.0914678112603724,0.516906505450606,0.663095148745924,0.544247093843296,0.0865659089758992,0.0352146290242672,0.518962211441249,0.882489843992516,0.833825492532924,0.4004711213056,0.931303632445633,0.753928994527087,0.836283500306308,0.331894014729187,0.944654811639339,0.486668640980497,0.714940699050203,0.898989394074306
4.9,'no ',0,0.81641553924419,0.900604181922972,0.816874730400741,0.706953476881608,0.347002679714933,0.524935778463259,0.45987942465581,0.307705732062459,0.98876368929632,0.667432743357494,0.824797075241804,0.00286068650893867,0.306722479173914,0.412230882095173,0.708952472545207,0.697671783622354,0.0141760094556957,0.386742942500859,0.322221436304972,0.599790753098205,0.183901571203023,0.310253244126216,0.495921957772225,0.647998249391094,0.130705433897674,0.812618557130918,0.681875676615164,0.761329337954521,0.924367506289855,0.187315356452018,0.0916199979837984,0.475283684907481
2.71,'yes',0,0.810594484675676,0.811601762427017,0.0809787632897496,0.423254426568747,0.198336961213499,0.58176008774899,0.0238145580515265,0.65983851463534,0.44593438366428,0.86199426674284,0.172678240574896,0.932708041975275,0.516004695324227,0.759176556486636,0.195098481606692,0.661037183832377,0.382761307759210,0.120846700156108,0.308447888819501,0.0975963224191219,0.800085535272956,0.88751515862532,0.637998759513721,0.178286155918613,0.242192473262548,0.244197939755395,0.0708049612585455,0.367325857048854,0.24496460496448,0.797647480852902,0.506847471697256,0.243891826597974
0.82,'yes',0,0.69765042164363,0.585654072230682,0.690622296184301,0.660145217552781,0.921447191620246,0.811561829643324,0.870365590089932,0.189211782068014,0.0439880189951509,0.528418839676306,0.912154337391257,0.224286914337426,0.289372145431116,0.851947265444323,0.868712472263724,0.81687953742221,0.0438296326901764,0.406923042610288,0.396614129189402,0.541815043892711,0.0299190508667380,0.451763467630371,0.911278466228396,0.44503012415953,0.322551552206278,0.540296792984009,0.982884764904156,0.149745639646426,0.271751243388280,0.953149692621082,0.201999708544463,0.199515820248052
3.8479,'yes',0,0.481054346309975,0.854245233116671,0.252787793055177,0.542402997147292,0.191283563617617,0.251343331532553,0.806910062907264,0.400374311953783,0.958264232613146,0.900347586954013,0.400113542331383,0.472119159298018,0.294184620492160,0.542830852558836,0.240752923302352,0.617511961376294,0.858523525064811,0.334525146288797,0.274450632976368,0.187911715591326,0.703808818478137,0.940984065178782,0.0376068728510290,0.255662555107847,0.861033601453528,0.346127018099651,0.709746673004702,0.691603734856471,0.972657762933522,0.803106577135623,0.303861344698817,0.50251856748946
2.31,'yes',0,0.189686625963077,0.988251224625856,0.283422836102545,0.549412857042626,0.133303386392072,0.775710345013067,0.888108744518831,0.658601972972974,0.104077347088605,0.389501432655379,0.359771794639528,0.168150215176865,0.0362644577398896,0.139727385714650,0.705983706517145,0.941135238623247,0.225760996574536,0.341968479799107,0.455037431325763,0.934670509770513,0.469132897444069,0.166423413669690,0.36031524091959,0.233504304429516,0.502141272416338,0.807175082853064,0.0144288151059300,0.640883462503552,0.426935760537162,0.666688189143315,0.493633602047339,0.926556915743276
3.91,'no ',0,0.391412522876635,0.71585539355874,0.385490072891116,0.818599826889113,0.12755804695189,0.496944115962833,0.773148310603574,0.0889463310595602,0.319040979025885,0.772395787294954,0.979696646565571,0.773160934215412,0.0360027747228742,0.844272054731846,0.071382345398888,0.0757181325461715,0.492515317862853,0.245416390011087,0.505632368382066,0.216520890360698,0.0441742164548486,0.168934856075794,0.676779839210212,0.295304074883461,0.0895487563684583,0.591382373822853,0.241288388846442,0.628260562894866,0.0350210093893111,0.483042061096057,0.214249114040285,0.833661269163713
3.44,'no ',0,0.453369511757046,0.75486267125234,0.867866419022903,0.266682774294168,0.992874438874424,0.615548046538606,0.112319984007627,0.0132171327713877,0.667335875332355,0.854216051986441,0.257868950953707,0.91941086598672,0.174590703332797,0.471353919478133,0.8747785075102,0.358202233444899,0.969810973154381,0.819595910608768,0.757306847954169,0.616895453073084,0.724646585760638,0.227013933937997,0.918069784529507,0.319595735985786,0.284117646049708,0.28113221260719,0.399994365405291,0.376174462959170,0.166345252422616,0.888109432999045,0.392605314264074,0.243602151283994
0.0331,'yes',0,0.155203049536794,0.951889900723472,0.301658345153555,0.706658640410751,0.757776085054502,0.333164302399382,0.380156069993973,0.647828970802948,0.0648310221731663,0.423003596020862,0.379259243607521,0.0334219580981880,0.0515999123454094,0.274029997177422,0.412026354344562,0.196971845114604,0.267001180909574,0.446490633999929,0.471848351880908,0.0223142793402076,0.938337195431814,0.722623985027894,0.202849782304838,0.360728712519631,0.967995528830215,0.440089203882962,0.655279140686616,0.292760076466948,0.657316029537469,0.508167420513928,0.717322936048731,0.400410276371986
0.696,'yes',0,0.187950953841209,0.673216410912573,0.580393912969157,0.966210360871628,0.308545588282868,0.111766685033217,0.328589234966785,0.787911501945928,0.288953280309215,0.127659417688847,0.630372219253331,0.795311567839235,0.556501781567931,0.479134365683421,0.103904410731047,0.989133479306474,0.591402742313221,0.575047584949061,0.813082481734455,0.27107289317064,0.8348904827144,0.667146142106503,0.839781905990094,0.885540607850999,0.680251220008358,0.231526183197275,0.937518588965759,0.621500274632126,0.616259450325742,0.714839018881321,0.560259759658948,0.932657066732645
2.512,'yes',0,0.148900353815407,0.730507593136281,0.592379912966862,0.591988442931324,0.985174670349807,0.590481476625428,0.0542437213007361,0.74925505835563,0.564092339482158,0.630647919839248,0.498568185139447,0.523722225800157,0.337727862643078,0.464973869733512,0.00107499747537076,0.754092702874914,0.481531963450834,0.0157283407170326,0.82256532413885,0.663720414042473,0.710909171262756,0.290432629641145,0.0515994264278561,0.137074459344149,0.0986093995161355,0.534508754266426,0.378667060052976,0.300372805213556,0.9575281587895,0.200587155297399,0.161464833654463,0.864560996415094
0.83,'yes',0,0.493713862029836,0.196359338471666,0.998247214360163,0.946240422548726,0.162650990765542,0.535858283517882,0.872630320489407,0.611787363421172,0.176771571161225,0.980736403726041,0.784381850389764,0.720606309827417,0.711701699066907,0.149087159195915,0.832136361161247,0.351215682690963,0.46033019060269,0.707325526280329,0.976674850098789,0.932082823244855,0.379223716678098,0.593074382981285,0.854053093353286,0.597100853221491,0.0381824914366007,0.164769913302734,0.457816540263593,0.725560403894633,0.961104845628142,0.379385210573673,0.63415745086968,0.963502648519352
1.165,'no ',0,0.861982230329886,0.702830819645897,0.651496056234464,0.913257354870439,0.80166223202832,0.468255854910240,0.79528138670139,0.18391728377901,0.118986794026569,0.149677134118974,0.993390498217195,0.601596890483052,0.809135572751984,0.112197427777573,0.293944390723482,0.326334817335010,0.468069368274882,0.433120589004830,0.4015076989308,0.584053976461291,0.99867110652849,0.960905271815136,0.846668648999184,0.385703096399084,0.672923889709637,0.510179770644754,0.24976445408538,0.3259200330358,0.611177443293855,0.77194640529342,0.222122355597094,0.155719753121957
8.1,'no ',0,0.431165298214182,0.624881213996559,0.847339765867218,0.263530309312046,0.48238964821212,0.783663293579593,0.993531505577266,0.243717213626951,0.968673301395029,0.489712621085346,0.93397674919106,0.252583886031061,0.816315314034,0.550845869584009,0.897255200659856,0.426937082083896,0.328075935598463,0.421237547649071,0.76572387618944,0.476396228186786,0.233621271327138,0.0367844300344586,0.874033980770037,0.823939281748608,0.218388302484527,0.839434859110042,0.403651281492785,0.605543472105637,0.734182340558618,0.893527424428612,0.54428005637601,0.869300390128046
1.608,'yes',0,0.748796947300434,0.177744345040992,0.835008071968332,0.936162756988779,0.794292829465121,0.23616547556594,0.782137584872544,0.189305248437449,0.765678655589,0.635858084540814,0.79338244954124,0.325581518467516,0.586795475101098,0.585714078973979,0.706883625360206,0.0575808598659933,0.0825595336500555,0.479822147637606,0.404001120477915,0.211490667192265,0.787536003394052,0.403282044222578,0.182773011736572,0.163844890892506,0.105246738996357,0.492550524650142,0.507233898853883,0.601731912931427,0.31546183093451,0.610048895003274,0.0478288985323161,0.289326051948592
2.04,'yes',0,0.927639425965026,0.172644318081439,0.290616242215037,0.581459667999297,0.92139067244716,0.447370792971924,0.454412885708734,0.0138547448441386,0.719005926512182,0.416706116171554,0.524014871101826,0.418252093484625,0.313314397353679,0.722062905319035,0.042369375936687,0.763004265725613,0.0225744366180152,0.392502947011963,0.444587515667081,0.230615747626871,0.805383576080203,0.72633710084483,0.435893782880157,0.163624080130830,0.0488944326061755,0.228311858838424,0.402843551011756,0.88325777510181,0.520788231631741,0.0472195954062045,0.86781683866866,0.935158662963659
2.752,'yes',0,0.501741382060573,0.83219125517644,0.371469852281734,0.399767960654572,0.00468272971920669,0.00645750761032104,0.105702220462263,0.746183615643531,0.307325245812535,0.631106096319854,0.159044725354761,0.231192920124158,0.462015732657164,0.641958153573796,0.637905295239761,0.95768779469654,0.81004025042057,0.324079758720472,0.966267810901627,0.252463075099513,0.222898187348619,0.459679569816217,0.0522316568531096,0.903210862539709,0.754133434966207,0.959262904245406,0.110254310537130,0.0273342970758677,0.122541281627491,0.570593636715785,0.261562805389985,0.785733992699534
1.092,'no ',0,0.0658640151377767,0.906181035097688,0.907915391027927,0.724732895381749,0.924153618048877,0.247747943503782,0.403847392881289,0.754071425646544,0.0654390743002295,0.471115181222558,0.275699838530272,0.0870383162982762,0.242795039666817,0.962180264061317,0.826060448773205,0.826402822509408,0.945990613428876,0.84464522334747,0.467481811065227,0.683460558997467,0.497180672129616,0.365730969933793,0.0025574613828212,0.389896188396960,0.317591020138934,0.497816760558635,0.640665561426431,0.22103150235489,0.123611228307709,0.760189097607508,0.247956732753664,0.428593613440171
0.54,'yes',0,0.663988048909232,0.931270841509104,0.33908814471215,0.62629510439001,0.534799272427335,0.545409604441375,0.0790446000173688,0.641195648582652,0.726375526282936,0.150978360557929,0.915737291565165,0.533762758830562,0.333372612250969,0.274637774797156,0.752067744266242,0.649307255633175,0.905815460951999,0.303815759252757,0.780238621169701,0.340778632555157,0.79612038610503,0.84435757715255,0.376875455025584,0.55285332375206,0.762625860748813,0.564703241223469,0.101514057256281,0.139668602030724,0.501355129759759,0.463530019624159,0.650540902279317,0.69964983779937
1.71,'yes',0,0.239385092630982,0.322533912491053,0.163455059053376,0.154059383086860,0.065603501163423,0.240568000124767,0.669867756543681,0.890749038662761,0.832492061425,0.189631666522473,0.517462478019297,0.591208801371977,0.907199866138399,0.530035459669307,0.757966897683218,0.107237709453329,0.596019025426358,0.962029875256121,0.366871502716094,0.469229142414406,0.0161683042533696,0.818672162946314,0.790301846340299,0.945932044647634,0.0102013798896223,0.0252202169504017,0.480982915731147,0.319085869006813,0.119757088599727,0.556874162051827,0.153210784308612,0.727610239060596
2.9,'no ',0,0.120181681821123,0.686090924311429,0.107081304769963,0.351862462470308,0.912286944687366,0.181076212786138,0.349760566372424,0.234960915287957,0.864244553958997,0.0553275858983397,0.906790630891919,0.620123860891908,0.126063089584932,0.714684238657355,0.297645654063672,0.445843403926119,0.530112377600744,0.590071071172133,0.696977706160396,0.346053497167304,0.768627738580108,0.386901366291568,0.142728401115164,0.401375815737993,0.603583229472861,0.67363168974407,0.460294130258262,0.719838974997401,0.351752237882465,0.455305472249165,0.655640253564343,0.313919063424692
5.3,'no ',0,0.538814529776573,0.39768791757524,0.664163960609585,0.740069756982848,0.363971105311066,0.0799228018149734,0.228126388741657,0.101353535894305,0.798876929096878,0.597577496664599,0.626732900040224,0.238809205824509,0.615210357354954,0.451929830946028,0.184632071526721,0.155333283590153,0.566013649338856,0.502262633992359,0.928672918118536,0.334672092692927,0.772244316525757,0.934563245158643,0.474006432807073,0.781443089013919,0.171095172176138,0.235593671211973,0.319460072787479,0.0962094981223345,0.0966733102686703,0.242735942825675,0.0348801224026829,0.621382068376988
0.937,'yes',0,0.0924691434483975,0.0148308770731091,0.271867450792342,0.305578973377123,0.848485034191981,0.476390809984878,0.473709449404851,0.67384492396377,0.87350243004039,0.221182956360281,0.508386932313442,0.237655586795881,0.618114884244278,0.268433831166476,0.00887436582706869,0.245414693141356,0.365699958521873,0.333835248136893,0.00137709663249552,0.295884639723226,0.327417044434696,0.568161845672876,0.279762233374640,0.246406355872750,0.158102579182014,0.446038414025679,0.520689800614491,0.0264472390990704,0.0978256277740002,0.212703292490914,0.165940746432170,0.948659552726895
1.95,'yes',0,0.448541935533285,0.20024574524723,0.661611437331885,0.476683399640024,0.639024828094989,0.479334246134385,0.744570994982496,0.520569203654304,0.0767057661432773,0.576796345412731,0.0286837676540017,0.68442897638306,0.0280311924871057,0.205296526197344,0.94107160391286,0.886608718894422,0.536525725619867,0.80926074506715,0.218584770802408,0.173220158321783,0.679615823552012,0.588202817598358,0.851377967512235,0.144372825045139,0.86334992479533,0.412985292961821,0.0759060813579708,0.905716590350494,0.434076379286125,0.744734202278778,0.56954080471769,0.71617318619974
1.51,'yes',0,0.331626400351524,0.085109353531152,0.748502406757325,0.69297152524814,0.157612227601930,0.400788144674152,0.215219159144908,0.848355261841789,0.0662826499901712,0.642071018461138,0.987882097484544,0.276457573985681,0.879032192518935,0.205532948952168,0.079920003656298,0.511264277854934,0.140691085718572,0.435029711574316,0.548259616130963,0.83911979640834,0.93871108791791,0.58254697942175,0.94747612462379,0.714392232941464,0.323578378884122,0.609139489708468,0.165296226041391,0.406284045893699,0.86106783663854,0.351279157446697,0.0355594819411635,0.0790921631269157
