@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no','yes'}
@attribute zero numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@data
0.4428,'yes',0,0.589728390797973,0.234542433870956,0.0840356659609824,0.396095175063238,0.9122181807179,0.269994676811621,0.104764321353287,0.519389587221667,0.944855767767876,0.0188983553089201,0.437835809774697,0.717202179133892,0.882593868300319,0.121655025053769,0.200191541574895,0.734315275913104,0.278935574227944,0.256112833740190,0.852093618595973,0.567425202578306,0.958920548902825,0.23047644761391,0.61197185353376,0.540288631804287,0.93142949277535,0.525366474408656,0.0117049615364522,0.852243186440319,0.194441889179870,0.880093769868836,0.441302965627983,0.503014961257577,0.806644668336958,0.89468809752725,0.805446195648983,0.666839303681627,0.292204898549244,0.516706944676116,0.182012033648789,0.169629648560658
1.545,'yes',0,0.0428661874029785,0.0903746336698532,0.811488494975492,0.493263847194612,0.296359615400434,0.91294135316275,0.489755340386182,0.392971491673961,0.828830826096237,0.806234067538753,0.351729484274983,0.674535331781954,0.971054532332346,0.112013234291226,0.884640433359891,0.25493848673068,0.480007856851444,0.98475245712325,0.211142510641366,0.521008737850934,0.274206958012655,0.992712670005858,0.000942445592954755,0.365417721914127,0.185271635185927,0.516178890829906,0.908458377234638,0.778125534299761,0.644310761010274,0.928789404220879,0.116133933421224,0.725266865687445,0.469981600763276,0.652247262652963,0.676048758206889,0.619662491371855,0.922632915433496,0.291148185962811,0.83346948493272,0.533380124717951
0.783,'no',0,0.0801110605243593,0.826373703312129,0.643495425814763,0.455328600713983,0.795756015693769,0.800491966772825,0.325951791601256,0.858834225917235,0.587572877993807,0.887520052259788,0.0649448116309941,0.84190409234725,0.217729620402679,0.66638967115432,0.869369848165661,0.536703698337078,0.545408971840516,0.228089360520244,0.67820574878715,0.888563319807872,0.332236449699849,0.79393331031315,0.521993431728333,0.882734972517937,0.94117123237811,0.12203043513,0.164108014199883,0.433419450419024,0.0892014559358358,0.796990543138236,0.0672055571340024,0.284140729112551,0.811485012527555,0.748501816997305,0.474843951174989,0.540121905039996,0.929630998754874,0.753223364707083,0.796183513244614,0.212384487967938
4.045,'yes',0,0.888058415614069,0.703970606438816,0.4349170839414,0.860948094166815,0.532220994820818,0.878693774575368,0.358525492949411,0.385479489108548,0.423625422408804,0.88560518459417,0.231320292223245,0.71312029985711,0.666099176043645,0.320825935108587,0.62494175392203,0.781541572418064,0.864743739366531,0.0608010867144912,0.707519702846184,0.564445960102603,0.564571685623378,0.202130396617576,0.683928679442033,0.794208484934643,0.240003259154037,0.912221148144454,0.810016198083758,0.233603298664093,0.560810486553237,0.389282949501649,0.518384460592642,0.276958121918142,0.944458805257455,0.403035243507475,0.0247063986025751,0.430781278992072,0.0178941197227687,0.519183131400496,0.145976054482162,0.296975085511804
0.947,'no',0,0.809846079675481,0.726331783691421,0.269143361831084,0.000291252508759499,0.870039872592315,0.372375044506043,0.244813487865031,0.58158873161301,0.99921524594538,0.5707910975907,0.784942047903314,0.925364145543426,0.213209543144330,0.219539349433035,0.249881001887843,0.898140110773966,0.042999949073419,0.64347278396599,0.146667215740308,0.881909356685355,0.359580598538741,0.682752481428906,0.19983694399707,0.490150942699984,0.257134157698601,0.804713936755434,0.0698170620016754,0.387253088643774,0.0793541998136789,0.255327838473022,0.597985239466652,0.124581634299830,0.0706400028429925,0.934759703231975,0.627311308635399,0.232246286701411,0.589087639003992,0.0106239644810557,0.070605760673061,0.807309666182846
3.221,'yes',0,0.635253041284159,0.766599513590336,0.419414441566914,0.832326651085168,0.259545145090669,0.84053264069371,0.0877511620055884,0.819735339144245,0.0756158512085676,0.557695514289662,0.0889277458190918,0.358695974340662,0.760639132931828,0.305588446324691,0.0807301765307784,0.255929671227932,0.227127112215385,0.661515462677926,0.122496918076649,0.356179334921762,0.88595787389204,0.835355568910018,0.183502588421106,0.573447598610073,0.520027215126902,0.647259176708758,0.902353363577276,0.0781361958943307,0.687028759391978,0.0156992771662772,0.646807152312249,0.427300906507298,0.82211599033326,0.345021926565096,0.571239424170926,0.396337792277336,0.99859225214459,0.581908775260672,0.316599413519725,0.0415537147782743
2.6147,'yes',0,0.460979798110202,0.60560966678895,0.442234763642773,0.905607637250796,0.677069542463869,0.950764135457575,0.537088367855176,0.916051713284105,0.520549217471853,0.0717674058396369,0.0487395047675818,0.373031749157235,0.465365147450939,0.945927936583757,0.358696062117815,0.818098742282018,0.666191793745384,0.790283806622028,0.0842291633598506,0.0693769685458392,0.317558638984337,0.453593363752589,0.868459129706025,0.74862763704732,0.993646949529648,0.149581139674410,0.408340181224048,0.019826453179121,0.752217726083472,0.596331422915682,0.419787312857807,0.846823988948017,0.914895218098536,0.0656257004011422,0.142799453577027,0.0682927498128265,0.64046849287115,0.400541527196765,0.567449572961777,0.461661965120584
5.11,'yes',0,0.911136567825451,0.321103923022747,0.749117172788829,0.711547919549048,0.41277556377463,0.642650239402428,0.124518527882174,0.123029971960932,0.876677543856204,0.128863502526656,0.767587499460205,0.53058592765592,0.802522919373587,0.566813353681937,0.631838336819783,0.687331034336239,0.86450605862774,0.0785439582541585,0.294310159282759,0.877893855795264,0.524211306124926,0.0292298281565309,0.12523911613971,0.0776677031535655,0.597256016219035,0.913520731963217,0.414794955402613,0.113885355414823,0.156184177612886,0.933927885256708,0.389564663171768,0.478687195573002,0.40433085965924,0.831414778251201,0.81355341291055,0.202340309740975,0.963567799888551,0.688995294971392,0.879227720666677,0.152776915347204
5.6,'no',0,0.00535880215466022,0.922548226313666,0.0323997242376208,0.981068151304498,0.930271863471717,0.744425043230876,0.406880141701549,0.802789583336562,0.598768973955885,0.75055635208264,0.806646757526323,0.065029694000259,0.533945493865758,0.519441165961325,0.220658787293360,0.657882739789784,0.891183586558327,0.728613393614069,0.293045950355008,0.854562862310559,0.742452138569206,0.777540129376575,0.493503693724051,0.847130606882274,0.110939441248775,0.509154691360891,0.00482631637714803,0.925013532862067,0.988756431499496,0.349544229451567,0.264732082141563,0.528392403852195,0.440601733513176,0.679138486273587,0.60717978910543,0.418013745453209,0.0091680777259171,0.796696133678779,0.105757280252874,0.103132475167513
3.2,'no',0,0.80388101004064,0.209409174975008,0.326662989798933,0.824340466642752,0.280432996805757,0.96176501782611,0.812960929470137,0.90952971461229,0.424864145694301,0.82988825510256,0.601188035216182,0.870132104726508,0.736698698019609,0.271716235438362,0.744674836983904,0.431653256295249,0.099017700413242,0.468534480780363,0.651780075859278,0.443986324593425,0.521392033435404,0.987167707178742,0.47540504578501,0.293160811066628,0.463612361811101,0.869409252656624,0.105847177794203,0.0981723181903362,0.641623958013952,0.420402706135064,0.247782858088613,0.69475291785784,0.535756384255365,0.0598904599901289,0.218339038547128,0.244114574976265,0.410899618640542,0.743022945709527,0.809704284882173,0.966115897288546
2.346,'yes',0,0.194652044447139,0.405006697634235,0.773265626747161,0.744681109907106,0.0540900817140937,0.786628407193348,0.34498286084272,0.818246440030634,0.0260275406762958,0.263092596782371,0.400419112760574,0.181626908713952,0.303029271308333,0.263402789831161,0.686021797126159,0.900286265881732,0.627599803265184,0.724947151029482,0.67900254088454,0.394367332803085,0.0128726528491825,0.853023258503526,0.929553853347898,0.676605983870104,0.631858296692371,0.0572431944310665,0.367026462219656,0.819912883685902,0.327766667120159,0.553916460368782,0.131820265669376,0.689170674886554,0.793253428535536,0.845976531505585,0.639214637456462,0.307329528732225,0.95855835871771,0.855182739440352,0.196773783070967,0.295907087624073
0.08,'no',0,0.225142231909558,0.35854751826264,0.0287773786112666,0.105776970740408,0.203391197603196,0.241041677305475,0.230705546913669,0.0939580376725644,0.144678965210915,0.608882774366066,0.497418008511886,0.318097454495728,0.258551740087569,0.823873489396647,0.440559406531975,0.960122803924605,0.515337796648964,0.624423709698021,0.590753665193915,0.00937039591372013,0.682579779997468,0.473773420322686,0.84733347943984,0.640884806634858,0.116118720499799,0.0652677484322339,0.308992120437324,0.986738833598793,0.290829394478351,0.91778583265841,0.132709605386481,0.96321806544438,0.252650961512700,0.569436953868717,0.357552310917526,0.428980310680345,0.210642644669861,0.886021494865417,0.105669853510335,0.202470134478062
2.4996,'yes',0,0.182375500211492,0.433900321135297,0.969910519663244,0.5028144211974,0.150471197906882,0.155253991018981,0.769987977575511,0.0919308683369309,0.777286411030218,0.425400745356455,0.123071050969884,0.947479630354792,0.245640756096691,0.778763422742486,0.794271293794736,0.738977240165696,0.641818774631247,0.864582967711613,0.204403130337596,0.960017567966133,0.745541529962793,0.890114281792194,0.000213669147342443,0.648311265744269,0.811554008862004,0.048476287163794,0.63426325423643,0.710045970743522,0.285342613235116,0.79199235374108,0.96706829057075,0.48520451807417,0.146790996426716,0.729655202012509,0.360989859094843,0.944357045693323,0.934400336351246,0.271186676109210,0.0623624562285841,0.990046791732311
4.349,'no',0,0.538042850792408,0.612307041650638,0.283214422175661,0.97238779370673,0.370419985381886,0.440614896826446,0.261821883032098,0.107741394778714,0.513737616827711,0.998186143813655,0.0658072757069021,0.547317076241598,0.89714183122851,0.0931558355223387,0.980241923592985,0.908639910630882,0.7328769240994,0.871024025138468,0.00744924903847277,0.637609978206456,0.136620627250522,0.636779221240431,0.235967822838575,0.0129882963374257,0.852876622695476,0.466090885689482,0.0108028512913734,0.59890561690554,0.251494413241744,0.421921858331189,0.44804193591699,0.381407333072275,0.300147330155596,0.802094855578616,0.233784698648378,0.651259701000527,0.601673532975838,0.928573448443785,0.248748822603375,0.771449256455526
0.83,'yes',0,0.140074066119269,0.815621938090771,0.89319104119204,0.372391725424677,0.852901746984571,0.227548911469057,0.392161415191367,0.702341956784949,0.62952691107057,0.541593730449677,0.57843464333564,0.752418842166662,0.957328606629744,0.757354744477198,0.868972199503332,0.838679564651102,0.799122527241707,0.748828861163929,0.371828412171453,0.76519970339723,0.884410674218088,0.428879322251305,0.445918889949098,0.844894520705566,0.902665441157296,0.39820263069123,0.0882242321968079,0.308206706074998,0.814484037458897,0.794493277557194,0.258502617478371,0.932455841917545,0.0612749725114554,0.169801281066611,0.0209560377988964,0.533959965221584,0.100756798870862,0.0339596804697067,0.0237304295878857,0.136266586137936
0.297,'no',0,0.0919307980220765,0.225385820725933,0.688075796701014,0.335285966284573,0.0324468803592026,0.278246851637959,0.146319431019947,0.81216972717084,0.97229798650369,0.122738109668717,0.86072316300124,0.101491907145828,0.506889255018905,0.355111541226506,0.187867945525795,0.537821979494765,0.553300195606425,0.878678952343762,0.997357996413484,0.816086278762668,0.0542166826780885,0.632338858908042,0.897817127173766,0.382464490830898,0.836339955916628,0.542221433250234,0.0084315906278789,0.952738269465044,0.171283199917525,0.102701436495408,0.305453669512644,0.939523510169238,0.494909785687923,0.866813858039677,0.95738437306136,0.392676786053926,0.595157138304785,0.946955847321078,0.714219942688942,0.453904781956226
1.605,'no',0,0.119688272941858,0.0524222466628999,0.682521893875673,0.839789972174913,0.0794618476647884,0.188242197036743,0.477431401377544,0.21455294941552,0.220605454640463,0.77762332954444,0.863673326093704,0.791081715840846,0.0188903126399964,0.674601642647758,0.595566159812734,0.0869000714737922,0.857752909883857,0.969111111713573,0.175765283638611,0.58619455457665,0.62428308581002,0.855023984331638,0.72526669036597,0.0331039971206337,0.808653483400121,0.540150356478989,0.833457941189408,0.0336584125179797,0.886436619563028,0.67857314646244,0.403688456630334,0.50956869032234,0.819153274409473,0.223845666274428,0.150403758045286,0.0296310351695865,0.966896827332675,0.962319031590596,0.0532532338984311,0.605687859235331
1.14,'yes',0,0.364805141696706,0.679120338521898,0.857216350035742,0.166730938246474,0.272570273606107,0.562077068490908,0.89339107950218,0.81747043482028,0.363038795534521,0.256166819017380,0.450880283489823,0.860735803144053,0.222012506797910,0.664770955452695,0.77731460868381,0.0272590387612581,0.78860029974021,0.277731362031773,0.901556783821434,0.557291101198643,0.62751992372796,0.727955145994201,0.764383546542376,0.0359708217438310,0.501204779371619,0.2589552171994,0.341031454270706,0.572126571787521,0.937875459203497,0.724399758502841,0.391577656380832,0.744926363695413,0.60037541645579,0.0703605017624795,0.462795132305473,0.755839497083798,0.948469685623422,0.668137251632288,0.68339441018179,0.431101040681824
0.49,'yes',0,0.416535089490935,0.758826734730974,0.381435080664232,0.296057498315349,0.378227817127481,0.0668195786420256,0.89853272610344,0.98439483391121,0.284566181479022,0.296501417178661,0.607796435244381,0.423505784012377,0.0964205379132181,0.564341044286266,0.781063672853634,0.854920671554282,0.443050737259910,0.541187771130353,0.991999893449247,0.819390679243952,0.546800158452243,0.466996295843273,0.0445610845927149,0.79014584212564,0.99131547077559,0.0553291337564588,0.697652507806197,0.675705097615719,0.716198573354632,0.158962057204917,0.245427013142034,0.840567274251953,0.405403607524931,0.0871786430943757,0.189210235606879,0.747893105261028,0.189824156230316,0.130187383852899,0.264137940015644,0.658735085045919
1.24,'no',0,0.364864496514201,0.5667620645836,0.488689128076658,0.289667254779488,0.236047759419307,0.203297883970663,0.248400293989107,0.528906224993989,0.0580659750849009,0.172155292006209,0.412407933035865,0.235843439120799,0.250584358582273,0.76673788158223,0.590799421304837,0.0493866007309407,0.151977723930031,0.871166968951002,0.321783217135817,0.864023018395528,0.496825960464776,0.0195445527788252,0.500319220358506,0.960042405640706,0.941813705023378,0.65607436816208,0.872752502094954,0.697435359936208,0.423541111405939,0.124224231578410,0.676499232184142,0.362669772468507,0.851123156957328,0.0591668509878218,0.222020010696724,0.365122604183853,0.289928407873958,0.679352450883016,0.113802867010236,0.376424368005246
1.29,'no',0,0.481323547894135,0.224015307147056,0.100785910151899,0.306460184743628,0.00514144846238196,0.233061063103378,0.0256210754159838,0.515661034733057,0.592977610649541,0.9502577225212,0.586356863379478,0.497202179394662,0.360212087398395,0.727640105644241,0.239985453896224,0.280848367605358,0.128577687079087,0.881591935874894,0.593312788521871,0.74284626962617,0.673947913339362,0.900108630768955,0.908046540571377,0.392199349822477,0.94106808397919,0.00834476295858622,0.174366950755939,0.51256559882313,0.284136316506192,0.320911269634962,0.959533747285604,0.263636597665027,0.684005431365222,0.231466725002974,0.97010263078846,0.849570303456858,0.63356485310942,0.895320581272244,0.64456602674909,0.802414975361899
2.58,'no',0,0.0312268205452710,0.366802278440446,0.689765807008371,0.867296733194962,0.872173086041585,0.288964297622442,0.458647180348635,0.515697304392233,0.314973591128364,0.557058383710682,0.553892330266535,0.355689470656216,0.704464264912531,0.538188422331586,0.0562234353274107,0.777581077069044,0.391170841176063,0.721835142467171,0.584140628809109,0.520455669611692,0.84171867952682,0.953020465560257,0.222860326291993,0.497773367678747,0.999175371136516,0.308991246623918,0.127231566468254,0.468120239442214,0.304396069608629,0.971598512027413,0.778212094679475,0.736715660896152,0.508081512060016,0.786575331352651,0.120236789574847,0.918293366907164,0.624240924138576,0.767638847464696,0.893669618293643,0.122510485351086
1.03,'yes',0,0.662209789967164,0.120848423568532,0.886931337649003,0.415339185856283,0.706754704238847,0.28103061998263,0.152464048704132,0.276094089262187,0.314637034432963,0.453050828073174,0.60369905596599,0.198611007537693,0.0741551567334682,0.99203628511168,0.760707778390497,0.435566307744011,0.927076969994232,0.580020271707326,0.127473223721609,0.99929804331623,0.971035913098603,0.0286634485237300,0.16825539059937,0.48126210924238,0.98461480345577,0.548632480204105,0.687577366596088,0.612343065673485,0.460846948204562,0.436928203562275,0.611053559929132,0.0845485960599035,0.00940388860180974,0.733096557902172,0.561172949848697,0.532285378314555,0.30858147284016,0.568124661454931,0.0613925391808152,0.201820119749755
2.45,'no',0,0.263307363726199,0.543627294246107,0.137293468229473,0.858796367654577,0.293678934220225,0.390771365258843,0.396708630956709,0.203589576995000,0.386207440169528,0.0299544085282832,0.0825836213771254,0.102263696026057,0.751579817151651,0.136180388741195,0.0366709141526371,0.875235728919506,0.868591155391186,0.272566698724404,0.70473505789414,0.539010919863358,0.0934109948575497,0.77653671707958,0.0604063568171114,0.254764981102198,0.092674836050719,0.292753558373079,0.480733572272584,0.913094769464806,0.156235842267051,0.150948340538889,0.900799977127463,0.362926385365427,0.0363365940283984,0.543996416032314,0.163753249216825,0.862987650791183,0.593185220379382,0.127406978979707,0.178041444160044,0.896718023112044
0.971,'yes',0,0.890305311884731,0.49574764072895,0.698483304353431,0.885364755988121,0.630177308572456,0.503851362736896,0.637402727734298,0.743684607790783,0.140527163166553,0.749283184064552,0.29308643611148,0.359782515326515,0.768359062029049,0.206958757480606,0.271910930285230,0.407982969889417,0.775198406074196,0.0473438708577305,0.247284019365907,0.878730112686753,0.387280033901334,0.657280045095831,0.588024414144456,0.662241630954668,0.235074709635228,0.154597157146782,0.362606326583773,0.560853720409796,0.95602674712427,0.879498919704929,0.926116381306201,0.612886716146022,0.795249500311911,0.70732762850821,0.56375113944523,0.55601838673465,0.184522367082536,0.94007713883184,0.493695810902864,0.35043811914511
3.24,'yes',0,0.810180991655216,0.139140802668408,0.689806303475052,0.98845922970213,0.226174022303894,0.931932221865281,0.531338758766651,0.250854638637975,0.454631336033344,0.0412429056596011,0.373994229594246,0.837614515330642,0.263932947069407,0.0946355040650815,0.83726232405752,0.787718285340816,0.183592392364517,0.702254726784304,0.0645184316672385,0.272484621265903,0.28137949667871,0.90038785035722,0.418623366160318,0.75327860773541,0.400501755299047,0.088527710409835,0.42524351272732,0.954428269062191,0.996896726312116,0.674753845203668,0.98143887752667,0.975553373806179,0.531802574871108,0.962017675861716,0.14410816016607,0.866240945179015,0.080377108650282,0.0249265069141984,0.601629046490416,0.894565079594031
2.17,'yes',0,0.325343616073951,0.516804076032713,0.891779276076704,0.81829106877558,0.0322932442650199,0.592519242782146,0.201941248029470,0.807524207048118,0.589297607075423,0.138324218569323,0.989852700848132,0.724050814285874,0.924972026143223,0.453626155620441,0.637626707553864,0.546156985685229,0.405194324674085,0.572311906842515,0.648012147285044,0.174085917882621,0.596449476433918,0.43745879153721,0.87114943866618,0.780049585504457,0.379917021840811,0.918305783299729,0.682926726760343,0.00224001402966678,0.855770144611597,0.942103860899806,0.742308525135741,0.942496460396796,0.0528975010383874,0.584185289219022,0.0534857185557485,0.0162216082680970,0.812589734094217,0.144552516052499,0.147178646409884,0.674659720854834
4.667,'yes',0,0.749494549119845,0.738795051118359,0.418456619372591,0.665611053118482,0.513038613367826,0.702133643906564,0.582826984114945,0.348158714594319,0.659650291781873,0.0899144292343408,0.807497039204463,0.0745280620176345,0.361997607629746,0.600412311963737,0.270023381337523,0.890875772573054,0.935678317211568,0.91439607180655,0.532615821110085,0.183456205995753,0.84888240438886,0.440334499115124,0.513170860940591,0.122095705941319,0.823545605875552,0.0471374760381877,0.541750766569749,0.587418183451518,0.16488190414384,0.300398533465341,0.428618096048012,0.9245336484164,0.0491829379461706,0.62005328363739,0.320495704654604,0.246330379508436,0.70632237335667,0.663032222073525,0.722136549418792,0.434988488210365
2.821,'yes',0,0.520219303667545,0.881451472407207,0.96015404490754,0.330559910507873,0.911353231640533,0.00484306504949927,0.0577929271385074,0.345726118190214,0.0604682699777186,0.389481351478025,0.880207849666476,0.453283710638061,0.413784964010119,0.42879459192045,0.221116613131016,0.293299139477313,0.382279488723725,0.547818103106692,0.80720578902401,0.550915475236252,0.37617781967856,0.128936156630516,0.384133958024904,0.665102917002514,0.0215086927637458,0.500028704060242,0.232618096051738,0.70153471105732,0.0543703797738999,0.560945977689698,0.95604583970271,0.434760582167655,0.619168333476409,0.368885337840766,0.979299962054938,0.595526622375473,0.183794005075470,0.00449037156067789,0.469483685679734,0.72380717867054
0.5915,'no',0,0.835397307528183,0.674395537469536,0.197366945678368,0.404309858335182,0.225552820367739,0.342586243757978,0.137002561474219,0.113983959425241,0.949241048656404,0.589617146644741,0.737764368997887,0.775525199249387,0.335350664332509,0.330709788249806,0.301991417072713,0.0655455614905804,0.0678973777685314,0.423003557836637,0.382419871166348,0.177335781510919,0.734409720404074,0.272655547829345,0.67846207274124,0.538416111841798,0.658842520555481,0.41921973740682,0.109528682893142,0.764101118315011,0.998939015436918,0.553526908392087,0.219389501959085,0.207966605667025,0.72083723009564,0.4254533611238,0.456716451328248,0.249132323777303,0.724650105461478,0.350029586581513,0.918812578776851,0.379786618053913
0.937,'yes',0,0.391062674112618,0.423988291528076,0.460159790702164,0.510952593758702,0.33601658209227,0.79712505103089,0.400682688457891,0.947070337133482,0.250055920798331,0.463809437118471,0.598007424268872,0.0673811370506883,0.15175226284191,0.565419434802607,0.663292144192383,0.644927052082494,0.331727964570746,0.0239296033978462,0.497714404482394,0.21720967348665,0.904944522306323,0.934870069148019,0.419566969852895,0.137788949999958,0.71739814686589,0.0780908367596567,0.338776248740032,0.0461064646951854,0.0371600387152284,0.690036511281505,0.163803297327831,0.130073064938188,0.653186870040372,0.447763176867738,0.60603624698706,0.970798579743132,0.345698253950104,0.58594490098767,0.935708987526596,0.0462306127883494
2.68,'yes',0,0.410645564552397,0.333366861334071,0.198642838513479,0.472991316812113,0.110370125388727,0.0639669059310108,0.918130633654073,0.886529792100191,0.063316622050479,0.175681867636740,0.0496026433538646,0.897656335961074,0.577436771942303,0.993054805556312,0.704757104162127,0.849610682111233,0.199849901022390,0.5354567556642,0.538676073541865,0.607674522325397,0.513567928690463,0.365506866713986,0.317638575332239,0.00346022006124258,0.762805708916858,0.163914326811209,0.714102277066559,0.222476652357727,0.491724861087278,0.808148070937023,0.205842159921303,0.0267242889385670,0.597764160484076,0.185968544334173,0.374033278552815,0.140210324432701,0.906247850973159,0.0998467809986323,0.0466581576038152,0.364948888076469
3.78,'yes',0,0.221567173488438,0.790610350202769,0.895261374302208,0.320874338969588,0.381033109501004,0.609604494646192,0.493960075778887,0.59330416796729,0.697495851898566,0.212349784560502,0.128116548294201,0.667645041830838,0.212731186067685,0.960056688869372,0.2791456382256,0.569933315273374,0.453057549428195,0.670027743559331,0.326217581285164,0.0648785529192537,0.0202670111320913,0.134040251607075,0.71682953205891,0.938661455642432,0.309854615945369,0.733817467233166,0.424207195872441,0.331524258246645,0.705823876196519,0.133352325297892,0.765461698640138,0.0519716306589544,0.981375318486243,0.186637939419597,0.486494884127751,0.142859351355582,0.0886607812717557,0.380925775971264,0.546094542369246,0.0773329574149102
3.375,'yes',0,0.888942143181339,0.62679350678809,0.238800731254742,0.943275369005278,0.565156502183527,0.689221684355289,0.145160991465673,0.200336392968893,0.692672894569114,0.819753569783643,0.249371497193351,0.537417698884383,0.548396599944681,0.787794400705025,0.617856788448989,0.748727238737047,0.335285719484091,0.454090916551650,0.236834771931171,0.0398539903108031,0.0363854428287596,0.748801660491154,0.983273016754538,0.862240629503503,0.243654547957703,0.215100519359112,0.232863574288785,0.263341534417123,0.413397514494136,0.353137181838974,0.260332282399759,0.752363681560382,0.885710728820413,0.688008128898218,0.941803629742935,0.81482142698951,0.120241136057302,0.690162304788828,0.00424990779720247,0.241513508372009
0.836,'yes',0,0.756706692278385,0.993765846826136,0.936974375043064,0.785939254565164,0.351702573243529,0.383487926097587,0.0211915918625891,0.419240849325433,0.836540397489443,0.498149134684354,0.295423943083733,0.744165799580514,0.916018410818651,0.779825733508915,0.525581838563085,0.178279514657333,0.349921857239679,0.844446901930496,0.706386173609644,0.712167573161423,0.640059392200783,0.231391477631405,0.693616722011939,0.214897394413128,0.381753933150321,0.475315887248144,0.579826067201793,0.647566782543436,0.268655427265912,0.101696977624670,0.578014840604737,0.753452200675383,0.976384956156835,0.94564828532748,0.236757508479059,0.429700872860849,0.95479395147413,0.316241767490283,0.296085668262094,0.487105765612796
3.355,'no',0,0.813198630930856,0.470844784751534,0.746895831543952,0.168505167821422,0.916403284762055,0.646720229182392,0.387161734746769,0.0153669228311628,0.532843828434125,0.233969834400341,0.0160547886043787,0.347702556755394,0.54669562028721,0.421994457021356,0.627247451804578,0.554883526172489,0.327042479533702,0.498440391151235,0.163946927990764,0.564991901395842,0.091766882687807,0.548986586276442,0.61204544105567,0.193148039514199,0.609968152595684,0.294233540771529,0.507156354142353,0.0494960001669824,0.204259530175477,0.106180068338290,0.381446094717830,0.101703098509461,0.937230607494712,0.293366112280637,0.487343598622829,0.527664289344102,0.327616337919608,0.341613109922037,0.44571867142804,0.692651194054633
3.626,'yes',0,0.85054320958443,0.990236462792382,0.303005511173978,0.825143936788663,0.193635007133707,0.268095060484484,0.975208535790443,0.166601691860706,0.817036852706224,0.880259499652311,0.883028564043343,0.741501754848287,0.806135847931728,0.81275096652098,0.967606840189546,0.317354906583205,0.168080693343654,0.867482540896162,0.777409774716944,0.303864164277911,0.712307411944494,0.875349562382326,0.0159295108169317,0.970262607326731,0.619691515341401,0.250774630578235,0.691302209394053,0.345669473521411,0.580726033775136,0.331975085195154,0.963454078882933,0.933424969902262,0.829574465053156,0.578672698233277,0.452130425954238,0.991334170103073,0.284445502096787,0.363330016378313,0.721274238079786,0.744124221149832
1.949,'no',0,0.655367065221071,0.0480578485876322,0.417677468853071,0.335760651854798,0.578726804349571,0.903584803454578,0.248187730321661,0.684425571467727,0.494533953722566,0.809224820928648,0.329186232294887,0.594815355492756,0.324165018973872,0.112386250868440,0.130627467762679,0.808223575120792,0.555151864187792,0.882054033689201,0.135667089605704,0.699628352886066,0.803521152585745,0.0229611222166568,0.230909499805421,0.112639525206760,0.622726039029658,0.839821183821186,0.6558835033793,0.7123432115186,0.399722673930228,0.0287529861088842,0.99278193898499,0.0235424935817719,0.69480392569676,0.217830288223922,0.322149498853832,0.548016446176916,0.538761503994465,0.992078148759902,0.570425434503704,0.127394191455096
1.755,'no',0,0.356688532745466,0.744760946836323,0.734090454177931,0.734701367095113,0.838676275219768,0.892793051199988,0.160437257960439,0.405371086904779,0.17730953078717,0.0163011848926544,0.114135195035487,0.271768352948129,0.0846969552803785,0.845519287278876,0.228599573019892,0.0146335910540074,0.787355687469244,0.883652036078274,0.548747204244137,0.757573472103104,0.693289669463411,0.981499067507684,0.0341191389597952,0.578003163216636,0.89227622654289,0.533171622548252,0.873527309158817,0.281928770244122,0.311478951480240,0.227236759616062,0.575589721323922,0.802845156984404,0.158998119877651,0.144444147124887,0.849927090341225,0.394370730500668,0.0552455282304436,0.851553728571162,0.882401200942695,0.19958553975448
1.44,'yes',0,0.776871545705944,0.228014013497159,0.65682829474099,0.309371324488893,0.509702611481771,0.568075424991548,0.0152022119145840,0.0437232363037765,0.867565603926778,0.788409866159782,0.823282927973196,0.411042374791577,0.333546466194093,0.230012804269791,0.719601543154567,0.60946907592006,0.880533270537853,0.462242533219978,0.0852811157237738,0.568816717015579,0.820328203961253,0.128966150572523,0.839571948861703,0.736541942460462,0.307942525716498,0.134722522692755,0.145194609183818,0.57780998526141,0.325376407941803,0.414761552354321,0.219926517689601,0.510322001297027,0.309528792044148,0.834942134097219,0.545740562025458,0.726332406513393,0.38150781695731,0.79402993991971,0.580028120893985,0.773466318845749
