@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute B numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute FLX_PC_LATE numeric
@attribute GAM_PC numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_5 numeric
@attribute PROB_Z_GT_4 numeric
@attribute PROB_Z_GT_3 numeric
@attribute PROB_Z_GT_2 numeric
@attribute PROB_Z_GT_1 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@data
0.617,-1.5818,?,?,?,?,?,24.9,?,?,14.22,1928,64,0.0742569,0.189871,0.398865,0.668414,0.936355,'no','no',0.73069518036209,0.463708808412775,0.484518308890983,0.956023286096752,0.168947460595518,0.201647515175864,0.92353936447762,0.287394277984276,0.970904339570552,0.180946249514818,0.754331879783422,0.655775744700804,0.110592238372192,0.213377565145493,0.101239132229239,0.942231675377116,0.962328276131302,0.281966887181625,0.424183046678081,0.0561635126359761,0.343977066688240,0.707587111042812,0.558201118838042,0.111517807701603,0.418815321056172,0.117823082255200,0.687788793584332,0.893036816967651,0.148062047781423,0.614375997567549,0.489905934315175,0.458164125448093,0.428201285889372,0.467977479798719,0.607856216141954,0.467781544197351,0.666791032068431,0.787879537325352,0.895795471966267,0.347887026611716
2.198,-0.992,?,?,?,3.18e-05,2.1811,60,?,?,22.78,1485,1.024,0.0169214,0.0602667,0.171777,0.396044,0.800639,'yes','yes',0.175435083219782,0.692832854576409,0.233563686721027,0.575570064829662,0.52515086135827,0.73996197571978,0.9587731952779,0.435231464216486,0.078288824763149,0.884302818682045,0.501786203822121,0.331682389602065,0.00980854057706892,0.812858638120815,0.323259641882032,0.950446534203365,0.515213683480397,0.0244059592951089,0.781576457899064,0.887786713195965,0.907363875070587,0.738661220530048,0.931203996296972,0.587658621603623,0.928325993940234,0.631347354035825,0.873499266570434,0.709682571468875,0.234461028128862,0.560341356089339,0.296808408107609,0.645042911171913,0.0768733671866357,0.374599891714752,0.134298093849793,0.96811838960275,0.384710952872410,0.867518565850332,0.707536669215187,0.302974821766838
1.23,-1.7095,?,?,?,?,1.7887,17.2,?,?,9.84,288,1.024,0.050505,0.139003,0.311746,0.56275,0.882884,'yes','yes',0.0485250917263329,0.258384221699089,0.190121262567118,0.643667165189981,0.0577528791036457,0.00694143027067184,0.247493498492986,0.597841586917639,0.585339117795229,0.410947828553617,0.992651904700324,0.425170975038782,0.513298180187121,0.319938353728503,0.744542371015996,0.851925989845768,0.10402865963988,0.5224205753766,0.559284983202815,0.430527587188408,0.468715051189065,0.928682409925386,0.432228663936257,0.371406486490741,0.788085168227553,0.73691624449566,0.0291252250317484,0.918510907096788,0.904338804306462,0.541949589271098,0.122399362269789,0.207225264515728,0.961742247221991,0.896890077041462,0.919084772700444,0.0317245086189359,0.885857774876058,0.851162494625896,0.232411510311067,0.69624076038599
1.261,-0.957,?,?,?,2.269e-05,2.122,330.4,?,?,15.62,384,1.024,0.0078299,0.0309487,0.100876,0.28623,0.749788,'yes','yes',0.432398666627705,0.162301479838789,0.534495215630159,0.0767642841674387,0.0392203552182764,0.240426760166883,0.821098564891145,0.401981581002474,0.243357595987618,0.0474808206781745,0.297979228431359,0.887071349890903,0.188583936076611,0.263521421235055,0.113927464932203,0.452687872573733,0.52102206973359,0.288464876590297,0.26217397255823,0.0312931586522609,0.638803274137899,0.825785044347867,0.201736459275708,0.00886900792829692,0.860269516706467,0.459815289592370,0.835932828951627,0.0755506346467882,0.547601008089259,0.0724941766820848,0.95588461868465,0.283301668940112,0.728125873487443,0.263865316519514,0.933268900727853,0.74795859400183,0.0428624397609383,0.86385441571474,0.65199844003655,0.164230672875419
2.374,-1.6678,?,?,?,5.422e-05,1.8992,22.8,?,?,8.01,259,2.048,0.0782047,0.197561,0.406194,0.665058,0.926947,'yes','yes',0.156300422735512,0.38124375930056,0.498610773589462,0.341145464917645,0.00083287968300283,0.497879884438589,0.532451992388815,0.072716634022072,0.619913876056671,0.229712365195155,0.406906920485198,0.348994878353551,0.280985353048891,0.584710865281522,0.651853567687795,0.103832100750878,0.745313482359052,0.968650429975241,0.351888848003,0.265413155313581,0.601124692941085,0.44814154249616,0.155924522783607,0.293043287238106,0.609868598170578,0.712570999516174,0.612131609581411,0.42979931156151,0.619079972384498,0.412935143103823,0.446152411866933,0.242705180542544,0.347534648841247,0.282033075112849,0.229102209210396,0.0305153771769255,0.378621388226748,0.609167936025187,0.515090628527105,0.0171373018529266
2.692,?,-2.268,?,?,?,1.9224,15.9,?,?,9.48,455,4.096,0.0691755,0.151807,0.289081,0.474151,0.769392,'yes','yes',0.209316709544510,0.537681679241359,0.557295410893857,0.96852416289039,0.645207605790347,0.926458725938573,0.266670627053827,0.0824826096650213,0.81784185464494,0.69954845868051,0.100121377035975,0.244240848580375,0.206787343136966,0.264076587278396,0.563429634552449,0.519263050053269,0.454842105973512,0.845945909852162,0.48523902753368,0.090796889970079,0.344640240771696,0.06704739225097,0.99688412132673,0.956722856266424,0.530088551808149,0.878466181224212,0.743047952651978,0.727068620733917,0.705100955674425,0.277434885036200,0.0803927266970277,0.154499428113922,0.425523748621345,0.632178673520684,0.969086535740644,0.302490682108328,0.146604259498417,0.344444327289239,0.0346280727535486,0.723852049326524
3.3,-1.7938,?,?,?,?,1.9826,37.5,?,?,8.2,231,1.024,0.0383448,0.110285,0.260638,0.503353,0.855128,'yes','no',0.562797874910757,0.0465148738585413,0.866127704968676,0.916538193123415,0.269659222802147,0.116708121029660,0.684567678486928,0.571577800670639,0.770410067634657,0.241141986101866,0.299768042284995,0.297505072550848,0.828578129643574,0.811056998325512,0.0451169193256646,0.415566104929894,0.748917527263984,0.86013037362136,0.131184956990182,0.292268013581634,0.307587827323005,0.538704986916855,0.0425625774078071,0.922839097678661,0.405289783375338,0.311888722237200,0.615549634210765,0.73563047987409,0.142717886948958,0.506553508574143,0.34408256993629,0.829932656837627,0.425844309385866,0.672031493624672,0.0352913660462946,0.534275238402188,0.456122294068336,0.811132340691984,0.520039173541591,0.299303850624710
0.703,-0.9957,?,?,?,3.161e-05,2.1399,34.2,?,?,8.68,162,0.512,0.0520701,0.143441,0.321967,0.581015,0.896823,'yes','yes',0.528142710216343,0.638967184117064,0.512076472863555,0.370001530274749,0.289516402641311,0.207141605438665,0.564395055407658,0.928675934206694,0.267150370404124,0.283640694571659,0.065366864670068,0.628551344154403,0.930689878063276,0.472107161302119,0.689030070323497,0.98499133810401,0.264972702367231,0.643935278756544,0.288314728299156,0.681223026011139,0.413996029412374,0.0702974351588637,0.171562750590965,0.116055506514385,0.386947634862736,0.652799709932879,0.268989979522303,0.972299947403371,0.986432949313894,0.72147283074446,0.220464161131531,0.84629423962906,0.985578360268846,0.993660035310313,0.885472362395376,0.228910924168304,0.620548163773492,0.0537435442674905,0.237636982696131,0.258740456542
2.69,-1.2209,?,?,?,?,2.2763,70,?,?,10.63,213,0.512,0.031416,0.0854879,0.198377,0.404829,0.82335,'yes','yes',0.783332678722218,0.973909658379853,0.113913715351373,0.704934119945392,0.73809164762497,0.673181927297264,0.993720821803436,0.9641059380956,0.560524172149599,0.808724729111418,0.529364421730861,0.042469325941056,0.347837541252375,0.545626216568053,0.336492093745619,0.90837377961725,0.722130473237485,0.688333093421534,0.706635653506964,0.902730375062674,0.00588235771283507,0.889483981067315,0.133887010859326,0.825573998736218,0.0909978682175279,0.663202834082767,0.00615045079030097,0.34784867009148,0.73840785981156,0.320553710218519,0.485322152497247,0.104843001579866,0.153920500306413,0.245133225340396,0.327220948645845,0.709670424694195,0.42579082516022,0.112691886024550,0.369711339939386,0.116574245970696
6.29,-1.1718,?,?,?,0.0001329,1.8576,38.4,?,?,13.26,2820,64,0.0528696,0.148584,0.335609,0.599798,0.90722,'no','no',0.610583361471072,0.579092546598986,0.160861112643033,0.459137972444296,0.909516809741035,0.128978505963460,0.52220982615836,0.0675706763286144,0.71003412664868,0.497128919465467,0.142891557188705,0.356506529264152,0.271034174133092,0.949779793154448,0.883442290127277,0.205196481663734,0.83405978884548,0.46463199169375,0.694453524192795,0.88537665992044,0.0872577510308474,0.024028807412833,0.407241628970951,0.717974931932986,0.339421088341624,0.268555509625003,0.401722943875939,0.173489255597815,0.682526314631104,0.360046266112477,0.786276168189943,0.416659253416583,0.893842049175873,0.591746921651065,0.248452450614423,0.305027437396348,0.668185466667637,0.622124329674989,0.193514292826876,0.394355331314728
3.35,-1.7132,?,?,?,?,2.905,12.5,?,?,9.29,311,2.048,0.0585889,0.155611,0.337048,0.587704,0.892169,'yes','yes',0.745782101061195,0.10970125393942,0.202702166046947,0.623019851278514,0.997700152685866,0.114177542738616,0.00069224531762302,0.846072102896869,0.818460839334875,0.697672662092373,0.370446825865656,0.968092039460316,0.234760802239180,0.662310505053028,0.319778124336153,0.918986678589135,0.316000887658447,0.313709383364767,0.49222821672447,0.595515590626746,0.786928460933268,0.211529286345467,0.773148376028985,0.154127747518942,0.0688721351325512,0.493489722022787,0.492969841696322,0.685430200770497,0.789778377860785,0.7359697308857,0.591350072063506,0.409431597450748,0.802604067604989,0.27162165613845,0.406834625639021,0.952204446773976,0.354333656141534,0.766068326309323,0.554666977608576,0.614845919189975
1.1,-1.1896,?,?,?,9.997e-05,2.0197,64.4,?,?,23,1450,1.024,0.00551507,0.0172518,0.0463625,0.115916,0.412009,'yes','yes',0.640743133611977,0.283283381722867,0.919210490770638,0.680225211661309,0.915169902844355,0.547884736210108,0.652462479192764,0.744764928938821,0.950634489068761,0.805064639309421,0.569911253638566,0.576638981234282,0.00530498125590384,0.642463626805693,0.740004591178149,0.887669988209382,0.946314388420433,0.0114101562649012,0.0957660644780844,0.264589804690331,0.105199925601482,0.657927944790572,0.316088951891288,0.659709476400167,0.962214377243072,0.171293998369947,0.236876129638404,0.904582053655759,0.553159884409979,0.507135353283957,0.90597193222493,0.402062407927588,0.0203190224710852,0.0114906686358154,0.00665099080651999,0.343545628478751,0.473993186140433,0.249939949484542,0.527355404803529,0.84024419565685
2.433,-1.56,?,?,?,?,2.1677,74.8,?,?,9.06,209,0.512,0.0304007,0.0953979,0.24335,0.499351,0.866384,'yes','yes',0.67130400845781,0.83605996798724,0.454864702187479,0.74077514722012,0.210728782927617,0.455927561502904,0.0390547965653241,0.240393066313118,0.277854710351676,0.460439475486055,0.882971182698384,0.375546668190509,0.48123831837438,0.317998418118805,0.0730389808304608,0.552779230289161,0.609187951311469,0.930685622617602,0.981151931453496,0.824007386807352,0.405574223026633,0.600026801694185,0.86739814421162,0.364401126513258,0.854512291494757,0.0438972755800933,0.80551113653928,0.0934640564955771,0.379649495705962,0.632748587289825,0.620615026447922,0.624226838117465,0.465263139689341,0.504524709424004,0.178847732720897,0.435109715908766,0.331952110398561,0.297410879051313,0.229627698194236,0.347366910194978
0.606,-0.83,?,?,?,1.402e-05,1.9805,339.9,?,?,18,?,0.064,0.00412665,0.0123453,0.0313572,0.0724646,0.223949,'yes','yes',0.0235790857113898,0.971592400688678,0.65498696709983,0.90735218534246,0.318523164140061,0.62080935924314,0.0319365011528134,0.252367215929553,0.85263276216574,0.63925389945507,0.97947841975838,0.855749490205199,0.919258336769417,0.687815132085234,0.173903056886047,0.772074190201238,0.590233158320189,0.361196405254304,0.294379081809893,0.446086675627157,0.80906883860007,0.137896822066978,0.612298305844888,0.120242191944271,0.609346397221088,0.943015954457223,0.302833404159173,0.744407678488642,0.320482388604432,0.449076806660742,0.091736137168482,0.261770109646022,0.129612111253664,0.493792378110811,0.780836985213682,0.820022433064878,0.167226780904457,0.321050986414775,0.0625457090791315,0.660554046509787
0.4428,-0.4666,?,?,?,8.364e-06,2.7283,8.1,?,?,9.39,437,4.096,0.0187787,0.052543,0.128091,0.282175,0.690975,'yes','yes',0.812253404175863,0.915776425274089,0.832986464025453,0.652715343283489,0.838309991639107,0.0204314382281154,0.113359402632341,0.738039137329906,0.340071886312217,0.289289738051593,0.744924215367064,0.304820121731609,0.637220483273268,0.217911384534091,0.750150993233547,0.308293694630265,0.554365534335375,0.0487979617901146,0.697634003823623,0.619208025047556,0.153410444734618,0.71790204802528,0.335515036480501,0.40450005303137,0.430420542834327,0.0181459863670170,0.688840440008789,0.51940599270165,0.126365012256429,0.726128341862932,0.314562457613647,0.882154172286391,0.0816476123873144,0.941927599720657,0.701673527481034,0.152445893734694,0.456685579847544,0.978772481670603,0.893269951688126,0.160934396088123
1.545,?,-3.3547,?,?,?,2.2331,8.3,?,?,?,?,?,0.00643553,0.0201623,0.0549656,0.139633,0.451003,?,'yes',0.0171579078305513,0.450393456732854,0.363768734969199,0.703761911485344,0.193653002614155,0.34414003090933,0.169886087998748,0.461800833232701,0.854656760115176,0.427188196917996,0.211620190180838,0.825231624534354,0.55511126643978,0.237062115920708,0.124881595373154,0.96866100979969,0.364155587507412,0.307054776232690,0.744346824008971,0.32097966899164,0.196926793316379,0.625308661023155,0.788283709203824,0.584145942470059,0.897347412770614,0.652646039612591,0.0651386200916022,0.0148228472098708,0.181200673803687,0.262368174968287,0.516650224104524,0.549930626992136,0.486999714979902,0.478564625605941,0.229425322497264,0.196803525090218,0.686417216202244,0.121444485848770,0.943949948530644,0.367822390515357
0.783,-1.7367,?,?,?,0.0001085,2.7826,15.1,?,?,7,1260,64,0.130697,0.290466,0.529428,0.770998,0.960069,'no','no',0.346980328205973,0.646528154611588,0.122342327842489,0.645499248523265,0.804211284732446,0.198412148514763,0.982603798853233,0.33146189362742,0.0603012882638723,0.943874629912898,0.637017631204799,0.868694104021415,0.054551858920604,0.937391869025305,0.210066747618839,0.925306487130001,0.543197246268392,0.839734659530222,0.353717496618629,0.583555353339761,0.396403185790405,0.367192798992619,0.951360797742382,0.246733996318653,0.515507123200223,0.494353466900066,0.969607313163579,0.0537076299078763,0.323933497769758,0.312769151991233,0.859967399621382,0.294072729768232,0.230115812737495,0.465493327705190,0.282940192613751,0.276409233920276,0.190817616647109,0.0420456028077751,0.666036689421162,0.107047594850883
4.045,-1.1843,?,?,?,5.761e-06,1.8758,45.1,?,?,10.17,199,0.512,0.0395367,0.11637,0.275864,0.524496,0.865239,'yes','yes',0.182892792625353,0.9065465265885,0.362916895886883,0.596843460341915,0.00982108968310058,0.877491405466571,0.659808378666639,0.392945339670405,0.878100250149146,0.77525791246444,0.381474979920313,0.40404233825393,0.822310412069783,0.945199513807893,0.988238257588819,0.95088355243206,0.0224232685286552,0.0557573582045734,0.399170447140932,0.100998888956383,0.50852217618376,0.78796658408828,0.0907289516180754,0.204263143707067,0.913236368913203,0.55519831366837,0.00309446104802191,0.907340650446713,0.234844404505566,0.123457699315622,0.87001740001142,0.0426146211102605,0.0330998643767089,0.585829233052209,0.895250782370567,0.665516917360947,0.0298070304561406,0.572098412085325,0.0381741861347109,0.216515321051702
0.947,-1.4663,?,?,?,?,2.0516,136.3,?,?,0,0,0,0.0127163,0.0341254,0.0794585,0.167269,0.450923,'yes','no',0.99534540460445,0.833968858467415,0.68106504296884,0.270347468787804,0.862625785404816,0.146058155922219,0.529376063495874,0.876524552702904,0.33162498800084,0.552261097123846,0.474584652110934,0.82233160128817,0.751884820405394,0.686342807486653,0.513442416209728,0.178525619208813,0.531542962184176,0.501055576838553,0.159219518536702,0.708751186728477,0.779901321278885,0.651616082759574,0.315225347178057,0.319247557315975,0.128025124082342,0.471426908392459,0.266164719825611,0.0632069206330925,0.249257400166243,0.910776063799858,0.179209598107263,0.664642841555178,0.982704635476694,0.158540016971529,0.159730438375846,0.715953939361498,0.542326350929216,0.626353106461465,0.467088969424367,0.537609330611303
3.221,-1.8763,?,?,?,1.082e-05,1.9953,23.5,?,?,9.05,179,0.512,0.0723053,0.181242,0.374104,0.623967,0.904462,'yes','yes',0.756843246752396,0.598956938832998,0.308623805409297,0.720725228544325,0.444984363159165,0.663373605115339,0.000603573396801949,0.228173101088032,0.391832681838423,0.420238328166306,0.657026814296842,0.749353878200054,0.964510231511667,0.987415550276637,0.659681440796703,0.507646531565115,0.752828022232279,0.773626182926819,0.481948088621721,0.694779725046828,0.131427662447095,0.443647981621325,0.458986487705261,0.309699312783778,0.830305385170504,0.519052769523114,0.445636084768921,0.999325145967305,0.318640105659142,0.643072698265314,0.216122605372220,0.39971659751609,0.778603055048734,0.679154840065166,0.362603806192055,0.422320583136752,0.460636758245528,0.630910827079788,0.373111287597567,0.594671704806387
2.6147,-1.1652,?,?,?,9.562e-05,1.9662,41.4,?,?,8.38,234,1.024,0.0278307,0.0893744,0.229896,0.474497,0.848095,'yes','yes',0.569629601202905,0.861949590733275,0.461140471044928,0.131451036781073,0.114813748747110,0.236220679013059,0.298802467528731,0.826220910763368,0.332228048471734,0.285650969948620,0.952858058037236,0.376778321806341,0.51260100863874,0.663846907671541,0.949471300002187,0.456618659896776,0.937693631043658,0.352681868243963,0.525019705761224,0.538240938913077,0.0264232140034437,0.636274122167379,0.106162210227922,0.947246056515723,0.335715800058097,0.322053505573422,0.448492116294801,0.194821363547817,0.615403233328834,0.333793318830431,0.83475063345395,0.719605969963595,0.310408170567825,0.725433104904369,0.620208866661415,0.121405180776492,0.565442417515442,0.61381693254225,0.686029122211039,0.201367921894416
5.11,-0.6852,?,?,?,?,2.0031,16.5,?,?,13.36,3110,64,0.094213,0.227997,0.448658,0.70236,0.938841,'no','yes',0.786813858896494,0.183242860948667,0.978671469725668,0.0576073459815234,0.867198664927855,0.67452021013014,0.0813865640666336,0.619934375630692,0.0845905577298254,0.423447096021846,0.737606568727642,0.673072249162942,0.367857131874189,0.122151308227330,0.166132741142064,0.579201274318621,0.292647294700146,0.484097950393334,0.545507507398725,0.680635569384322,0.154529222520068,0.153727751690894,0.96301386738196,0.974726147018373,0.548277158522978,0.0762734827585518,0.158983433153480,0.0686082567553967,0.0650094172451645,0.25492012524046,0.84580261236988,0.669883506605402,0.452946970937774,0.514781324658543,0.252398939337581,0.659134225919843,0.686797888716683,0.605512692360207,0.0797999643255025,0.456630442757159
5.6,-0.82,?,?,?,?,1.959,43.1,?,?,12.06,220,0.256,0.0443978,0.124197,0.286572,0.540613,0.878453,'yes','no',0.681372764520347,0.266722051659599,0.895413663703948,0.562628148822114,0.971098750596866,0.559776183683425,0.143564304336905,0.214564916677773,0.655468627111986,0.163737161317840,0.606882388703525,0.220452673966065,0.894880533916876,0.800917616579682,0.0791526637040079,0.207485941937193,0.369415784487501,0.137066576629877,0.348473401041701,0.785725249676034,0.059309026459232,0.320849429816008,0.315502566983923,0.74143211892806,0.949549623997882,0.337359549477696,0.874549329280853,0.529823055723682,0.326499257935211,0.428841693792492,0.79332347563468,0.986593718873337,0.908863600576296,0.266737463418394,0.266672965604812,0.895702153677121,0.551549468422309,0.704394638072699,0.798771780682728,0.0239211935549974
3.2,?,-2.482,?,?,?,2.2036,17,?,?,11.6,371,1.024,0.0104053,0.0298625,0.0751342,0.175466,0.527443,'yes','no',0.419097641482949,0.876131518278271,0.081503588706255,0.735633962554857,0.0112195664551109,0.227735055843368,0.457604544004425,0.630071961786598,0.900527426507324,0.876506615430117,0.432545883813873,0.733249425655231,0.713184019783512,0.187190843513235,0.0394389710854739,0.877895219018683,0.0978924164082855,0.194486008491367,0.649234415730461,0.657348164822906,0.974758407799527,0.831431919010356,0.142819609493017,0.281211749184877,0.595242934999987,0.0243099709041417,0.765945261344314,0.33245010394603,0.166821720311418,0.148609559051692,0.540005746064708,0.700322867371142,0.612214557360858,0.938767132814974,0.749285597587004,0.109147969400510,0.974923769012094,0.70734701748006,0.233124431455508,0.798210131935775
2.346,?,-2,?,?,6.881e-05,2.0518,14.1,?,?,11.47,264,2.048,0.0261758,0.0845535,0.219099,0.456582,0.831836,'yes','yes',0.959223678801209,0.136549169663340,0.335875145625323,0.936069527408108,0.629750428255647,0.839461428346112,0.916285299928859,0.147763356100768,0.297532650409266,0.545818294398487,0.554967961506918,0.344078115187585,0.0516571181360632,0.753531647147611,0.576078022830188,0.351022476097569,0.252516714157537,0.888560886261985,0.424654156435281,0.281804664991796,0.59202317148447,0.613424187758937,0.990377709269524,0.0650186405982822,0.088307763915509,0.246788748074323,0.0794241139665246,0.77890930371359,0.853471366222948,0.0735537486616522,0.432174498215318,0.0189878004603088,0.0725469721946865,0.498431962681934,0.801926739979535,0.57134536630474,0.218867887975648,0.79312930861488,0.708938788622618,0.71727853640914
0.08,-0.2721,?,?,?,?,1.981,7.3,?,?,9.84,527,4.096,0.0488818,0.133826,0.299815,0.544481,0.871055,'yes','no',0.328348402865231,0.340582482283935,0.262470569228753,0.786238875472918,0.189680697629228,0.118963519111276,0.906052438309416,0.645784231601283,0.224251410225406,0.0171705733519047,0.609481506748125,0.662524997955188,0.601210535969585,0.570694293361157,0.670970862964168,0.379109901608899,0.959776879986748,0.052412993973121,0.940982420463115,0.632668119156733,0.681397158885375,0.475153638748452,0.0403650861699134,0.0704397824592888,0.98874406144023,0.469453302910551,0.084451770875603,0.559585803421214,0.697883123997599,0.45175096928142,0.386779549065977,0.142780708381906,0.446462893858552,0.625792296370491,0.637086807284504,0.377998155308887,0.132677437039092,0.577670194441453,0.254739057971165,0.219399512978271
2.4996,-1.3456,?,?,?,?,1.8739,13.5,?,?,6.76,419,12.16,0.0598992,0.162741,0.357331,0.621059,0.913419,'yes','yes',0.561480295145884,0.135364308720455,0.0976364677771926,0.84602111717686,0.717889868654311,0.579431696096435,0.835623477352783,0.0568636858370155,0.585520680993795,0.401605664985254,0.0332891957368702,0.74671100336127,0.0847298605367541,0.480452575953677,0.87065166584216,0.33309046830982,0.906900808447972,0.352581390878186,0.681478539481759,0.261383722536266,0.0265707159414887,0.69164968188852,0.932245195144787,0.260132574243471,0.455838887719437,0.583632633788511,0.834502928657457,0.00959082948975265,0.99608647520654,0.449337571160868,0.549597049830481,0.123176892753690,0.922458268003538,0.181583176366985,0.359821972437203,0.108262891415507,0.636344741331413,0.898276379099116,0.430652311537415,0.881303624948487
4.349,-1.219,?,?,?,?,2.1199,11.6,?,?,7.51,1323,64,0.0471053,0.134745,0.310668,0.569208,0.890869,'no','no',0.196802337421104,0.87851548846811,0.37676659761928,0.947234561899677,0.0779469944536686,0.449369852663949,0.212763616582379,0.949513109400868,0.661665394203737,0.922493755817413,0.450128648662940,0.690629570977762,0.981853183358908,0.551992667140439,0.554232968948781,0.328545772936195,0.618251968640834,0.910569754196331,0.490782541921362,0.666145862778649,0.513033321127295,0.610685992054641,0.92132648336701,0.707902516471222,0.698122021742165,0.454711951315403,0.374804637860507,0.98512720502913,0.91049084207043,0.4762221458368,0.78139552148059,0.77695299894549,0.372691534692422,0.444015020038933,0.482075069798157,0.375488601624966,0.715134666766971,0.358699449338019,0.177507794927806,0.87254472845234
0.83,?,-2.9137,?,?,3.287e-05,2.1616,9.4,?,?,8.76,2020,64,0.0237294,0.0592313,0.129439,0.253609,0.574142,'no','yes',0.517444369615987,0.433752895332873,0.0525357252918184,0.743955838028342,0.478138737380505,0.780138693284243,0.437761947279796,0.784667493309826,0.615503817563877,0.807274766266346,0.265715347602963,0.498025501146913,0.420312085421756,0.0409033123869449,0.120828371029347,0.612052876502275,0.174316896125674,0.934467306127772,0.536480442620814,0.983995121670887,0.285223137121648,0.253793887328357,0.441315275151283,0.593694728100672,0.9044170754496,0.0921819612849504,0.682653899071738,0.461460051592439,0.907013715943322,0.508322837296873,0.0479358381126076,0.999533373396844,0.796690843999386,0.962788356700912,0.00960133434273303,0.359019792405888,0.356326176319271,0.171644364949316,0.862588065676391,0.0573275738861412
0.297,-1.2156,?,?,?,?,1.9336,12.5,?,?,8.16,533,8.192,0.0331857,0.101888,0.251927,0.499141,0.856894,'yes','no',0.284383090445772,0.59314975887537,0.404850262682885,0.89886712608859,0.490483809495345,0.350780436536297,0.949289194308221,0.979321074672043,0.802600017748773,0.639565837103873,0.094625458586961,0.246324205072597,0.226800153497607,0.180174171691760,0.52995939576067,0.409595196368173,0.300470276502892,0.933895323425531,0.89080779417418,0.645205563632771,0.772742697037756,0.983229759382084,0.619123525219038,0.199459279421717,0.930274510523304,0.785347587894648,0.718485677149147,0.110060823615640,0.601941461674869,0.665374327683821,0.228728810092434,0.277962340973318,0.0561765669845045,0.0197918920312077,0.240941863739863,0.0373575929552317,0.661639603087679,0.353327357210219,0.166461358778179,0.292378054698929
1.605,-1.3081,?,?,?,5.896e-05,1.9889,79.7,?,?,?,?,?,0.0243593,0.0806349,0.214599,0.459857,0.844664,?,'no',0.276354661444202,0.390825104201213,0.521549535449594,0.887677072780207,0.516870592255145,0.00535194622352719,0.314709590747952,0.658486945088953,0.762358755571768,0.817728044232354,0.853910392615944,0.176234646234661,0.919615061255172,0.422979047289118,0.845422361046076,0.292098047444597,0.00219798018224537,0.618640490807593,0.0102101080119610,0.363020726945251,0.884708920959383,0.753601872362196,0.527864448726177,0.567052409984171,0.917191741755232,0.0584976393729448,0.715121183777228,0.220515513326973,0.266192604089156,0.102289875270799,0.860581368440762,0.647810020949692,0.828255710192025,0.362511914456263,0.413631764473394,0.832615634659305,0.466357187135145,0.148665800457820,0.807742247590795,0.52144326409325
1.14,-1.5712,?,?,?,0.001393,1.7782,10,?,?,7.13,1485,64,0.0826153,0.204159,0.412969,0.668448,0.927254,'no','yes',0.790312723489478,0.97048968425952,0.901781463064253,0.743251423584297,0.428936099167913,0.859853154048324,0.476051394129172,0.143436888232827,0.742966101970524,0.351992244366556,0.905521451728418,0.201403469312936,0.183367921970785,0.490260650636628,0.53587937518023,0.146918393205851,0.137309347279370,0.724772772751749,0.503627917729318,0.0964360390789807,0.708637424511835,0.585106978192925,0.228029141202569,0.187561969039962,0.665794034488499,0.62406976823695,0.00571146141737700,0.542131247464567,0.796862262766808,0.508121639257297,0.893410817021504,0.20989793445915,0.460011639632285,0.912410323275253,0.82391915237531,0.702819917816669,0.297171038808301,0.310673860367388,0.092053328640759,0.695034153526649
0.49,?,-2.1326,?,?,4.086e-05,1.8144,50.7,?,?,17.95,660,1.024,0.0016872,0.00487404,0.0123024,0.0289463,0.0956591,'yes','yes',0.658945931121707,0.542839048663154,0.772579500684515,0.868966161040589,0.574923076666892,0.609305305872113,0.743535860674456,0.195429509505630,0.177820474375039,0.55153798032552,0.0719287802930921,0.62189005757682,0.37426567170769,0.498995669651777,0.463163720443845,0.816772249760106,0.138584577012807,0.38008358492516,0.474628945346922,0.342911873478442,0.706942058634013,0.685005196835846,0.299918503733352,0.974239251576364,0.367141186026856,0.910464020445943,0.0533894959371537,0.413175620604306,0.681664795149118,0.220444018021226,0.0415154474321753,0.294816595735028,0.228442391613498,0.159147871425375,0.232265008613467,0.97949533094652,0.898315044119954,0.977047601016238,0.784911040682346,0.0481666817795485
