@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no','yes'}
@attribute zero numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@data
4.667,'yes',0,0.466310516232625,0.661580923711881,0.062200804008171,0.756045713089406,0.352800666354597,0.658613950014114,0.094978912267834,0.632983955089003,0.613939862698317,0.105315515771508,0.689348649000749,0.392121812328696,0.328889008145779,0.868655732832849,0.972478569718078,0.762155054369941,0.46029292838648,0.861982447560877,0.636438546702266,0.00631292862817645,0.0540874979924411,0.617005937034264,0.200757381273434,0.0694821774959564,0.164347140584141,0.783890172373503,0.196680664084852,0.568039542995393,0.564788790186867,0.628711559809744
2.821,'yes',0,0.73806809517555,0.678059299476445,0.308353848056868,0.753487230977044,0.65296676242724,0.111691235331818,0.720291409641504,0.676915057003498,0.941975452005863,0.342472729738802,0.28892714693211,0.248119718860835,0.185487388633192,0.543200959218666,0.120412561111152,0.872457202756777,0.0892112164292485,0.273831515107304,0.704266227316111,0.291825431864709,0.394767828518525,0.793702966766432,0.645208585308865,0.983137185918167,0.812772690318525,0.0902131316252053,0.409070179099217,0.037657143548131,0.650877142325044,0.521696545416489
0.5915,'no',0,0.123061025049537,0.208774601807818,0.0455749968532473,0.989876674255356,0.89702460495755,0.935322396690026,0.4099913071841,0.826775781577453,0.284662415273488,0.279748336644843,0.678694546688348,0.876458034850657,0.971812656382099,0.813751304754987,1.29798427224159e-05,0.622148061636835,0.762477931799367,0.829275305382907,0.75653965305537,0.5229350712616,0.571178914513439,0.794538305373862,0.81258262344636,0.666517020436004,0.651496331207454,0.734640842070803,0.705890371231362,0.54821247421205,0.112164944875985,0.722294393926859
0.937,'yes',0,0.24661906901747,0.803633585572243,0.787538453470916,0.651176974643022,0.792696631280705,0.523652180097997,0.450885584112257,0.726161236409098,0.377321811160073,0.360221581999213,0.337456732057035,0.879730502376333,0.0292851033154875,0.267955235438421,0.54693300370127,0.604739691829309,0.766862251562998,0.930752173997462,0.943080464378,0.0833345118444413,0.392978291260079,0.482209491310641,0.418690559221432,0.00903761922381818,0.691854381468147,0.942965779919177,0.931610516505316,0.800522105069831,0.188915041973814,0.0692120576277375
2.68,'yes',0,0.289780025370419,0.330344603164122,0.824184047989547,0.10813684691675,0.277872905367985,0.410475649405271,0.873449846170843,0.713843945879489,0.649306175066158,0.585613349219784,0.621971589513123,0.598099651979282,0.228428222937509,0.600908546941355,0.915769058978185,0.416555401403457,0.0903352580498904,0.0418622328434139,0.711395882535726,0.818497643107548,0.58568823360838,0.590955026913434,0.671025272924453,0.924669837811962,0.390351193957031,0.601121959742159,0.25777147593908,0.575404671486467,0.263783864676952,0.391547220526263
3.78,'yes',0,0.98110030288808,0.00329846353270113,0.277973942924291,0.971443063113838,0.379927768139169,0.279259519884363,0.775116784032434,0.0482604615390301,0.407187931938097,0.513964510057122,0.932260790839791,0.642966071609408,0.0978256941307336,0.424528130097315,0.173899741843343,0.572669858345762,0.216343403561041,0.259244735119864,0.48183499998413,0.152945933165029,0.685183919267729,0.652598859509453,0.749346419703215,0.155096599599347,0.99774097185582,0.385939092375338,0.103584697935730,0.44294242397882,0.981343330815434,0.556543949292973
3.375,'yes',0,0.144952538190410,0.0419517182745039,0.581775251543149,0.198978507658467,0.51436066464521,0.093510557897389,0.00504186376929283,0.871586373774335,0.221215858357027,0.968457853188738,0.185918194707483,0.0428971094079316,0.823689604643732,0.642512924037874,0.786241684341803,0.86493329051882,0.383649780182168,0.460688406368718,0.615337795577943,0.777741355122998,0.240284445229918,0.715775848831981,0.448397922795266,0.88960311585106,0.805415697861463,0.615377113223076,0.640247640199959,0.415056973230094,0.542688467307016,0.857453745556995
0.836,'yes',0,0.508247654419392,0.866068766685203,0.0999994620215148,0.0611564994323999,0.597263476345688,0.609302386408672,0.647165697300807,0.618168571498245,0.34376644808799,0.165202813921496,0.349781164899468,0.196224103914574,0.382653016597033,0.228260696167126,0.794509671861306,0.000259413151070476,0.0840293688233942,0.613144974922761,0.581831746501848,0.985401985934004,0.922564656939358,0.191732293693349,0.501522985287011,0.768093213206157,0.807066180976108,0.411183562595397,0.287304409546778,0.796770955435932,0.584961146116257,0.823944949079305
3.355,'no',0,0.916873874841258,0.691796084400266,0.480884872376919,0.956723551033065,0.431952375685796,0.986840911675245,0.709497674601153,0.979857988655567,0.241017078282312,0.383226414443925,0.246396045200527,0.267541609006003,0.592564092483371,0.277495478047058,0.87413746258244,0.787188971415162,0.813963321968913,0.72991305636242,0.932061778381467,0.0560275963507593,0.890995184192434,0.888498649699613,0.0545110574457794,0.402515330119058,0.6218460095115,0.777989071561024,0.604281254811212,0.2553907756228,0.677206956082955,0.91452882043086
3.626,'yes',0,0.467449286486953,0.218490651343018,0.98799643642269,0.306238235440105,0.290339539758861,0.245336005464196,0.913588755531237,0.354221817804500,0.208289328496903,0.503409355645999,0.584043219685555,0.309156488627195,0.692584662232548,0.561247233301401,0.178035247838125,0.567248970270157,0.487385646672919,0.25423098821193,0.735278971027583,0.723152439342812,0.227566652232781,0.544399829115719,0.693620008416474,0.312798153841868,0.610076494514942,0.248049810994416,0.157357047079131,0.199405507650226,0.342325346311554,0.616250699851662
1.949,'no',0,0.636639633215964,0.275929651223123,0.857253025053069,0.34886274067685,0.752262603957206,0.0715810155961663,0.0464353470597416,0.213789809029549,0.0385247168596834,0.559389116242528,0.091765385819599,0.979394822148606,0.927791074384004,0.545719474786893,0.19830285361968,0.0245909101795405,0.90742469090037,0.163305563619360,0.132393300766125,0.317269419087097,0.573529713554308,0.473496034508571,0.0120549546554685,0.794545160606503,0.237154376925901,0.319190808339044,0.0775952427648008,0.335591345094144,0.292327973991632,0.404862821102142
1.755,'no',0,0.378202118678018,0.96086774021387,0.93437167792581,0.600059970049188,0.498280808795244,0.0315071917138994,0.65444031660445,0.469779955223203,0.918517532059923,0.55931169912219,0.314497321145609,0.94023227156140,0.944399050204083,0.173703036038205,0.851667316164821,0.0807307113427669,0.733260473236442,0.93911104183644,0.807320687454194,0.598344611236826,0.421284645562991,0.543258756166324,0.0599487517029047,0.548004352487624,0.370235532289371,0.330578996567056,0.933647638885304,0.899632771266624,0.828950971132144,0.827279180521145
1.44,'yes',0,0.446230612229556,0.411804646020755,0.98275453550741,0.918949340470135,0.70339880255051,0.0864486631471664,0.410731612239033,0.652243765536696,0.247115498408675,0.842127731069922,0.694175846641883,0.837346950778738,0.553115535760298,0.103291090810671,0.97092370595783,0.389100305037573,0.842696434818208,0.651822519721463,0.534565445501357,0.682323400396854,0.69828560971655,0.0728372663725168,0.378800648264587,0.393457094673067,0.211290081264451,0.424790812656283,0.830485262675211,0.429099243367091,0.370730473427102,0.174726450350136
1.416,'yes',0,0.439093404682353,0.751992505043745,0.48110609059222,0.164861633442342,0.524830303853378,0.741280135465786,0.713097279891372,0.505776105448604,0.903693093219772,0.605448060669005,0.599011311074719,0.960954590933397,0.527725030202419,0.49184077559039,0.839539326960221,0.923244699835777,0.073262429330498,0.686861153924838,0.422392704756930,0.0812370642088354,0.211650741985068,0.434403917286545,0.821988714393228,0.023690641624853,0.0440626759082079,0.965274293674156,0.794863616116345,0.604540454223752,0.314444708405063,0.317259195493534
1.6398,'yes',0,0.760975188575685,0.96497872355394,0.34860860183835,0.239793189568445,0.167190806707367,0.0342635943088681,0.0370998331345618,0.155733248218894,0.809922630432993,0.908292468870059,0.993063199333847,0.912589789833874,0.441270906710997,0.783190154004842,0.709545693360269,0.0716199525631964,0.505826391046867,0.416841518133879,0.544276650995016,0.63337573967874,0.669694430893287,0.28418346028775,0.747983511770144,0.594773064600304,0.142024916131049,0.0458073520567268,0.793504082597792,0.320283716078848,0.477396183647215,0.607090989127755
3.036,'yes',0,0.876622032839805,0.893706237431616,0.651366604259238,0.0997021649964154,0.42357915174216,0.863416005624458,0.753351036692038,0.229065805207938,0.947894412325695,0.156516438117251,0.288656983058900,0.88438638439402,0.0952822300605476,0.0462115004193038,0.693651053356007,0.0887709171511233,0.105214742012322,0.0897836938966066,0.215402899309993,0.105024494929239,0.0167944005224854,0.931109179509804,0.778840255225077,0.302905053133145,0.741994590265676,0.71072414983064,0.657044027466327,0.305461880750954,0.616068474249914,0.0332026151008904
0.54,'yes',0,0.188769693253562,0.801808917429298,0.582753717666492,0.381148315733299,0.155031566042453,0.850993057247251,0.329794120276347,0.044175285147503,0.738503825850785,0.25311061181128,0.0429266940336674,0.99326559714973,0.014127402799204,0.313975336495787,0.7188356872648,0.236398340435699,0.24785939627327,0.770364985568449,0.115281112026423,0.283811052562669,0.2251843274571,0.739048026734963,0.238821753999218,0.306718475418165,0.871230393648148,0.801017067860812,0.998855561949313,0.581427046796307,0.633815277600661,0.93719389825128
3.038,'no',0,0.702983562136069,0.983676006784663,0.967332526575774,0.0313208920415491,0.682746701408178,0.858194425236434,0.588302078191191,0.802056123735383,0.333319343626499,0.701304070651531,0.804991072276607,0.583046560408548,0.19949819939211,0.909227354452014,0.0167778260074556,0.62325027375482,0.00192485377192497,0.766040137270465,0.756859017536044,0.0135851947125047,0.257453171070665,0.700056597357616,0.133251106366515,0.891360147856176,0.669971488881856,0.663678655400872,0.848104124655947,0.104802599642426,0.909701778087765,0.765135657740757
1.55,'yes',0,0.580520148389041,0.0038382422644645,0.0901730875484645,0.468429312808439,0.5287356430199,0.804667295655236,0.735762639669701,0.417770091444254,0.497429959475994,0.82815105188638,0.597000873880461,0.620651160366833,0.402971617178991,0.616426994791254,0.217157261911780,0.901979747693986,0.662116867722943,0.978688987670466,0.0447071674279869,0.776726799551398,0.992367315338925,0.553096864605322,0.93727025971748,0.4972708246205,0.511057296069339,0.899373674066737,0.735191547079012,0.463107611984015,0.484676181105897,0.990136418491602
2.352,'yes',0,0.53954976471141,0.75604554428719,0.339436256326735,0.713729743845761,0.688249609898776,0.812408971134573,0.472362248459831,0.175534307723865,0.854222085792571,0.0185845182277262,0.0801232710946351,0.950882817618549,0.522494676522911,0.653892745729536,0.453361321007833,0.56091737980023,0.0290200160816312,0.491382812615484,0.418094607302919,0.624137121485546,0.396848206175491,0.211546977050602,0.413037899648771,0.360661481972784,0.369231610791758,0.706272716866806,0.694863333832473,0.0989142623730004,0.749822630546987,0.305828007170931
4.9,'no',0,0.783249616157264,0.857063179137185,0.206705594202504,0.344937447458506,0.67328741424717,0.769606316229329,0.488042371580377,0.444326604017988,0.433440028922632,0.160420003347099,0.0395783283747733,0.72666071425192,0.455206527607515,0.204214027151465,0.249607510399073,0.567530355649069,0.96695051039569,0.144141362980008,0.405272884527221,0.110275651328266,0.738744651665911,0.929019408067688,0.815591452876106,0.611866013845429,0.190483748912811,0.686297732638195,0.806221946142614,0.916360878152773,0.94170746137388,0.616626631002873
2.71,'yes',0,0.421190463472158,0.0148748948704451,0.0321529589127749,0.795169214252383,0.348273593233898,0.284213634906337,0.46876163338311,0.730954192113131,0.532236807746813,0.219864314887673,0.524758058600128,0.441221258835867,0.691439729882404,0.0801111951004714,0.797384707722813,0.819290274055675,0.563152192160487,0.325802389997989,0.72727004182525,0.346924093319103,0.172994296532124,0.81122470041737,0.0153071694076061,0.394740818534046,0.673563028685749,0.549528039293364,0.342478582402691,0.295031536137685,0.814409438986331,0.24842631816864
0.82,'yes',0,0.741515949368477,0.946526484098285,0.858749214094132,0.342445419868454,0.97616512211971,0.500278350431472,0.0570122045464814,0.798960170941427,0.439301582286134,0.80413437075913,0.551736928988248,0.469596656737849,0.44378557917662,0.780657265568152,0.618309245910496,0.245072656078264,0.400104478467256,0.726655988255516,0.196471109287813,0.617562710074708,0.960127732949331,0.552096504019573,0.345892611192539,0.456869510002434,0.73561674146913,0.46254254039377,0.314349764259532,0.354585512075573,0.404366805450991,0.296461841091514
3.8479,'yes',0,0.0172472908161581,0.455894453218207,0.836519657634199,0.401616133516654,0.604174664476886,0.0577701330184937,0.354276487603784,0.462730302009732,0.949459271505475,0.258623650530353,0.87169514526613,0.567622715607285,0.506398406578228,0.860011181561276,0.980738864978775,0.299844951834530,0.583542111795396,0.0828627697192132,0.86665462818928,0.318800098029897,0.0910450350493193,0.402344768866897,0.169809331186116,0.765119032934308,0.384743641130626,0.0327068921178579,0.704028719803318,0.962400770746171,0.0662530499976128,0.441361714154482
2.31,'yes',0,0.84723019390367,0.415204061195254,0.461218988522887,0.0284431751351804,0.115115969441831,0.328774779569358,0.96941779134795,0.495791604742408,0.254640481434762,0.74244327028282,0.215906299185008,0.0641639728564769,0.856111330445856,0.354459766531363,0.770106436917558,0.770970116602257,0.794669222319499,0.628711188677698,0.353249858599156,0.0963675756938756,0.781298637390137,0.400597196538001,0.973504905123264,0.98597158282064,0.0702325021848083,0.0330617211293429,0.172694412991405,0.244886826258153,0.950698369415477,0.471036153845489
3.91,'no',0,0.834692201809958,0.890866773203015,0.95877354266122,0.464394633891061,0.179986243601888,0.910662608221173,0.967174297664315,0.220346505520865,0.0691698442678899,0.371523857815191,0.632139953784645,0.315550439292565,0.861491288524121,0.092866756953299,0.345155678456649,0.929299392271787,0.664186414796859,0.962667080108076,0.503031086875126,0.560597032541409,0.175451544811949,0.567495502531528,0.355156054021791,0.384283954976127,0.795815396821126,0.428700097370893,0.391307415440679,0.105631519109011,0.601516984403133,0.58821550803259
3.44,'no',0,0.174785842886195,0.481621823273599,0.316168792080134,0.890375446761027,0.366072586271912,0.54787923162803,0.0914988706354052,0.142628807108849,0.236701481742784,0.600396401481703,0.8035035780631,0.224156506359577,0.741878195200115,0.0664877102244645,0.816631485009566,0.425628429045901,0.872973991790786,0.694201141828671,0.181853969115764,0.64958680095151,0.381875456310809,0.169061521766707,0.176821826957166,0.196701363427565,0.993502733297646,0.850585495820269,0.276430291356519,0.761400281218812,0.713329567341134,0.337914884556085
0.0331,'yes',0,0.565870872931555,0.113124320283532,0.0990022181067616,0.0631944332271814,0.782727826852351,0.945219305809587,0.236855444032699,0.064107921672985,0.755943194963038,0.577191143063828,0.918169929645956,0.678995462367311,0.629218184622005,0.646095101721585,0.132119796937332,0.611992055084556,0.97617692942731,0.740291487658396,0.793739412678406,0.23542563803494,0.993732271017507,0.120349568082020,0.405161784030497,0.901066164718941,0.0760606783442199,0.583883273648098,0.0170635469257832,0.715941066853702,0.94742952217348,0.91729527991265
0.696,'yes',0,0.297896773321554,0.0622353116050363,0.688451983500272,0.460342039586976,0.753371787024662,0.317444331012666,0.817602616269141,0.865360924741253,0.783183045685291,0.129119268385693,0.858214075444266,0.599169043591246,0.777804694604129,0.296120586339384,0.80771588999778,0.716759730828926,0.428951715119183,0.592551446752623,0.63649042090401,0.890831479802728,0.279517816845328,0.597096648765728,0.597688438137993,0.517737065674737,0.299872905015945,0.741822062060237,0.243244055891410,0.170794733567163,0.466765037504956,0.907180151669309
2.512,'yes',0,0.652348350267857,0.275474909693003,0.537653428735211,0.6553603655193,0.943486045114696,0.912081158021465,0.676501268986613,0.919887169497088,0.0332832017447799,0.75673140771687,0.44114222866483,0.324405424296856,0.971332440618426,0.0652171215042472,0.0733924901578575,0.235094737960026,0.617727456847206,0.816178961424157,0.208661147160456,0.216772267827764,0.307747481390834,0.468693593051285,0.919703738298267,0.00441375444643199,0.844064892502502,0.117367880884558,0.624867683742195,0.98567909700796,0.498611856019124,0.942418282618746
1.165,'no',0,0.231230390258133,0.136342413723469,0.445830236887559,0.0993321498390287,0.6301889216993,0.72946259798482,0.108691958477721,0.4884808070492,0.175355705665424,0.364715625531971,0.146526410477236,0.0435426153708249,0.280781735433266,0.776493107434362,0.349273328436539,0.814666145015508,0.752392423572019,0.657469428610057,0.596159844659269,0.763495490187779,0.430278953863308,0.083973504602909,0.861947116907686,0.335167041281238,0.318309972295538,0.271458872593939,0.337573568336666,0.401569453766569,0.109648467274383,0.963895467109978
8.1,'no',0,0.943296018987894,0.212483635172248,0.0699516008608043,0.265039290767163,0.484522419050336,0.556108600459993,0.246759406523779,0.75578378373757,0.757798546925187,0.0310713404323906,0.959470739588141,0.478250897023827,0.909883672604337,0.751066847704351,0.506736256415024,0.222186005674303,0.241687141824514,0.343659297097474,0.711987972492352,0.766590910032392,0.601128515088931,0.5818663937971,0.187708508921787,0.518479938618839,0.96240477100946,0.867871152004227,0.824366152752191,0.472320499364287,0.0138107740785927,0.43113780929707
1.608,'yes',0,0.112550151767209,0.913933385629207,0.260092758107930,0.71034589339979,0.453948375303298,0.0719152553938329,0.970057711703703,0.385679829865694,0.140732631320134,0.629676964133978,0.0581086804158986,0.802227609558031,0.910304737044498,0.534942947560921,0.384823385858908,0.0195691920816898,0.286070601316169,0.672399341361597,0.762963354587555,0.871359864715487,0.386762807378545,0.108719761250541,0.278513099765405,0.312365560559556,0.574154128087685,0.364714310504496,0.0861732633784413,0.489645911147818,0.0992301213555038,0.361397375585511
2.04,'yes',0,0.599781926488504,0.962166644632816,0.428495565894991,0.0912016730289906,0.0425884341821074,0.856463952921331,0.542596927145496,0.332237143535167,0.961313700536266,0.290942467749119,0.710902293911204,0.299120150506496,0.852036605821922,0.93511232221499,0.308926669415087,0.451072237454355,0.539253502385691,0.427271603373811,0.922367729945108,0.943023521453142,0.194422105094418,0.338395365746692,0.599128442816436,0.226376925595105,0.0409797781612724,0.677154053701088,0.10243763262406,0.1536957656499,0.957825838588178,0.229913189308718
0.97,'yes',0,0.190942176152021,0.44709987542592,0.541002312442288,0.0626177028752863,0.880470884498209,0.0734072648920119,0.590363838011399,0.734163825400174,0.263224961236119,0.951693599345163,0.0227862170431763,0.704425337025896,0.0166545792017132,0.853093437151983,0.82027943409048,0.0130095065105706,0.551129340659827,0.910012461710721,0.453789629274979,0.663937448291108,0.270482053048909,0.615662897937,0.173713272204623,0.295874062227085,0.971719097113237,0.0621482951100916,0.923535912763327,0.465776057681069,0.336709941038862,0.417217721696943
2.752,'yes',0,0.675188544671983,0.362284069648013,0.775159663055092,0.0142841371707618,0.868489258689806,0.322377282194793,0.875034155324101,0.243162861792371,0.883982756407931,0.820522285997868,0.466417013667524,0.316754328785464,0.9431871867273,0.82338442816399,0.85846927529201,0.342810506001115,0.417964410968125,0.728489292319864,0.492498691892251,0.879799944814295,0.92610520659946,0.936804909259081,0.445095886243507,0.182624944951385,0.306529639055952,0.391019634902477,0.771387305576354,0.305126946419477,0.229951307876036,0.0277886583935469
1.092,'no',0,0.388145130127668,0.79308832786046,0.607799172634259,0.325367250945419,0.154703211039305,0.669105890206993,0.334801081568003,0.893834224669263,0.534713344182819,0.157643105601892,0.4604405623395,0.317957435036078,0.36159967398271,0.479516247520223,0.263657210161909,0.122881730552763,0.743451355723664,0.520690759643912,0.326424401020631,0.289331201463938,0.433873860398307,0.437136387219653,0.438611675752327,0.684678934514523,0.971962559735402,0.980899448972195,0.862087218556553,0.845243568066508,0.690288097364828,0.554507527500391
0.54,'yes',0,0.654895830899477,0.64704573340714,0.966621692990884,0.214000140083954,0.67079876200296,0.730281912954524,0.232425963971764,0.506216830341145,0.108637230005115,0.0826866987627,0.317353772232309,0.273638451471925,0.440979861887172,0.960590953705832,0.511030420660973,0.884297094773501,0.497583883814514,0.900625462876633,0.808440584456548,0.555000748252496,0.380202165571973,0.795597476419061,0.762026789132506,0.186578017193824,0.591204883996397,0.910159254679456,0.598144253715873,0.437604737933725,0.464126603677869,0.381477528717369
2.9,'no',0,0.705687777372077,0.215703376103193,0.896342302439734,0.240883547347039,0.95589491026476,0.420143111143261,0.127039453713223,0.399020708631724,0.338256253395230,0.732812907081097,0.610365378903225,0.770009810104966,0.696954696439207,0.956567463232204,0.886844286229461,0.133270952850580,0.997494457522407,0.198679678607732,0.679780425038189,0.499980143969879,0.760462071746588,0.99853018228896,0.728073766455054,0.550501418067142,0.559436312876642,0.651661899173632,0.328641911735758,0.127875603036955,0.092688626376912,0.963899829657748
5.3,'no',0,0.874553633155301,0.741352058015764,0.246092980727553,0.263653278816491,0.289701060624793,0.452554090879858,0.880297815660015,0.711911173537374,0.547711909748614,0.780220274813473,0.150110684335232,0.310064183548093,0.0194915286265314,0.331480375491083,0.545872018206865,0.522378157824278,0.0417202382814139,0.678167830454186,0.644026419846341,0.821144003421068,0.0375397696625441,0.490263261599466,0.598503718618304,0.79241418093443,0.815132489893585,0.731578275561333,0.624286671634763,0.348626557504758,0.680025978945196,0.197368578752503
0.937,'yes',0,0.979469424579293,0.0207518297247589,0.0216363496147096,0.406828305916861,0.274555856827646,0.578391375951469,0.757063660537824,0.739335011225194,0.595445033162832,0.855402835411951,0.0048381513915956,0.913778340443969,0.401885746512562,0.446570262312889,0.491200370481238,0.25427431659773,0.249700346030295,0.621996858622879,0.465497047174722,0.437534714117646,0.803398516727611,0.945226916112006,0.227564944885671,0.874375197803602,0.771896013524383,0.350508508738130,0.434387031709775,0.71312061836943,0.770913326647133,0.830114961834624
1.95,'yes',0,0.740280744154006,0.555183531716466,0.524791986914352,0.94039130373858,0.578266850905493,0.625944707076997,0.667199691059068,0.200011856621131,0.96359151136130,0.632432470563799,0.817680767038837,0.387878560228273,0.431927708908916,0.769027115078643,0.100888592191041,0.3498164054472,0.626164737856016,0.961069234181195,0.189912928733975,0.928652229020372,0.99987310427241,0.475551245966926,0.651406449498609,0.0238059312105179,0.987833247054368,0.767657330259681,0.163148684892803,0.815379155101255,0.743306877091527,0.605641975998878
1.51,'yes',0,0.505555074894801,0.0410918623674661,0.372509722365066,0.140433537075296,0.204609948210418,0.108318094164133,0.628077031113207,0.41366030019708,0.996276394464076,0.584828276652843,0.906095623737201,0.286921765189618,0.603491643210873,0.686976502183825,0.0321428638417274,0.283429097384214,0.497904789634049,0.347063363762572,0.28861989825964,0.1874915426597,0.485456404043362,0.803429011255503,0.343256592750549,0.976740444777533,0.143690317403525,0.259905637707561,0.443865863373503,0.52133426326327,0.219645450124517,0.577085081487894
0.542,'yes',0,0.146119938930497,0.283053003950045,0.0445140628144145,0.599191332701594,0.618720385245979,0.739565942902118,0.586728883208707,0.439593713963404,0.91554268100299,0.439199115848169,0.301763635594398,0.800551652442664,0.805998607771471,0.602219820022583,0.0588476918637753,0.92914717248641,0.68371840659529,0.438031327212229,0.986202859086916,0.9062086250633,0.552022563526407,0.264226546278223,0.0532464918214828,0.852640151977539,0.683384134434164,0.524291704408824,0.431070841150358,0.114931776188314,0.315726519795135,0.549819899257272
0.544,'yes',0,0.757691273465753,0.092204234097153,0.408500218298286,0.733955439645797,0.231185493757948,0.150263017276302,0.853461167542264,0.379690158879384,0.663595162564889,0.522235911572352,0.336104353191331,0.609265813603997,0.918421461712569,0.470732346409932,0.894247230375186,0.196035090368241,0.414424927672371,0.42150303395465,0.180782083421946,0.392521157627925,0.0880362931638956,0.729505891446024,0.0596524809952825,0.814599919365719,0.83573659020476,0.483770867111161,0.905618426855654,0.673272038344294,0.178165501914918,0.759639973053709
0.92,'yes',0,0.0472758454270661,0.115401157177985,0.501238584518433,0.322533784201369,0.0788572789169848,0.0626304587349296,0.42184431059286,0.052801645360887,0.709414790617302,0.452848633052781,0.448065398726612,0.315422562416643,0.130327581195161,0.856701856246218,0.334752918453887,0.631963761057705,0.799454427091405,0.316203060792759,0.430500824702904,0.134623251389712,0.515210393816233,0.58214191487059,0.0267137808259577,0.179997044848278,0.220827996265143,0.131274451734498,0.361756911035627,0.684403272112831,0.976140110986307,0.298742684070021
