@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no','yes'}
@attribute zero numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@data
2.4266,'yes',0,0.0147353147622198,0.822645612526685,0.543777708197013,0.379312421428040,0.779268819605932,0.343061957042664,0.90029259887524,0.897555818082765,0.559784971643239,0.0716169006191194,0.411070545902476,0.0891676270402968,0.908411912852898,0.514046816853806,0.554290113039315,0.00172697752714157,0.328394423937425,0.307656122604385,0.637546368176118,0.933006005827338,0.174387256149203,0.203408180270344,0.422869052737951,0.64813168416731,0.883586185518652,0.354164378717542,0.272613030392677,0.94458769983612,0.97054687445052,0.36265431670472,0.729681379627436,0.776943509932607,0.887744990643114,0.120506124338135,0.695644857594743,0.657018234021962,0.975671139312908,0.516087219351903,0.121842316119000,0.0340840329881757,0.074592131190002,0.475497363368049,0.913504450581968,0.941122869262472,0.351579303853214,0.143991730874404,0.433316014241427,0.671509141800925,0.115761418128386,0.657524290960282
0.383,'yes',0,0.315456519601867,0.0437982697039843,0.785785350715742,0.00189304258674383,0.519409580389038,0.785963079426438,0.891926506534219,0.309756229165941,0.210564365610480,0.285688531119376,0.845632982207462,0.611451456323266,0.555334887234494,0.393923158291727,0.114226029021665,0.572247221833095,0.299861934967339,0.548321558861062,0.182132795220241,0.308900554897264,0.0285815310198814,0.211843854980543,0.382219353923574,0.0505454258527607,0.679326027398929,0.491251347120851,0.943819521460682,0.285621283808723,0.899484374094754,0.978097615763545,0.77773486985825,0.769072855822742,0.140067700296640,0.195859960513189,0.0914680757559836,0.883265488315374,0.061144775711,0.750348827103153,0.733709631254897,0.318468946963549,0.63790157996118,0.821856287308037,0.57523046573624,0.814970700535923,0.323525407584384,0.45456463820301,0.289324009092525,0.661228083772585,0.235939168604091,0.0921969842165709
0.617,'no',0,0.985960375051945,0.461307544726878,0.95071447151713,0.0344190539326519,0.908573404187337,0.193775021005422,0.95493559865281,0.686821088194847,0.0925355672370642,0.636998296016827,0.459258996415883,0.319477564888075,0.271310932934284,0.53156335442327,0.382461580680683,0.489273198647425,0.153917332179844,0.629236530512571,0.393231220776215,0.540694689378142,0.564071849919856,0.212569457245991,0.804664068156853,0.836019710171968,0.370285384589806,0.162013675319031,0.662083898670971,0.45367921423167,0.132082548458129,0.007801728323102,0.0716131662484258,0.464218489592895,0.589932035189122,0.392896280391142,0.107641614740714,0.612237234832719,0.8206597995013,0.77210592920892,0.114202640950680,0.0822888028342277,0.0264579774811864,0.357553028035909,0.713112262543291,0.107731674565002,0.296020891983062,0.339487733319402,0.650573656661436,0.933577286079526,0.00375050120055676,0.376892590196803
2.198,'yes',0,0.398831917205825,0.482860107440501,0.168006593827158,0.83489968138747,0.767234306782484,0.604186720680445,0.233804370043799,0.107502990402281,0.215302531141788,0.26383239752613,0.372598034329712,0.472005658084527,0.720331103773788,0.72949240822345,0.155117064481601,0.697349485009909,0.964793018298224,0.956723692361265,0.328851230209693,0.461183352628723,0.524474780308083,0.209365123650059,0.871413392713293,0.967541712336242,0.042561563430354,0.33679929911159,0.932473896769807,0.196225221501663,0.0598349636420608,0.0462384151760489,0.185508030699566,0.120022087125108,0.340924138901755,0.142692713532597,0.830704485997558,0.960643003927544,0.934914313722402,0.222019779030234,0.606450244318694,0.121454762527719,0.34277496044524,0.118271567160264,0.970577557804063,0.840478763217106,0.467111758887768,0.467060348019004,0.740946931298822,0.481921281199902,0.776609388878569,0.150612147524953
1.23,'yes',0,0.894155533984303,0.490293949609622,0.470072898082435,0.573979903245345,0.286211767466739,0.307833213591948,0.797299950383604,0.273270424688235,0.88896129373461,0.268123832065612,0.30338236852549,0.114873972488567,0.734249067027122,0.89860301464796,0.161167728947476,0.434887226670980,0.451689641689882,0.567471467191353,0.593863943358883,0.00343611533753574,0.338562289485708,0.259325941326097,0.850458349566907,0.655531430849805,0.948389247758314,0.574727142229676,0.617541941581294,0.149643711745739,0.533393209567294,0.0733121554367244,0.593470022780821,0.969692377839237,0.89595184288919,0.381359037244692,0.627645133761689,0.87544183107093,0.340107086347416,0.0455642135348171,0.917995919473469,0.451094804564491,0.299834854900837,0.619139341637492,0.82797252223827,0.667412739247084,0.294004981406033,0.949296785052866,0.864692373899743,0.888029744615778,0.565021488349885,0.0531652246136218
1.261,'yes',0,0.891395169310272,0.398397747427225,0.372406331356615,0.74734733439982,0.705561270704493,0.553677983116359,0.73858549981378,0.784693218767643,0.476152959978208,0.961790329776704,0.501648615114391,0.974631924880669,0.941672113956884,0.097749054664746,0.0659549362026155,0.792927187401801,0.431422804482281,0.513607981381938,0.64821410132572,0.950504668289796,0.281595137203112,0.937273055547848,0.747882219497114,0.645979621447623,0.560002596117556,0.654044790426269,0.857203070539981,0.956740115536377,0.999554882291704,0.780044796178117,0.685928494436666,0.192970584845170,0.427905053133145,0.509804918663576,0.80564483255148,0.712923375889659,0.50461772410199,0.550608761841431,0.907471584388986,0.899044587975368,0.546775240683928,0.49718107143417,0.720421846024692,0.312829342205077,0.134420357178897,0.97339358413592,0.111644811695442,0.0379163264296949,0.76480404403992,0.757941041141748
2.374,'yes',0,0.77982883574441,0.186878449283540,0.49506674753502,0.00283530936576426,0.91595839546062,0.71124722994864,0.816050870809704,0.641089766286314,0.353752811904997,0.303614211734384,0.845652990043163,0.761284486856312,0.915191636420786,0.550568918697536,0.0167514784261584,0.59917661268264,0.742090053157881,0.88320917985402,0.693397323135287,0.840173981850967,0.361261748243123,0.9521449143067,0.508439922705293,0.534227033378556,0.691198032349348,0.235240732319653,0.0232055047526956,0.693786103511229,0.408701172797009,0.653681646334007,0.204662195174024,0.430206427583471,0.906092351302505,0.249617813620716,0.141732886433601,0.842515714233741,0.854843267938122,0.6110830293037,0.561122088693082,0.389501833822578,0.176705472171307,0.377875969046727,0.255487342597917,0.539582449011505,0.704387674573809,0.85013745422475,0.78722579474561,0.185276441508904,0.88548192824237,0.834734493866563
2.692,'yes',0,0.420604421757162,0.487089870264754,0.920672592241317,0.203452348941937,0.290090927854180,0.0108358482830226,0.717277269577608,0.92641176446341,0.472264890559018,0.50990323186852,0.900312889600173,0.188187059713528,0.151911410968751,0.714655538089573,0.0583035598974675,0.65243469341658,0.532650799490511,0.334748099092394,0.499730648472905,0.192531893961132,0.128953210078180,0.9138031990733,0.101997177815065,0.750420057447627,0.514655029401183,0.121598854660988,0.911819849396124,0.434613403165713,0.123139173723757,0.0129275370854884,0.693215308478102,0.715807063272223,0.0760942972265184,0.189244169509038,0.445386682869866,0.324301548302174,0.749450179748237,0.476197302807122,0.260552658233792,0.0940142513718456,0.66933459462598,0.921437558019534,0.792427490465343,0.0687256804667413,0.537485524546355,0.920597893185914,0.8275111974217,0.864763099234551,0.898722558980808,0.434314115904272
3.3,'no',0,0.909460400231183,0.106998539064080,0.252906071720645,0.550328481243923,0.77709260606207,0.52304845280014,0.493351495591924,0.539078254252672,0.281368548749015,0.0108577043283731,0.301690160064027,0.735906033311039,0.0970722406636924,0.845517660723999,0.393839381402358,0.750032837036997,0.732746190857142,0.0746826473623514,0.781094565754756,0.7291299989447,0.0540470345877111,0.903934745118022,0.111226705368608,0.688389535993338,0.796577399363741,0.129434447037056,0.470092834439129,0.494080586824566,0.58726308378391,0.534283996094018,0.983546972740442,0.0319141109939665,0.385891296900809,0.73145046341233,0.386857647215948,0.709960352862254,0.886832627467811,0.939421599032357,0.511796033009887,0.0483387096319348,0.690551492618397,0.234609867911786,0.654392263619229,0.971492373850197,0.153656579321250,0.761436954140663,0.591920783743262,0.275204905774444,0.0115894742775708,0.906193932518363
0.703,'yes',0,0.287923564435914,0.98014417802915,0.387101875850931,0.699842016445473,0.359802767867222,0.0249371179379523,0.954465702874586,0.0417781244032085,0.308689110912383,0.4510214519687,0.115190559532493,0.230497227516025,0.693844618974254,0.498714492190629,0.0317370605189353,0.272831685142592,0.0675580676179379,0.487381637794897,0.175109195755795,0.925583087140694,0.794778428273275,0.809234482934698,0.137167223496363,0.645249705761671,0.821040184702724,0.467754118843004,0.0227726232260466,0.978384485701099,0.799004601314664,0.316012086579576,0.742519638035446,0.979171506362036,0.344525391003117,0.366935359779745,0.620963997906074,0.255392328137532,0.79396597808227,0.419069236377254,0.561867721844465,0.82394433603622,0.611151554854587,0.326163467718288,0.0118697108700871,0.605897326953709,0.789661564631388,0.530693238368258,0.279305297648534,0.104657023446634,0.93936050334014,0.642535076709464
2.69,'yes',0,0.982020929222926,0.41234049689956,0.433814578922465,0.831763526657596,0.08790243556723,0.426308445399627,0.0833118979353458,0.228843015851453,0.0849257004447281,0.560615443158895,0.215879599563777,0.523930795956403,0.838720737025142,0.460058137308806,0.462518002837896,0.392516612773761,0.143612175947055,0.639638499589637,0.851688385708258,0.809525482589379,0.152563418727368,0.422323329374194,0.108747668564320,0.792795039946213,0.529815443092957,0.752797323744744,0.0613842725288123,0.421208036597818,0.840320550836623,0.566898739896715,0.924686604645103,0.853001685114577,0.120588063029572,0.00679617398418486,0.334331536898389,0.524043771903962,0.448428470641375,0.814679036149755,0.840162551729009,0.888423264957964,0.660614938242361,0.815227192360908,0.721111373975873,0.581543518230319,0.44704193319194,0.75774540938437,0.364578149747103,0.50025779963471,0.078453659079969,0.910544942133129
6.29,'no',0,0.700209278380498,0.0436736054252833,0.989687162451446,0.487667282810435,0.231741097290069,0.485234461026266,0.689563293009996,0.0206045988015831,0.437823178945109,0.180129736894742,0.672149922698736,0.706685348181054,0.00359546905383468,0.0890788869000971,0.377126742620021,0.800068277399987,0.125416269525886,0.351958461338654,0.292698291828856,0.240640104748309,0.28404896450229,0.175604486605152,0.177032411564142,0.238526460481808,0.52174552786164,0.657139462418854,0.656009163707495,0.61466973903589,0.679939654655755,0.93286366155371,0.378229987341911,0.241581490030512,0.0437640277668834,0.153600784484297,0.0745935905724764,0.71074901544489,0.544370898976922,0.861713772639632,0.739757318980992,0.310835874639452,0.992978742346168,0.494034042116255,0.635508612496778,0.688135172473267,0.261995275737718,0.352565487846732,0.851137093268335,0.469149315729737,0.902388558257371,0.489710125839338
3.35,'yes',0,0.70909913838841,0.630539081292227,0.658900325652212,0.249796047108248,0.0399748489726335,0.991986798588187,0.0884050198365003,0.477580856066197,0.7014875842724,0.347955590579659,0.56053019920364,0.80065063200891,0.540538742206991,0.718583312584087,0.570506291463971,0.799994227709249,0.725807892624289,0.133870869642124,0.282169349025935,0.428273143479601,0.912950131576508,0.0577097339555621,0.880771384341642,0.180423294659704,0.219136836007237,0.0539494850672781,0.0127934110350907,0.94533382426016,0.278696285793558,0.23586971918121,0.440692123956978,0.191070791101083,0.657933452166617,0.492326528765261,0.71085065882653,0.897431040648371,0.598501660395414,0.270583403529599,0.168122937437147,0.0735807907767594,0.616687664529309,0.163483127951622,0.0287482496351004,0.776882196776569,0.689973180182278,0.384684471646324,0.101024350384250,0.503642980009317,0.572023336077109,0.827407976612449
1.1,'yes',0,0.763585326028988,0.709487442625687,0.603638160973787,0.398326598107815,0.705805453239009,0.385883677750826,0.614771004533395,0.131243654992431,0.568117487244308,0.75600959546864,0.336615612730384,0.0582925844937563,0.88634945359081,0.82902744342573,0.692144594853744,0.217601840849966,0.285527827683836,0.876100104069337,0.607066519092768,0.396667351713404,0.244199860375375,0.919830724131316,0.102601173100993,0.0800783617887646,0.301178573863581,0.322525764815509,0.137673030840233,0.928363374667242,0.370279164751992,0.367203985573724,0.362610034178942,0.267141730990261,0.225208362098783,0.620884569128975,0.857179860118777,0.471537883626297,0.913534704130143,0.435005619423464,0.213786701671779,0.838242863537744,0.901402270887047,0.136588040040806,0.588355931919068,0.890977561473846,0.389741476159543,0.862032162724063,0.975719671230763,0.591376466909423,0.515849947696552,0.246939326636493
2.433,'yes',0,0.76818073540926,0.317812519380823,0.87760722823441,0.26377195189707,0.0212345046456903,0.158450897084549,0.877849307609722,0.284114962443709,0.415980505058542,0.553725054021925,0.82422150648199,0.46618436044082,0.377647214569151,0.804289233870804,0.770537346601486,0.304583101067692,0.690760010620579,0.95610752585344,0.456048241583630,0.597168951062486,0.830784904770553,0.680074727861211,0.171974924160168,0.920260064536706,0.890253825811669,0.864579090382904,0.0561433862894773,0.102869399590418,0.193800803739578,0.533723737578839,0.688910813769326,0.141468331683427,0.729965416714549,0.355073949089274,0.255143878050148,0.169674607459456,0.940132045885548,0.362708496628329,0.620440474711359,0.915058782557026,0.376833737362176,0.263411238789558,0.717008334351704,0.807562240632251,0.289732440141961,0.59185051638633,0.877206053817645,0.994414336746559,0.483729324769229,0.250326676061377
0.606,'yes',0,0.274264217354357,0.940636092564091,0.983818826265633,0.75371892284602,0.0222955602221191,0.84493458759971,0.535714948782697,0.278143340256065,0.828596568200737,0.99707256234251,0.331743185641244,0.109214458381757,0.301030959468335,0.702840646263212,0.106464415090159,0.614643128821626,0.178045163396746,0.768965711817145,0.256438645534217,0.986961557762697,0.416796667501330,0.788782859453931,0.275630071759224,0.193271738709882,0.926364891696721,0.89584338478744,0.212931933579966,0.137921887915581,0.963831023778766,0.883002280723304,0.250054821837693,0.793030131608248,0.0736810867674649,0.167310937074944,0.386416919296607,0.814965191064402,0.765988146420568,0.279696825891733,0.00596053502522409,0.553344948915765,0.752602650551125,0.905046556377783,0.901268330402672,0.874493209412321,0.303247741656378,0.491627462208271,0.126338148955256,0.211660244036466,0.509050728753209,0.208873713854700
0.4428,'yes',0,0.433330778265372,0.959219402400777,0.103320535039529,0.701346262125298,0.285875568864867,0.338595787528902,0.499663276132196,0.670699220150709,0.983578078681603,0.864292089361697,0.968199449125677,0.876308829989284,0.557771344669163,0.796342510264367,0.00855247187428176,0.679917150642723,0.373932509217411,0.816648193635046,0.622242267709225,0.272653099847957,0.957781401230022,0.397735914681107,0.822982475860044,0.746319966157898,0.632818995974958,0.628483907086775,0.0335627056192607,0.641323968535289,0.372647008625790,0.0292956824414432,0.166848213411868,0.563033354235813,0.0951807235833257,0.314856034936383,0.62087876885198,0.189501773333177,0.648482119431719,0.715045280288905,0.677246271632612,0.907316860044375,0.179366559023038,0.955674252705649,0.559782798402011,0.516105300979689,0.182607115712017,0.384256919613108,0.772516167955473,0.976141176186502,0.90838180622086,0.439741856884211
1.545,'yes',0,0.286404574057087,0.827995284926146,0.997141309082508,0.934176926501095,0.129415734438226,0.487795318709686,0.559433284914121,0.953228048980236,0.856155300047249,0.813795627094805,0.988214642740786,0.947665125364438,0.392201646463946,0.117976213339716,0.305102709447965,0.45808187359944,0.418021422112361,0.565933256177232,0.297086040722206,0.910896605346352,0.00748339272104204,0.630232811206952,0.0660972374025732,0.707359968684614,0.298214758047834,0.744590600486845,0.633408789290115,0.288760820636526,0.619362627156079,0.626132510602474,0.754593914141878,0.108297294471413,0.899008517153561,0.202032042201608,0.172554616350681,0.284856929210946,0.912279957672581,0.151748527307063,0.0156703635584563,0.677892861189321,0.350040287477896,0.294407278532162,0.538373165996745,0.728775270283222,0.943545198300853,0.129020887427032,0.773544461000711,0.119764764327556,0.134520095773041,0.331491609802470
0.783,'no',0,0.540161331184208,0.0102189499884844,0.768799918470904,0.185740703484043,0.612385280430317,0.756127223139629,0.596425685333088,0.356988598359749,0.453849150799215,0.499081237940118,0.431716901250184,0.745897333137691,0.347535615088418,0.879977589007467,0.0998293766751885,0.250943113816902,0.857106880517676,0.44628510158509,0.717102268245071,0.200384952593595,0.675456160213798,0.515454412903637,0.901269931579009,0.845522147603333,0.0827406921889633,0.83643376803957,0.424830236006528,0.387762475758791,0.724193364614621,0.0510332805570215,0.515897224657238,0.933631848078221,0.170136114582419,0.958780403947458,0.952824621926993,0.297764027956873,0.173445735825226,0.862302854424343,0.926211133832112,0.670411601662636,0.450023263227195,0.6702933779452,0.644409729866311,0.0539485884364694,0.451871199766174,0.720121342455968,0.136427288409323,0.522615512134507,0.153166681760922,0.198008925188333
4.045,'yes',0,0.894015219062567,0.563611403340474,0.863760658772662,0.743162968428805,0.847307332325727,0.623795351944864,0.728102866793051,0.763371045934036,0.111145821632817,0.325842103688046,0.348432211671025,0.683629363542423,0.541561235440895,0.51023687212728,0.577787238871679,0.817060597706586,0.395469980314374,0.570755124092102,0.410699411062524,0.617920992197469,0.915614963974804,0.147857653675601,0.592827675398439,0.150627409806475,0.667151598259807,0.151647819438949,0.252223394811153,0.922857347177342,0.256170069333166,0.645449874689803,0.209431635681540,0.7664665710181,0.418292149668559,0.0679170791991055,0.108671139692888,0.250266819261014,0.961027121637017,0.66887167445384,0.098720757290721,0.929939065594226,0.578011041041464,0.624910487560555,0.669914143159986,0.537195515818894,0.339514788240194,0.0632286856416613,0.219388796715066,0.957880865084007,0.785197041928768,0.776850109687075
0.947,'no',0,0.379899445455521,0.307009656913579,0.259456702275202,0.480591767467558,0.416232966119424,0.515575159806758,0.0972628311719745,0.0502849107142538,0.777271867264062,0.123608062276617,0.764016457600519,0.471149206161499,0.165183403762057,0.989472113316879,0.200919363647699,0.0330270328558981,0.363276807358488,0.666811202885583,0.81418838398531,0.381427191197872,0.269203033531085,0.569485284853727,0.566274117678404,0.62273097387515,0.505044746212661,0.98256989242509,0.643764950102195,0.171811905456707,0.00757424090988934,0.40701455087401,0.693074874579906,0.98059392394498,0.951409011613578,0.661934324540198,0.653316111071035,0.978417680133134,0.495829802937806,0.0103983478620648,0.352567148162052,0.215422185603529,0.599562620744109,0.450736368307844,0.741693873656914,0.148898354033008,0.756186538608745,0.610052765347064,0.321449817856774,0.751780148362741,0.661281711654738,0.203320883680135
3.221,'yes',0,0.343001426197588,0.879927016794682,0.533794750925153,0.376894830958918,0.883389931637794,0.0616274126805365,0.86227829544805,0.841867957497016,0.841445237165317,0.616318333195522,0.155212807003409,0.358279745094478,0.915768628707156,0.95056658051908,0.115182539680973,0.765293861739337,0.0409208456985652,0.571391797158867,0.70634351298213,0.662679788423702,0.052810474531725,0.222763736499473,0.0775384369771928,0.657764464849606,0.516529482090846,0.107652686536312,0.504476484144107,0.8196887280792,0.860118543962017,0.978919992921874,0.109506053151563,0.447837237268686,0.693550464930013,0.190516006899998,0.142549805110320,0.287708629388362,0.74878204986453,0.991423575673252,0.323996290098876,0.868194109760225,0.230531346285716,0.131350280717015,0.453676346689463,0.747130552539602,0.24559477600269,0.758196239592507,0.889200627338141,0.274864897597581,0.00197599222883582,0.358766190242022
2.6147,'yes',0,0.554928347002715,0.691793384961784,0.811965204309672,0.530914948321879,0.708559432765469,0.0728925461880863,0.278713568113744,0.701418977929279,0.585407559527084,0.459090871969238,0.339491864899173,0.370385750895366,0.0723224601242691,0.593736372189596,0.155653217574582,0.185509623261169,0.982916493201628,0.619550719158724,0.67886263388209,0.906374326208606,0.791158569045365,0.422204082133248,0.985444612568244,0.475706347962841,0.490634382236749,0.437694902298972,0.151898768963292,0.173741489881650,0.420871195616201,0.0466970908455551,0.474037791602314,0.800537169445306,0.813733471557498,0.810771623859182,0.351314926287159,0.129216284723952,0.73821412306279,0.45770651451312,0.73764944402501,0.866058787098154,0.790374894160777,0.28933858894743,0.652165434788913,0.813860009657219,0.973383555188775,0.655600048135966,0.391451982781291,0.236105419695377,0.897660473128781,0.408349043456838
5.11,'yes',0,0.282786628231406,0.489338698098436,0.621728733647615,0.630204686429352,0.200134644284844,0.687436327338219,0.570486936718225,0.799257293576375,0.439376700203866,0.0175967030227184,0.000593239907175303,0.691508315270767,0.873415499459952,0.567609838210046,0.249962995760143,0.21187636628747,0.300408155657351,0.532291231909767,0.467695278348401,0.373843274079263,0.798462142702192,0.0426296202931553,0.870583717012778,0.644352609524503,0.627767377765849,0.434075374621898,0.741979154292494,0.893659198656678,0.436013774713501,0.820620716316625,0.208372879773378,0.483854381367564,0.925332948798314,0.504184456774965,0.711931258672848,0.509814957389608,0.575914940796793,0.0323573164641857,0.205441511236131,0.39312047790736,0.89270822587423,0.374382870038971,0.96268682111986,0.876477848738432,0.763236250262707,0.521108007058501,0.571252799825743,0.968964075203985,0.60546653275378,0.892755212262273
5.6,'no',0,0.190496543655172,0.116887322627008,0.605809368658811,0.513225349364802,0.0852754262741655,0.645298174349591,0.476883483817801,0.398426823318005,0.424586632987484,0.233199625276029,0.420034481910989,0.783369426382706,0.720909812022,0.781495841685683,0.0239251118618995,0.7436664768029,0.981693745590746,0.62683832529001,0.566409759456292,0.444089265773073,0.876447971444577,0.851119397906587,0.43383884197101,0.460755158215761,0.999034154927358,0.359369732206687,0.872637845110148,0.800741861574352,0.562151197576895,0.642582204891369,0.603455539094284,0.337700865464285,0.649877920048311,0.47643796983175,0.835122844437137,0.599352120887488,0.619774070335552,0.454505508998409,0.406313607702032,0.631348959868774,0.743289953330532,0.266422285931185,0.603658840060234,0.878683756804094,0.415429363492876,0.255646938923746,0.442715329816565,0.185953754931688,0.711781560210511,0.820296789519489
3.2,'no',0,0.135446735192090,0.0177868504542857,0.0171650291886181,0.0318476227112114,0.142434863373637,0.0947060184553266,0.352209114003927,0.309011771110818,0.807791136205196,0.0308208602946252,0.0223755561746657,0.653029969194904,0.0815788076724857,0.785441263578832,0.688819646136835,0.732509089400992,0.866127513581887,0.87143289274536,0.658878204179928,0.176578861661255,0.122874637832865,0.418087769532576,0.596346461446956,0.776935575297102,0.425831794505939,0.763967229053378,0.50563732534647,0.68418953823857,0.112793490057811,0.458876854041591,0.0856459781061858,0.951433232752606,0.65283505921252,0.109990659635514,0.478238326497376,0.0330055337399244,0.864648730959743,0.0865164047572762,0.818791093071923,0.272270717890933,0.378842520294711,0.90455853799358,0.732234054245055,0.856169316917658,0.347054146928713,0.121648755855858,0.66796375438571,0.850660272175446,0.246222874615341,0.766205220250413
2.346,'yes',0,0.995911559322849,0.782071287976578,0.240791771328077,0.166985225398093,0.932924492284656,0.514252504333854,0.843445419566706,0.577504060231149,0.955035919323564,0.769252434372902,0.207038335036486,0.588748533977196,0.134576288517565,0.534787802025676,0.865013164933771,0.844879783224314,0.609752606833354,0.981874922057614,0.348391869338229,0.0475332054775208,0.522080956492573,0.792233587009832,0.833687018370256,0.611613051965833,0.207980313804001,0.659875020151958,0.342641201801598,0.654497854178771,0.608090810710564,0.397207236615941,0.735654696123675,0.713042177492753,0.585516618099064,0.187700322363526,0.623451732099056,0.408207589294761,0.0861926528159529,0.203237551730126,0.691160335205495,0.0623646310996264,0.698911763029173,0.0245503671467304,0.0257097601424903,0.51435912004672,0.826192683307454,0.786408804357052,0.114336378406733,0.226867836900055,0.557334960903972,0.322478503454477
0.08,'no',0,0.282615123316646,0.0866095265373588,0.601424377178773,0.377499508671463,0.227171767968684,0.958999622613192,0.485814620507881,0.667385577689856,0.746669984422624,0.495959936873987,0.556712137535214,0.98394008120522,0.137565242825076,0.572853564284742,0.718098185723647,0.683776167221367,0.753269117558375,0.496320284903049,0.144674460869282,0.336580177070573,0.382644104538485,0.125910679809749,0.989892258308828,0.498935547657311,0.489055597223341,0.688458299729973,0.0979439846705645,0.283617171691731,0.896169792162254,0.518991409800947,0.0469620646908879,0.546543195610866,0.0464225802570581,0.985645482316613,0.199903936590999,0.0659891173709184,0.0882964883930981,0.125892338342965,0.105902121169493,0.0913412282243371,0.55505280313082,0.207520304946229,0.626994208665565,0.329733058810234,0.539533423027024,0.382546751992777,0.172209492884576,0.21421918226406,0.257499046623707,0.331528401933610
2.4996,'yes',0,0.496977359522134,0.403534562094137,0.092036042129621,0.860574725316837,0.464466943405569,0.79716243292205,0.961021480616182,0.662268766900524,0.0759535485412925,0.678478763904423,0.440219407435507,0.5228507949505,0.647508462425321,0.849373768549412,0.340673075988889,0.135384640656412,0.887134812772274,0.000860635191202164,0.834642355330288,0.576929879374802,0.150728998240083,0.595211471663788,0.177010064478964,0.360073493793607,0.75543329748325,0.342808227054775,0.7732037268579,0.921656119870022,0.968473255168647,0.957681232132018,0.473968347068876,0.705394945805892,0.182580293156207,0.644681761041284,0.748262952780351,0.412349040387198,0.202881900127977,0.910320959519595,0.171079744817689,0.355532344896346,0.0567684730049223,0.635727233020589,0.452391503611580,0.413104498991743,0.98574076523073,0.437656801426783,0.541881320532411,0.701318569714203,0.407679712865502,0.141711200354621
4.349,'no',0,0.782405513338745,0.905702158575878,0.725337688345462,0.542489025276154,0.893136510858312,0.909635809483007,0.552415304584429,0.0132807409390807,0.855190317612141,0.650809671496972,0.552208019886166,0.589503362542018,0.467119075357914,0.342103834962472,0.556925166165456,0.501776328543201,0.340119477827102,0.596716386498883,0.741485045058653,0.488781744847074,0.112687479238957,0.591195793822408,0.200021663215011,0.987701402278617,0.766790527384728,0.59016006346792,0.554610334103927,0.827447538031265,0.633253423497081,0.479048088891432,0.734841321595013,0.91610323335044,0.566787951858714,0.276500680716708,0.346926497528329,0.518510628025979,0.653363382443786,0.524940487230197,0.436620617518201,0.231522171990946,0.155057614436373,0.143195274053141,0.60435335082002,0.996355140116066,0.0330451249610633,0.923507845727727,0.0377430475782603,0.508094249293208,0.654742014827207,0.0210462221875787
0.83,'yes',0,0.349184421123937,0.395307464292273,0.768709235358983,0.652391495648772,0.177076882915571,0.802105272654444,0.914905317127705,0.283369204495102,0.0656515795271844,0.734605111414567,0.883753625908867,0.141161424107850,0.300352323334664,0.271357296267524,0.864326065639034,0.0553753522690386,0.996748115168884,0.0870804726146162,0.460215117549524,0.414377189008519,0.864278730470687,0.387823516968638,0.748579271836206,0.787884267047048,0.652501397300512,0.0870052059181035,0.545105911325663,0.077926303492859,0.992564725223929,0.0832344610244036,0.361816331511363,0.17890139692463,0.649476521648467,0.650887849740684,0.107884393073618,0.52088095061481,0.439160054083914,0.65279748220928,0.704299734439701,0.597438525641337,0.262581758433953,0.41407380765304,0.546236290596426,0.952434686245397,0.925975518068299,0.7867427659221,0.285779930651188,0.538672275142744,0.301745053613558,0.4908898670692
0.297,'no',0,0.383938525803387,0.784835173049942,0.00552008952945471,0.106053083436564,0.92002624180168,0.182304053334519,0.222168978303671,0.30721218441613,0.295693131163716,0.826093119336292,0.67486966936849,0.456277487101033,0.0351033892948180,0.444409880088642,0.243452070746571,0.0223222963977605,0.777484470279887,0.287765314802527,0.998943742364645,0.652700060978532,0.656373675214127,0.205667083384469,0.0889521331992,0.897124924929813,0.670189621625468,0.581099941860884,0.645270943874493,0.368401140440255,0.49936964455992,0.747393514262512,0.929978199535981,0.38792630773969,0.791315869428217,0.843428276479244,0.86726717883721,0.29724264331162,0.0549677307717502,0.230503656202927,0.104704558616504,0.0147902823518962,0.982325180666521,0.472566454671323,0.537008960032836,0.137155168224126,0.778165389318019,0.675889258272946,0.510151007212698,0.814493261277676,0.624606432626024,0.775471047265455
