@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute B numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute FLX_PC_LATE numeric
@attribute GAM_PC numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_5 numeric
@attribute PROB_Z_GT_4 numeric
@attribute PROB_Z_GT_3 numeric
@attribute PROB_Z_GT_2 numeric
@attribute PROB_Z_GT_1 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@data
0.783,-1.7367,?,?,?,0.0001085,2.7826,15.1,?,?,7,1260,64,0.130697,0.290466,0.529428,0.770998,0.960069,'no','no',0.559944350505248,0.582121143583208,0.392246481031179,0.870924234390259,0.7402169611305,0.35431845812127,0.0135817495174706,0.636058645322919,0.159383890917525,0.614464034093544,0.897990942001343,0.446679569315165,0.43655100138858,0.239486426813528,0.907728238031268,0.0276062875054777,0.318555679172277,0.514761701691896,0.725208100164309,0.98082475620322,0.106725225457922,0.0851090382784605,0.698737416882068,0.755083069903776,0.244997926289216,0.818075569812208,0.416008745087311,0.21323054889217,0.0137292835861444,0.548539431765676
4.045,-1.1843,?,?,?,5.761e-06,1.8758,45.1,?,?,10.17,199,0.512,0.0395367,0.11637,0.275864,0.524496,0.865239,'yes','yes',0.793469064868987,0.787190622882918,0.103989185998216,0.921231031650677,0.259128983831033,0.167152947746217,0.284249729011208,0.73478999780491,0.743634554557502,0.840812317328528,0.865940825548023,0.440920915920287,0.999919990776107,0.146461975527927,0.511543647386134,0.860336664132774,0.400388452457264,0.991141501115635,0.331773709272966,0.877804048359394,0.134826489025727,0.522647380363196,0.773453379049897,0.97293063881807,0.46336513501592,0.723223056877032,0.185319659532979,0.695716439280659,0.923489614622667,0.0790453830268234
0.947,-1.4663,?,?,?,?,2.0516,136.3,?,?,0,0,0,0.0127163,0.0341254,0.0794585,0.167269,0.450923,'yes','no',0.673387320945039,0.726563937962055,0.134570242837071,0.00938356155529618,0.115556826815009,0.00746140838600695,0.877176510868594,0.80255196033977,0.524080529576167,0.763556646881625,0.267960473429412,0.742469874676317,0.582015582360327,0.937893660739064,0.759286257671192,0.0191485439427197,0.0296866302378476,0.472159261349589,0.0411831240635365,0.814661039737985,0.424314866540954,0.143680987413973,0.343423610553145,0.329266713699326,0.264964760979638,0.088335347827524,0.789817855227739,0.753749224124476,0.244727563345805,0.866381047992036
3.221,-1.8763,?,?,?,1.082e-05,1.9953,23.5,?,?,9.05,179,0.512,0.0723053,0.181242,0.374104,0.623967,0.904462,'yes','yes',0.672192777274176,0.136902516707778,0.976250536041334,0.220575480721891,0.316762094385922,0.0398086993955076,0.609413779340684,0.426708550192416,0.90983172133565,0.565008720848709,0.016823991201818,0.176238543353975,0.062076442874968,0.154089779360220,0.498430861858651,0.816450520185754,0.259226781316102,0.640112387482077,0.255271087866277,0.719280852470547,0.430292990757152,0.0779593063052744,0.512498558498919,0.5643300851807,0.395279917633161,0.840677261352539,0.0539441544096917,0.989047396928072,0.623633720912039,0.589792534243315
2.6147,-1.1652,?,?,?,9.562e-05,1.9662,41.4,?,?,8.38,234,1.024,0.0278307,0.0893744,0.229896,0.474497,0.848095,'yes','yes',0.0208319209050387,0.178045626264066,0.511848920024931,0.416434513637796,0.690784038044512,0.0813080631196499,0.968490624800324,0.392017168225721,0.434035966871306,0.613703899318352,0.527053728234023,0.363027333747596,0.482970356475562,0.902780903503299,0.967232651542872,0.267456684727222,0.772380503127351,0.554386659059674,0.576045774156228,0.279053464066237,0.499796096235514,0.152808734215796,0.186004811897874,0.838462339947,0.344890911597759,0.826208020560443,0.697483439464122,0.209342187503353,0.965748267015442,0.0732237477786839
5.11,-0.6852,?,?,?,?,2.0031,16.5,?,?,13.36,3110,64,0.094213,0.227997,0.448658,0.70236,0.938841,'no','yes',0.231293970951810,0.724450579844415,0.556892207358032,0.997727610869333,0.39667404606007,0.473431719699875,0.98200825159438,0.396260390523821,0.127515509957448,0.0912139026913792,0.644923677900806,0.465674032224342,0.814632456051186,0.0727619987446815,0.823992470512167,0.310562315164134,0.658924294868484,0.66280939662829,0.60518583515659,0.142919769277796,0.84819046431221,0.356086401501670,0.156676035840064,0.652092807460576,0.731078717624769,0.397268892731518,0.729057332267985,0.347703792387620,0.284247944597155,0.500089679146186
5.6,-0.82,?,?,?,?,1.959,43.1,?,?,12.06,220,0.256,0.0443978,0.124197,0.286572,0.540613,0.878453,'yes','no',0.531073518563062,0.290159874828532,0.978635237552226,0.0692024540621787,0.974688266171142,0.886524139670655,0.579801029991359,0.699356888188049,0.589788717683405,0.00244646309874952,0.0343919012229890,0.497494136216119,0.255824626190588,0.93299054657109,0.82702674693428,0.976993039948866,0.952558973571286,0.505000239703804,0.0951929832808673,0.62897226959467,0.28944123419933,0.863649534527212,0.364125292981043,0.0208308787550777,0.574240561109036,0.158419325714931,0.56226121284999,0.669037921819836,0.170498933875933,0.856245598057285
3.2,?,-2.482,?,?,?,2.2036,17,?,?,11.6,371,1.024,0.0104053,0.0298625,0.0751342,0.175466,0.527443,'yes','no',0.0327396302018315,0.600124408025295,0.77786345873028,0.711807158309966,0.7097965949215,0.193800241686404,0.699873630190268,0.682504970114678,0.05491704470478,0.809047949733213,0.805323458276689,0.406176207121462,0.508502207230777,0.553258003434166,0.904859641566873,0.610653062816709,0.0371456304565072,0.156435066601261,0.885657034814358,0.424668250139803,0.217816782649606,0.891470943344757,0.0608186679892242,0.724307274213061,0.35218380857259,0.322682967176661,0.418391210958362,0.968380341073498,0.978232962777838,0.93484074412845
2.346,?,-2,?,?,6.881e-05,2.0518,14.1,?,?,11.47,264,2.048,0.0261758,0.0845535,0.219099,0.456582,0.831836,'yes','yes',0.880570024484769,0.269953579641879,0.95877738087438,0.220628217561170,0.104480730602518,0.00679325545206666,0.535310977837071,0.546251665102318,0.390503521542996,0.77099253796041,0.664263562997803,0.790617934660986,0.197882898151875,0.596084650838748,0.8859667587094,0.523356574354693,0.110793695785105,0.956341955112293,0.235217118402943,0.0818093388807029,0.887388931354508,0.538664296502247,0.54096323158592,0.203695092117414,0.716990429908037,0.266743272542953,0.8027183143422,0.158881563227624,0.663812128128484,0.838456611381844
0.08,-0.2721,?,?,?,?,1.981,7.3,?,?,9.84,527,4.096,0.0488818,0.133826,0.299815,0.544481,0.871055,'yes','no',0.00221481290645897,0.458955683745444,0.317230783170089,0.0847612307406962,0.697479292284697,0.657950235530734,0.483190860133618,0.413269049488008,0.192057921551168,0.615044927690178,0.233158550923690,0.17294324724935,0.0292739379219711,0.769293563906103,0.690640920074657,0.69578742259182,0.641205914085731,0.935517019359395,0.638710045721382,0.323411160381511,0.720591363031417,0.693909401772544,0.00940403738059103,0.77608365030028,0.241823547286913,0.242172487312928,0.37182939844206,0.906846202909946,0.0422031215857714,0.64807968144305
2.4996,-1.3456,?,?,?,?,1.8739,13.5,?,?,6.76,419,12.16,0.0598992,0.162741,0.357331,0.621059,0.913419,'yes','yes',0.0779356623534113,0.85483131906949,0.996088135056198,0.443353285780177,0.263581281295046,0.00893011665903032,0.413190285209566,0.708034574752674,0.78475808328949,0.470204450888559,0.370947303948924,0.174753297818825,0.405864485772327,0.273190716281533,0.416749282041565,0.81860636966303,0.485935762524605,0.560820016777143,0.401777823921293,0.0378832975402474,0.323455854086205,0.335513163357973,0.761564898537472,0.0751317564863712,0.649823544546962,0.410025582415983,0.0549746479373425,0.468001421075314,0.97607470699586,0.237356371711940
4.349,-1.219,?,?,?,?,2.1199,11.6,?,?,7.51,1323,64,0.0471053,0.134745,0.310668,0.569208,0.890869,'no','no',0.887468747328967,0.0925456136465073,0.982919211499393,0.085116277448833,0.159369367873296,0.575995084363967,0.616230678977445,0.927994303638116,0.468005394563079,0.923889400204644,0.97457390744239,0.695457625435665,0.402209195308387,0.0196110957767814,0.0888669472187757,0.808120003901422,0.292497885413468,0.812550981761888,0.0751021574251354,0.529201979748905,0.304694443242624,0.690064846538007,0.0498056553769857,0.32822633581236,0.00103730591945350,0.72373926686123,0.884281914215535,0.195949237560853,0.0602834124583751,0.438616235740483
0.83,?,-2.9137,?,?,3.287e-05,2.1616,9.4,?,?,8.76,2020,64,0.0237294,0.0592313,0.129439,0.253609,0.574142,'no','yes',0.99619047041051,0.330086870817468,0.241017092950642,0.0213784496299922,0.00245587876997888,0.68570414558053,0.37236210051924,0.448632162995636,0.000964766601100564,0.80763918464072,0.931179794948548,0.989152040099725,0.535252528497949,0.379636469064280,0.132372462423518,0.218831489328295,0.153563579311594,0.652042642934248,0.220485227415338,0.112837574211881,0.0842481176368892,0.872746132081375,0.952003902290016,0.87130568944849,0.695952346315607,0.877928708912805,0.293129318393767,0.141375449718907,0.31627806997858,0.819249123334885
0.297,-1.2156,?,?,?,?,1.9336,12.5,?,?,8.16,533,8.192,0.0331857,0.101888,0.251927,0.499141,0.856894,'yes','no',0.184593374375254,0.984264966798946,0.297749286051840,0.449268181575462,0.651655551278964,0.874110491713509,0.667898007668555,0.353880807291716,0.869249780196697,0.431974539998919,0.966919800499454,0.446284599835053,0.138702623080462,0.462987899081782,0.0963808256201446,0.373321568826213,0.044233672786504,0.793924307916313,0.00603534211404622,0.853447471512482,0.694302404532209,0.44734893552959,0.673668576171622,0.712916603777558,0.849190867505968,0.198160504223779,0.79545371956192,0.812975568696856,0.912241449579597,0.217818168690428
1.605,-1.3081,?,?,?,5.896e-05,1.9889,79.7,?,?,?,?,?,0.0243593,0.0806349,0.214599,0.459857,0.844664,?,'no',0.232001174706966,0.905945354839787,0.121761799324304,0.866121510975063,0.811758866067976,0.0294250370934606,0.796204496873543,0.0750703914090991,0.902081802487373,0.479740564944223,0.682957962155342,0.734829128487036,0.69717821246013,0.146031800657511,0.0484231379814446,0.988329907180741,0.752430037828162,0.479218589607626,0.659033497329801,0.247176302596927,0.0402859300374985,0.0430827627424151,0.338277272414416,0.804454054450616,0.234905485762283,0.289060238748789,0.648224146803841,0.673430211143568,0.497421148000285,0.162295764544979
1.14,-1.5712,?,?,?,0.001393,1.7782,10,?,?,7.13,1485,64,0.0826153,0.204159,0.412969,0.668448,0.927254,'no','yes',0.922051790636033,0.897074152482674,0.95074924849905,0.367386631667614,0.670654057292268,0.340787301771343,0.749094374477863,0.855505825253204,0.806902632117271,0.552085265517235,0.464476566761732,0.189174885395914,0.599114122567698,0.372035106876865,0.571899264352396,0.330121638951823,0.0517272225115448,0.947823307244107,0.237706655403599,0.413239913061261,0.229064508574083,0.624613317195326,0.450505090877414,0.423719051294029,0.0859235522802919,0.287983438931406,0.871334394440055,0.999319746159017,0.246372630819678,0.107824679929763
0.49,?,-2.1326,?,?,4.086e-05,1.8144,50.7,?,?,17.95,660,1.024,0.0016872,0.00487404,0.0123024,0.0289463,0.0956591,'yes','yes',0.62230299343355,0.509708863683045,0.817902593873441,0.409373016795143,0.412486443994567,0.100387036334723,0.926363711245358,0.631156237795949,0.662309299921617,0.264046969125047,0.869983954820782,0.98475644015707,0.490877647185698,0.297843466047198,0.209771781926975,0.319393341662362,0.167415712261572,0.823848783737049,0.588774087140337,0.751277476316318,0.0852785634342581,0.79229331552051,0.120016232365742,0.165942323394120,0.428871950134635,0.303964467719197,0.533849010476843,0.859026822727174,0.854725053999573,0.0383454444818199
1.24,-0.464,?,?,?,?,1.6634,63.3,?,?,6.74,156,1.024,0.0429143,0.107049,0.227072,0.420936,0.822166,'yes','no',0.565213542897254,0.999226216925308,0.49640379822813,0.171959164086729,0.43840741016902,0.589803108712658,0.047979891533032,0.312157872831449,0.90449071326293,0.504255258012563,0.527066479437053,0.305451198015362,0.641453959746286,0.53254627645947,0.224159759236500,0.37464706110768,0.0248398173134774,0.119515659753233,0.406757000368088,0.0601526633836329,0.228915478568524,0.908081865636632,0.435706227319315,0.895323377801105,0.691008046269417,0.793325192760676,0.296428280882537,0.719752857228741,0.349758236901835,0.837015404365957
1.29,-1.2931,?,?,?,?,2.2108,16.2,?,?,?,?,?,0.0451748,0.130951,0.305197,0.564158,0.889024,?,'no',0.0146560384891927,0.0291160540655255,0.476430339505896,0.503130940021947,0.494501757901162,0.372995164943859,0.555822569411248,0.973466314608231,0.250930583802983,0.116065418813378,0.995876697357744,0.107499638106674,0.727002649568021,0.626744539709762,0.529168518958613,0.486946752294898,0.940229998901486,0.118232380831614,0.79331783298403,0.300657069543377,0.758965912507847,0.316330627771094,0.824866875074804,0.652780586387962,0.6351669637952,0.342572624096647,0.0446241979952902,0.478830235544592,0.809768944745883,0.58149947412312
2.58,?,-2.1383,?,?,?,?,19.8,?,?,?,?,?,0.0662657,0.153556,0.308127,0.533669,0.871818,?,'no',0.424038221593946,0.830460366560146,0.817626242991537,0.883436194388196,0.945006035966799,0.827646438963711,0.495272592408583,0.881175951566547,0.547981238691136,0.107104049995542,0.32435748167336,0.189172660000622,0.723802738590166,0.300948902964592,0.607963537797332,0.735267137177289,0.222716226940975,0.20240281149745,0.94968480290845,0.997364563401788,0.333577908342704,0.764410217059776,0.248841065680608,0.326221082359552,0.257711412385106,0.952927410136908,0.512621758971363,0.537431334843859,0.905991597101092,0.744493537349626
1.03,-1.6781,?,?,?,0.0001608,1.9873,379.3,?,?,8.14,77,0.064,0.00412959,0.0161621,0.0535725,0.16569,0.604508,'yes','yes',0.296430369140580,0.365924679208547,0.455054685473442,0.616325963055715,0.544376433128491,0.425068840850145,0.0460508752148598,0.883676764322445,0.838663869304582,0.35382347390987,0.98934259894304,0.256568718701601,0.119814196135849,0.407021805876866,0.940282855182886,0.991790289059281,0.987188224913552,0.376758808502927,0.693126066587865,0.367065198952332,0.403080034069717,0.946945125004277,0.347023846115917,0.172412575222552,0.735378958750516,0.295895530609414,0.0365365801844746,0.906838442897424,0.62483193888329,0.407135768793523
2.45,-1.8196,?,?,?,?,1.9658,7.3,?,?,7.15,1465,64,0.0613414,0.159326,0.340478,0.589463,0.892164,'no','no',0.641189909540117,0.549574530683458,0.843712737550959,0.397086839191616,0.149221656378359,0.615631623193622,0.744207294424996,0.936035534366965,0.838054216466844,0.0426323716528714,0.0639749774709344,0.46870722505264,0.267659435747191,0.503602375509217,0.69317767675966,0.0608192812651396,0.17082048766315,0.802956726402044,0.84636872005649,0.984086773823947,0.297755599254742,0.519660451449454,0.476907942211255,0.959745998028666,0.197894044686109,0.671936263330281,0.375762560172006,0.323834562208503,0.123288967646658,0.264168375171721
0.971,-1.6883,?,?,?,6.29e-05,2.0584,83.3,?,?,11.47,200,0.256,0.00319589,0.00934695,0.0240011,0.0577862,0.198839,'yes','yes',0.61794471507892,0.827091156737879,0.906286550452933,0.0799907096661627,0.495167769724503,0.539514144184068,0.381448211148381,0.191902157617733,0.882534032687545,0.184513835934922,0.801689908374101,0.268946439959109,0.453834253828973,0.735852293903008,0.382123632822186,0.456448605051264,0.291090132901445,0.51293208822608,0.62463650549762,0.292289586970583,0.388049600878730,0.079406495206058,0.289008697960526,0.591456862865016,0.220263104885817,0.967033644206822,0.629028169671074,0.883804049808532,0.352148404577747,0.585262595443055
3.24,-1.9988,?,?,?,0.0001249,1.9995,18.2,?,?,10,?,1.024,0.0606613,0.147537,0.306044,0.537993,0.872718,'yes','yes',0.0470482485834509,0.576020140200853,0.879484200850129,0.904857894172892,0.519283735658973,0.712967770406976,0.260431488743052,0.318891072878614,0.027490118984133,0.469020656310022,0.568137082504109,0.680110695306212,0.315919645130634,0.942468158202246,0.539757717400789,0.306072755716741,0.0996731780469418,0.0555191677995026,0.330317569896579,0.921175329945982,0.141796199139208,0.131922657135874,0.310773854143918,0.54274056525901,0.774807354668155,0.261727764736861,0.375113158952445,0.38904152973555,0.69003834342584,0.719284619903192
2.17,-0.7461,?,?,?,?,2.1291,24.6,?,?,?,?,?,0.0290857,0.0805385,0.192442,0.405639,0.819759,?,'yes',0.49027121742256,0.970630339113995,0.401710705365986,0.271087147761136,0.806742515182123,0.813407508190721,0.35461508971639,0.163372566923499,0.568440533010289,0.388392640044913,0.679058542242274,0.373351766262203,0.806748896138743,0.591682197293267,0.222601562738419,0.211065826471895,0.350547637557611,0.53562271874398,0.422549429349601,0.372453697724268,0.829503320390359,0.878477892139927,0.104012032970786,0.223068988183513,0.0384799835737795,0.198843895923346,0.893381350906566,0.0633903245907277,0.0342631447128952,0.464231229154393
4.667,-1.3728,?,?,?,?,1.6561,10.4,?,?,7.44,1426,64,0.050905,0.142291,0.320991,0.577184,0.891943,'no','yes',0.787964718183503,0.612662703730166,0.891196470009163,0.850491694174707,0.0845160679891706,0.780532088130713,0.310925971250981,0.190952436998487,0.338116810424253,0.311793056316674,0.629330330528319,0.0464086714200675,0.670692928833887,0.461683503119275,0.958641364006326,0.494399376446381,0.563304188428447,0.658742727711797,0.0480048628523946,0.549086813349277,0.344451315002516,0.503588698571548,0.322549654403701,0.0232321815565228,0.662343066185713,0.458592563634738,0.567272552289069,0.346636704169214,0.974918881431222,0.0766151896677911
2.821,-1.1188,?,?,?,1.914e-05,1.9588,42,?,?,16,?,0.512,0.00640849,0.0263409,0.088869,0.26106,0.723674,'yes','yes',0.295302794082090,0.510134011972696,0.815652069170028,0.189677468966693,0.274827752262354,0.931670427322388,0.613760004052892,0.321751774055883,0.92673446959816,0.920096511719748,0.990376417059451,0.700088735902682,0.220693011768162,0.850495432969183,0.833455117652193,0.218729749321938,0.100187305593863,0.202998976223171,0.366961010033265,0.338769980706275,0.63097761454992,0.452077670022845,0.421922510489821,0.42479033046402,0.735480293631554,0.166196572128683,0.78357705194503,0.328974172472954,0.590579933254048,0.179206298897043
0.5915,-1.7402,?,?,?,?,1.9677,13.4,?,?,9,?,8.192,0.0674093,0.173641,0.365446,0.618128,0.90556,'yes','no',0.607344139134511,0.365648415172473,0.670135232852772,0.427857044152915,0.79508617380634,0.241041766945273,0.825359764508903,0.486503333551809,0.618940866319463,0.96910005598329,0.0717517205048352,0.655370092950761,0.245151310227811,0.834086357383057,0.744211885379627,0.0200622272677720,0.809852970065549,0.977444345597178,0.0473896947223693,0.446346327662468,0.0049381519202143,0.314279190497473,0.00861811731010675,0.325259505305439,0.447551708901301,0.831196217797697,0.537726398324594,0.92900691437535,0.7843014432583,0.193866318324581
0.937,-1.6966,?,?,?,?,2.0345,43.5,?,?,19.85,927,1.024,0.0163189,0.0578667,0.165031,0.38355,0.790834,'yes','yes',0.669125033775344,0.844805722590536,0.159635420423001,0.828912165015936,0.218011263757944,0.176045324420556,0.00394376460462809,0.829055774724111,0.0699051152914762,0.239486503647640,0.86361850053072,0.106317798374221,0.383746997918934,0.87701763305813,0.653146752621979,0.364382057683542,0.966612979071215,0.414833311922848,0.548089053947479,0.379965973319486,0.410029852529988,0.931121350033209,0.647481816355139,0.166505267145112,0.597200287505984,0.139424935914576,0.587562996195629,0.603681888664141,0.265219368506223,0.87308311345987
2.68,?,-2.171,?,?,1.87e-05,2.1018,6.4,?,?,6.78,345,4.096,0.0427832,0.116809,0.264559,0.494069,0.836843,'yes','yes',0.608032000483945,0.301086898660287,0.416812798241153,0.785758843412623,0.602883661165833,0.234315984649584,0.674767984077334,0.455171271460131,0.409165850142017,0.818004025146365,0.807683779392391,0.539246700471267,0.773736672941595,0.586960779270157,0.342556690564379,0.89788186806254,0.343042668420821,0.966578244697303,0.391095037804917,0.121249805903062,0.576781335752457,0.533315455075353,0.849056349601597,0.00278594088740647,0.622398405103013,0.897092774277553,0.00480181071907282,0.894443202763796,0.361041071359068,0.250454392749816
3.78,-0.3394,?,?,?,0.0001163,2.0816,16.4,?,?,7.96,363,3.072,0.0465636,0.134062,0.309714,0.567264,0.888614,'yes','yes',0.0700507061555982,0.445777461165562,0.0379161729943007,0.581936401082203,0.831668847939,0.78448386467062,0.255427534691989,0.788336143828928,0.00703970319591463,0.925400065956637,0.774468106683344,0.0592156851198524,0.117045400431380,0.341470303712413,0.0785435610450804,0.90605917130597,0.231871178140864,0.274568971246481,0.982739825965837,0.701187889557332,0.875737142050639,0.711000064853579,0.766910063568503,0.0413511476945132,0.99341603787616,0.422544460045174,0.392049616901204,0.564905294217169,0.970663207117468,0.152033481979743
3.375,-1.8856,?,?,?,5.13e-05,2.2281,12.4,?,?,7.12,1011,64,0.0916913,0.213445,0.415789,0.663283,0.924971,'no','yes',0.989627028349787,0.0412395929452032,0.6361820762977,0.443098754389212,0.982205915264785,0.918979097856209,0.133365171030164,0.268264092737809,0.677476489683613,0.711261624004692,0.0861303685232997,0.118627972668037,0.991735846502706,0.359880352625623,0.980761662125587,0.605229853419587,0.968535936903208,0.741629113443196,0.997479201992974,0.921396542806178,0.643096417887136,0.511749990750104,0.8226829811465,0.499623417155817,0.571872245520353,0.69835222652182,0.3373654903844,0.459794396534562,0.320955409435555,0.613134953891858
0.836,-1.4067,?,?,?,7.481e-05,2.0303,48.1,?,?,10.03,201,0.512,0.0440804,0.128738,0.302434,0.56311,0.890028,'yes','yes',0.47715437063016,0.0381391288246959,0.87959821568802,0.833957982482389,0.329736277228221,0.117326449602842,0.634027085732669,0.879741221433505,0.951281308662146,0.959131078794599,0.35878646443598,0.904618113068864,0.149776739068329,0.129902310902253,0.460154370637611,0.536202948307618,0.878910790663213,0.092665309784934,0.0486505250446498,0.81365901348181,0.623770834412426,0.136058305390179,0.53525952831842,0.934502040036023,0.197886140085757,0.460548186674714,0.770510000642389,0.887935041449964,0.237680104095489,0.212177684297785
3.355,-1.9393,?,?,?,?,?,22.6,?,?,10.83,1510,64,0.0478428,0.118595,0.252427,0.465201,0.839612,'no','no',0.885685777058825,0.715083970455453,0.270124589791521,0.834250580053777,0.251137797487900,0.831354593625292,0.849927628412843,0.359363477677107,0.819615334272385,0.933296034345403,0.518963278038427,0.0551869177725166,0.303521896246821,0.273500023409724,0.181840052129701,0.0712789040990174,0.436440671328455,0.325818819692358,0.379301051376387,0.00888324901461601,0.535905537893996,0.482158216182142,0.68835825799033,0.870052549056709,0.285595732973889,0.586166038643569,0.113668480189517,0.299318562028930,0.853065355448052,0.753981662681326
3.626,-1.1777,?,?,?,3.033e-05,1.5239,26.8,?,?,?,?,?,0.0386933,0.115814,0.278748,0.535223,0.878471,?,'yes',0.616624637506902,0.205402631545439,0.211751552531496,0.225644986843690,0.0630925989244133,0.0309614653233439,0.0745451585389674,0.373075638199225,0.53797052660957,0.659647444495931,0.564526200760156,0.841951668262482,0.0294677063357085,0.286556394072250,0.900982703547925,0.751252389512956,0.267494752071798,0.677918667439371,0.272090998478234,0.675167983630672,0.796019334346056,0.385823444230482,0.290887826820835,0.000521233072504401,0.79254029202275,0.416078504640609,0.11779088457115,0.729077839758247,0.97912721754983,0.154859923524782
1.949,?,-2.061,?,?,0.0001808,2.0068,43.7,?,?,8,?,1.024,0.0395625,0.0927309,0.189045,0.339926,0.683048,'yes','no',0.621298282640055,0.717165807494894,0.626876719295979,0.722491302760318,0.896867470815778,0.37285996414721,0.304935803869739,0.643705316353589,0.515783411916345,0.180393735179678,0.280225107911974,0.5453732884489,0.817623920971528,0.788572311867028,0.484197108075023,0.0905458284541965,0.221947446698323,0.841252994025126,0.569614944979548,0.447100498946384,0.304278168827295,0.764134340686724,0.408341073198244,0.0930132111534476,0.746918957913294,0.56543993158266,0.0681016144808382,0.881782461423427,0.606511007063091,0.505392863415182
1.755,-0.5261,?,?,?,?,2.3217,14.8,?,?,9.39,238,1.024,0.0153159,0.0416163,0.0988667,0.214415,0.570274,'yes','no',0.301009578630328,0.836236068746075,0.0170217081904411,0.488285279134288,0.701018996536732,0.567224821308628,0.80467417393811,0.867453057551757,0.0215462441556156,0.718874499201775,0.608593905344605,0.736741540022194,0.599688079208136,0.947508321376517,0.332179919118062,0.743293381296098,0.537632435094565,0.388771399389952,0.206131505314261,0.419258991023526,0.393880596151575,0.696819793665782,0.0594643915537745,0.953023202717304,0.118594847852364,0.148024611407891,0.183304415084422,0.268951739883050,0.877484074095264,0.818241756875068
1.44,-1.2172,?,?,?,0.0001288,1.9554,49,?,?,9,?,0.512,0.0229994,0.0629064,0.149214,0.319462,0.75627,'yes','yes',0.902683767024428,0.962124096928164,0.0717477302532643,0.621993146371096,0.286788976285607,0.668009964283556,0.75924919755198,0.398790574632585,0.0686907363124192,0.529341088142246,0.54615882714279,0.118309248471633,0.618409731658176,0.935355154098943,0.786118790041655,0.0228585510049015,0.707527013495564,0.657375357113779,0.00399700226262212,0.0657132277265191,0.61654357961379,0.333424677839503,0.547092769527808,0.240977244684473,0.470595777733251,0.0702405392657965,0.0330376538913697,0.0941359782591462,0.123915019677952,0.278546599904075
1.416,-1.7242,?,?,?,?,1.8681,16.1,?,?,11.68,2763,64,0.11326,0.258199,0.484948,0.731382,0.947488,'no','yes',0.882790849311277,0.169894502963871,0.912869840627536,0.73017208930105,0.532799661858007,0.984725621063262,0.907339651370421,0.191462405258790,0.357177587226033,0.0253294329158962,0.227393733803183,0.557180940406397,0.772335523506626,0.719714228762314,0.632281428901479,0.618876477703452,0.618681336985901,0.243473068810999,0.143131150864065,0.490809984970838,0.779841349925846,0.756250904873013,0.381464979611337,0.305140816839412,0.79108542506583,0.277671043295413,0.692692070035264,0.773225368466228,0.580955355428159,0.490605820436031
1.6398,-1.1255,?,?,?,4.126e-05,1.7951,157.5,?,?,25.82,1604,1.024,0.00803222,0.0289854,0.0881096,0.243073,0.718383,'yes','yes',0.902208540355787,0.499633706873283,0.423702121013775,0.248563469154760,0.103243533521891,0.0446140940766782,0.402633825782686,0.8962823220063,0.561794499866664,0.646426441380754,0.348555968143046,0.236203117761761,0.971718701068312,0.766531445551664,0.250938128679991,0.0807335826102644,0.0744730129372329,0.713233718881384,0.912806645734236,0.939119515009224,0.569810494314879,0.719424718990922,0.632654846878722,0.402554536471143,0.884880568599328,0.446192907635123,0.471163572976366,0.0626160833053291,0.302556604845449,0.373057655990124
3.036,-1.1652,?,?,?,4.244e-05,2.1609,123,?,?,17.87,741,1.024,0.00689194,0.0282951,0.0951902,0.27602,0.731695,'yes','yes',0.75345843913965,0.58463399251923,0.656545577803627,0.720027590868995,0.879979053279385,0.215883627068251,0.843626615591347,0.945612988201901,0.181077803950757,0.480331887956709,0.543824184220284,0.896185467485338,0.601088620955124,0.423672125441954,0.861878481693566,0.822231574449688,0.0959026669152081,0.873684789985418,0.81468322291039,0.389669201103970,0.865330230211839,0.437994401436299,0.215014278888702,0.34682134562172,0.217559260781854,0.350407609250396,0.586076529463753,0.839933576295152,0.244125693105161,0.291534295771271
