@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no ','yes'}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@attribute useless65 numeric
@attribute useless66 numeric
@attribute useless67 numeric
@attribute useless68 numeric
@attribute useless69 numeric
@attribute useless70 numeric
@data
2.433,'yes',0,0.133530219085515,0.777610080316663,0.453721086494625,0.0893987347371876,0.295393740292639,0.317415446043015,0.515964452410117,0.832842459203675,0.92586885788478,0.361346271587536,0.970255446154624,0.0718484208919108,0.802096735686064,0.86506739188917,0.304697945713997,0.522078916663304,0.214583611581475,0.0379449955653399,0.192404699278995,0.940325546776876,0.99081455054693,0.137812724569812,0.566342023434117,0.904466822044924,0.698838842567056,0.508248683065176,0.00879311352036893,0.0932918870821595,0.554254284361377,0.858716865768656,0.431289365049452,0.91034765355289,0.438129309564829,0.550389719195664,0.702253490919247,0.942432685755193,0.0662129246629775,0.982656158972532,0.495183084625751,0.117411170620471,0.334828385617584,0.380736074410379,0.597016050945967,0.405240418156609,0.529628390213475,0.53566446620971,0.159301189472899,0.9861445708666,0.282706062542275,0.138074300950393,0.863135684747249,0.451584737747908,0.571945056784898,0.914102653507143,0.914192063733935,0.427229034248739,0.0901280762627721,0.122191442176700,0.0518389311619103,0.622174029471353,0.982600942021236,0.832437299424782,0.983433214016259,0.179317205213010,0.695758332498372,0.655761061236262,0.83158356952481,0.752286015311256,0.568208456737921,0.755886494880542
0.606,'yes',0,0.319335943786427,0.531656385399401,0.408744912128896,0.955498725641519,0.723879503086209,0.128865617560223,0.443664697231725,0.097818834707141,0.337806826690212,0.403481414075941,0.915747642982751,0.0546045019291341,0.366167371161282,0.0869388529099524,0.46163342660293,0.514858430251479,0.260968336602673,0.674737458815798,0.797063749749213,0.789352640276775,0.641022364376113,0.656659400789067,0.593149842694402,0.672516810474917,0.687343879137188,0.280439619440585,0.362720360513777,0.467430718010291,0.25082969898358,0.0243019228801131,0.147585416678339,0.218248719582334,0.264019852271304,0.389894463354722,0.543153841979802,0.856432475615293,0.823589294450358,0.60357692046091,0.788847030606121,0.785552756860852,0.223639817908406,0.0334374012891203,0.0628634726163,0.509799139108509,0.0645700860768557,0.28432949539274,0.128938062582165,0.507277064491063,0.257275624200702,0.123283830704167,0.100224072113633,0.144054392119870,0.299938585376367,0.206112009240314,0.897826767293736,0.693010974442586,0.0481934926938266,0.721020315075293,0.617420942289755,0.527241127565503,0.541869482258335,0.95338156633079,0.536798351677135,0.995456806616858,0.216030091047287,0.190024090465158,0.799692171858624,0.957596227992326,0.0393335116095841,0.163149557076395
0.4428,'yes',0,0.849053426878527,0.578809214523062,0.0377715884242207,0.556267867563292,0.996227324474603,0.286020075669512,0.617952486267313,0.641303234966472,0.442418971564621,0.637611734680831,0.375622399849817,0.367799380794168,0.311378163052723,0.620991294970736,0.42141127679497,0.529729435686022,0.930892207659781,0.414684031624347,0.885517631657422,0.538534458493814,0.78559692716226,0.452165926340967,0.315307838609442,0.33838915056549,0.797396903159097,0.227232162607834,0.383579691406339,0.0794078286271542,0.98736361390911,0.132794811157510,0.818022648571059,0.0742311463691294,0.821776636410505,0.0609207758679986,0.631259557558224,0.94667854346335,0.332673797849566,0.138718632049859,0.382554117823020,0.580478510120884,0.920393107458949,0.301746580982581,0.566308056470007,0.59551983163692,0.373582162661478,0.0881932135671377,0.296901459805667,0.154234603745863,0.46408014302142,0.904708576854318,0.885372665245086,0.408375197090209,0.00793590513058007,0.244085228536278,0.0264575851615518,0.973291855771095,0.462179868947715,0.0427540924865752,0.100963720353320,0.694595157867298,0.320289299823344,0.45274773100391,0.201500984840095,0.240727897966281,0.411608976079151,0.392066953470930,0.981543714180589,0.0422806548886001,0.921136142220348,0.210724886041135
1.545,'yes',0,0.283667824463919,0.873942489502952,0.795357165159658,0.223030737834051,0.50653218314983,0.0159434967208654,0.159857537131757,0.078558772103861,0.933626496000215,0.469730433542281,0.0214423765428364,0.537653637118638,0.841229840181768,0.342590125976130,0.58299761172384,0.261386119527742,0.795843770029023,0.300110846990719,0.630937666166574,0.942368495976552,0.336989539209753,0.230910681420937,0.322147004306316,0.845463416539133,0.379472750471905,0.193330881185830,0.144743112847209,0.527047655079514,0.635938769206405,0.103204943938181,0.598417890258133,0.118539791554213,0.21039214450866,0.963100445922464,0.649536103475839,0.598601392004639,0.477654870133847,0.666119737317786,0.96810033195652,0.994205852039158,0.328407821711153,0.775620112661272,0.385953078046441,0.387357638217509,0.479011421790347,0.501985307317227,0.0284198315348476,0.354060810059309,0.396980923367664,0.149995998945087,0.604788638884202,0.327645926736295,0.224894087994471,0.55990047659725,0.0627530543133616,0.339687058469281,0.999819650081918,0.604404520941898,0.0593521019909531,0.822934721363708,0.676105003105476,0.545397546840832,0.793497960548848,0.310031346045434,0.0550670039374381,0.590552602428943,0.626959803747013,0.487792369909585,0.245551049476489,0.453350738389418
0.783,'no ',0,0.789847371168435,0.161474448861554,0.140969956992194,0.134183275746182,0.619735155021772,0.738610313972458,0.460239303763956,0.5678073419258,0.263575226766989,0.309937427053228,0.859836880816147,0.664580431301147,0.114366239635274,0.0235879714600742,0.435229483060539,0.66364089306444,0.997823457233608,0.976103720255196,0.699750861153007,0.875202184077352,0.549226272618398,0.563752471469343,0.846720316214487,0.781827436992899,0.07809880329296,0.893718825420365,0.317774474387988,0.984039884991944,0.695419187424704,0.491630269680172,0.180474097141996,0.569157769205049,0.752590884221718,0.0357447110582143,0.485016650753096,0.493311592843384,0.111430576536804,0.813589607132599,0.0157910319976509,0.64622028102167,0.814849350368604,0.703122286591679,0.488156234147027,0.471337684197351,0.570686071412638,0.156560978386551,0.103213881375268,0.671575801214203,0.899058069335297,0.190297923050821,0.920614805771038,0.380907304119319,0.80250085098669,0.292995932744816,0.410906123463064,0.764706050045788,0.909802451729774,0.2360446350649,0.692768655018881,0.810186905553564,0.386250860057771,0.0330908922478557,0.350218616658822,0.853326017968357,0.560634605353698,0.0440222565084696,0.637154316529632,0.0298229041509330,0.443725422257558,0.113610429456457
4.045,'yes',0,0.118078744504601,0.154734282521531,0.314490278251469,0.176307537360117,0.119187119882554,0.40901913237758,0.00927822873927653,0.526741470210254,0.0820439930539578,0.123100325698033,0.407769426237792,0.869758127024397,0.851174312876537,0.944507411681116,0.154713029740378,0.134671523934230,0.512037439737469,0.284174530534074,0.595106169348583,0.129547665594146,0.99935886519961,0.417003482813016,0.994022545637563,0.116288824239746,0.93223401508294,0.500812500948086,0.46360659156926,0.400400451617315,0.829803310567513,0.70063382317312,0.570525903254747,0.935746374772862,0.327476572711021,0.922139085130766,0.162255639210343,0.394583810586482,0.81452774326317,0.548581425333396,0.99264601105824,0.00760180200450122,0.221480818931013,0.945903406478465,0.499947539065033,0.140153242042288,0.667157254880294,0.434211804997176,0.793609182815999,0.216936533106491,0.503008291125298,0.230645099421963,0.386737532913685,0.429604641860351,0.263225573115051,0.435650537256151,0.940313389059156,0.58179015875794,0.213885175297037,0.836629618657753,0.134792363038287,0.188593974802643,0.165132129332051,0.551283681532368,0.886386967962608,0.36222837283276,0.813900598790497,0.0549338818527758,0.0951556388754398,0.378969731740654,0.845745558384806,0.45250714966096
0.947,'no ',0,0.409954083384946,0.168787408852950,0.0163671150803566,0.138746440410614,0.05120734218508,0.185566811123863,0.60903698229231,0.564243299886584,0.197855140548199,0.838043701602146,0.263790256809443,0.506732517853379,0.911929552676156,0.775023374240845,0.0148212360218167,0.145557773066685,0.769850555574521,0.187271505827084,0.948831386398524,0.855700573185459,0.776110781123862,0.109919138019904,0.457474408904091,0.883979034377262,0.647646579425782,0.559948559384793,0.385443459497765,0.991643263027072,0.9789724284783,0.453596764709800,0.795497039100155,0.955488161416724,0.166775979334489,0.677930417936295,0.838216392323375,0.869369217893109,0.468597364379093,0.88679660577327,0.457480659242719,0.700970239238814,0.874433885561302,0.0231872284784913,0.402506018523127,0.150213025277480,0.842417883919552,0.633389923488721,0.811895578168333,0.520101285073906,0.41253789816983,0.168759913882241,0.0186086134053767,0.64437815407291,0.7956884840969,0.521118001779541,0.0976180515717715,0.0460959093179554,0.892359661171213,0.92452794010751,0.298292945604771,0.950281877070665,0.0453963160980493,0.602667308878154,0.0479551660828292,0.147760973544791,0.115190390730277,0.690118810161948,0.353492876514792,0.74209661851637,0.651403967291117,0.814505593385547
3.221,'yes',0,0.734622079646215,0.0452458593063056,0.245316549437121,0.486647764686495,0.191436917986721,0.711664800066501,0.758747061248869,0.357447490328923,0.849830652354285,0.24149882979691,0.987830003956333,0.585978365736082,0.572841876884922,0.189743346534669,0.329805254004896,0.925095306243747,0.179361690068617,0.216883237240836,0.135316677624360,0.541374235646799,0.758363927016035,0.309421689482406,0.0581743677612394,0.390631850576028,0.0890459213405848,0.0847192299552262,0.226694322889671,0.52992979856208,0.708888020599261,0.36495465785265,0.835146585013717,0.231588791124523,0.481961629819125,0.834732079179958,0.467348532052711,0.796331294812262,0.839064270956442,0.59477184037678,0.0201740725897253,0.685679238988087,0.0711730851326138,0.607471198542044,0.855773066403344,0.660064113326371,0.61847251909785,0.926229596603662,0.332262257812545,0.347049110801890,0.06987249199301,0.238329066196457,0.373212739592418,0.872116365702823,0.394356845412403,0.0761416931636631,0.332738221390173,0.0360943533014506,0.528411944862455,0.637244427809492,0.835181042086333,0.642145675141364,0.624297906178981,0.405145454453304,0.56794051383622,0.902764804894105,0.631331560667604,0.48925373214297,0.776885939529166,0.640808174852282,0.63408758980222,0.595553457504138
2.6147,'yes',0,0.00638860533945262,0.659331431146711,0.549609476467595,0.760610834462568,0.0463142956141382,0.620154184522107,0.562626268481836,0.929012364475057,0.544939004117623,0.718834357801825,0.533869082573801,0.225973802851513,0.545905557228252,0.142145138932392,0.593702420825139,0.273672985378653,0.789031873224303,0.569391764467582,0.0832726480439305,0.51187691744417,0.72788227791898,0.420350121567026,0.907299850368872,0.67143368627876,0.0988599380943924,0.671980174724013,0.532318306388333,0.330756632378325,0.70371864666231,0.278381075011566,0.98815149255097,0.0380559265613556,0.598754302132875,0.84133283351548,0.567690779222175,0.994903285987675,0.0423199401702732,0.658389935037121,0.963720727711916,0.0587456342764199,0.332971624098718,0.652572510298342,0.174464443465695,0.185315456707031,0.0624604052864015,0.447923214640468,0.033900857437402,0.0426067553926259,0.288418319076300,0.870937885483727,0.544379095779732,0.351731831207871,0.524069368839264,0.670377261471003,0.436453873524442,0.744544964516535,0.94519984908402,0.97992916754447,0.138491020537913,0.767010116949677,0.442747736116871,0.699518426787108,0.0865033918526024,0.174353278707713,0.759393846150488,0.132695206208155,0.149057441158220,0.423802817473188,0.878199697704986,0.973462073132396
5.6,'no ',0,0.066389424027875,0.182831879938021,0.498805604875088,0.0429951730184257,0.721508491085842,0.968859494198114,0.76763506187126,0.534717859933153,0.391425779089332,0.567007953301072,0.282961560180411,0.6662624173332,0.657628669403493,0.960805861279368,0.888346391962841,0.648086471948773,0.443048016633838,0.498503337847069,0.468580617569387,0.0198874121997505,0.476045094896108,0.147519032470882,0.191398526309058,0.306516675744206,0.999957854859531,0.800954360282049,0.982687243726104,0.218366579385474,0.857267672661692,0.379130847752094,0.961713640252128,0.491524636512622,0.512483255006373,0.444908470381051,0.180625629611313,0.778661335352808,0.762312217149884,0.886126417666674,0.261123310308903,0.149047827115282,0.359920874703676,0.349779407028109,0.480750682763755,0.278273056726903,0.781245048856363,0.431034163106233,0.119429810438305,0.578964225249365,0.952511903364211,0.940192857058719,0.478916286025196,0.851570787839592,0.669052794808522,0.0769265426788479,0.692945305258036,0.359718164429069,0.797222099965438,0.678725139703602,0.132952786050737,0.725699316943064,0.767301835352555,0.248115124180913,0.997999267885461,0.498544633854181,0.566996656823903,0.904876688029617,0.0111594370100647,0.790736159775406,0.828865970717743,0.344193665776402
3.2,'no ',0,0.335309941088781,0.406493639340624,0.0249225427396595,0.601672779535875,0.181389461504295,0.365660167764872,0.866549874655902,0.598937746835873,0.539678086293861,0.602408899692819,0.00756450206972659,0.0199231528677046,0.425411275587976,0.197048162808642,0.259993343148381,0.399668236030266,0.359810989815742,0.469767581671476,0.545558628858998,0.400325916940346,0.710925088031217,0.73825372592546,0.229666124796495,0.98492768057622,0.0607917220331728,0.0965864446479827,0.287756318226457,0.777058313600719,0.447738383430988,0.794217376969755,0.273281999398023,0.507557708537206,0.510648383526132,0.892530721379444,0.956602301448584,0.797297688899562,0.251576254609972,0.591221093200147,0.504233750514686,0.693254898767918,0.812821228057146,0.733889490831643,0.122583400923759,0.701354741118848,0.121418929426000,0.308829830959439,0.881918923696503,0.65470884507522,0.294884889386594,0.525362205924466,0.390580785227939,0.993221325799823,0.290202502394095,0.664298353949562,0.83258804725483,0.68022725568153,0.6673439652659,0.999059232883155,0.990969189675525,0.176542408764362,0.576797989197075,0.95679897814989,0.443597322097048,0.725029696477577,0.771654934855178,0.632432481274009,0.234217176912352,0.0126864437479526,0.252883798908442,0.592131546931341
2.346,'yes',0,0.304908024845645,0.751894894987345,0.123341305879876,0.635462410515174,0.0230243490077555,0.996854686411098,0.866626921575516,0.521002865629271,0.15393496141769,0.639084737282246,0.84581995732151,0.372281742980704,0.911632642848417,0.501064050709829,0.469458922976628,0.460492596263066,0.0283519900403917,0.507919031661004,0.00101778144016862,0.877727514831349,0.11893888306804,0.368076531449333,0.261561635183170,0.96848727017641,0.972339694853872,0.264866638462991,0.241913157515228,0.117858893470839,0.179820746649057,0.203598940977827,0.657048389315605,0.54651841474697,0.4192784500774,0.0161544927395880,0.354251278797165,0.8629355202429,0.903487196890637,0.9703975582961,0.0995833955239505,0.456112640211359,0.727529613533989,0.79428673768416,0.950500107137486,0.0991043273825198,0.614409710746258,0.325054186861962,0.517480496782809,0.913738616043702,0.0594444263260812,0.094661897746846,0.935767124639824,0.557080784346908,0.250934196170419,0.83540820539929,0.324918921338394,0.278170274337754,0.0903768818825483,0.645797380711883,0.781088141724467,0.146711476612836,0.663837177446112,0.567737081553787,0.92244086228311,0.47396007203497,0.591902316082269,0.981422318611294,0.0770990089513361,0.891602057497948,0.685375332599506,0.786722143180668
0.08,'no ',0,0.349749331828207,0.956526804016903,0.147830505156890,0.485202617710456,0.484157341532409,0.136550612980500,0.3212888345588,0.29755907994695,0.571541944518685,0.978951707249507,0.680255513405427,0.467756939120591,0.947979637887329,0.842595451977104,0.453604921232909,0.986707497155294,0.549650796456262,0.453783857403323,0.918083356926218,0.261214539408684,0.469851782079786,0.440265716286376,0.976564038079232,0.636608186643571,0.558390419697389,0.469935002736747,0.450379593996331,0.4014319232665,0.759220348205417,0.746178231434897,0.43687699129805,0.619337793439627,0.551740017253906,0.744071007473394,0.0325482257176191,0.92397039104253,0.0763498018495739,0.475966547382995,0.84738790243864,0.55675390153192,0.524710899684578,0.235837389715016,0.4046286707744,0.135706567903981,0.663422292564064,0.448382804635912,0.977686283644289,0.989614584250376,0.246471562655643,0.825933345826343,0.0278134120162576,0.564252217300236,0.0926963777747005,0.232888939790428,0.371974807232618,0.290378787787631,0.342759383143857,0.712989329826087,0.572293766774237,0.460191666381434,0.210936208488420,0.750822333851829,0.830686209257692,0.857919465983286,0.912744332803413,0.584690065821633,0.744028032757342,0.192656289786100,0.146356492070481,0.877364948391914
4.349,'no ',0,0.0477190644014627,0.804356312844902,0.839903492247686,0.750480849994346,0.292235824046656,0.594757211394608,0.270898737711832,0.00522718555293977,0.221021135803312,0.319396700710058,0.899515138473362,0.784871375653893,0.751675976905972,0.363935995846987,0.678956803167239,0.629518490284681,0.632718147011474,0.136324675520882,0.92952243401669,0.176901059225202,0.998777715489268,0.210858667967841,0.965567679610103,0.0496017171535641,0.149449567077681,0.103242961224169,0.315123906591907,0.341135350521654,0.178738559829071,0.560638133669272,0.15822050627321,0.766080316156149,0.589623062871397,0.182704476639628,0.00224756216630340,0.0191009079571813,0.571959053166211,0.439810167532414,0.440972942160442,0.271594821242616,0.742832532152534,0.425499797333032,0.0508035847451538,0.469174709171057,0.584114282857627,0.71484381891787,0.811714928830042,0.99696231004782,0.367178084561601,0.43713266402483,0.940362990833819,0.787637302652001,0.195788539713249,0.840623771306127,0.839911507908255,0.457733487011865,0.654766507213935,0.573046371107921,0.918590917019174,0.292404950829223,0.328606847207993,0.35159332677722,0.264871909050271,0.202028315281495,0.0384979972150177,0.525019094580784,0.952328980900347,0.840173829812557,0.508516707690433,0.524976695189252
1.55,'yes',0,0.772468812996522,0.690129636088386,0.859292943961918,0.33600811031647,0.421157552162185,0.633794486522675,0.700897765345871,0.290475815301761,0.168309888103977,0.582628319039941,0.267835169797763,0.802599242189899,0.976190038956702,0.849406987661496,0.648026833776385,0.0411854276899248,0.787224700208753,0.75686271628365,0.363775710575283,0.491841698996723,0.83352020313032,0.947908714180812,0.0417974900919944,0.21185023477301,0.529299308080226,0.689377770526335,0.719423559494317,0.667044509667903,0.94328229012899,0.394423742778599,0.204778071725741,0.341064041946083,0.221624576486647,0.747580082155764,0.856682169483975,0.158268115250394,0.66361848055385,0.260219514835626,0.557075995951891,0.21165111544542,0.0555308482144028,0.738300882978365,0.68997395853512,0.42133865179494,0.180732333101332,0.304849330801517,0.291712192120031,0.907704884652048,0.250825318973511,0.67492081830278,0.082917504478246,0.153954158071429,0.562027539126575,0.172567676519975,0.0696221897378564,0.711986172944307,0.797113497974351,0.547987384721637,0.224788009887561,0.803569141076878,0.594237108482048,0.406754781492054,0.0364030324853957,0.266578262438998,0.404561572242528,0.144002489047125,0.0318330405279994,0.839819140965119,0.279546263627708,0.127426309976727
0.97,'yes',0,0.212175764841959,0.99509641644545,0.972908871714026,0.180644956184551,0.391612234525383,0.423578616464511,0.727483537048101,0.800205642357469,0.998834684723988,0.205373279750347,0.572917744750157,0.315036825835705,0.00731792929582298,0.705039956141263,0.0765306414104998,0.632745198672637,0.472562968032435,0.242723688483238,0.232445051427931,0.117696100380272,0.0955566999036819,0.281885051401332,0.272932815132663,0.325833421200514,0.219611119246110,0.0885134658310562,0.513434778200462,0.584011172410101,0.667366549139842,0.705980822211131,0.282254748046398,0.883423941442743,0.572431032778695,0.869717714376748,0.573433241341263,0.246917248470709,0.133936897385865,0.165816473774612,0.208638050593436,0.26518995128572,0.0527703871484846,0.111282689729705,0.581974836764857,0.196769863367081,0.39754658844322,0.727281337138265,0.0347627068404108,0.186955396784469,0.526049940381199,0.515541987260804,0.736401007510722,0.349951320094988,0.624217610806227,0.978520932374522,0.596491089323536,0.413730522617698,0.675001223571599,0.518389425938949,0.545161683112383,0.181775619043037,0.88666573422961,0.203068311559036,0.799782918998972,0.78359922207892,0.381993392249569,0.141608363017440,0.785606131888926,0.897917923284695,0.117198790889233,0.532739308429882
1.605,'no ',0,0.635852032806724,0.404157956596464,0.0836922123562545,0.587788633070886,0.133520828327164,0.346238484373316,0.741931368596852,0.963553783250973,0.678629406960681,0.160249702865258,0.919964533532038,0.655168950324878,0.627458542352542,0.0697873230092227,0.656614389969036,0.0448151652235538,0.137409411370754,0.580182341625914,0.0175599909853190,0.565521684242412,0.125659646466374,0.944197957636788,0.589834962273017,0.0593893537297845,0.570161752402782,0.66861156001687,0.69484719936736,0.447970930254087,0.680354993091896,0.812461456749588,0.976419665850699,0.616303807822987,0.217041342752054,0.293362790020183,0.172985363285989,0.0819544221740216,0.80493321083486,0.36954637337476,0.320215881336480,0.60849071899429,0.200027427868918,0.439811263699085,0.749093705555424,0.0608172051142901,0.721902418881655,0.118465533014387,0.483932967530563,0.261979120085016,0.972029807278886,0.275822543771937,0.995106350630522,0.698794201947749,0.709733752068132,0.751227665692568,0.86550174583681,0.279957178747281,0.863135746214539,0.703901881352067,0.515522142173722,0.405606976011768,0.877605942776427,0.474169374909252,0.203069163952023,0.763308251276612,0.844110713107511,0.757505171000957,0.406401288229972,0.817269087769091,0.563221444608644,0.254720418248326
0.49,'yes',0,0.66184882633388,0.224045314593241,0.119787129806355,0.982919515343383,0.103363047121093,0.935350046260282,0.114060056162998,0.576353490352631,0.0982724770437926,0.343977694399655,0.6452343496494,0.187053796602413,0.254052724689245,0.670637701638043,0.397909760707989,0.209589340025559,0.736851584399119,0.257444774266332,0.177324119256809,0.612352875294164,0.351364450063556,0.489604659145698,0.163569304859266,0.401792974909768,0.336972956545651,0.218495866749436,0.240746211493388,0.434755016583949,0.386924960417673,0.251672043232247,0.226899350294843,0.394550429889932,0.867916132090613,0.120824023382738,0.164471821160987,0.612890996504575,0.899517535232008,0.724849774036556,0.705928719602525,0.201049782102928,0.711818326730281,0.94052362954244,0.472186691593379,0.462407673476264,0.79441983718425,0.549770866287872,0.754535103915259,0.221820203820243,0.117472251178697,0.762039524968714,0.347875884501263,0.260702917585149,0.623565133428201,0.181669172132388,0.210387749597430,0.564423664007336,0.0163027215749025,0.878064200514928,0.316443839808926,0.69619446224533,0.523313383338973,0.0344486734829843,0.793871065601707,0.847951563773677,0.849418023135513,0.38208225579001,0.930081390077248,0.919036984443665,0.112203207332641,0.286092738388106
1.24,'no ',0,0.0424728589132428,0.922734848223627,0.163553940132260,0.0678096862975508,0.398668995825574,0.276998464250937,0.231739191571251,0.478148917900398,0.964058762416244,0.349998933728784,0.174567369511351,0.532308605033904,0.511205848073587,0.918839877471328,0.252119374461472,0.533738740021363,0.733207904035226,0.434582329820842,0.443223004695028,0.605250883847475,0.698335493681952,0.267304139677435,0.474078819854185,0.0398426207248122,0.497695976868272,0.567673116456717,0.970777634298429,0.770394078455865,0.0875332793220878,0.379774184897542,0.0350971242878586,0.932400004239753,0.276415212545544,0.297343124635518,0.173612480051816,0.486776182195172,0.69980617519468,0.079811098985374,0.463650810765103,0.259383547119796,0.193535880418494,0.973419693531469,0.777144736144692,0.222347297938541,0.418716314947233,0.972235257737339,0.625545999035239,0.119960229378194,0.360315928002819,0.272681440459564,0.257086097961292,0.155042997794226,0.316725678974763,0.580157193122432,0.277401007013395,0.555015004007146,0.880031197564676,0.729357672855258,0.488437988562509,0.369996645953506,0.784726774785668,0.744129680795595,0.117030281340703,0.890363066690043,0.4074901137501,0.398502950090915,0.246696427231655,0.924960034433752,0.0562409379053861,0.814555284101516
1.29,'no ',0,0.657853624783456,0.802820727461949,0.192728609079495,0.676387610379606,0.39938024035655,0.555906939785928,0.0956477676518261,0.141441720537841,0.103948322357610,0.362433041911572,0.133643185021356,0.450566623592749,0.2730660836678,0.126823484199122,0.763360168784857,0.889809876447544,0.591538943350315,0.309477963019162,0.484022812917829,0.353488585911691,0.565214862814173,0.489409851608798,0.537512082373723,0.278060273500159,0.948305075755343,0.032082989346236,0.359262489480898,0.277076012222096,0.344756755745038,0.563619164051488,0.967971092322841,0.0348672186955810,0.821771141840145,0.286246600328013,0.545708801597357,0.167490693973377,0.74196385894902,0.386647131294012,0.103554178029299,0.0204617909621447,0.739071906777099,0.257339798146859,0.630004384322092,0.43167640035972,0.630214086500928,0.424488687422127,0.236471628071740,0.778982166433707,0.226739845238626,0.282696307636797,0.445639648707584,0.189560026628897,0.616993790958077,0.104655016679317,0.436824272153899,0.984233498107642,0.384244230343029,0.0395810366608202,0.549430394079536,0.486770949792117,0.209184973966330,0.0748760818969458,0.305942827602848,0.806954415282235,0.166132210055366,0.464761071838439,0.00254453788511455,0.841148555511609,0.825404591392726,0.508686530636624
3.082,'yes',0,0.0279111815616488,0.823939641471952,0.330098998267204,0.478534180670977,0.474899948341772,0.548645546659827,0.533732813084498,0.888057854259387,0.0553386656101793,0.81815126654692,0.166300648124889,0.123199352994561,0.97507862187922,0.273788950638846,0.97878195066005,0.959652628516778,0.864794736728072,0.944851776817814,0.58773030131124,0.4406708762981,0.363018300849944,0.307720168493688,0.54807528317906,0.230057309847325,0.615934484638274,0.787022579461336,0.527412954717875,0.168978681555018,0.697704676771536,0.0140406424179673,0.170014341827482,0.77548864739947,0.393562950426713,0.257726655341685,0.276825686916709,0.422829166287556,0.862459987169132,0.219042468816042,0.204415608663112,0.538085262756795,0.205913823330775,0.62562529090792,0.274868253851309,0.404269442660734,0.894662371836603,0.0604051765985787,0.748251739190891,0.0126297357492149,0.389604876749218,0.440406925277784,0.873656527837738,0.708711125189438,0.0441655179020017,0.689471461810172,0.646281416527927,0.573607817292213,0.980572898173705,0.190377363236621,0.511548419017345,0.420924486592412,0.817589211743325,0.749738740501925,0.115831441478804,0.241668989881873,0.363532667281106,0.625087579479441,0.345899049891159,0.388137800619006,0.341545446543023,0.654642535373569
1.03,'yes',0,0.0157551281154156,0.0247572795487940,0.598352823639289,0.39133454952389,0.376810402842239,0.328488556435332,0.381468173349276,0.247746482025832,0.547801237553358,0.234049484133720,0.140021591214463,0.865506983129308,0.472076032776386,0.766710200347006,0.231206679949537,0.366105052409694,0.158769603352994,0.361290451372042,0.874805802712217,0.763880098005757,0.929820145945996,0.521261679008603,0.0273903287015855,0.564584288746119,0.844464507885277,0.56700003775768,0.42324118479155,0.249916937900707,0.529894673498347,0.932593645527959,0.141242785379291,0.437373196007684,0.433168563293293,0.440571910701692,0.114625093061477,0.565406396752223,0.060675841756165,0.469041576841846,0.595971612492576,0.874268201412633,0.351855583488941,0.971817275509238,0.151173698715866,0.681544520193711,0.185470066498965,0.434470260282978,0.89351488579996,0.853959216270596,0.302091829478741,0.0934338178485632,0.282261819811538,0.141178644960746,0.964725136291236,0.160872749518603,0.536340232705697,0.475275452015921,0.992160524474457,0.0637203622609377,0.331985668977723,0.177016451722011,0.449125141836703,0.468681518454105,0.258921401575208,0.53072946658358,0.059231226798147,0.78341696690768,0.633889188524336,0.997606007382274,0.421421219594777,0.8552858508192
