@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no ','yes'}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@data
0.624,'yes',0,0.579067533835769,0.479908587876707,0.0148622170090675,0.0702459809836,0.918642764212564,0.0628380777779967,0.97918011341244,0.00674046506173909,0.27622226299718,0.162954506697133,0.665344527922571,0.0903506486210972,0.587472896324471,0.454071567859501,0.838462035171688,0.115628626430407,0.0330197527073324,0.131396708078682,0.612381195416674,0.577340384945273,0.636079388204962,0.99266837653704,0.868222850374877,0.700436507817358,0.294057703344151,0.65230044326745,0.430247280281037,0.402401106897742,0.586119676707312,0.97741174325347,0.777413599658757,0.382888936670497,0.627754690358415,0.425879439804703,0.90813959762454,0.511958689196035,0.375068872934207,0.858465087134391,0.0513401085045189,0.93864513328299,0.177111769095063,0.721976799890399,0.870442569022998,0.0790757802315056,0.00449307006783783,0.627757190028206,0.572275709593669,0.227573747280985,0.281657434767112,0.424962331308052,0.0606267943512648,0.150184577796608,0.33213724126108,0.682337005157024,0.189892238937318,0.255906718317419,0.479927805019543,0.0693756081163883,0.469058593036607,0.863854584749788,0.987201999174431,0.510944942943752,0.266894422471523,0.300327120115981
1.37,'yes',0,0.234910486266017,0.649260733509436,0.383215117268264,0.311172162648290,0.0237590374890715,0.807827092939988,0.668085876852274,0.415483972756192,0.0264008447993547,0.830602074274793,0.220863079186529,0.328609487973154,0.0366039124783128,0.327853784663603,0.564421812770888,0.184004249051213,0.724509937921539,0.56949014402926,0.897554986644536,0.0495964111760259,0.113011325243860,0.0323077735956758,0.151038232725114,0.00721212942153215,0.80948346760124,0.324358331970870,0.00148451910354197,0.703444226644933,0.322881679050624,0.669392821379006,0.298094296827912,0.482110084732994,0.793128016637638,0.645191028015688,0.268491839757189,0.771870555123314,0.342013536952436,0.282223879825324,0.460906320950016,0.961508429376408,0.733888641465455,0.0524466529022902,0.321247457293794,0.472669859183952,0.120707202935591,0.051974737783894,0.604054828407243,0.393263648031279,0.605724713765085,0.580245529767126,0.239302064757794,0.396058395970613,0.755268984241411,0.524626260856166,0.351301017217338,0.61742545873858,0.25586174079217,0.453464462654665,0.138039751909673,0.58360361144878,0.0565937398932874,0.692859844304621,0.89884351613,0.694991007912904
1.063,'yes',0,0.852767686126754,0.616704700514674,0.0547599892597646,0.397304568672553,0.0103428566362709,0.149213855853304,0.574897031765431,0.314620474120602,0.675698369508609,0.072457502828911,0.448820799821988,0.541220861021429,0.195382821140811,0.840155025478452,0.830620650667697,0.703239328693599,0.235261322930455,0.241644069319591,0.707892612554133,0.106147596379742,0.219836569856852,0.437128076562658,0.68827729462646,0.335310864262283,0.891783240716904,0.704696080414578,0.720034678466618,0.645203975494951,0.265143794938922,0.462993655353785,0.775648307753727,0.26768359169364,0.644924874650314,0.945616676472127,0.413933276897296,0.997779063880444,0.487113386858255,0.71204308187589,0.552192926872522,0.553894865559414,0.473271406022832,0.147608603117988,0.77816083538346,0.079731686739251,0.338965261355042,0.100632728310302,0.71036581788212,0.360056098317727,0.207914155209437,0.567739031277597,0.852221004664898,0.902060400228947,0.0184517267625779,0.284339119680226,0.104431092739105,0.0652496181428432,0.442895766813308,0.272319849114865,0.184687559260055,0.259198661660776,0.537811667891219,0.575480066705495,0.487618039129302,0.56676228181459
0.98,'no ',0,0.233909164089710,0.673228763975203,0.0186287832912058,0.607701460830867,0.0882663286756724,0.550911981612444,0.736000466626137,0.320800667395815,0.49240075214766,0.662212688941509,0.646143381716684,0.185391954844818,0.321519297314808,0.330850056139752,0.00477754580788314,0.384852526010945,0.100406350102276,0.819758292520419,0.487744429381564,0.738993340637535,0.84328867844306,0.629313862184063,0.556360982125625,0.568891021190211,0.338557310402393,0.312779918313026,0.420109168626368,0.87519293394871,0.495256343157962,0.511693155625835,0.298227305989712,0.696765941102058,0.589579098857939,0.220126010011882,0.263779028784484,0.149758422747254,0.292007707059383,0.477241977117956,0.576103651430458,0.547956371679902,0.267173544503748,0.646387117449194,0.263020070269704,0.780437005450949,0.602627747459337,0.464815591229126,0.0287653133273125,0.41850778600201,0.0893189122434705,0.377193674445152,0.672427788376808,0.562544988933951,0.740254607750103,0.541504136519507,0.964938797522336,0.0269355510827154,0.405730581376702,0.870451943948865,0.717565015191212,0.419849965488538,0.846712331753224,0.921823112759739,0.305494283558801,0.444679958745837
4.813,'no ',0,0.510014701634645,0.693667628802359,0.890081834746525,0.719749934505671,0.935668179765344,0.52512388350442,0.938881114590913,0.681150517892092,0.143463803688064,0.082811898784712,0.240504800807685,0.816139071248472,0.0403140156995505,0.0517326495610178,0.686487777624279,0.520627055782825,0.815900597488508,0.0951916060876101,0.420089130057022,0.112425349419937,0.867138168541715,0.307589304167777,0.0739722866564989,0.768361555179581,0.241348418407142,0.165984347462654,0.834991634823382,0.716458425857127,0.807872751262039,0.116927090100944,0.144483295036480,0.0713704749941826,0.247569935629144,0.8192756222561,0.540217979578301,0.0361523330211639,0.218676867661998,0.766800973098725,0.92273383634165,0.47746368451044,0.87774839089252,0.385597352636978,0.382114717969671,0.302193867042661,0.768723087152466,0.205904023721814,0.0333915764931589,0.0310431374236941,0.26866971119307,0.242034865776077,0.0876676838379353,0.268270137021318,0.750643517123535,0.735810364596546,0.529708625981584,0.420021425699815,0.216785924974829,0.0232493032235652,0.582381097599864,0.0284560786094517,0.152923284098506,0.808762164320797,0.809245636453852,0.187140069436282
1.314,'yes',0,0.165010869503021,0.304311030544341,0.765162849333137,0.246429799823090,0.836345839546993,0.222238590475172,0.208078733179718,0.692390250274912,0.425586708122864,0.564235457917675,0.92236310429871,0.830205414444208,0.561055344063789,0.00428091501817107,0.174168708501384,0.854021363193169,0.611348786624148,0.775738996220753,0.538430267013609,0.569347728975117,0.777643099194393,0.982692323857918,0.347286170115694,0.249415055615827,0.414361704839393,0.798014085739851,0.588110810844228,0.444395195459947,0.313026352087036,0.868035950697958,0.48228746582754,0.241217715898529,0.140800985042006,0.666210000403225,0.325067317578942,0.973634290741757,0.223147664451972,0.673036149470136,0.477126742480323,0.301819393644109,0.693536966340616,0.0673743085935712,0.223565857158974,0.118791448418051,0.56793323950842,0.882645066594705,0.56827928754501,0.0332857889588922,0.706221017288044,0.91488298191689,0.799955563154072,0.085629883222282,0.532063052523881,0.919951227726415,0.520045789657161,0.613763150060549,0.572089621331543,0.644294454017654,0.242332858266309,0.0176599100232124,0.560578614939004,0.220051073469222,0.287170848343521,0.327365647535771
1.159,'yes',0,0.365523903165013,0.0120482216589153,0.184456140268594,0.155267554335296,0.00329925655387342,0.0693628140725195,0.66245521698147,0.790301185799763,0.960820416454226,0.9905401004944,0.965830112574622,0.974684043088928,0.327816400909796,0.273031192831695,0.395174531964585,0.0401212722063065,0.0187198650091887,0.699958845740184,0.82860887167044,0.184134660754353,0.374163825297728,0.0522400548215955,0.787703105947003,0.745856555877253,0.580883532762527,0.00225462228991091,0.568891634466127,0.894391626818106,0.322221245849505,0.164678126107901,0.309651358053088,0.117878815624863,0.378704971633852,0.406459745019674,0.655841927276924,0.616768493084237,0.816641474608332,0.494003697996959,0.169439251068980,0.0509658495429903,0.782931730616838,0.925796042429283,0.766803676029667,0.472505835816264,0.918400519760326,0.59745026472956,0.282584336353466,0.210017171222717,0.117506062379107,0.382416509091854,0.324192812666297,0.330562714952976,0.487306014634669,0.275844454066828,0.613762076944113,0.732604730175808,0.744298178236932,0.132254884578288,0.603189940331504,0.577602123841643,0.67359832348302,0.284713186556473,0.243041373323649,0.359309535706416
3,'yes',0,0.605735432123765,0.567558275535703,0.933202538872138,0.230505120474845,0.653241036692634,0.481207871809602,0.341935044853017,0.953302608337253,0.15844590915367,0.948693147860467,0.611634771339595,0.303757527144626,0.314227578695863,0.290822325041518,0.813919763546437,0.454610130051151,0.963490349706262,0.443279834231362,0.580033759120852,0.633853724924847,0.386819550301880,0.96599638205953,0.70069940877147,0.673563007265329,0.572463764343411,0.160487748682499,0.507938895374537,0.620403590146452,0.461025953060016,0.741158608580008,0.609422862762585,0.69307525921613,0.919680159073323,0.178416024893522,0.252451727865264,0.366257390705869,0.368155258242041,0.116742340149358,0.13456283765845,0.4565952392295,0.211012643063441,0.652253364445642,0.624454622156918,0.619918998796493,0.518787404289469,0.963695402722806,0.0217857961542904,0.00738249463029206,0.266116611659527,0.937928076833487,0.766128815710545,0.727541649714112,0.563476955750957,0.780662217643112,0.582022033398971,0.370012119878083,0.442227625986561,0.737423051381484,0.203062477055937,0.0870376736856997,0.158699022373185,0.0998091138899326,0.0670217736624181,0.218140447279438
6.7,'no ',0,0.532635462703183,0.69166966737248,0.396100513637066,0.501000848133117,0.16108905733563,0.320602268911898,0.66560874111019,0.433867771411315,0.742121272021905,0.617364866891876,0.333097930066288,0.489965293323621,0.495895993662998,0.0756623179186136,0.735845517367125,0.705107640475035,0.890859985956922,0.740051451604813,0.420379724120721,0.787710971897468,0.334709741640836,0.241280841408297,0.133386816829443,0.359569766325876,0.159735546912998,0.0925655721221119,0.176613269606605,0.230411646654829,0.941798435989767,0.0407192267011851,0.0876749132294208,0.374946682481095,0.541402534116060,0.335048559820279,0.0520909908227623,0.42963027022779,0.537569005275145,0.660698718391359,0.92369097378105,0.901492429198697,0.784889629576355,0.325425011105835,0.0429026514757425,0.184976944001392,0.713540994096547,0.635177640011534,0.62956893327646,0.0626995170023292,0.578272805782035,0.898698280798271,0.928442721953616,0.114356997888535,0.520425898488611,0.932421866571531,0.256862022215500,0.037558512063697,0.583388365339488,0.462863347958773,0.368699186481535,0.457621560664847,0.291323067387566,0.830541397444904,0.801545089809224,0.62996947998181
1.489,'yes',0,0.795327794272453,0.290182854281738,0.0280066763516515,0.0507080482784659,0.104660561541095,0.464701883727685,0.183649209793657,0.475737974746153,0.675599810201675,0.490547875175253,0.0806478399317712,0.754628125578165,0.55769676505588,0.0488725756295025,0.255960343871266,0.671150726731867,0.0565609335899353,0.821367300115526,0.105156881036237,0.153387538623065,0.400691514834762,0.562718614703044,0.353602018672973,0.91247145854868,0.526121638249606,0.911523109069094,0.965056670596823,0.167915259255096,0.856588619062677,0.536518638022244,0.320825613569468,0.985755915753543,0.315135001670569,0.186105077853426,0.855715639423579,0.479158895788714,0.883962703635916,0.855587410507724,0.343041397165507,0.0633590337820351,0.397368690697476,0.17920892406255,0.126407224917784,0.140317290090024,0.35417540371418,0.499491238035262,0.907350884517655,0.980819498887286,0.318344842176884,0.374956212937832,0.543352127773687,0.709877128247172,0.902308261720464,0.126899279188365,0.0967912529595196,0.24824136774987,0.295735600870103,0.94326782785356,0.464624969754368,0.1245296606794,0.639428809983656,0.72666608565487,0.139586064498872,0.374864421784878
2.625,'yes',0,0.0597836261149496,0.832134275697172,0.590359558584169,0.746306497370824,0.959827363025397,0.991603896720335,0.550907674478367,0.194592335261405,0.0919645647518337,0.133941027102992,0.298347226576880,0.268013141350821,0.669662221567705,0.765370040433481,0.660209268331528,0.625620949082077,0.201673499075696,0.320082513848320,0.396491154562682,0.217356703476980,0.115181507077068,0.00671097100712359,0.655201748013496,0.790329644689336,0.499401803361252,0.598042220575735,0.924743819050491,0.449692266993225,0.169571441598237,0.136228383751586,0.49745662836358,0.592265609884635,0.328123577404767,0.453820856986567,0.0429772010538727,0.489545687334612,0.564076479058713,0.0392158108297735,0.68515495955944,0.956733991624787,0.570263316854835,0.639574581990018,0.565859043505043,0.895740270614624,0.256692711729556,0.731575252721086,0.352879025042057,0.123123289318755,0.557456537615508,0.244034762727097,0.309882617089897,0.9075208643917,0.292802175041288,0.586484358878806,0.0505798361264169,0.475944763282314,0.626638780115172,0.841439928626642,0.412999920547009,0.855406132526696,0.697199559304863,0.231956120347604,0.399470969336107,0.676655603805557
4.41,'yes',0,0.936423106584698,0.111502231098711,0.871249634539708,0.283596057444811,0.69985375739634,0.29030663985759,0.618455038871616,0.922272606985644,0.101967955473810,0.875640545738861,0.44523235084489,0.654568665893748,0.132332698907703,0.0204540260601789,0.277361731976271,0.784435749752447,0.236993126105517,0.80383920809254,0.556996024446562,0.806931991595775,0.233724349876866,0.0732523177284747,0.711222312413156,0.275432209949940,0.980436645448208,0.526514458935708,0.673120623454452,0.998400793643668,0.462882379768416,0.0322340873535722,0.608447456732392,0.114406980108470,0.554740641498938,0.368667003465816,0.860217621317133,0.475491639226675,0.895942966919392,0.327293018577620,0.811991789145395,0.588027498219162,0.546808886341751,0.872371669858694,0.416747191455215,0.568038559984416,0.186923835193738,0.914478565566242,0.0209216582588851,0.28744941088371,0.00605061813257635,0.419657750288025,0.610294031910598,0.886325090192258,0.306748351780698,0.957036334788427,0.359891235129908,0.125780412694439,0.740023851627484,0.155914421658963,0.557950387243181,0.38613160001114,0.911103117512539,0.228190109599382,0.0900949605274945,0.357742443680763
5.11,'yes',0,0.120833006687462,0.522814643569291,0.943216136889532,0.327714086510241,0.853580519324169,0.059316013706848,0.544614881509915,0.147496161749586,0.00185859808698297,0.0903703439980745,0.43518271157518,0.791586527368054,0.347614601487294,0.111405582167208,0.493933928199112,0.51477945339866,0.732207286870107,0.610225490527228,0.41493648244068,0.735791914630681,0.752958917990327,0.372229035245255,0.467221810016781,0.149198751896620,0.334894879721105,0.300065632443875,0.384779144776985,0.281596059678122,0.602827713591978,0.56115442677401,0.791085530305281,0.528567515313625,0.495926985982805,0.357614884385839,0.537513935705647,0.730823520803824,0.977042687591165,0.608487572986633,0.426988692255691,0.0809713685885072,0.756839527515694,0.914499052334577,0.823235423769802,0.961609174497426,0.912886766018346,0.59938034019433,0.560221892315894,0.42160095483996,0.117413621861488,0.469033136498183,0.753024788340554,0.00493991724215448,0.233923342544585,0.741244389675558,0.366785232443362,0.587942452169955,0.307961737737060,0.0332088293507695,0.944102762499824,0.567395811667666,0.118198624113575,0.160373769700527,0.678775714011863,0.413142734440044
2.737,'yes',0,0.74357373197563,0.0835994565859437,0.222751423018053,0.548356721643358,0.758412910858169,0.326300834771246,0.612682104343548,0.618851088918746,0.129187853308395,0.119337620679289,0.605426888214424,0.989942411892116,0.6225733559113,0.593481658492237,0.941377385985106,0.472092368872836,0.682533445768058,0.743061798391864,0.856966675259173,0.441898500313982,0.296940700383857,0.526034387061372,0.276422018185258,0.764154292875901,0.698100162902847,0.296887538861483,0.914972864324227,0.520358504960313,0.707647104281932,0.3857655627653,0.855561208445579,0.212161964736879,0.201453330228105,0.98696300247684,0.121543119894341,0.782191360369325,0.205239765811712,0.176916511496529,0.465271602384746,0.955058666178957,0.155705682234839,0.351866542827338,0.227399089140818,0.218079164391384,0.357378768501803,0.270545306382701,0.741510364925489,0.97367421654053,0.571987243369222,0.84803203609772,0.780180295230821,0.040298430249095,0.992705285549164,0.489114397205412,0.605818394338712,0.905994585249573,0.701782355317846,0.893757664831355,0.762230237247422,0.425549329956993,0.746277566067874,0.474262884585187,0.258623148314655,0.481359769357368
1.8,'yes',0,0.5664266590029,0.76319943764247,0.0203903939109296,0.0860626001376659,0.457056124228984,0.104232293320820,0.946335528977215,0.712089655222371,0.527569334022701,0.0505306520499289,0.340307821054012,0.391538053750992,0.465423681773245,0.122234176378697,0.00173415965400636,0.00913872430101037,0.00175633491016924,0.390540481545031,0.491522093536332,0.591908458154649,0.133588857483119,0.839620073558763,0.604549966054037,0.72426728461869,0.250499456422403,0.204462977824733,0.641316833440214,0.607650364749134,0.735762692755088,0.144587598973885,0.931906916201115,0.798764190869406,0.163038314552978,0.882323377067223,0.247290396131575,0.969496228965,0.574778513750061,0.899812729097903,0.396422768710181,0.70477962680161,0.600559007842094,0.609732105629519,0.866846699966118,0.524951552739367,0.586404454428703,0.588098430074751,0.95843516010791,0.399894333910197,0.474900317145512,0.198632557876408,0.365103102754802,0.202632889151573,0.926036621909589,0.882700743386522,0.904049500124529,0.390297418925911,0.415822191163898,0.0222581294365227,0.111708738841116,0.551162194693461,0.98151502944529,0.87798182759434,0.0250619733706117,0.563575607025996
3.425,'yes',0,0.41518461657688,0.371660657925531,0.606068088673055,0.618634026031941,0.906673243502155,0.301893006078899,0.643625657772645,0.884793743258342,0.58116708137095,0.784907036460936,0.93695058231242,0.0199257622007281,0.393943769857287,0.417437247000635,0.487995207309723,0.0501658073626459,0.650698811281472,0.419806255027652,0.827749368734658,0.516848488943651,0.837138131959364,0.288693427108228,0.0323815701995045,0.963492366019636,0.174929801374674,0.0337681493256241,0.254919753177091,0.9841365062166,0.348561109974980,0.338543353835121,0.793057131581008,0.770140886306763,0.302390331402421,0.429546019528061,0.891819736454636,0.307986209401861,0.8825857443735,0.81076493114233,0.57176697300747,0.194456449011341,0.91339407605119,0.905374037567526,0.637856653891504,0.946498905541375,0.294731922447681,0.0884153097867966,0.0219239473808557,0.169492576038465,0.649184657260776,0.532638165866956,0.332945876056328,0.372767627006397,0.27535488572903,0.525380040053278,0.151342117926106,0.472171704750508,0.516892095794901,0.634512617019936,0.855324713513255,0.48884311504662,0.128630911000073,0.707006980199367,0.247484497260302,0.807335047749802
2.4266,'yes',0,0.0233097556047142,0.80272931791842,0.606685810256749,0.846427960554138,0.103503343649209,0.594548925757408,0.572122681187466,0.111696767853573,0.454539930447936,0.435557192889974,0.51529304496944,0.663272869307548,0.662677112501115,0.770463208435103,0.799806017428637,0.126773369498551,0.0875261260662228,0.07026152103208,0.413776525994763,0.139729239512235,0.176871801260859,0.879700168967247,0.661359675927088,0.892683763755485,0.0740778993349522,0.677238107193261,0.788920008810237,0.34452732373029,0.112736241891980,0.411333720199764,0.502947580302134,0.154185141436756,0.901727601885796,0.294365524780005,0.843965358100832,0.345492055406794,0.158159926300868,0.999908943660557,0.584458890371025,0.771789028542116,0.617103583179414,0.856802160385996,0.041810117661953,0.116833008127287,0.616615059552714,0.151343936100602,0.367838711710647,0.310016638366506,0.238282763632014,0.225564070278779,0.0468291454017162,0.700545438099653,0.170837247511372,0.495623981580138,0.596182422013953,0.0175901867914945,0.970273663755506,0.150105673586950,0.887437443016097,0.904580434085801,0.0406401625368744,0.542715021409094,0.21353724389337,0.00179781136102974
0.383,'yes',0,0.606977104675025,0.221655238419771,0.689595396397635,0.748707582941279,0.262476162053645,0.937736637424678,0.813428782625124,0.828443185193464,0.638466442003846,0.615994578693062,0.230980249587446,0.381083371816203,0.785673839971423,0.931540548801422,0.600193003425375,0.189869949361309,0.206571222981438,0.479162952164188,0.788652908056974,0.999000556999817,0.146549491211772,0.42219588952139,0.975914977258071,0.036270072683692,0.267464015632868,0.364127696491778,0.577275312505662,0.114569252356887,0.856277115643024,0.730647276854143,0.0539099227171391,0.362798222573474,0.79987126099877,0.689008580287918,0.0276760931592435,0.0360388720873743,0.976537680486217,0.678331553703174,0.777013071347028,0.149747317889705,0.60064868722111,0.579925012774765,0.063951879972592,0.0728696631267667,0.637744514038786,0.593642571941018,0.359824565937743,0.91222302080132,0.135514917783439,0.179467351641506,0.415862256195396,0.779657982289791,0.158860018011183,0.409374397015199,0.966871165670455,0.0977189997211099,0.160804429557174,0.145889478502795,0.721689519705251,0.317357081221417,0.706788947340101,0.211128909606487,0.861798574682325,0.965637332992628
0.617,'no ',0,0.928806609241292,0.768459937069565,0.611782123334706,0.223416870227084,0.362596322549507,0.977400342933834,0.81193889467977,0.133557269815356,0.365749262738973,0.766235226532444,0.307663841638714,0.0103662803303450,0.50138498749584,0.85624830564484,0.259789560455829,0.714078673627228,0.128075906541198,0.588144659530371,0.650947482557967,0.968835962703452,0.704045505495742,0.902061056345701,0.0656252037733793,0.406184476800263,0.0482741084415466,0.499494574032724,0.931750874267891,0.599196644267067,0.445424817036837,0.416558241937310,0.687378608854488,0.554764511529356,0.879676918732002,0.678295341087505,0.416575935669243,0.788339181337506,0.903392376145348,0.965472400654107,0.971192919649184,0.584618997760117,0.542371795978397,0.956376686226577,0.274400552036241,0.0571657065302134,0.640046087792143,0.890618409961462,0.00232138112187386,0.567889416823164,0.576757285743952,0.605218755546957,0.0968785167206079,0.186609091004357,0.391401900909841,0.354559978703037,0.992621002485976,0.6481754318811,0.215347723336890,0.69843528745696,0.481043509906158,0.821866614976898,0.491432963404804,0.222354524070397,0.886454333551228,0.770549808628857
2.198,'yes',0,0.254393822746351,0.966698356438428,0.186782725155354,0.327003624290228,0.664533462142572,0.748524493305013,0.500207892619073,0.280180379282683,0.354251254815608,0.77563182846643,0.352562009589747,0.309600855456665,0.468476360430941,0.354471088154241,0.0115244970656931,0.392565753310919,0.0734033102635294,0.99563533673063,0.453774093417451,0.0269133627880365,0.201061933999881,0.282868672860786,0.374784854240716,0.565008843084797,0.645890442887321,0.148781229043379,0.283584177028388,0.705743747064844,0.2471958626993,0.726286947727203,0.0289237929973751,0.959122309461236,0.0622780220583081,0.51236265571788,0.109503510873765,0.0530516707804054,0.892360913334414,0.94211721047759,0.760804370511323,0.764038778608665,0.745614927262068,0.513521033572033,0.565891592530534,0.652772713452578,0.169963038992137,0.023577495245263,0.551984898280352,0.482572556007653,0.368268254911527,0.613157771993428,0.123033455107361,0.337111833970994,0.493844833690673,0.700781991705298,0.282905929256231,0.373862954555079,0.680984412087128,0.283012061845511,0.907866850262508,0.420158993918449,0.806445323396474,0.883110797964036,0.110193281434476,0.481246540788561
1.23,'yes',0,0.291709231445566,0.900383425643668,0.676760100526735,0.367591094225645,0.858602274907753,0.0375096441712230,0.200013013090938,0.275922250933945,0.101143703563139,0.155914699425921,0.826193319400772,0.339857981307432,0.155818447936326,0.398799866437912,0.969640510622412,0.991161015350372,0.308125288691372,0.82851652149111,0.750232372432947,0.849955966463313,0.81846542772837,0.632655962835997,0.304957193555310,0.0550168668851256,0.801481589209288,0.876578168477863,0.297272832598537,0.650203012628481,0.273924026405439,0.461676572216675,0.00938654015772045,0.577993547078222,0.976484421873465,0.175748365465552,0.37423533690162,0.0401586915832013,0.776612732093781,0.243732396746054,0.0323533394839615,0.340903562027961,0.503034932306036,0.0834657405503094,0.484374379506335,0.976670900825411,0.0252559557557106,0.293555491603911,0.719872168963775,0.719766068737954,0.141394444042817,0.9277036099229,0.596080062445253,0.164700338849798,0.169968201778829,0.903107339283451,0.905268853763118,0.604506425559521,0.521893203957006,0.442201897269115,0.760425230953842,0.904362770495936,0.894986795028672,0.12731429701671,0.716425281018019,0.347570089856163
1.261,'yes',0,0.890031922375783,0.457787067163736,0.664564327336848,0.449519155081362,0.639178738929331,0.891821254044771,0.645791555056348,0.87619313900359,0.248087192419916,0.0385011162143201,0.133864689851180,0.811767064966261,0.112750019412488,0.520957877160981,0.845498050795868,0.0024628434330225,0.111569148255512,0.499986194772646,0.894020028412342,0.472189430613071,0.0374926878139377,0.66667333454825,0.111401228467003,0.545412179548293,0.204442507354543,0.149116650223732,0.059679813683033,0.786854695063084,0.153810875955969,0.973581445869058,0.347376443678513,0.65555750974454,0.0133259398862720,0.476316344924271,0.561902567744255,0.817605015356094,0.280957696959376,0.180894946213812,0.316013441421092,0.161970493383706,0.396342410240322,0.0159020784776658,0.393575837835670,0.293552154209465,0.130461990134791,0.281528833089396,0.971973928855732,0.121258072787896,0.596076023764908,0.915739683667198,0.198377752443776,0.745266870595515,0.746269431430846,0.138045112835243,0.00319758569821715,0.174371802248061,0.716207025572658,0.487104579340667,0.297297968994826,0.360437327530235,0.203577209729701,0.582479127217084,0.0287023482378572,0.293336998904124
2.374,'yes',0,0.0438209071289748,0.959709758870304,0.315741528756917,0.272999773733318,0.348221543012187,0.708662734832615,0.186223201919347,0.471617492614314,0.316403220640495,0.686624336754903,0.619543058332056,0.99083334673196,0.0282807005569339,0.653746000258252,0.347626794828102,0.00277039036154747,0.469885780708864,0.479643063154072,0.12019437039271,0.111067582154647,0.070107621140778,0.558755815494806,0.698273756308481,0.283065251074731,0.499203244457021,0.0370182958431542,0.560689937323332,0.0134390217717737,0.123817393323407,0.408766520209610,0.233700530370697,0.445498838322237,0.863705147989094,0.0696561266668141,0.019377852557227,0.179538088385016,0.230653002625331,0.495533385546878,0.358397727366537,0.509636107599363,0.863271777052432,0.528754822677001,0.411716614151374,0.816024192608893,0.0233631620649248,0.302441955544055,0.689698984147981,0.846767951967195,0.272191704250872,0.495189728448167,0.896331888157874,0.907223920570686,0.57088383147493,0.570178104098886,0.888094159308821,0.298623117385432,0.22597854048945,0.577549643116072,0.485959258396178,0.542886087438092,0.440699971746653,0.677293357206509,0.987803425639868,0.265375890536234
2.692,'yes',0,0.688413667725399,0.190006515476853,0.0527549926191568,0.880914015928283,0.132439266191795,0.093191108899191,0.562558569712564,0.634864820167422,0.621223069727421,0.83119861362502,0.526256424142048,0.164928618818521,0.866425912361592,0.695995853981003,0.476583905052394,0.00941282603889704,0.847120764898136,0.211635184241459,0.719574581831694,0.777516555972397,0.763166880467907,0.506985033629462,0.139651379315183,0.565160970436409,0.0332146498840302,0.861018985742703,0.239361672895029,0.677459770580754,0.265163216739893,0.804544875165448,0.222313509788364,0.758601621491835,0.291800137842074,0.264562624506652,0.610547906253487,0.541918163886294,0.85476404777728,0.334858393995091,0.266290828585625,0.617415324319154,0.914486458990723,0.97673723171465,0.0539147860836238,0.267208478180692,0.968028221745044,0.0678854873403907,0.153708591125906,0.675121466629207,0.977844832232222,0.674643778242171,0.555352384457365,0.606769092846662,0.353260626085103,0.178993920795619,0.722371926996857,0.290423505008221,0.497512818779796,0.681700605200604,0.216706079198048,0.938646149355918,0.169111750554293,0.254909246461466,0.252632475458086,0.328632783843204
