@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_4 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'106709','111063','111529','111622','114753','117504','130088','148225','148646','148833','150314','151207','152113','153514','154112','156467','163136','163170','174738','176453','177408','177533','178750','179968','180455','180977','191157','192059','205851','207399','208169','209352','209755','211117','211957','213486','213630','213823','214805','217704','217805','219101','221755','228006','228316','228581','229185','231231','231362','232339','232683','238108','238174','239899','240766','252593','255445','259714','263361','271019','275087','276205','278693','278854','279592','280706','282003','284856','285654','286809','287364','295670','296805','297114','299787','301981','302888','305288','306757','306778','308041','309096','309111','310613','312047','313087','313116','313299','313417','316204','316534','317508','319016','319036','319584','323898','324561','324895','326115','330856','331093','332851','332931','334877','335105','336489','337914','338895','342121','349510','350184','350311','352190','352648','353540','355083','357512','359530','359711','359951','370791','370846','373172','373458','374210','375246','377179','378559','412982','414592','416103','416135','419797','420398','421814','425151'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@data
4.41,-1.008,74.01,6.762e-07,18,-0.015,8.4,9.99,269,1.024,0.1402,'yes','yes','192059',0.179420154308900,0.980865843361244,0.172358589712530,0.862739995121956,0.0959436460398138,0.143223242834210,0.811327737523243,0.0760724600404501,0.465595217887312,0.993619828717783,0.896901889005676,0.705189068103209,0.000664528924971819,0.189187251729891,0.590553995454684,0.994713138090447,0.487117833457887,0.976810107240453,0.219555473187938,0.494624561630189,0.648022707784548,0.453225226374343,0.00910226791165769,0.421295443316922,0.800484786508605,0.648603129666299,0.765193240949884,0.328916313592345,0.122400355990976,0.288470071973279,0.35040312143974,0.795925836078823,0.446378683205694,0.813054538797587,0.722521473420784,0.206889702938497,0.918194571509957,0.183652875712141,0.452976832631975,0.0737092986237258,0.96053476142697,0.17886457988061,0.00561060849577188,0.583927135681733,0.929603667696938,0.125300085870549,0.735181675525382,0.863472854718566,0.724335937993601,0.606656406773254,0.113810397218913,0.868434271076694,0.561380950268358,0.418250098126009,0.711966039612889,0.259567535249516,0.246510072145611,0.21477635926567,0.83263619011268,0.958832697244361,0.92929339921102,0.0402550064027309,0.115306152030826,0.250829629367217
5.11,-0.6852,76.95,1.216e-06,16.5,-0.001,74.1,13.36,3110,64,0.228,'no','yes','211117',0.186660261126235,0.540563905844465,0.235028515104204,0.750240885652602,0.419198707211763,0.552568970480934,0.147247901884839,0.0596994666848332,0.241386338835582,0.95536649785936,0.409224329516292,0.163763431133702,0.363192067015916,0.732114305486903,0.6285535027273,0.71645705262199,0.221838929690421,0.500686374492943,0.109476912766695,0.32207898166962,0.0715420297347009,0.706378170289099,0.733724978053942,0.272896638372913,0.242595573887229,0.410152915166691,0.619243195047602,0.979279874358326,0.234229889232665,0.362549996236339,0.426640233723447,0.809342141030356,0.57580462936312,0.961291988845915,0.598655506735668,0.603136549470946,0.620925044175237,0.885936382459477,0.502724090823904,0.232739589642733,0.75488738133572,0.675489852204919,0.910029181744903,0.943890664726496,0.457702650455758,0.836636668769643,0.594950353726745,0.792492086999118,0.111556497402489,0.509560302132741,0.581267996923998,0.387574253836647,0.75224825879559,0.733963229460642,0.743271242361516,0.361816258868203,0.214022985892370,0.863570467568934,0.906488404376432,0.0594363419804722,0.747374032158405,0.865159288048744,0.274300737772137,0.150803725235164
2.737,-1.696,?,9.22e-07,11.8,0.073,192.9,?,?,?,0.1227,?,'yes','359530',0.488762234803289,0.923167195171118,0.140099671203643,0.211720198392868,0.101175618125126,0.118924736045301,0.645730128278956,0.205901565263048,0.93683282728307,0.619384547928348,0.439606443280354,0.943681699223816,0.165999272605404,0.983224197058007,0.229255974292755,0.802127728937194,0.682895357720554,0.970516792032868,0.774413381470367,0.321926131146029,0.333769669756293,0.280449506593868,0.75569080375135,0.814996152184904,0.442593742627650,0.288356947014108,0.671963068889454,0.414209986804053,0.498661684570834,0.546313034137711,0.730658783810213,0.57390326843597,0.595890117576346,0.56438272446394,0.332993051270023,0.520470580318943,0.936934606870636,0.61491304403171,0.219999956898391,0.251133650774136,0.185831591952592,0.554984331596643,0.819486967520788,0.555239951005206,0.78357391548343,0.342281128047034,0.0724361925385892,0.715536049799994,0.305124999256805,0.9292930229567,0.438707212219015,0.806052884785458,0.31005883240141,0.804827579529956,0.608661213656887,0.191523710731417,0.067129815928638,0.0369440405629575,0.328800873598084,0.945854062912986,0.591718138195574,0.481394091621041,0.399336387170479,0.549613584997132
1.8,-0.9885,97.7,6.514e-07,30.1,0.028,7.5,8.22,161,0.512,0.1166,'yes','yes','217805',0.749223541934043,0.481206884840503,0.919313184916973,0.771002347813919,0.703502697870135,0.0733878379687667,0.224556369939819,0.184553136583418,0.564547528047115,0.239868228323758,0.500897670397535,0.814111176179722,0.835875561926514,0.812746132258326,0.584922124864534,0.118390532676131,0.711370755685493,0.827085533877835,0.406818320509046,0.622732313117012,0.946921797003597,0.396063769934699,0.0740168488118798,0.810819427482784,0.529160224366933,0.592480230145156,0.911056328564882,0.546888632699847,0.875469545833766,0.111497214762494,0.272445226553828,0.147560861892998,0.0490972034167498,0.802809731801972,0.811599105363712,0.765009496128187,0.129890846787021,0.0884237338323146,0.392985991435125,0.319754080614075,0.321545944083482,0.458945481339470,0.258217019960284,0.942264038370922,0.887081311782822,0.340074638603255,0.847879488719627,0.823483134387061,0.916901159333065,0.97410311573185,0.510596633888781,0.236777442507446,0.890298163285479,0.594280121615157,0.663877384038642,0.370045345276594,0.922257911646739,0.408404170302674,0.00424496550112963,0.87655336689204,0.304957134649158,0.56292284023948,0.713596057379618,0.744629255728796
3.425,-0.6565,60.94,1.88e-06,20.1,0.024,75.14,8.58,380,4.096,0.2012,'yes','yes','217704',0.368313263868913,0.919208828127012,0.314677495742217,0.168780365027487,0.00664556096307933,0.605194773990661,0.612425383878872,0.743203052785248,0.584447726374492,0.122089715208858,0.978171296417713,0.293639302952215,0.653490306111053,0.5034358529374,0.646919621853158,0.278595646377653,0.837594178272411,0.233894860837609,0.736833955859765,0.405466161668301,0.026861643884331,0.815872373292223,0.245874899439514,0.176640210440382,0.42035406967625,0.408639532979578,0.630214986391366,0.642322312342003,0.927697675302625,0.241884001996368,0.987327799666673,0.223638041177765,0.84501953725703,0.593358348822221,0.655187646392733,0.536410364322364,0.536619952414185,0.0762117775157094,0.852874943986535,0.673967040609568,0.81429556850344,0.734930991660804,0.555671906331554,0.948497897945344,0.872005994897336,0.551844960078597,0.728282579686493,0.562330551911145,0.161034267162904,0.58975872839801,0.089065456064418,0.111883422359824,0.298735015792772,0.976898041786626,0.0147021652664989,0.44085975154303,0.758730821544304,0.502946426859125,0.666176794562489,0.297711834311485,0.977734807878733,0.421686665154994,0.109657278517261,0.950275665614754
2.427,?,29.18,2.689e-06,27.5,0.005,361.9,7.4,215,1.024,0.07031,'yes','yes','305288',0.202138043008745,0.346207818249241,0.950885112397373,0.518297783797607,0.271117377793416,0.253147365292534,0.471877041039988,0.211396371014416,0.0559420224744827,0.687749972799793,0.423626241041347,0.861966949421912,0.340813988819718,0.105949318036437,0.355708525981754,0.913024879992008,0.860836630221456,0.225288382964209,0.807668404188007,0.652669789968058,0.127682480262592,0.62835900997743,0.991040907800198,0.691406301921234,0.0568202622234821,0.388424158561975,0.831197519786656,0.141976376995444,0.532455185893923,0.90219783806242,0.690334038808942,0.448719626525417,0.180743112228811,0.200994161190465,0.0148922377265990,0.27460896410048,0.586462506558746,0.462060374673456,0.464815875282511,0.94469535117969,0.281375283608213,0.191397310234606,0.0309147189836949,0.131822093622759,0.212867161491886,0.229153387248516,0.920200482010841,0.0875107555184513,0.867829744936898,0.500975160393864,0.0680885659530759,0.168700197013095,0.485491975443438,0.231588161550462,0.853666386799887,0.738317682407796,0.95304566854611,0.346442137844861,0.442352191312239,0.801204780815169,0.95163851720281,0.663041082210839,0.789628391386941,0.456628543091938
0.383,-1.121,92.02,5.261e-07,13.8,0.026,2.2,8.54,201,1.024,0.03863,'yes','yes','299787',0.351832726271823,0.832656178856269,0.33794464264065,0.443308618385345,0.254805688047782,0.999615092994645,0.892995547503233,0.95525257452391,0.0318443879950792,0.604138778988272,0.510366622591391,0.613184635993093,0.582962989574298,0.409820869797841,0.726628583157435,0.884705019649118,0.834508523810655,0.120232638437301,0.477685952093452,0.195563254412264,0.813702139770612,0.858166303252801,0.823139857500792,0.951717079384252,0.938928773859516,0.240211315220222,0.186712461989373,0.441715787397698,0.999812816269696,0.371416464447975,0.420480974018574,0.522223301697522,0.751226160675287,0.55133352195844,0.99198317504488,0.935919091803953,0.21523271384649,0.527751808986068,0.33876837301068,0.980370113160461,0.00929756974801421,0.843568194657564,0.848214268917218,0.34327390906401,0.464975642506033,0.0603457163088024,0.52146603516303,0.0786337365861982,0.933110961690545,0.361799484118819,0.451629803748801,0.787907033460215,0.764901481568813,0.0325552909635007,0.490019696298987,0.812342350836843,0.494500956032425,0.780027606990188,0.15027857106179,0.49725422123447,0.344137981301174,0.931783590931445,0.365689092315733,0.895165340974927
0.836,-1.407,122.6,4.407e-06,48.1,0.23,51,10.03,201,0.512,0.1287,'yes','yes','271019',0.967358755413443,0.275225032586604,0.599160408135504,0.634890550980344,0.347934215329587,0.266924138879403,0.559746965998784,0.181346602039412,0.49558596406132,0.965451264753938,0.57457272708416,0.812347803497687,0.0453592573758215,0.965892682084814,0.315141324186698,0.535278284922242,0.177949686301872,0.710442656418309,0.263482209062204,0.0118224213365465,0.335815294180065,0.351845710305497,0.872792791575193,0.41472630854696,0.356232823338360,0.752416803268716,0.0180450049228966,0.229267251677811,0.386331646936014,0.0155352326110005,0.384435498155653,0.231071146437898,0.191321372054517,0.0895695809740573,0.734098459826782,0.331333305221051,0.79940954176709,0.0272173045668751,0.135751889320090,0.438261497765779,0.419292018283159,0.78370195813477,0.839569311589003,0.151609384454787,0.463444480206817,0.319200045662001,0.0579238410573453,0.408970381133258,0.553542730398476,0.542725425213575,0.850433511892334,0.249738555168733,0.0669091544114053,0.655437559820712,0.512838635826483,0.869618974160403,0.957838408183306,0.694733842974529,0.808505232678726,0.551878693280742,0.53666375996545,0.640595475910231,0.533817124553025,0.799040633952245
2.198,-0.992,177.9,2.659e-06,60,0.024,4.56,22.78,1485,1.024,0.06027,'yes','yes','156467',0.0435188587289304,0.896114612231031,0.207273785723373,0.730675660306588,0.156195282237604,0.0989265667740256,0.704367158701643,0.148053599754348,0.391909474274144,0.930009171832353,0.473823522683233,0.301634865812957,0.0159850337076932,0.993124471278861,0.0567466579377651,0.808193737873808,0.884584627114236,0.170806783949956,0.550942142959684,0.766830870648846,0.390237665735185,0.476002244278789,0.145040940959007,0.275408563669771,0.922131094150245,0.503207096131518,0.549475353909656,0.257376787252724,0.523777623428032,0.398617350729182,0.898266054689884,0.792220817878842,0.195645925356075,0.285008647013456,0.469758727122098,0.365995676256716,0.954405126161873,0.244257238693535,0.775514190783724,0.69247417920269,0.430106960935518,0.80483628041111,0.857570701744407,0.623388666892424,0.529740472091362,0.470981711987406,0.851429807487875,0.975848791887984,0.953055090038106,0.0178053085692227,0.573927764547989,0.812770647462457,0.9971535759978,0.0575142211746424,0.865238468395546,0.344398430548608,0.522068805759773,0.474526418372989,0.72719520656392,0.682235674234107,0.33942062407732,0.851685205474496,0.719468215713277,0.469883734825999
1.23,-1.71,58.13,9.673e-07,17.2,-0.032,30.25,9.84,288,1.024,0.139,'yes','yes','316204',0.215314317727461,0.395193140953779,0.0770231557544321,0.362399527803063,0.98808409878984,0.320886228233576,0.539603034732863,0.99354762933217,0.94170580408536,0.203420076519251,0.533805726561695,0.906133423559368,0.221662650350481,0.347753983456641,0.57414975296706,0.161967181600630,0.343934355070814,0.868112026713789,0.47289095679298,0.369259729515761,0.9130169225391,0.530877263750881,0.905564096523449,0.584604709176347,0.0142433508299291,0.455284755676985,0.515547625720501,0.321005067089573,0.0323871453292668,0.832681439584121,0.748577970545739,0.209557005204260,0.353684592759237,0.405545204412192,0.546777700306848,0.280764519469813,0.84216358489357,0.706809266004711,0.786170011386275,0.22497825557366,0.156003464478999,0.461607648758218,0.356499640271068,0.22186642838642,0.735058191232383,0.218823330709711,0.530166218988597,0.0921228718943894,0.238591383909807,0.530043729348108,0.0700711030513048,0.381608547642827,0.912014049245045,0.151964275632054,0.298171054339036,0.428116966737434,0.29812966613099,0.420284040039405,0.400571874342859,0.743422766914591,0.388438150752336,0.866847221041098,0.930156966671348,0.349213614827022
1.261,-0.957,588.8,0.0001146,330.4,0.118,74.9,15.62,384,1.024,0.03095,'yes','yes','232683',0.958038576878607,0.260083182249218,0.630410148994997,0.666429652599618,0.666189884301275,0.620005747536197,0.442154552787542,0.87820895947516,0.540224554017186,0.431500381790102,0.95301054045558,0.979142404161394,0.251811277121305,0.479854905977845,0.604911218164489,0.242451952537522,0.856666784733534,0.627279635053128,0.487720508361235,0.104228314943612,0.070672128116712,0.0398861349094659,0.786960419267416,0.519711979432032,0.698664980940521,0.483934136107564,0.64779053023085,0.558886077720672,0.530633459566161,0.308350298088044,0.834321312606335,0.529293118277565,0.615847800392658,0.434659038437530,0.399870791472495,0.283818779746071,0.235016566002741,0.085940463701263,0.733524227282032,0.346375834662467,0.910911672981456,0.214729304192588,0.372836546041071,0.915177938295528,0.133460287703201,0.467382142087445,0.00597863900475204,0.427768069319427,0.963091761339456,0.688970759743825,0.158981644781306,0.326672660186887,0.165095144184306,0.477381653152406,0.434632701799273,0.353384822141379,0.350373877212405,0.102031592512503,0.615496784681454,0.662593391723931,0.342919380636886,0.560788629576564,0.811282890848815,0.374033489730209
2.374,-1.668,65.06,2.784e-06,22.8,0.193,104,8.01,259,2.048,0.1976,'yes','yes','323898',0.503283102763817,0.710497015388682,0.773712106514722,0.0152592831291258,0.277473397785798,0.423607695149258,0.655362692195922,0.308451729360968,0.760169466724619,0.199897794052958,0.398472838336602,0.982978807762265,0.773024154826999,0.595530138351023,0.843846389558166,0.849199728108943,0.926076190313324,0.170113845029846,0.636662574717775,0.785499070305377,0.799611610360444,0.953411431517452,0.883230898529291,0.514947436517105,0.313135418109596,0.691896187607199,0.996524101356044,0.250529104378074,0.622986622387543,0.660247426945716,0.404938523191959,0.9900078184437,0.697019248502329,0.224464980885386,0.430001966422424,0.705285085598007,0.0863173827528954,0.283877009758726,0.958925701212138,0.646391065791249,0.701826668577269,0.169224368408322,0.968822166323662,0.16045232093893,0.393507992848754,0.56756992591545,0.702588509768248,0.508930809097365,0.970837513450533,0.259533021133393,0.0592204888816923,0.596307792235166,0.153055170783773,0.23749961075373,0.351913010235876,0.126280821859837,0.694557429058477,0.698945974931121,0.840857424074784,0.997936206869781,0.953194649890065,0.636262119980529,0.866556515684351,0.448015147354454
2.692,?,26.85,1.103e-06,15.9,0.024,187.2,9.48,455,4.096,0.1518,'yes','yes','295670',0.103274225490168,0.847837665118277,0.95345902023837,0.213406958850101,0.6522779436782,0.286432197317481,0.87594166630879,0.734732739860192,0.988514092052355,0.265154272783548,0.437575239455327,0.495495955226943,0.575067124795169,0.719455585582182,0.994871238712221,0.783603956690058,0.127817659871653,0.650869311299175,0.569365419913083,0.233092729235068,0.769727759296075,0.776392160682008,0.364453248213977,0.0613328581675887,0.426163221942261,0.573619106318802,0.0390220275148749,0.400623820489272,0.562526753172278,0.71732712420635,0.62582374853082,0.493036343250424,0.338125737383962,0.0515715559013188,0.0156381854321808,0.507498400053009,0.450513595016673,0.727649422595277,0.40193703584373,0.765311125433072,0.0867003197781742,0.931156233185902,0.210093984613195,0.825405968120322,0.312629041261971,0.589386834297329,0.537518740165979,0.460909243207425,0.119464653078467,0.490079801296815,0.377285234630108,0.175039905589074,0.13721717428416,0.443182030459866,0.485368737252429,0.861324047902599,0.332327477401122,0.387492455774918,0.378898380557075,0.149975537322462,0.859674155712128,0.82849464355968,0.418507713126019,0.840261975536123
3.3,-1.794,56.53,8.902e-07,37.5,-0.011,6.54,8.2,231,1.024,0.1103,'yes','no','232339',0.615328670246527,0.71387262782082,0.096910543506965,0.401182154426351,0.0637501638848335,0.8267147813458,0.299119726521894,0.523551726480946,0.883386473404244,0.803764369804412,0.0303951317910105,0.459740805905312,0.693522913614288,0.161678354488686,0.185208283364773,0.761698629241437,0.932076625991613,0.128375448985025,0.311074607074261,0.170025838771835,0.105356753803790,0.553747918456793,0.89377522142604,0.024938085116446,0.403196776052937,0.753962877206504,0.548245256533846,0.348382108611986,0.97293954435736,0.650009306846187,0.450765016488731,0.618010837584734,0.413577209925279,0.204097459325567,0.823323301039636,0.0417139739729464,0.401533477939665,0.344572117784992,0.063231787411496,0.878902854863554,0.42145902197808,0.853012081468478,0.71773972385563,0.116163973929361,0.263618440134451,0.741379243321717,0.270656930981204,0.200046823127195,0.249075716594234,0.132723411079496,0.722966411150992,0.494466775562614,0.55486823990941,0.339539001462981,0.220103095984086,0.383028518641368,0.840709954267368,0.885398742277175,0.252487587276846,0.986658372916281,0.72975331172347,0.362852110993117,0.553385834675282,0.129769969731569
0.703,-0.9957,82.48,1.881e-06,34.2,0.13,171,8.68,162,0.512,0.1434,'yes','yes','228006',0.424498255131766,0.784829333191738,0.921088322298601,0.241542811272666,0.0336253780405968,0.361397466156632,0.0208716397173703,0.115520933642983,0.601065230788663,0.526130718411878,0.0520278187468648,0.578974168747663,0.893916437169537,0.396113148191944,0.0626255189999938,0.674853080417961,0.955680785467848,0.895697431406006,0.113922146614641,0.689948594430462,0.85615089465864,0.293814211152494,0.74914174922742,0.700827929424122,0.211817665025592,0.00255705765448511,0.724141590297222,0.68712336011231,0.928967439103872,0.405822339700535,0.654971939977258,0.201652973424643,0.726408588932827,0.591529525117949,0.901119933696464,0.968176598893479,0.0415379535406828,0.362427528016269,0.361581956734881,0.7873691318091,0.885296466294676,0.54748662468046,0.758765851613134,0.315816563088447,0.739817432826385,0.581702215829864,0.470828828634694,0.48918719519861,0.992960847914219,0.694703062064946,0.611247110413387,0.086672268807888,0.819564712233841,0.5490879684221,0.677832941990346,0.0806136140599847,0.930677678901702,0.191910195862874,0.524050488136709,0.732292645610869,0.593443815363571,0.387781949248165,0.593190971994773,0.0261830422095954
2.69,-1.221,72.27,2.869e-06,70,0.071,59.5,10.63,213,0.512,0.08549,'yes','yes','313087',0.229479127563536,0.894818985834718,0.320389888249338,0.0314969799946994,0.999564217403531,0.506256205029786,0.807633250718936,0.988034017384052,0.906066274037585,0.16064544999972,0.174718846101314,0.935209963237867,0.171771091641858,0.530942753190175,0.547933395486325,0.591186623321846,0.813634485704824,0.088380804983899,0.56960793142207,0.79803769174032,0.166868953965604,0.878561123274267,0.753616030560806,0.843857125379145,0.631384855369106,0.519348636968061,0.00955678336322308,0.603706429712474,0.621786855394021,0.074981277808547,0.280279312282801,0.521275216713548,0.648903493303806,0.821077405009419,0.536777421832085,0.278705037431791,0.355798526201397,0.353823857149109,0.714217962231487,0.811163496691734,0.406849878141657,0.377534438623115,0.513938848627731,0.558385224780068,0.726091534132138,0.256722137564793,0.410892653046176,0.759423119714484,0.899296475108713,0.407914493232965,0.406452706083655,0.20910206111148,0.287052208324894,0.0851971756201237,0.504811102291569,0.109570269007236,0.674312668619677,0.158582487842068,0.151367863873020,0.565950847696513,0.584850178332999,0.985105470987037,0.382018572418019,0.133650380186737
6.29,-1.172,322.6,1.223e-05,38.4,0.008,197.2,13.26,2820,64,0.1486,'no','no','153514',0.0109898857772350,0.55023144138977,0.680917622055858,0.902748297667131,0.37065710243769,0.822505790740252,0.00665324088186026,0.764685124158859,0.663463137112558,0.492729628225788,0.581424928735942,0.0875600185245275,0.905697285896167,0.978180479025468,0.146158211864531,0.489534004591405,0.395096991676837,0.0892821848392487,0.867428902769461,0.406612194376066,0.372788882115856,0.589141606353223,0.962214299710467,0.493431172333658,0.605858819093555,0.781227441970259,0.288855891907588,0.684872622368857,0.620800455333665,0.0379829602316022,0.104430934647098,0.819579154253006,0.0184050269890577,0.559812522493303,0.583432049490511,0.923335312167183,0.0362714566290379,0.915985905565321,0.567392746219411,0.368796670343727,0.540924968663603,0.429661364527419,0.459428812144324,0.465576907154173,0.0988374224398285,0.388278480852023,0.320124981692061,0.0619029602967203,0.168992006685585,0.689474681625143,0.161614974029362,0.422094908542931,0.748192575294524,0.225547989131883,0.556278744479641,0.0766625835094601,0.833706743083894,0.576055719284341,0.754128001164645,0.60104243340902,0.132285520434380,0.688216534210369,0.886656956048682,0.827492914162576
3.35,-1.713,52.96,6.151e-07,12.5,-0.024,10.8,9.29,311,2.048,0.1556,'yes','yes','154112',0.426064848899841,0.860147218918428,0.48000481701456,0.750227478565648,0.59179179999046,0.286642573075369,0.983212097315118,0.867644984507933,0.723794440506026,0.480927287368104,0.109667278593406,0.577401393093169,0.433176111197099,0.087061874102801,0.550104249501601,0.381289177108556,0.586357410997152,0.789896081201732,0.349092906340957,0.108614054974169,0.507556519471109,0.420360629213974,0.972065166104585,0.288158458191901,0.611318427370861,0.468193802516907,0.0371933144051582,0.622380485991016,0.238156206673011,0.0847287175711244,0.855893307365477,0.404149678302929,0.134079590206966,0.769528978038579,0.190106300637126,0.183940137736499,0.261428465601057,0.217103487346321,0.237633287906647,0.811640072381124,0.0963197641540319,0.295213834848255,0.280606683110818,0.345052039483562,0.452896859496832,0.781997461803257,0.805009764386341,0.0925492967944592,0.30486395675689,0.155614207498729,0.838873057160527,0.454221262829378,0.171836528228596,0.0431178321596235,0.118324401322752,0.794307654490694,0.705533192958683,0.388174394611269,0.975141538772732,0.908700651023537,0.347979647805914,0.816261733649299,0.629145160317421,0.59309091209434
1.1,-1.19,69,3.703e-06,64.4,0.095,7.04,23,1450,1.024,0.01725,'yes','yes','309111',0.369296059012413,0.796762067358941,0.910501340869814,0.752925816224888,0.575338538037613,0.488879707409069,0.651096004759893,0.843165338272229,0.82907726825215,0.355123001150787,0.39684065268375,0.800460703670979,0.230860795127228,0.897285896120593,0.905596984783188,0.385625158669427,0.797227781731635,0.150014215148985,0.875070478767157,0.879067996982485,0.546018902910873,0.906441162806004,0.072038454702124,0.598878174554557,0.779204809805378,0.78939102543518,0.0453293218743056,0.837923826882616,0.190052542369813,0.267406124388799,0.0108821764588356,0.447924744803458,0.975017422344536,0.414855896495283,0.16402586735785,0.360905842855573,0.13547332608141,0.182050166884437,0.227894551819190,0.580814092187211,0.880701147485524,0.341503031784669,0.78855736902915,0.85764946648851,0.554757502861321,0.197601869702339,0.631856653373688,0.428452042862773,0.854199980618432,0.166763178072870,0.357106625102460,0.0676652989350259,0.278793142409995,0.97078839992173,0.813340578461066,0.629890328738838,0.173399785533547,0.0387651801574975,0.133635698817670,0.119514550780877,0.935266113607213,0.798847400583327,0.907926385756582,0.147269391221926
2.433,-1.56,109.2,5.881e-06,74.8,0.066,46.62,9.06,209,0.512,0.0954,'yes','yes','309096',0.521778626833111,0.00280701369047165,0.369016881333664,0.398561503505334,0.636584140593186,0.171624014619738,0.834665920585394,0.500313902040944,0.775797890033573,0.222084578359500,0.270704082911834,0.198895302135497,0.481364741921425,0.758428955450654,0.0119266628753394,0.178316888865083,0.127889788011089,0.634752495447174,0.816034686053172,0.227782332804054,0.615053384099156,0.0684115795884281,0.168864905368537,0.453914697514847,0.06573327165097,0.386806345777586,0.515440583461896,0.570983562385663,0.157423095544800,0.47431379579939,0.253832095302641,0.591515086824074,0.510315904859453,0.290257752407342,0.0390102546662092,0.231006397400051,0.890397184761241,0.175425503170118,0.747265134938061,0.171012400183827,0.217246911721304,0.782472585793585,0.967256931122392,0.764278184855357,0.0887215677648783,0.44028011104092,0.192900064401329,0.8065111390315,0.958143472205848,0.963268171530217,0.878241995349526,0.52205997845158,0.963712647091597,0.867870878661051,0.581956380512565,0.906084371032193,0.7130431602709,0.771322162123397,0.607338519999757,0.204419779358432,0.0771874703932554,0.637252853484824,0.639408849645406,0.194248919840902
0.606,-0.83,81.58,1.861e-05,339.9,0.049,9.1,18,?,0.064,0.01235,'yes','yes','130088',0.412070926744491,0.590499813202769,0.151480605360121,0.498384619830176,0.820528218988329,0.437019825680181,0.229691175278276,0.793227982474491,0.078610870288685,0.419519918272272,0.702509933384135,0.99451466370374,0.556259963195771,0.727114881621674,0.599972708616406,0.590787068009377,0.658853880129755,0.352617242839187,0.303521345835179,0.651804465800524,0.999804554274306,0.190364649286494,0.662789531750605,0.00121920788660645,0.0621190862730145,0.497731440234929,0.964058112353086,0.535862140590325,0.60681912326254,0.319056894863024,0.415864526294172,0.536162971518934,0.99655521614477,0.0803820164874196,0.505449140444398,0.484342243056744,0.454605803126469,0.619686584919691,0.560303902020678,0.317156821954995,0.106449025915936,0.533447434427217,0.694327689241618,0.443944094702601,0.99089324218221,0.977431887760758,0.773690222762525,0.0608584452420473,0.750703245634213,0.920675003202632,0.347983649233356,0.421153076458722,0.770261817146093,0.559694260824472,0.96679532690905,0.0494756549596786,0.669502527918667,0.539799125632271,0.800415565725416,0.0547102319542319,0.778423160780221,0.232378719141707,0.202878817217425,0.86511106020771
0.4428,-0.4666,33.45,2.032e-07,8.1,-0.054,8.37,9.39,437,4.096,0.05254,'yes','yes','209755',0.840852759080008,0.0917405982036144,0.865895328111947,0.224812504602596,0.879033338045701,0.00804753019474447,0.613491032272577,0.96281033125706,0.730612286133692,0.798073388636112,0.521770001854748,0.215967346215621,0.92591375648044,0.684830993646756,0.98685285425745,0.0120431382674724,0.776301480829716,0.98052637372166,0.696645034011453,0.0779489274136722,0.557053100084886,0.46435935026966,0.440660662483424,0.861334450310096,0.494816756341606,0.417199516436085,0.256742832018062,0.171698530204594,0.569733526092023,0.126675030449405,0.893233361188322,0.306891067652032,0.362740494078025,0.886746655916795,0.0493332208134234,0.857979874825105,0.791772229131311,0.9293292905204,0.532868817681447,0.0372748465742916,0.0223814151249826,0.972737065749243,0.182406867621467,0.273306432645768,0.367073080968112,0.748106917133555,0.288903041509911,0.392148867482319,0.975138359237462,0.127438755240291,0.840874060755596,0.710933583788574,0.936024582479149,0.279877566965297,0.451504015596583,0.397670937236398,0.664586463710293,0.949656024808064,0.717911272542551,0.227975223213434,0.880360018694773,0.951696491334587,0.468135855393484,0.820178915048018
