@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_4 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'106709','111063','111529','111622','114753','117504','130088','148225','148646','148833','150314','151207','152113','153514','154112','156467','163136','163170','174738','176453','177408','177533','178750','179968','180455','180977','191157','192059','205851','207399','208169','209352','209755','211117','211957','213486','213630','213823','214805','217704','217805','219101','221755','228006','228316','228581','229185','231231','231362','232339','232683','238108','238174','239899','240766','252593','255445','259714','263361','271019','275087','276205','278693','278854','279592','280706','282003','284856','285654','286809','287364','295670','296805','297114','299787','301981','302888','305288','306757','306778','308041','309096','309111','310613','312047','313087','313116','313299','313417','316204','316534','317508','319016','319036','319584','323898','324561','324895','326115','330856','331093','332851','332931','334877','335105','336489','337914','338895','342121','349510','350184','350311','352190','352648','353540','355083','357512','359530','359711','359951','370791','370846','373172','373458','374210','375246','377179','378559','412982','414592','416103','416135','419797','420398','421814','425151'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@data
3.221,-1.876,?,1.846e-06,23.5,-0.021,295.6,9.05,179,0.512,0.1812,'yes','yes','211957',0.235582797089592,0.0142207858152688,0.705494390102103,0.776875446084887,0.0896376252640039,0.693645161576569,0.95680421567522,0.796285153133795,0.724165825871751,0.928291650721803,0.132786008995026,0.630868832580745,0.622293789638206,0.0425465102307498,0.837593416916206,0.62715407484211,0.522760561201721,0.175076649524271,0.334314120933414,0.0372338308952749,0.62368449382484,0.217999925371259,0.550174522213638,0.568860897561535,0.724523061653599,0.902301812777296,0.549228766933084,0.735644002445042,0.629446576116607,0.230818495620042,0.494672874454409,0.463268044404685
2.615,-1.165,286.6,8.688e-06,41.4,0.021,239.7,8.38,234,1.024,0.08937,'yes','yes','151207',0.748076111543924,0.216444367542863,0.41494399565272,0.847291707061231,0.408947479911149,0.667652762960643,0.939016201300547,0.80452149733901,0.467743180692196,0.392421453492716,0.960639311000705,0.258848223136738,0.502948964945972,0.549672172870487,0.0513051240704954,0.199189518578351,0.935232448857278,0.862027699360624,0.898585997056216,0.51711377222091,0.568663938436657,0.767809758428484,0.0734906436409801,0.967795819276944,0.959707051049918,0.244303306099027,0.369312889175490,0.170952671440318,0.754694077419117,0.453839450841770,0.818873448995873,0.716654006158933
5.6,-0.82,70.9,1.318e-06,43.1,-0.022,23.03,12.06,220,0.256,0.1242,'yes','no','231362',0.0489267737139016,0.796883859671652,0.0743390526622534,0.775168040301651,0.09555107424967,0.610898567829281,0.22965590050444,0.37544579943642,0.759698589565232,0.401473361067474,0.691498801577836,0.490241985302418,0.434376728953794,0.176631859038025,0.405638638185337,0.939901823876426,0.0406076950021088,0.286937454948202,0.503674359293655,0.570511433295906,0.471030773129314,0.910228713881224,0.851589704863727,0.518176693003625,0.56432121898979,0.0765270928386599,0.888438728870824,0.792899046791717,0.572113004513085,0.689608658896759,0.800403638044372,0.154370074626058
3.2,?,23.71,2.477e-07,17,0.162,7.05,11.6,371,1.024,0.02986,'yes','no','231231',0.63944116444327,0.336590960156173,0.967090588994324,0.420326506951824,0.372028401121497,0.746452738996595,0.176495538325980,0.96086616604589,0.296927870716900,0.731931310379878,0.676044745603576,0.827637345530093,0.949628982227296,0.385775052709505,0.912928665289655,0.638998662820086,0.0290552203077823,0.148887914838269,0.0271014398895204,0.264126573689282,0.202456157887354,0.471866480540484,0.838996742619202,0.914436333347112,0.78926968993619,0.386209353106096,0.544437798671424,0.0535905454307795,0.191739711444825,0.0423024347983301,0.090634677791968,0.630466207396239
2.346,1.229,51.84,1.558e-06,14.1,0.05,4.9,11.47,264,2.048,0.08455,'yes','yes','163136',0.0398744796402752,0.399296552175656,0.712420463562012,0.335048364941031,0.813067745650187,0.85808273521252,0.850057264789939,0.599245955236256,0.7883478354197,0.540772546781227,0.178916935110465,0.0175821976736188,0.333557854872197,0.587534844642505,0.933380677597597,0.59356511500664,0.57309245900251,0.621686611091718,0.770957469940186,0.94612870644778,0.197858551051468,0.533736424986273,0.479572864482179,0.299046031432226,0.51260161655955,0.330578311346471,0.467044294346124,0.896387138171121,0.0748903800267726,0.168881130870432,0.433470798190683,0.00767165515571833
0.08,-0.2721,52.99,1.671e-07,7.3,0.011,8.32,9.84,527,4.096,0.1338,'yes','no','163170',0.443943138467148,0.515644549857825,0.217533498769626,0.151194527512416,0.582664777524769,0.463090080069378,0.818534933961928,0.689116454450414,0.295994763961062,0.338740679901093,0.523807960562408,0.660591994645074,0.872651668265462,0.358407568419352,0.478126738918945,0.207822504919022,0.0730566284619272,0.939490958116949,0.831436583772302,0.274830351117998,0.408083495916799,0.0391192398965359,0.774584126891568,0.0626402569469064,0.450587643543258,0.00462899496778846,0.326612821780145,0.705599254462868,0.159019466023892,0.508998152334243,0.223483023932204,0.305511256679893
4.349,-1.219,77.24,1.915e-06,11.6,0.165,45.6,7.51,1323,64,0.1347,'no','no','301981',0.860780654242262,0.323739103507251,0.430232632439584,0.264098876621574,0.512233555084094,0.215707182651386,0.885258620372042,0.00910528819076717,0.689755400409922,0.304137886734679,0.0737837974447757,0.393235474359244,0.649249379290268,0.383812727872282,0.626784981461242,0.655942004173994,0.239041443914175,0.877973419614136,0.792361157713458,0.0191150584723800,0.85855527734384,0.484136745799333,0.650215994333848,0.984915279550478,0.46856583817862,0.6420285878703,0.84011048823595,0.746270735748112,0.00374293047934771,0.00489381514489651,0.201804026030004,0.607454231241718
0.297,-1.216,108.9,1.031e-06,12.5,0.235,34.44,8.16,533,8.192,0.1019,'yes','no','152113',0.441389701562002,0.628770204726607,0.940013164887205,0.776725416071713,0.070629900554195,0.358755607856438,0.0651031013112515,0.275704480940476,0.725343521917239,0.270698327803984,0.934576591709629,0.960368380416185,0.0267336589749902,0.640742108225822,0.359443521127105,0.743147940607741,0.438400636194274,0.491525788092986,0.193004871718585,0.476549073820934,0.951988227199763,0.782419129973277,0.121838248567656,0.335194995626807,0.177059712819755,0.685988180339336,0.811732431175187,0.879773922963068,0.360184273216873,0.303090441972017,0.39143742993474,0.598997192457318
0.97,-0.275,30.46,5.423e-07,12.5,0.16,161.3,10.8,2494,64,0.1994,'no','yes','276205',0.680438567418605,0.879775579320267,0.168188746552914,0.599841753253713,0.191730419406667,0.654166012536734,0.470865248003975,0.430432189488783,0.168022392084822,0.968167626066133,0.968679931480438,0.371902143582702,0.794546525925398,0.643127614166588,0.350195503327996,0.175964277703315,0.735678239027038,0.110656273318455,0.539530369220302,0.469948299461976,0.549614656949416,0.784875391284004,0.821204079082236,0.968844089889899,0.83439684426412,0.106718692462891,0.0963872005231678,0.945458525326103,0.77230186574161,0.848043606383726,0.249761346029118,0.286613382631913
0.49,?,42.51,1.239e-05,50.7,0.036,9.57,17.95,660,1.024,0.004874,'yes','yes','377179',0.11377914971672,0.0725012070033699,0.68936220696196,0.00320060388185084,0.778559206519276,0.225448547396809,0.556603742064908,0.695961261168122,0.382087771082297,0.308418994769454,0.457106145797297,0.512185077415779,0.435009946580976,0.755457062274218,0.852571038063616,0.380619295639917,0.737311881966889,0.434069056296721,0.503870278596878,0.995446123182774,0.790833866689354,0.035047814482823,0.134731360943988,0.283310751197860,0.436012416379526,0.380245022475719,0.587191069032997,0.0524108265526593,0.0187685277778655,0.121159428264946,0.748271046672016,0.93080822727643
1.24,-0.464,78.25,7.75e-06,63.3,0.168,126.4,6.74,156,1.024,0.107,'yes','no','370791',0.00709980097599328,0.871272897347808,0.621755463303998,0.945741252275184,0.611585767008364,0.779257691698149,0.753116075415164,0.445865876274183,0.107638506684452,0.225564119173214,0.580216191941872,0.69651912106201,0.224980835570022,0.423685051500797,0.174065070459619,0.853972606128082,0.941521459724754,0.739107060944661,0.703090082621202,0.129527701996267,0.322472915751860,0.059658654499799,0.342488214606419,0.524996548658237,0.68532493384555,0.385233583161607,0.89897333830595,0.00264039728790522,0.558301241602749,0.944743094500154,0.830606617499143,0.098026808584109
3.082,-1.014,137.5,3.684e-06,50.7,0.02,102.6,14.77,490,1.024,0.172,'yes','yes','213823',0.900565925519913,0.313159242039546,0.108025146182626,0.886697870213538,0.100748965051025,0.110424485523254,0.901749611832201,0.337676699506119,0.465116165811196,0.568429628154263,0.602395101217553,0.910570286680013,0.347729465924203,0.919432134367526,0.793352892622352,0.851960010593757,0.123164325254038,0.42571678571403,0.926381933037192,0.85220022383146,0.953400451457128,0.0341435065492988,0.866755138151348,0.944147235015407,0.541353705571964,0.748521099798381,0.835272777359933,0.071770298294723,0.261865784414113,0.786299479892477,0.6186294388026,0.099649430019781
2.45,-1.82,?,3.96e-07,7.3,0.014,14.72,7.15,1465,64,0.1593,'no','no','286809',0.107472324976698,0.119529506657273,0.286023450782523,0.87866688426584,0.96721706376411,0.597324102651328,0.46736556221731,0.296092286240309,0.695674942573532,0.847655185032636,0.82429190678522,0.52487328229472,0.782191949663684,0.626737909158692,0.191862500272691,0.282461132854223,0.408867517253384,0.112829201621935,0.989617466228083,0.441954019479454,0.278352200286463,0.305263301590458,0.570771649712697,0.354912706883624,0.248715016292408,0.250682277139276,0.862674728035927,0.336581000359729,0.165874977596104,0.402333237463608,0.759263586718589,0.738943473668769
0.971,-1.688,22.74,1.458e-06,83.3,0.055,4.44,11.47,200,0.256,0.009347,'yes','yes','373172',0.321140909334645,0.295691581442952,0.907390165375546,0.614582482958212,0.249875086359680,0.695267632836476,0.0673678668681532,0.84962169942446,0.864636581158265,0.203657400095835,0.112342857057229,0.332270159618929,0.642136759124696,0.365245914785191,0.695777522400022,0.519494905136526,0.165327574359253,0.865678311092779,0.439145599957556,0.961922315414995,0.607651052763686,0.609873243607581,0.866169662913308,0.87082232045941,0.0583422014024109,0.235417103162035,0.852587610017508,0.845879209926352,0.694984169444069,0.848531023832038,0.329506072914228,0.920622574631125
1.755,-0.5261,36.02,4.109e-07,14.8,0.054,43.56,9.39,238,1.024,0.04162,'yes','no','420398',0.825673522660509,0.886313806520775,0.609266587067395,0.411939942277968,0.511609268607572,0.182390028610826,0.416982073104009,0.0376547027844936,0.16141152754426,0.394913128810003,0.61726322886534,0.814893357921392,0.270474240183830,0.967995837563649,0.72998681734316,0.339825935661793,0.587599586462602,0.454241708153859,0.280201370362192,0.227091722656041,0.0811667006928474,0.72133860248141,0.0399259582627565,0.831773778423667,0.89762968965806,0.0513902034144849,0.40961806778796,0.732963058631867,0.0651992217171937,0.521628851536661,0.111903933575377,0.719423886621371
2.17,-0.7461,42.23,5.738e-07,24.6,0.068,7.68,?,?,?,0.08054,?,'yes','287364',0.0145411614794284,0.484544665319845,0.870190681191161,0.953235009685159,0.118257091613486,0.874614690896124,0.882304948754609,0.163079680409282,0.775024391012266,0.500901802675799,0.654624932678416,0.865977908717468,0.130415788618848,0.472909797215834,0.979347853455693,0.400031371042132,0.881339950254187,0.0761088845320046,0.0553575868252665,0.95974874519743,0.584481370868161,0.2184617605526,0.895925522549078,0.787063838914037,0.8012232943438,0.0373030798509717,0.0457789816427976,0.179584010737017,0.823201790917665,0.876274395734072,0.553027659421787,0.8866957295686
4.667,-1.373,58.58,8.446e-07,10.4,-0.012,31.05,7.44,1426,64,0.1423,'no','yes','412982',0.481072125490755,0.647806646768004,0.0637109028175473,0.285510503919795,0.815007054246962,0.133779825642705,0.0596166644245386,0.692278945120052,0.833256498211995,0.710982945282012,0.0843389166984707,0.962756743421778,0.988119260407984,0.233309936476871,0.124544823775068,0.678141260752454,0.179721366614103,0.098111702594906,0.300351462326944,0.48578428523615,0.575417416635901,0.67465249914676,0.0172220019157976,0.897426358656958,0.751137222163379,0.876315042376518,0.531006749719381,0.0550721979234368,0.146845150040463,0.410791331203654,0.275305961724371,0.371449707774445
0.5915,-1.74,51.26,8.752e-07,13.4,-0.237,17.38,9,?,8.192,0.1736,'yes','no','106709',0.74930825131014,0.382632435066625,0.784916524775326,0.273699882440269,0.994443276664242,0.655751816229895,0.95748450118117,0.00558215309865773,0.604589758440852,0.693848656024784,0.610029232455418,0.969205721281469,0.299641620833427,0.242502671666443,0.623935449868441,0.222965592285618,0.728576330468059,0.484658476663753,0.808540428755805,0.449106031330302,0.128210587194189,0.954765443922952,0.819597848691046,0.784764283103868,0.916156468214467,0.504852064186707,0.0862825009971857,0.612392117269337,0.867305840132758,0.310971501981840,0.89868134423159,0.454852080903947
0.937,-1.697,142.5,2.246e-06,43.5,0.136,5.92,19.85,927,1.024,0.05787,'yes','yes','229185',0.0628618281334639,0.70621353131719,0.681311858817935,0.724573403131217,0.349348558811471,0.0838718672748655,0.106302470900118,0.365523811429739,0.177475039614365,0.527034527854994,0.472920793807134,0.121655649971217,0.318812799872831,0.220023648347706,0.866096020909026,0.533560964046046,0.879616018384695,0.947184247663245,0.045393789652735,0.722845336189494,0.0912320464849472,0.4172288980335,0.378948200494051,0.846422473201528,0.473095277324319,0.947547913063318,0.223791328258812,0.709986102301627,0.525911417789757,0.628325697500259,0.900637552840635,0.79040053486824
2.68,?,20.53,2.666e-07,6.4,0.035,39.9,6.78,345,4.096,0.1168,'yes','yes','213486',0.307100447127596,0.628639009781182,0.522075796267018,0.233873015502468,0.0514624924398959,0.401929156854749,0.728691198164597,0.0315033535007387,0.288665707223117,0.943565611727536,0.208861789666116,0.765684677055106,0.390924333594739,0.251350864535198,0.812133773695678,0.0297436132095754,0.724000125890598,0.85764956008643,0.141138127073646,0.451851601246744,0.226775474613532,0.0440985378809273,0.456211365060881,0.431882351404056,0.0379322436638176,0.904156415956095,0.435583426617086,0.166270272340626,0.895604029064998,0.479141768999398,0.980146320536733,0.752144624246284
3.78,-0.3394,94.66,6.05e-07,16.4,0.02,18.54,7.96,363,3.072,0.1341,'yes','yes','213630',0.219523613108322,0.128553640330210,0.296953789889812,0.4403720961418,0.615694362204522,0.616012467304245,0.95436203549616,0.598883745493367,0.121050465619192,0.670601815683767,0.254218831192702,0.356323834974319,0.70797913777642,0.603221198543906,0.730317798210308,0.254584525479004,0.202618252951652,0.282819411251694,0.0625543245114386,0.749752114294097,0.418417165754363,0.797268175985664,0.681892258580774,0.518674635561183,0.644512411439791,0.636071256827563,0.120536474278197,0.134198680520058,0.875674839131534,0.457591191865504,0.435861160047352,0.193612849107012
3.355,-1.939,?,3.285e-06,22.6,0.055,42,10.83,1510,64,0.1186,'no','no','252593',0.828188712475821,0.903106174431741,0.602654085727409,0.783609103178605,0.107237187679857,0.367562172235921,0.412893482251093,0.907466710312292,0.551527719479054,0.204750251024961,0.00752185145393014,0.170260143699124,0.153300259727985,0.359530630987138,0.00750796985812485,0.438655519625172,0.914334492059425,0.58570994855836,0.635797614697367,0.420392490690574,0.916129037272185,0.329859218560159,0.645729540614411,0.19405432138592,0.969792691292241,0.895072096027434,0.871468441095203,0.324369616340846,0.638200028333813,0.719441292341799,0.493046554503962,0.06356645305641
3.626,-1.178,192.9,7.448e-06,26.8,-0.002,330.7,?,?,?,0.1158,?,'yes','285654',0.134636546252295,0.110731958178803,0.110248320503160,0.810971403028816,0.711805550847203,0.589042590931058,0.483209440717474,0.0589713798835874,0.788328727241606,0.208798471838236,0.00597393000498414,0.510014479979873,0.362778650596738,0.741635509068146,0.798578919144347,0.221563251223415,0.283284578006715,0.635764217702672,0.347990785958245,0.859243692830205,0.94609099579975,0.0672184226568788,0.124053294304758,0.651288125896826,0.157192222774029,0.069697551894933,0.446081486763433,0.385753832524642,0.832690036389977,0.441613807575777,0.979521312285215,0.552869837963954
1.14,-1.571,56.79,1.037e-06,10,-0.047,79.2,7.13,1485,64,0.2042,'no','yes','297114',0.478850243613124,0.514998361701146,0.594813174568117,0.864181010518223,0.62324705068022,0.0725615178234875,0.96100218873471,0.920888230437413,0.79958585393615,0.797926584724337,0.000641732243821025,0.0584638479631394,0.610746666090563,0.462171186693013,0.388856613542885,0.0616839858703315,0.925806830404326,0.384967173915356,0.703240245115012,0.710499062901363,0.294071892974898,0.537553358823061,0.683343171607703,0.646455152891576,0.967678735498339,0.393081779358909,0.621806381968781,0.262453255010769,0.403589440742508,0.603293756023049,0.221131698926911,0.72564633586444
1.949,?,62.01,4.319e-06,43.7,0.096,94.6,8,?,1.024,0.09273,'yes','no','111063',0.860195259796456,0.67060423293151,0.660857223672792,0.333047060761601,0.547464380506426,0.787687696749344,0.816933806985617,0.800463118823245,0.721431624842808,0.524815663229674,0.714583457447588,0.863131199264899,0.559634342323989,0.00224992306903005,0.0406347578391433,0.780106149846688,0.65626394469291,0.501997045241296,0.209830933948979,0.507086710538715,0.628412421559915,0.195593697950244,0.950792787596583,0.786121519980952,0.479196107713506,0.95423032878898,0.821628769626841,0.43460497725755,0.0412194582168013,0.614713144954294,0.918752660509199,0.99979799054563
3.24,-1.999,?,1.865e-06,18.2,0.015,153.6,10,?,1.024,0.1475,'yes','yes','111622',0.250405883649364,0.302196305710822,0.602403519907966,0.866665891604498,0.904037024592981,0.89546819566749,0.502630952978507,0.241865777876228,0.512204542057589,0.939762790454552,0.312223688932136,0.431083790026605,0.866051388438791,0.603213378228247,0.0733029949478805,0.573907064041123,0.696209212299436,0.706066707381979,0.372591074788943,0.440843212651089,0.903714812593535,0.393203485058621,0.249538856558502,0.282905634492636,0.0167941965628415,0.512865594355389,0.780531521188095,0.994481713976711,0.443510177079588,0.312555697746575,0.381258185952902,0.0618088396731764
1.44,-1.217,50.86,1.408e-06,49,0.018,30.96,9,?,0.512,0.06291,'yes','yes','111529',0.947010762989521,0.821023588068783,0.705648061353713,0.87365686474368,0.769040191313252,0.794748753774911,0.786566152004525,0.135479795513675,0.303689194144681,0.295259482692927,0.448410073295236,0.81512624793686,0.531396750593558,0.391965986927971,0.353021619375795,0.633940344676375,0.803147711092606,0.125829939963296,0.96418374334462,0.050435156095773,0.671816878719255,0.987534837564453,0.588682921370491,0.97818568511866,0.172163954470307,0.00489667360670865,0.926114723784849,0.371855130651966,0.205913516925648,0.072194424457848,0.581685824785382,0.98768626805395
1.416,-1.724,55.74,1.452e-06,16.1,-0.018,125.3,11.68,2763,64,0.2582,'no','yes','313116',0.463808352127671,0.327450728276744,0.163390057627112,0.377486207522452,0.574723376194015,0.81067664991133,0.224187862128019,0.230226347455755,0.0945193716324866,0.474879612447694,0.894674833863974,0.0694828289560974,0.0406257975846529,0.177760637365282,0.0603763309773058,0.66615406027995,0.902787801809609,0.0445671575143933,0.975359686184675,0.238657457521185,0.164778973674402,0.877430164255202,0.340377796441317,0.670953487278894,0.430251918500289,0.220663359854370,0.204361787298694,0.220171984750777,0.322630959795788,0.764619708061218,0.426046221749857,0.666075188899413
1.64,-1.126,227.8,2.232e-05,157.5,0.152,19.57,25.82,1604,1.024,0.02899,'yes','yes','313299',0.528197190491483,0.200192919932306,0.602973635308444,0.820471430197358,0.967745484551415,0.630642098840326,0.971925501013175,0.151002760045230,0.0741507376078516,0.354344109538943,0.59964115661569,0.529605831950903,0.584376251325011,0.672389379702508,0.490600324468687,0.925626015523449,0.647734319325536,0.506549602374434,0.101008882280439,0.279294516658410,0.871284951688722,0.343083131127059,0.195441808318719,0.608415190828964,0.658301073359326,0.768121941713616,0.565375434467569,0.367199756903574,0.219344258541241,0.318272134289145,0.447237563552335,0.637766152853146
3.036,-1.165,860.3,5.119e-05,123,0.142,83.66,17.87,741,1.024,0.0283,'yes','yes','313417',0.886907160049304,0.133296049898490,0.389308204408735,0.230163649655879,0.186721130041406,0.340375181520358,0.842734221369028,0.606340606231242,0.356385617051274,0.560091085499153,0.924327115993947,0.151127581484616,0.920616181567311,0.366315230261534,0.414575172355399,0.667993904324248,0.425777543568984,0.814449738012627,0.967944232746959,0.632154123159125,0.697562854038551,0.99548503709957,0.0476171353366226,0.88551214733161,0.247877154964954,0.519451156025752,0.442447853274643,0.306417708750814,0.643548417603597,0.191432775231078,0.605589364189655,0.761258721351624
0.54,-1.294,141.3,0.0001477,719.8,0.097,115.2,22.57,1097,1.024,0.02612,'yes','yes','355083',0.595714553957805,0.316602870356292,0.159051344031468,0.421548461075872,0.595867480151355,0.593730537686497,0.119288176763803,0.362780385650694,0.0775840126443654,0.501163945300505,0.863507088506594,0.347886513918638,0.702778578037396,0.676920634228736,0.4270610131789,0.313751477282494,0.0199091585818678,0.78647517436184,0.821956324856728,0.629884560126811,0.919037830783054,0.297271214192733,0.608145093778148,0.217707540839911,0.119379837298766,0.299007562687621,0.250543116824701,0.568907306296751,0.0928562204353511,0.561229723040015,0.389849899802357,0.80806357623078
3.038,-1.312,70.74,4.317e-06,42,0.018,275.6,17.95,6719,128,0.2853,'no','yes','332851',0.684129172470421,0.669707274762914,0.515784240793437,0.438058588188142,0.154620590154082,0.82248629257083,0.478730671806261,0.122582477983087,0.712557676713914,0.113324016565457,0.50668634660542,0.176784077426419,0.246544757625088,0.633973077172413,0.298271904932335,0.204231386305764,0.161826991010457,0.0705083205830306,0.10800720192492,0.249156690202653,0.356478066416457,0.645789883099496,0.578920457046479,0.045113786123693,0.251957283588126,0.215194417862222,0.318769039353356,0.539111286168918,0.214594262884930,0.338208594592288,0.778154395986348,0.391609961632639
2.352,-1.526,82.28,2.496e-06,25.9,-0.003,47.7,10.23,491,3.072,0.2087,'yes','yes','255445',0.966878040228039,0.326808666577563,0.653315681964159,0.685904942685738,0.950975744519383,0.0783689983654767,0.88303367397748,0.583759545348585,0.718706310261041,0.523303683381528,0.832715289201587,0.283340364927426,0.786758662434295,0.951939825899899,0.2883245870471,0.415580478496850,0.403944252058864,0.927936832653359,0.967128693358973,0.653746836585924,0.651469781529158,0.0296046680305153,0.827064388198778,0.0968817719258368,0.625302566913888,0.356040530605242,0.8344900123775,0.120649360353127,0.728444355307147,0.0235735243186355,0.950370866805315,0.484798065619543
4.9,-1.413,88.2,4.383e-06,22.3,0.027,229.9,10.54,2188,64,0.3083,'no','no','209352',0.415517398621887,0.675098079489544,0.0359691269695759,0.93370811920613,0.596761672757566,0.518277131719515,0.865669350838289,0.978554076049477,0.93786083185114,0.0227168668061495,0.839848763076589,0.884007159387693,0.143042241223156,0.186160164885223,0.437545123277232,0.201638191472739,0.00271911243908107,0.239418597659096,0.977015873184428,0.82531238719821,0.779536151792854,0.0883248914033175,0.770815324503928,0.183485582238063,0.795086361700669,0.523061305750161,0.96810274804011,0.556992486352101,0.0752001833170652,0.251362035982311,0.404329972108826,0.623401825549081
0.82,-1.004,207.5,3.337e-05,262.1,0.245,21.2,?,?,?,0.02026,?,'yes','278854',0.484401800204068,0.932775742607191,0.00687178922817111,0.496225229464471,0.65200983802788,0.296243679476902,0.201842617243528,0.796646405942738,0.90892306366004,0.476055014645681,0.963055735686794,0.152977958787233,0.0205686795525253,0.504968051798642,0.701544139068574,0.0351724366191775,0.0193505473434925,0.827006221981719,0.862274339422584,0.0419464267324656,0.136675415094942,0.823744455585256,0.122370089404285,0.767602844163775,0.147478156955913,0.82389148697257,0.0987661215476692,0.0255999690853059,0.618550861254334,0.736230196431279,0.742717188317329,0.179343207506463
3.848,-1.433,129.5,3.342e-06,16,0.019,169.1,11.49,2138,64,0.2184,'no','yes','332931',0.72787453699857,0.803264148533344,0.249469868373126,0.181644736789167,0.694752811221406,0.378425805596635,0.873326810076833,0.154565296368673,0.277988321147859,0.994559268467128,0.497525810264051,0.0921690613031387,0.688846703618765,0.293838684447110,0.586385505041108,0.547593925846741,0.294386110734195,0.802646098891273,0.406868804711848,0.994404329452664,0.336168782552704,0.5110017596744,0.654860971029848,0.125800118083134,0.192752758041024,0.879213269334286,0.0660969400778413,0.636754781473428,0.22656878689304,0.0333657355513424,0.893898167880252,0.895708992145956
2.31,5,31.03,1.994e-07,8.6,0.152,3.55,8.48,2083,64,0.1016,'no','yes','278693',0.677915124222636,0.985455244779587,0.618452755734324,0.333837986690924,0.973644060315564,0.137042941525578,0.222221288597211,0.932399430777878,0.390422055963427,0.230211605317891,0.949681986356154,0.722489514388144,0.803539625601843,0.678668213775381,0.910235045477748,0.112581174587831,0.730662051588297,0.518868247512728,0.190712015843019,0.860502571100369,0.533527703024447,0.566188382916152,0.19827544153668,0.00985391554422677,0.356743568787351,0.0599702317267656,0.970939090941101,0.98174229869619,0.162253654561937,0.00148269860073924,0.67827277816832,0.384235864039510
3.91,-1.474,96.48,1.422e-05,42.8,0.072,369.9,8.42,204,1.024,0.1753,'yes','no','180977',0.942376577761024,0.333803504239768,0.111146872630343,0.382779932115227,0.868590743746608,0.276827721390873,0.579940911149606,0.470012467354536,0.787013339344412,0.552162699168548,0.478414484299719,0.59797183657065,0.161646795226261,0.602337655844167,0.399537670426071,0.272481725318357,0.815692282048985,0.700732027646154,0.472854847786948,0.561539680464193,0.625501458533108,0.688694824464619,0.64590382296592,0.210874698590487,0.904734385665506,0.106288629351184,0.138391948537901,0.129299468826503,0.990005122264847,0.47190328547731,0.0975602767430246,0.392361806239933
3.44,-0.6588,144.3,2.573e-06,15.8,0.168,32.39,8.14,361,4.096,0.07195,'yes','no','238174',0.382186945294961,0.930244566872716,0.0566668985411525,0.290805264608935,0.249579674331471,0.223673528525978,0.145937536610290,0.718279750552028,0.96212593675591,0.177842451725155,0.396694109309465,0.194861078169197,0.1236823850777,0.755151327466592,0.135117740370333,0.639230282278731,0.873059190111235,0.807557922555134,0.953199499752373,0.684589805779979,0.81003005313687,0.722377551486716,0.369587884284556,0.46677422337234,0.448810172267258,0.014502429170534,0.746727173682302,0.504420521203429,0.0502957871649414,0.81812794227153,0.631417340831831,0.911301091546193
0.0331,-0.8437,41,7.854e-07,6.3,0.39,128,7.84,2111,80,0.2715,'no','yes','191157',0.0593111242633313,0.437004544306546,0.632253044517711,0.970289662946016,0.78251520381309,0.206576944794506,0.736299087526277,0.83847255143337,0.687981537077576,0.545936734415591,0.818650662433356,0.949853353202343,0.135141682578251,0.724518781295046,0.591240368084982,0.258773416746408,0.315894255414605,0.506052628392354,0.878941999748349,0.283963852794841,0.239672760013491,0.348610024666414,0.825856364099309,0.577470516320318,0.435887351864949,0.626146089984104,0.262394438264892,0.239338361890987,0.509339032229036,0.910276501439512,0.896585169946775,0.251871889457107
0.696,-0.6803,46.37,1.285e-06,13.7,-0.079,113.2,10.01,1837,88,0.2169,'no','yes','359951',0.400240135611966,0.0375569059979171,0.0393446253146976,0.581293581519276,0.0256568447221071,0.349289809353650,0.465198053978384,0.0996709566097707,0.461764333769679,0.456823094049469,0.900256223976612,0.241227517835796,0.146476835943758,0.157425055280328,0.387315447209403,0.508704536128789,0.0178001562599093,0.715207765577361,0.137728119269013,0.0274188832845539,0.0249053831212223,0.851446650223807,0.706586846616119,0.518561629345641,0.103994056582451,0.585097151342779,0.572881473926827,0.775376222329214,0.122658079722896,0.940214983653277,0.281752078561112,0.516218592878431
