@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'103780  ','106709  ','111063  ','111529 ','111622 ','113120  ','114753 ','117504  ','130088 ','131560 ','147478  ','148225 ','148646 ','148833  ','150314  ','151207 ','151905 ','152113  ','153514  ','154112 ','156467 ','163136 ','163170  ','163438 ','174738  ','176453  ','177408  ','177533  ','178750 ','179968  ','180455 ','180977  ','191157 ','192059 ','205851 ','207399 ','208169 ','209352  ','209755 ','211117 ','211957 ','213486 ','213630 ','213823 ','214805 ','217704 ','217805 ','219101 ','221755 ','228006 ','228316  ','228581 ','229185 ','231231  ','231362  ','232339  ','232683 ','238108  ','238174  ','239899 ','240766 ','252593  ','255445 ','259714  ','263361  ','271019 ','275087 ','276205 ','278693 ','278854 ','279592 ','280706 ','282003 ','282066  ','284856 ','285654 ','286809  ','287364 ','292934  ','293707  ','293795  ','294835  ','295670 ','296805  ','297114 ','299787 ','301981  ','302888 ','305288 ','306757 ','306778 ','308041 ','309010 ','309096 ','309111 ','310613 ','312047 ','313087 ','313116 ','313299 ','313417 ','316204 ','316534 ','317508 ','319016 ','319036  ','319584 ','323898 ','324561  ','324895 ','326115 ','330856 ','331093 ','332851  ','332931 ','334877  ','335105 ','336489 ','337914 ','338895 ','342121  ','346386 ','349510 ','350184  ','350311 ','352190  ','352648  ','353540 ','355083 ','357512 ','358422 ','359530 ','359711 ','359951 ','370791  ','370846 ','373172 ','373458 ','373674  ','374210 ','375246 ','377179 ','378559 ','412982 ','414592  ','416103 ','416135  ','419797 ','420398  ','421814  ','425151 '}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@data
2.346,'yes','163136 ',0,0.934336004778743,0.420432077487931,0.142753738677129,0.393041266594082,0.233047029701993,0.856088251108304,0.776273942552507,0.29862333717756,0.980336922453716,0.977381613571197,0.1509302072227,0.765443203039467,0.580365674803033,0.968664840096608,0.879079009173438,0.988076873589307,0.284374169772491,0.911276038736105,0.492477621417493,0.256154000526294,0.193620934616774,0.822318967664614,0.346587847918272,0.473454308928922,0.442796007730067,0.91375202871859,0.952318898867816,0.210698444396257,0.763628638116643,0.941978999879211,0.545824505155906,0.855618693400174
0.08,'no','163170  ',0,0.909687327919528,0.6841404074803,0.157709285384044,0.933426804840565,0.57370387064293,0.248199111083522,0.0298924709204584,0.893820894882083,0.145797310164198,0.316562264459208,0.428724342491478,0.396660446422175,0.339323342777789,0.541527353227139,0.895257669733837,0.306697655934840,0.346885350067168,0.0202860550489277,0.241071378346533,0.482080824207515,0.524266769411042,0.874177424469963,0.694863127777353,0.360659883357584,0.283667410723865,0.118322307011113,0.515715096378699,0.345572289312258,0.461270397761837,0.207708215573803,0.523202795069665,0.478067313553765
4.349,'no','301981  ',0,0.551319402176887,0.719948782818392,0.594630334991962,0.66976273409091,0.668956758454442,0.193030570168048,0.884823982836679,0.500928921392187,0.101094465469941,0.298308984143659,0.198471003910527,0.517429486382753,0.588585545076057,0.761434264015406,0.108354150783271,0.897062852513045,0.939827954163775,0.780017548706383,0.473966196412221,0.895800744881853,0.474181223427877,0.136886326596141,0.956727374577895,0.61499587027356,0.636190327815711,0.119970022933558,0.901160812238231,0.349422567524016,0.89169536693953,0.329559748293832,0.0219240128062665,0.531246239086613
1.55,'yes','163438 ',0,0.254050383809954,0.180944905849174,0.857216986827552,0.173733944538981,0.739682923071086,0.100649271393195,0.0660782109480351,0.249076591804624,0.890651053050533,0.438868273515254,0.95222378312610,0.379434152040631,0.147164882859215,0.587878433056176,0.141707703238353,0.46013229014352,0.249804130755365,0.222508948296309,0.304202485596761,0.704336582683027,0.365478642517701,0.238279114011675,0.353736828546971,0.0220950078219175,0.484824433224276,0.976374292746186,0.568357865791768,0.780315025476739,0.49470326746814,0.278587336186320,0.874447454931214,0.546250990359113
0.97,'yes','276205 ',0,0.369870070600882,0.320450909668580,0.567660025786608,0.021646685898304,0.55992621742189,0.00476983515545726,0.784534264821559,0.731803323375061,0.345623826840892,0.0969903969671577,0.457979546161368,0.852412660606205,0.700060998089612,0.064833361422643,0.0283895658794791,0.222758858697489,0.316838139900938,0.298022494185716,0.307580211432651,0.920155397616327,0.0305484398268163,0.355608387617394,0.493456443538889,0.042972166556865,0.883480751886964,0.238920145202428,0.285946741700172,0.662699728971347,0.0808862445410341,0.61731944186613,0.458118114620447,0.641621253686026
1.605,'no','292934  ',0,0.823908442631364,0.952371385414153,0.49067770014517,0.999034975422546,0.222886016825214,0.768916589906439,0.98170844791457,0.333756938111037,0.63583701918833,0.0171616896986961,0.203659151215106,0.520687490468845,0.824687369866297,0.652101259678602,0.596779726212844,0.305091192480177,0.248704724712297,0.445512634003535,0.042983969906345,0.680999571457505,0.298623332986608,0.0241624207701534,0.40511712199077,0.344803974963725,0.668959108414128,0.763527213362977,0.573502764105797,0.0185629830230027,0.0616300280671567,0.139636744046584,0.416612419299781,0.247911166399717
0.49,'yes','377179 ',0,0.0820472992490977,0.380467783892527,0.76934238569811,0.578511484200135,0.739772289060056,0.4706833709497,0.170968195423484,0.424339441582561,0.483748494181782,0.444558779476210,0.523095517186448,0.686950200702995,0.271702435333282,0.217401455854997,0.428170003229752,0.542566368356347,0.454134812345728,0.79243111051619,0.790233643958345,0.52689061826095,0.795188021380454,0.610423483187333,0.846612175693735,0.859519019490108,0.624481308273971,0.103971517877653,0.736721999011934,0.596182562410831,0.155753269558772,0.0213262382894754,0.916906126542017,0.582847575191408
1.24,'no','370791  ',0,0.722058321582153,0.0529250793624669,0.491610923083499,0.776126356096938,0.321875205030665,0.437132257036865,0.930635379860178,0.81994160125032,0.588924418669194,0.149420009925961,0.8183175008744,0.895528392866254,0.166933417320251,0.0685263352934271,0.994060733588412,0.810167369898409,0.679214511299506,0.471191066782922,0.144620116567239,0.928022330626845,0.920007972512394,0.335128005361184,0.434875530423597,0.989113317569718,0.33310128422454,0.686833008658141,0.50814678426832,0.482413961784914,0.196475042961538,0.616884669754654,0.270876599475741,0.492999159265310
1.29,'no','103780  ',0,0.154297501314431,0.604850602103397,0.0718938100617379,0.247427716385573,0.232095254119486,0.410456077428535,0.0980681581422687,0.613006164552644,0.595864362781867,0.521756354952231,0.394014487508684,0.476651079952717,0.101124258246273,0.214669053442776,0.138017788762227,0.513188742101192,0.0729059306904674,0.505679732887074,0.418555171461776,0.71028680796735,0.574520367430523,0.654679687693715,0.726173965726048,0.216396574862301,0.715674173319712,0.85860169888474,0.82105663139373,0.681322031887248,0.172125469427556,0.762078008148819,0.872563282493502,0.60126591543667
3.082,'yes','213823 ',0,0.4541311415378,0.372471836162731,0.888886671047658,0.129035970196128,0.609951667720452,0.0247192452661693,0.165149283595383,0.569199077785015,0.920957528753206,0.251258146250620,0.0500506451353431,0.687255616532639,0.850486575625837,0.565784845734015,0.310682603390887,0.172369872219861,0.220105530694127,0.650365863461047,0.182327960617840,0.690589386504143,0.870984811335802,0.836404150817543,0.897290205815807,0.7333267130889,0.909660639008507,0.0523817141074687,0.192150408634916,0.367791093653068,0.630832159658894,0.226606347365305,0.928073894698173,0.491318352520466
1.03,'yes','309010 ',0,0.432713356334716,0.98940468300134,0.712587217334658,0.997753011528403,0.94587161182426,0.69660901161842,0.0409294122364372,0.606071420013905,0.0143284378573298,0.852097663562745,0.82276132912375,0.131738243624568,0.524913777830079,0.781215466558933,0.428431744687259,0.931149476906285,0.269779268885031,0.75105759780854,0.0844792576972395,0.360399269266054,0.0320206661708653,0.0842409587930888,0.300298791145906,0.618929722113535,0.355987805640325,0.461798856500536,0.217017443152145,0.894380190875381,0.810333010274917,0.602822562912479,0.640490705845878,0.510393219301477
2.45,'no','286809  ',0,0.986742382170632,0.91265646298416,0.825972193619236,0.520024157594889,0.59782908926718,0.498104052618146,0.818955570226535,0.269199376460165,0.0230754201766104,0.482424371410161,0.882047698134556,0.142755272332579,0.885537068825215,0.454388473881409,0.0592393374536186,0.192768365144730,0.946663381066173,0.372982920147479,0.716177927562967,0.272190626710653,0.643250314285979,0.770091471262276,0.264599022688344,0.354575667064637,0.377483406336978,0.354333510855213,0.748047252651304,0.228349893353879,0.318391524488106,0.846583090955392,0.42223841836676,0.679880505660549
0.971,'yes','373172 ',0,0.479834988247603,0.069784325780347,0.647461926797405,0.626312343170866,0.491115603595972,0.768268762622029,0.351631142199039,0.0747519135475159,0.0803920510224998,0.130274360533804,0.671654255827889,0.780512671452016,0.346908014267683,0.167189291212708,0.239051814191043,0.243228846695274,0.213498982833698,0.218856237130240,0.343457704875618,0.870463439729065,0.308912033680826,0.549205614021048,0.0565588343888521,0.0996491611003876,0.565958513645455,0.172325176186860,0.544183138757944,0.729730285238475,0.889454267220572,0.353058312088251,0.982815938536078,0.287987540010363
3.24,'yes','111622 ',0,0.869604620616883,0.984545094892383,0.848577431635931,0.684952263021842,0.230729437898844,0.861253262031823,0.112253178143874,0.8515357428696,0.331978147150949,0.765967488754541,0.186843173112720,0.688845754833892,0.750626269262284,0.872813620138913,0.74978026910685,0.784977652598172,0.698615509085357,0.224483935162425,0.218263038899750,0.588548792991787,0.0917734003160149,0.945255043217912,0.691509469877928,0.589437091024593,0.747979914303869,0.159211538266391,0.386840245919302,0.471127519849688,0.269044905435294,0.751270157750696,0.906843912322074,0.560944193042815
2.17,'yes','287364 ',0,0.316218692343682,0.856481962138787,0.520774502074346,0.70138851669617,0.132609053514898,0.598059642128646,0.347486154176295,0.401709132129326,0.994133027968928,0.554706108057871,0.164171059383079,0.118265573401004,0.0453214482404292,0.63530332990922,0.317515075206757,0.749720567138866,0.131474023452029,0.373876309022307,0.792340256040916,0.741970155388117,0.503557599382475,0.273466459009796,0.677463236032054,0.69277646089904,0.134278723970056,0.914102832321078,0.716358654666692,0.333378871437162,0.87211857107468,0.875868698814884,0.267757469555363,0.870370994787663
4.667,'yes','412982 ',0,0.682037233142182,0.997213064925745,0.0658644372597337,0.325731067918241,0.238020435208455,0.961818406591192,0.399677146226168,0.187876229872927,0.90048483456485,0.380778442369774,0.321971837198362,0.0230348811019212,0.334378295578063,0.95973610971123,0.644176948349923,0.0577025774400681,0.985460341908038,0.327224343083799,0.426379191456363,0.0977773028425872,0.549858235521242,0.44359980430454,0.968780644703656,0.134230771800503,0.320717379217967,0.687670811545104,0.84383230889216,0.521841226844117,0.885710728587583,0.558742421679199,0.910100689390674,0.381166999228299
2.821,'yes','131560 ',0,0.631503989454359,0.86003575916402,0.559582082089037,0.633483009180054,0.24403875390999,0.765421209391207,0.863773494958878,0.214635768439621,0.629289427073672,0.929766926914454,0.692556567490101,0.785640182672068,0.90832652640529,0.909883015789092,0.68690875498578,0.135010347701609,0.0252026177477092,0.786830228287727,0.0943354528862983,0.578171535627916,0.00218074326403439,0.799618570832536,0.653367097489536,0.741782144410536,0.581506093498319,0.408271560212597,0.0980948987416923,0.602409044280648,0.351064347196370,0.307336370693520,0.352417825255543,0.167160739190876
0.5915,'no','106709  ',0,0.0129725504666567,0.178371479036286,0.168608062900603,0.946461173472926,0.498773290542886,0.918939545052126,0.706509512849152,0.604408251820132,0.874568265164271,0.0342479799874127,0.078109968919307,0.0888338056392968,0.313868488417938,0.0475323852151632,0.319381328299642,0.96756195393391,0.842686886200681,0.0804131615441293,0.0556124625727534,0.611230693990365,0.822320737410337,0.251385204261169,0.163350967224687,0.176364588085562,0.583789426134899,0.210191507125273,0.885816666763276,0.216622428968549,0.331409806152806,0.483543084235862,0.774887605803087,0.452298887073994
0.937,'yes','229185 ',0,0.877856865525246,0.341152696870267,0.382724798517302,0.716262406203896,0.441030841087922,0.340661087073386,0.741823707707226,0.905499921645969,0.096077190246433,0.666563860140741,0.467818729346618,0.467469393508509,0.585177446482703,0.625778728630394,0.266792878275737,0.595417609671131,0.143923902185634,0.614132811082527,0.153642972931266,0.628466164926067,0.053981899516657,0.378398528788239,0.953086570836604,0.471774389967322,0.811047576367855,0.0930631011724472,0.850452482700348,0.809897199971601,0.514139688573778,0.122283727396280,0.663843089714646,0.0142776600550860
2.68,'yes','213486 ',0,0.756288011558354,0.545796654652804,0.381978877121583,0.0182313355617225,0.302597715519369,0.492864902829751,0.0929543050006032,0.274833392119035,0.452607516665012,0.27293869224377,0.666863880585879,0.909232264384627,0.915031163254753,0.275637608952820,0.411340510006994,0.316435647662729,0.943111426895484,0.99539766437374,0.71338949073106,0.959533091867343,0.164272602181882,0.205929545452818,0.738850545603782,0.27874042885378,0.414264297811314,0.972543734125793,0.359967398224398,0.0300434266682714,0.91503819054924,0.333443555515260,0.480154756922275,0.862519999966025
3.78,'yes','213630 ',0,0.252733879024163,0.497119299136102,0.893425471149385,0.742199966451153,0.711047259392217,0.144720366224647,0.664571808185428,0.40245677321218,0.283835192210972,0.885370993521065,0.791902272263542,0.43308619200252,0.233479106565937,0.387580147944391,0.950491811847314,0.807703767437488,0.871462306706235,0.0197748742066324,0.162823475897312,0.00638222554698586,0.843380506150424,0.52290301094763,0.139111243886873,0.60684659704566,0.463794184150174,0.000519692897796631,0.740955687593669,0.876692335586995,0.704343278426677,0.91544744814746,0.298151627182961,0.628934747539461
3.375,'yes','346386 ',0,0.28227850003168,0.372934054350480,0.46684223995544,0.481155288871378,0.929478160571307,0.708851749077439,0.384804499335587,0.0909219805616885,0.122064632596448,0.102602315135300,0.0376962891314179,0.332287943921983,0.921076209284365,0.742679310264066,0.211145748384297,0.0193517706356943,0.17647020611912,0.00431432342156768,0.547708339989185,0.371103647397831,0.620559555944055,0.738193965516984,0.956686839461327,0.0972251573111862,0.0591106615029275,0.383390326518565,0.171618733555079,0.65041131246835,0.0381313567049801,0.224907783558592,0.78577464306727,0.585447722580284
0.836,'yes','271019 ',0,0.72324265143834,0.0538628997746855,0.53379367524758,0.730266944039613,0.167858417844400,0.182678104378283,0.75646302732639,0.264711330644786,0.299039858859032,0.689898065989837,0.745732062961906,0.737842237576842,0.610920524923131,0.8653888204135,0.0132146277464926,0.98717680410482,0.0170500006061047,0.404973735800013,0.455666652182117,0.892577707301825,0.094092715298757,0.796617098152637,0.159143437864259,0.887924612499774,0.927216675598174,0.762212350266054,0.867121451767161,0.202994904480875,0.687758749816567,0.591839778702706,0.485018395353109,0.717100345995277
3.355,'no','252593  ',0,0.183519006473944,0.21636684355326,0.225279793143272,0.70797619316727,0.777042595436797,0.673956266837195,0.403357057599351,0.93289263942279,0.334355222526938,0.300252696033567,0.809911869233474,0.0209479141049087,0.201943712774664,0.293439095374197,0.63026396278292,0.873045370914042,0.611119857756421,0.693916492629796,0.217589471256360,0.0631860501598567,0.888185953255743,0.424223421141505,0.914514833362773,0.350667543243617,0.793899212731048,0.764740941813216,0.546521342825145,0.79930985136889,0.767776576569304,0.225101972930133,0.621908391593024,0.107881283154711
3.626,'yes','285654 ',0,0.544653968187049,0.979443127987906,0.0482326450292021,0.154364616377279,0.337786313844845,0.935478689847514,0.611182634020224,0.279645260423422,0.804597322829068,0.259366956073791,0.203141414560378,0.978768934030086,0.525249687256292,0.573632932733744,0.230793916853145,0.488275224110112,0.610360564664006,0.143460858846083,0.887739433906972,0.675604673102498,0.548369059339166,0.96989855542779,0.776455436367542,0.166177340317518,0.20455952687189,0.465635885484517,0.587999667506665,0.603921001311392,0.592344171367586,0.189614310162142,0.689282315783203,0.580840414157137
2.641,'yes','302888 ',0,0.952496580313891,0.772465761518106,0.072441179305315,0.126957724802196,0.251103105256334,0.0347542443778366,0.503854974871501,0.911632410250604,0.282007031608373,0.278427620884031,0.496907576918602,0.476563385920599,0.897334889043123,0.269079231191427,0.164745880058035,0.771659835008904,0.404874859610572,0.63931127730757,0.880024328595027,0.753385160584003,0.511076457798481,0.674710943596438,0.855276471702382,0.152202684897929,0.155603065155447,0.90480372775346,0.515164591837674,0.635250392137095,0.703528811456636,0.062043773708865,0.117003377759829,0.715351956430823
1.14,'yes','297114 ',0,0.250456036068499,0.990945095894858,0.599374065408483,0.191375561989844,0.755107364850119,0.189483619527891,0.530325640225783,0.723518984159455,0.469545101979747,0.422569473274052,0.945677457842976,0.282086818711832,0.0421383995562792,0.557190328836441,0.121924526290968,0.72718497668393,0.0983898502308875,0.664632675936446,0.859804948791862,0.504784815246239,0.621951753040776,0.312571841059253,0.515907984226942,0.0714100513141602,0.87013214523904,0.116157739190385,0.898894838988781,0.536782468436286,0.128529095556587,0.193402410019189,0.184901125030592,0.543519385391846
1.949,'no','111063  ',0,0.255477545084432,0.175552277127281,0.862178145209327,0.304765120381489,0.67397863091901,0.83503523026593,0.102806889684871,0.635155274532735,0.187677353387699,0.0621456350199878,0.373301014769822,0.126732915872708,0.728383602574468,0.543179305270314,0.117925639264286,0.883441948564723,0.581332341069356,0.0930377263575792,0.0594302439130843,0.337384167592973,0.246081663994119,0.781327206175774,0.749387829797342,0.773343228502199,0.0782133208122104,0.432758100796491,0.935524956556037,0.650959617923945,0.062443058937788,0.559569966048002,0.14307996397838,0.354124760255218
1.755,'no','420398  ',0,0.326160638593137,0.382529736263677,0.445727752521634,0.4384830375202,0.0829914349596947,0.907547450624406,0.769186854362488,0.542754025198519,0.428139589959756,0.806448934134096,0.190752509282902,0.339078821241856,0.343019610503688,0.515164344571531,0.175712123047560,0.876999866450205,0.495399058796465,0.402416948461905,0.319548245519400,0.79449446965009,0.76984997605905,0.601460045902058,0.792838396737352,0.887367359828204,0.330127717461437,0.621423561824486,0.432487398618832,0.595559005392715,0.00151550956070423,0.378539305645972,0.496943231439218,0.709891207749024
1.44,'yes','111529 ',0,0.41806078213267,0.93875512178056,0.143062670482323,0.155537256971002,0.316110414918512,0.112581388559192,0.895482703810558,0.394450339255854,0.0464060991071165,0.397695269668475,0.123575384961441,0.672636271687225,0.097735452465713,0.84120925841853,0.0894020583946258,0.138532757991925,0.236520766280591,0.559459337266162,0.748540370957926,0.353628017939627,0.92742000008002,0.55890500638634,0.0269370637834072,0.534985771402717,0.949161835946143,0.79767142678611,0.699577607912943,0.955577309941873,0.624428048264235,0.116503674769774,0.809186415746808,0.127885742811486
1.416,'yes','313116 ',0,0.709370080847293,0.605891939252615,0.806293373694643,0.669173396192491,0.605157904792577,0.888822090113536,0.754465189529583,0.0554328358266503,0.836064890259877,0.419771798187867,0.891102364752442,0.143696057377383,0.462963728699833,0.929412266938016,0.421168055851012,0.980788862565532,0.638590961694717,0.32413128670305,0.908954514656216,0.123564057052135,0.786791249644011,0.587544333189726,0.244805971859023,0.192231826018542,0.449591382406652,0.916386789409444,0.882936705136672,0.092153166886419,0.547557246172801,0.58092969446443,0.41239149030298,0.583601164165884
1.6398,'yes','313299 ',0,0.157667694846168,0.931586776860058,0.842026970116422,0.386492648394778,0.0343634341843426,0.7519214192871,0.388367276173085,0.0542749736923724,0.330819348338991,0.75673496350646,0.184705813881010,0.00680584646761417,0.29516221745871,0.921366998227313,0.689707773271948,0.782367458799854,0.949378638528287,0.485973068978637,0.61297360714525,0.950723178684711,0.757229791488498,0.652142204809934,0.794570217607543,0.320936501491815,0.646370820933953,0.25912256562151,0.0834179581142962,0.270524197258055,0.765723640099168,0.211781474528834,0.84549697698094,0.117136541055515
3.036,'yes','313417 ',0,0.183982830960304,0.0965407805051655,0.397128914948553,0.345620917156339,0.271347129717469,0.423387394053861,0.69416802469641,0.864244859898463,0.674560754792765,0.435506853740662,0.915763492695987,0.697948057902977,0.384887596126646,0.635987629648298,0.192225854378194,0.472985132364556,0.265189705649391,0.73314719600603,0.999557048780844,0.965332579566166,0.166282647289336,0.581084775272757,0.646896755322814,0.687088815728202,0.790714892093092,0.410135554382578,0.324790253536776,0.302265563746914,0.792315287748352,0.973632068140432,0.372284858021885,0.075192237040028
0.54,'yes','355083 ',0,0.241286998381838,0.140749735059217,0.850866490742192,0.262084993300959,0.940285657765344,0.998984243255109,0.664545004023239,0.315634368686005,0.189386454643682,0.995170135283843,0.223193160258234,0.905102640390396,0.598318419186398,0.902982709230855,0.723477678373456,0.915936731500551,0.875608380651101,0.431110934121534,0.367563996464014,0.839024072978646,0.476806560298428,0.74550916091539,0.390950770117342,0.068060745485127,0.644590334268287,0.345949723850936,0.27669450850226,0.862288714852184,0.798302741488442,0.257064443780109,0.57884784298949,0.0854103153105825
3.038,'no','332851  ',0,0.806024522287771,0.182330469833687,0.592353778425604,0.467620793264359,0.279102277709171,0.681695412611589,0.33996242005378,0.961492614587769,0.630789189599454,0.252957018325105,0.219884072663262,0.264986264752224,0.603794160764664,0.810671286657453,0.693394656758755,0.492632908979431,0.417978106765077,0.0758615965023637,0.0346663296222687,0.196730042574927,0.316920946585014,0.299840695457533,0.295058920281008,0.326296229846776,0.293664596742019,0.177498735953122,0.415336173493415,0.239875152939931,0.592294777743518,0.428646594285965,0.464928110828623,0.98475930839777
2.352,'yes','255445 ',0,0.134470514953136,0.510009532095864,0.540415889350697,0.745858655078337,0.140450391219929,0.255476262653247,0.53770260955207,0.426300597377121,0.274540112819523,0.166013176552951,0.09087622188963,0.593744601821527,0.830706469481811,0.691618911921978,0.456847042310983,0.518391920952126,0.79734917357564,0.672857394209132,0.991244055330753,0.143313225125894,0.991289055673406,0.444741555256769,0.4900743952021,0.524129133671522,0.721022177254781,0.710279946448281,0.570521787041798,0.0140009289607406,0.51621899753809,0.700421145185828,0.590245233848691,0.266027126228437
4.9,'no','209352  ',0,0.0911547138821334,0.0327004645951092,0.334867772879079,0.419552088715136,0.71731247776188,0.345752491615713,0.166414807317778,0.235505151795223,0.253605060745031,0.495016522705555,0.0606318893842399,0.67390000494197,0.69573544501327,0.372380578890443,0.520433014491573,0.420367826009169,0.576308161951602,0.793989111902192,0.124701192136854,0.913761072559282,0.488462207838893,0.449932141462341,0.386219725012779,0.107613219646737,0.266963126836345,0.0224204231053591,0.0872087946627289,0.984425668837503,0.111262838123366,0.834727064473554,0.826028007082641,0.874883741373196
2.71,'yes','358422 ',0,0.692139574792236,0.711639892542735,0.422327035106719,0.0318285720422864,0.263866549590603,0.664770039264113,0.90061320643872,0.828340876149014,0.543175648665056,0.66344211762771,0.38420443283394,0.93395279836841,0.548292284132913,0.12611487461254,0.038310871925205,0.00232004816643894,0.75493907975033,0.588026550831273,0.294641211163253,0.32854460272938,0.912579659605399,0.260068440111354,0.553096671123058,0.687580840662122,0.954917535418645,0.65520703070797,0.209105192217976,0.89341675536707,0.764610880287364,0.42946877097711,0.562859690282494,0.367180533939973
0.82,'yes','278854 ',0,0.522361828945577,0.729343296959996,0.980140682542697,0.0964661405887455,0.0258759863208979,0.611477686790749,0.415420923614874,0.416383660864085,0.700781341874972,0.84870333620347,0.0751592337619513,0.558560496428981,0.565261075971648,0.438313881633803,0.865718721179292,0.0623964285477996,0.0528641757555306,0.69592102849856,0.0874946869444102,0.9965777376201,0.753975148545578,0.744094809517264,0.336611846927553,0.774688499048352,0.168066476937383,0.695793001912534,0.233924732077867,0.226719154976308,0.40242883306928,0.682976354612038,0.127775565022603,0.331179540371522
3.8479,'yes','332931 ',0,0.542527246987447,0.486124105751514,0.431200639810413,0.391175151104107,0.096664037089795,0.612659126520157,0.826379300327972,0.782676782924682,0.842022085096687,0.0982840894721448,0.842258457327262,0.64188597118482,0.547851816751063,0.499497569166124,0.276460733497515,0.762759451754391,0.501550278160721,0.636386811733246,0.494336681673303,0.889835859881714,0.124374134233221,0.923127665184438,0.550340101122856,0.861715494422242,0.193376389099285,0.741685376502573,0.923287740908563,0.891668353928253,0.621256158221513,0.7801134865731,0.532631697366014,0.526389789767563
2.31,'yes','278693 ',0,0.437871501781046,0.623573396587744,0.738490192685276,0.800766885047778,0.142890257993713,0.420839717611670,0.578357295831665,0.474845129996538,0.63936169538647,0.623251961311325,0.37106404080987,0.691817781422287,0.723071780288592,0.0635204745922238,0.875004808185622,0.336877528810874,0.763914432376623,0.265705875353888,0.0998451481573284,0.120600045425817,0.590492265764624,0.331907054176554,0.461035295156762,0.383556850021705,0.64101294032298,0.615422336384654,0.90791361941956,0.619334481656551,0.172540632309392,0.82057440560311,0.781356475548819,0.166199636412784
3.91,'no','180977  ',0,0.274445974966511,0.174919096054509,0.770570471184328,0.429310571402311,0.448702615685761,0.168988958699629,0.615808431059122,0.50199343287386,0.397505377419293,0.436230731662363,0.294641215587035,0.627880934625864,0.0171607914380729,0.158525001723319,0.902307264041156,0.433155679376796,0.362984878011048,0.602609860477969,0.560314453905448,0.241809337167069,0.715580001939088,0.6211898480542,0.672099616611376,0.95541024301201,0.367448377190158,0.835328780580312,0.434636094141752,0.777526071527973,0.0368220706004649,0.276513033080846,0.49956660461612,0.631288858130574
3.44,'no','238174  ',0,0.474961600499228,0.834602293325588,0.703771549509838,0.286310425028205,0.538287375820801,0.59280967968516,0.882867109030485,0.259413809282705,0.608105681603774,0.894981426652521,0.765288166003302,0.269165593665093,0.80916588823311,0.561147278640419,0.367819273145869,0.19627674552612,0.758480136515573,0.303370005916804,0.849470653105527,0.606103202793747,0.671798608032987,0.529043744085357,0.123669306980446,0.258873379090801,0.209925742587075,0.743750981753692,0.506221310701221,0.00230094068683684,0.0410645818337798,0.387959253974259,0.896747127640992,0.171931930584833
0.0331,'yes','191157 ',0,0.0555287378374487,0.7729243603535,0.678330355556682,0.251675883308053,0.657114437781274,0.346131361555308,0.569905064068735,0.64902217593044,0.977502711117268,0.481498748995364,0.135020729154348,0.215481485007331,0.6534238983877,0.690068344818428,0.433304755948484,0.355007976992056,0.529327637283131,0.651359051000327,0.657501380657777,0.812480601249263,0.135178182041273,0.0682540272828192,0.933795392746106,0.193570515839383,0.0376790536101907,0.299748028861359,0.321379747707397,0.435310632456094,0.88406766927801,0.327997362241149,0.590393151855096,0.885082476073876
0.696,'yes','359951 ',0,0.0171517420094460,0.701558883069083,0.0820471236947924,0.438040624838322,0.306818247307092,0.133686083834618,0.84815178415738,0.192041297676042,0.138406338868663,0.983967844164,0.862062874715775,0.945424074772745,0.782990113133565,0.0457885852083564,0.65556508814916,0.298951007658616,0.982928656274453,0.429172057425603,0.222811568528414,0.40267617860809,0.297398355789483,0.657760438974947,0.568836647784337,0.555668819695711,0.324265222297981,0.634214111370966,0.273009980795905,0.205520678777248,0.831682646879926,0.933489648625255,0.0446918662637472,0.999661926878616
2.512,'yes','335105 ',0,0.496474713785574,0.807263068621978,0.604729617480189,0.046431393828243,0.216236335923895,0.99427680647932,0.755254366667941,0.738011645851657,0.259410740807652,0.806155837140977,0.717710669152439,0.85640955530107,0.676968559389934,0.587189255980775,0.498720515752211,0.751005717786029,0.628906815312803,0.639728875132278,0.0257493441458791,0.938081751344725,0.969731198390946,0.197126258630306,0.0103601580485702,0.51346172648482,0.613635016605258,0.836668086238205,0.171349606476724,0.812047394458205,0.581625516992062,0.852884883992374,0.562358713010326,0.818337033968419
