@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'103780  ','106709  ','111063  ','111529 ','111622 ','113120  ','114753 ','117504  ','130088 ','131560 ','147478  ','148225 ','148646 ','148833  ','150314  ','151207 ','151905 ','152113  ','153514  ','154112 ','156467 ','163136 ','163170  ','163438 ','174738  ','176453  ','177408  ','177533  ','178750 ','179968  ','180455 ','180977  ','191157 ','192059 ','205851 ','207399 ','208169 ','209352  ','209755 ','211117 ','211957 ','213486 ','213630 ','213823 ','214805 ','217704 ','217805 ','219101 ','221755 ','228006 ','228316  ','228581 ','229185 ','231231  ','231362  ','232339  ','232683 ','238108  ','238174  ','239899 ','240766 ','252593  ','255445 ','259714  ','263361  ','271019 ','275087 ','276205 ','278693 ','278854 ','279592 ','280706 ','282003 ','282066  ','284856 ','285654 ','286809  ','287364 ','292934  ','293707  ','293795  ','294835  ','295670 ','296805  ','297114 ','299787 ','301981  ','302888 ','305288 ','306757 ','306778 ','308041 ','309010 ','309096 ','309111 ','310613 ','312047 ','313087 ','313116 ','313299 ','313417 ','316204 ','316534 ','317508 ','319016 ','319036  ','319584 ','323898 ','324561  ','324895 ','326115 ','330856 ','331093 ','332851  ','332931 ','334877  ','335105 ','336489 ','337914 ','338895 ','342121  ','346386 ','349510 ','350184  ','350311 ','352190  ','352648  ','353540 ','355083 ','357512 ','358422 ','359530 ','359711 ','359951 ','370791  ','370846 ','373172 ','373458 ','373674  ','374210 ','375246 ','377179 ','378559 ','412982 ','414592  ','416103 ','416135  ','419797 ','420398  ','421814  ','425151 '}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@data
2.433,'yes','309096 ',0,0.0318774778861552,0.269648060901091,0.267878392478451,0.421090706484392,0.505904839374125,0.535105410730466,0.741225690580904,0.436347189592198,0.412917208392173,0.55776872090064,0.551132357213646,0.505637504858896,0.559473765781149,0.752630409784615,0.729052112670615,0.351089033763856,0.333096945891157,0.0569044463336468,0.865516440710053,0.317492198199034,0.00286934478208423,0.474429729394615,0.104282254353166,0.699502356583253,0.635947776259854,0.484887568280101,0.9765828109812,0.657825964735821,0.711189487483352,0.766740781022236,0.453425596468151,0.299909210298210,0.677739261416718,0.431856268551201,0.934152000816539,0.0285800576675683,0.548623734619468,0.624799077399075,0.0878220121376216,0.897133457940072,0.276707880198956,0.200846228981391,0.982951748650521,0.238756957231089,0.8736443920061,0.248777691740543,0.00952080078423023,0.0356775883119553,0.510915847262368,0.870633550453931,0.0694034467451274,0.522598169976845,0.726597834378481,0.872290573781356,0.657503997907043,0.903835380915552,0.257772364187986,0.633566537406296,0.993299178080633,0.321525407955050,0.78584706550464,0.756221225485206,0.0322841173037887,0.982106676092371
0.606,'yes','130088 ',0,0.361011056462303,0.237498574657366,0.397946426877752,0.724743720609695,0.984958468936384,0.92743794224225,0.878870455082506,0.596525841858238,0.783995060948655,0.99301036563702,0.00630889530293643,0.239654310746118,0.111886698752642,0.884720479603857,0.485227091936395,0.863343131262809,0.116212326334789,0.690668436931446,0.91958869760856,0.502691347384825,0.505979447625577,0.235715879825875,0.543352317297831,0.125667179934680,0.714846244314685,0.446789616951719,0.63205991173163,0.573772622039542,0.669398290570825,0.219535422278568,0.976880169007927,0.435043793171644,0.00969562726095319,0.850701485062018,0.668047115439549,0.242796905105934,0.121044265106320,0.635665250942111,0.736627362901345,0.843824167037383,0.61036417982541,0.369067963911220,0.0414334679953754,0.158178876619786,0.133355421479791,0.203699087724090,0.416241165716201,0.587351055815816,0.565930003300309,0.165891511598602,0.289879211224616,0.945325376233086,0.0585959148593247,0.0720723010599613,0.256496729329228,0.72100971871987,0.64933493710123,0.844746126094833,0.283014754764736,0.54771130043082,0.0804341291077435,0.673768686829135,0.502028386341408,0.557347864843905
0.4428,'yes','209755 ',0,0.528361876262352,0.809851377038285,0.184607608010992,0.727512320270762,0.560471993638203,0.352562475949526,0.221650071907789,0.983525997493416,0.956441304180771,0.96635396569036,0.488832185976207,0.426342312246561,0.684458432951942,0.67825910099782,0.713147886795923,0.209965339628980,0.335980925010517,0.240366041893139,0.618921666638926,0.702055845642462,0.207107221009210,0.41359888156876,0.221352051943541,0.354615668999031,0.767460480565205,0.595708765089512,0.0493891548831016,0.5106372309383,0.134051897330210,0.871355150826275,0.085981575306505,0.823533502873033,0.926547778770328,0.188325503142551,0.602911092573777,0.384205973707139,0.86430213227868,0.53326283628121,0.73135975189507,0.71091181319207,0.676836379570886,0.780755432555452,0.0207850467413664,0.411191985243931,0.987326623871922,0.225082352524623,0.425332526676357,0.164221918908879,0.76496352115646,0.991599122993648,0.77763566444628,0.248152741463855,0.271631812443957,0.763132392661646,0.432183751836419,0.588032862404361,0.939517413266003,0.801387950778008,0.363112988648936,0.94180797575973,0.434230099897832,0.345773439388722,0.669767161598429,0.068609737791121
1.545,'yes','312047 ',0,0.114319131709635,0.715206005843356,0.989042299799621,0.966451855609193,0.0184310006443411,0.82518936903216,0.73103568633087,0.583392225438729,0.456095209810883,0.71100449655205,0.481518663931638,0.0983572104014456,0.473883725935593,0.363532318267971,0.578061938285828,0.683200239902362,0.503494172124192,0.443054817384109,0.599953898461536,0.755220401100814,0.627841170877218,0.52809587190859,0.173484567319974,0.184219436952844,0.0119672750588506,0.3679234450683,0.692224671132863,0.90667897532694,0.818810164928436,0.495840176241472,0.544778871582821,0.721568627282977,0.323375893523917,0.383820198243484,0.828193848254159,0.488133481703699,0.384729536017403,0.926455965731293,0.172310567926615,0.930001200176775,0.201708858134225,0.0726560840848833,0.747447043191642,0.140143924625590,0.595407217275351,0.362884680274874,0.338730093790218,0.191863764775917,0.485410815803334,0.218355832621455,0.883590920362622,0.993554688524455,0.766188603825867,0.652816638350487,0.365081424592063,0.658944915281609,0.474303635302931,0.660671437392011,0.854640184435993,0.80965264304541,0.504415314411744,0.524655519286171,0.0998736072797328,0.435713565442711
0.783,'no','179968  ',0,0.46965155005455,0.569291311781853,0.891708388458937,0.221633862471208,0.171780243981630,0.425789968809113,0.766321358503774,0.062435474479571,0.244249690556899,0.877273581223562,0.503032626118511,0.0344440140761435,0.451390875969082,0.332234031287953,0.990705808391795,0.892113998066634,0.338767914799973,0.129917632555589,0.80332113406621,0.348253968637437,0.78313767677173,0.539207301335409,0.977916943840683,0.815316502470523,0.440863252151757,0.342315109679475,0.509201622800902,0.476643895497546,0.114518105052412,0.182691612979397,0.604475039988756,0.919535701163113,0.208923355909064,0.443669790867716,0.35162617568858,0.903592290822417,0.544610776938498,0.251122042769566,0.205847991630435,0.296856693457812,0.927096518687904,0.904901832109317,0.215060713933781,0.698320581344888,0.97353721410036,0.216998330550268,0.299368574749678,0.229394627269357,0.536207271041349,0.0828414745628834,0.248460094444454,0.410109541146085,0.88739581569098,0.549378250492737,0.330365035682917,0.047433050815016,0.506816887063906,0.551420769654214,0.938060471555218,0.971605553291738,0.196751044131815,0.00561694684438407,0.93006861791946,0.289506191387773
4.045,'yes','180455 ',0,0.218297190032899,0.644219140522182,0.556242392398417,0.657061338191852,0.181580126285553,0.85947017162107,0.97779758577235,0.091280894819647,0.798060634871945,0.209786126855761,0.841075040632859,0.907164817908779,0.973689343081787,0.774363969219849,0.300867821788415,0.355816717259586,0.0478336603846401,0.665166153106838,0.556922433897853,0.372500373749062,0.92774306354113,0.872680424712598,0.279777464224026,0.746564044849947,0.160419804975390,0.321967901661992,0.534446507226676,0.720312259625643,0.731294109020382,0.108248315285891,0.122586729936302,0.927571731619537,0.349240156821907,0.709801477612928,0.219036661088467,0.339057134464383,0.889707630034536,0.226210538065061,0.240286696935073,0.339171689702198,0.94524935260415,0.879335017642006,0.266750111011788,0.0561553903389722,0.94069816893898,0.544962573796511,0.344593678833917,0.00724142673425376,0.929327518679202,0.85656824707985,0.275843883398920,0.0246739618014544,0.441364735830575,0.740743173286319,0.497009988408536,0.451723978621885,0.971534011652693,0.207391247851774,0.0340083609335124,0.400157869327813,0.379650706890970,0.840520777273923,0.0741488877683878,0.137493387795985
0.947,'no','293795  ',0,0.378748441347852,0.529618957312778,0.92754117329605,0.354969826294109,0.250003201188520,0.557217584690079,0.110251533100381,0.196131946519017,0.266676588449627,0.389136524638161,0.683972841128707,0.682475897483528,0.88950086873956,0.0250346465036273,0.0988993300125003,0.0154433830175549,0.388178707100451,0.612837011460215,0.336017943453044,0.0372805024962872,0.94374733348377,0.571020318428054,0.480648840544745,0.623153988504782,0.134202908026055,0.707994490396231,0.027758082607761,0.179639374837279,0.797812634147704,0.513636800227687,0.93911482137628,0.630215095123276,0.98611707892269,0.812677923357114,0.0285446364432573,0.238925610901788,0.511853668140247,0.0355435800738633,0.0286601362749934,0.419459035154432,0.19354552263394,0.0177663771901280,0.849188899854198,0.00324829644523561,0.494104920187965,0.805675528943539,0.147571945330128,0.709343462018296,0.678851628210396,0.0734830277506262,0.928934985073283,0.384761896217242,0.249111176235601,0.544437684351578,0.450028727063909,0.202536302385852,0.566941263154149,0.937050982145593,0.754527898970991,0.505333865527064,0.686820222763345,0.146516159642488,0.40914467885159,0.0441787610761821
3.221,'yes','211957 ',0,0.0586555288173258,0.773582456400618,0.383976821089163,0.120914634782821,0.343740564538166,0.636815371923149,0.104015819728374,0.0787568953819573,0.481219395762309,0.32599305966869,0.693177721695974,0.327912495005876,0.705116664525121,0.327859732555225,0.171477973228320,0.945922006620094,0.440591529477388,0.94420355092734,0.458804996218532,0.900374075165018,0.279154779622331,0.062645060941577,0.183455584337935,0.087496323743835,0.318432205822319,0.551181813236326,0.733914280775934,0.835302357096225,0.868830984923989,0.747750696958974,0.860335339559242,0.867080822587013,0.499695358332247,0.615972784115002,0.407944586826488,0.565330627607182,0.312331602210179,0.425972128286958,0.94003491429612,0.618699656566605,0.260204819031060,0.262245284160599,0.549780376721174,0.337117939954624,0.909452957566828,0.395300367614254,0.28890065359883,0.0334609143901616,0.621113774599507,0.710346894105896,0.664074508007616,0.462861255509779,0.893972157267854,0.669750643195584,0.207029475132003,0.812280384125188,0.433022766374052,0.242564327549189,0.288618901278824,0.581598440883681,0.419148757588118,0.771756089990959,0.501652742503211,0.983025196008384
2.6147,'yes','151207 ',0,0.568597082747146,0.931570472894236,0.659423344768584,0.920902095036581,0.0535992346704006,0.515063770581037,0.168864263687283,0.921470497036353,0.324514731531963,0.433689287863672,0.42418370465748,0.87929959082976,0.584758316865191,0.0763775650411844,0.909035560209304,0.746007584966719,0.132397090783343,0.846660218434408,0.86331736925058,0.552880727918819,0.971998990280554,0.181109727593139,0.162533251568675,0.479808170814067,0.273051326861605,0.568737720139325,0.19798737578094,0.0102669857442379,0.469063382130116,0.788635303266346,0.531886112643406,0.785768592730165,0.974340833723545,0.95559811592102,0.767596033867449,0.948959385277703,0.636645579244941,0.872203396400437,0.0751082270871848,0.242221305845305,0.459416896570474,0.490976762026548,0.0586966518312693,0.758681094506755,0.877983258105814,0.752582967048511,0.0807705915067345,0.205923971487209,0.0517366423737258,0.427316474262625,0.767091581830755,0.317385737551376,0.539270499954,0.173159033525735,0.242640747921541,0.0552654315251857,0.418559546116740,0.735169555060565,0.438182106474414,0.0677440466824919,0.0103334772866219,0.552703083027154,0.685635193949565,0.212926752632484
5.6,'no','231362  ',0,0.811253114137799,0.522250691894442,0.687685067299753,0.120354052167386,0.686410324182361,0.275539997965097,0.150345901725814,0.988312953151762,0.497640733141452,0.251280230702832,0.110427343519405,0.650275146355852,0.147254464216530,0.37941677053459,0.407750936923549,0.64136705501005,0.888417012058198,0.348789298441261,0.514110889052972,0.263310671318322,0.683609331957996,0.814395987661555,0.243380974512547,0.456293599912897,0.768294187495485,0.881220340495929,0.157133007887751,0.803746679564938,0.233818257460371,0.199420996010303,0.194528253749013,0.668928565457463,0.0535691129043698,0.726909468648955,0.665020849555731,0.0443926893640310,0.768401504261419,0.278494995320216,0.436979051912203,0.642806494608521,0.581733967876062,0.862880770582706,0.386280891252682,0.956644362071529,0.110945728607476,0.216647511813790,0.625486925477162,0.651769308838993,0.0505940522998571,0.0275017840322107,0.424914950272068,0.446934373816475,0.636074122507125,0.50683234562166,0.571451873984188,0.71526396786794,0.0682869590818882,0.842136712977663,0.0942031790036708,0.0567558438051492,0.342751505319029,0.391129308380187,0.0898475665599108,0.929088331293315
3.2,'no','231231  ',0,0.460921789752319,0.322902428684756,0.160325948148966,0.267138781026006,0.129065871471539,0.274249063804746,0.715504422783852,0.899302505655214,0.173467409564182,0.724939158186316,0.0601069473195821,0.603020266862586,0.596877968404442,0.24781690351665,0.330241653369740,0.241075997240841,0.056974979583174,0.0487216943874955,0.574773574713618,0.982339167036116,0.197278042556718,0.568886050023139,0.871562492800876,0.395010403357446,0.00557777099311352,0.888429153244942,0.335863296641037,0.807829429861158,0.77394336159341,0.415457332273945,0.266857779817656,0.119323620339856,0.257444602670148,0.805204704869539,0.255109780002385,0.91437379643321,0.34888711059466,0.0624782235827297,0.792874993989244,0.84246193873696,0.411827139090747,0.997696839971468,0.406902332557365,0.184224266558886,0.986425015609711,0.145127249648795,0.518668732373044,0.885865202639252,0.185020277742296,0.138420636299998,0.880823779385537,0.81222423329018,0.521624294342473,0.970986182102934,0.00612695072777569,0.7464955879841,0.154983721207827,0.646396284224465,0.742692719446495,0.401144735980779,0.935613952111453,0.435849437955767,0.787896392401308,0.403824729379267
2.346,'yes','163136 ',0,0.588431908516213,0.252843594644219,0.901779451174662,0.477950434666127,0.734366499818861,0.203988197492436,0.209755496354774,0.0809703178238124,0.563665249850601,0.177070561097935,0.748919937526807,0.550796744646505,0.0696528984699398,0.119642291218042,0.786077134078369,0.857425678055733,0.625823371112347,0.646952938521281,0.156684506917372,0.761402434902266,0.332388654816896,0.459453851450235,0.487604870926589,0.99091992387548,0.557922893902287,0.944428424118087,0.858437763759866,0.519770907238126,0.185806908644736,0.96649929578416,0.370977588463575,0.680458182003349,0.0970354615710676,0.127228570636362,0.453743851277977,0.544879785506055,0.862172200577334,0.0620463597588241,0.794778615701944,0.696406452450901,0.764389029471204,0.837460971437395,0.566112140892074,0.390858837403357,0.674848987255245,0.971367397345603,0.0887699024751782,0.0955532675143331,0.970891397213563,0.808456111233681,0.378635794855654,0.514639882137999,0.432335137855262,0.00539763225242496,0.988890050444752,0.382362338714302,0.453616037964821,0.367983002448454,0.348213589051738,0.110016231890768,0.197117214556783,0.207230305299163,0.234369323356077,0.317332013044506
0.08,'no','163170  ',0,0.570566493552178,0.597369326045737,0.480706968577579,0.105315281776711,0.645895493216813,0.882906274404377,0.103276562178507,0.356312159448862,0.294267743825912,0.824753747088835,0.111575081478804,0.776531032985076,0.953607933828607,0.110058063641191,0.00144977378658950,0.613850075751543,0.989262947579846,0.748268594732508,0.102664141915739,0.895208444213495,0.109663875307888,0.8291467607487,0.269101761979982,0.466283364221454,0.986730683827773,0.325896267546341,0.877538963686675,0.355121651198715,0.262969162315130,0.731765741948038,0.307144263060763,0.0939635909162462,0.850628446554765,0.883008121047169,0.290359911974519,0.0463556915055960,0.921334333950654,0.913813980529085,0.851931227138266,0.888426926918328,0.868370193755254,0.82843770715408,0.364835405722260,0.340478905942291,0.16079291398637,0.0479644520673901,0.953444513725117,0.826740240678191,0.80635880259797,0.0699390347581357,0.480699993902817,0.441023647319525,0.571620502974838,0.386679186020046,0.404640263179317,0.0188455227762461,0.683230218943208,0.0248777964152396,0.767739519709721,0.549928987631574,0.146871165838093,0.99432773864828,0.279418338555843,0.352075441740453
4.349,'no','301981  ',0,0.85648002824746,0.447090514469892,0.324035021942109,0.248385256156325,0.514881207374856,0.088413014775142,0.164458685554564,0.708271719282493,0.548413216136396,0.911352005787194,0.0822260265704244,0.258128114044666,0.210973331937566,0.645840250188485,0.203044189373031,0.520803353050724,0.359904205659404,0.840591424377635,0.962403644341975,0.258827788289636,0.530541969230399,0.814350271364674,0.846224171342328,0.318739620037377,0.383708327077329,0.914734476013109,0.854983137920499,0.400276312837377,0.4852392624598,0.797874334035441,0.827742593362927,0.873222965747118,0.220492182299495,0.746583410073072,0.634943229611963,0.509611136512831,0.483026838395745,0.177951321471483,0.0406853558961302,0.751412313897163,0.0545097794383764,0.435029266867787,0.335988128557801,0.504091946640983,0.578212299617007,0.173655321355909,0.619172426639125,0.983817722881213,0.288565536960959,0.178284621797502,0.944684958551079,0.158277557929978,0.266206668224186,0.0826935046352446,0.358089954359457,0.141891368897632,0.839915221557021,0.351169382687658,0.114506195299327,0.0357659207656980,0.680395897477865,0.72222906909883,0.168732212390751,0.152492405613884
1.55,'yes','163438 ',0,0.786247393349186,0.0649723615497351,0.557129084132612,0.488571978639811,0.129468296421692,0.585286008892581,0.097834360320121,0.590214167488739,0.384562368504703,0.564956701593474,0.946841860888526,0.711490626912564,0.827680702786893,0.790483298711479,0.609159437939525,0.294665505178273,0.877409057924524,0.345224034041166,0.0249097172636539,0.902136081364006,0.624906945507973,0.588705052388832,0.143786495318636,0.25000771204941,0.501575886039063,0.258219192735851,0.0246937952470034,0.950584777863696,0.0657241325825453,0.160343878669664,0.865205760113895,0.95139875379391,0.322068594163284,0.531480238540098,0.787708786083385,0.215064152376726,0.245246391976252,0.285374476341531,0.439127994235605,0.131463006837294,0.71697958628647,0.156499225879088,0.760189488297328,0.865785071393475,0.674303024308756,0.468652772018686,0.760129935108125,0.873446223093197,0.393193569034338,0.338564359815791,0.936046585673466,0.988410299876705,0.142872502095997,0.317415447439998,0.844479297287762,0.317786974133924,0.334705792833120,0.933421170571819,0.0307489144615829,0.651285501429811,0.896633504889905,0.366457126103342,0.759503649547696,0.913869637064636
0.97,'yes','276205 ',0,0.183701505884528,0.497383378446102,0.858061347855255,0.757807236397639,0.470811831066385,0.556808101013303,0.122753635980189,0.262263215379789,0.83662541792728,0.675124350003898,0.131183638237417,0.426502413582057,0.469472657889128,0.157158740796149,0.132847171742469,0.322313128039241,0.656606320058927,0.0147045629564673,0.0355123227927834,0.823870379012078,0.742157754255459,0.556472055381164,0.0929284861776978,0.0133273720275611,0.390348244225606,0.754645439097658,0.490840958431363,0.178279524669051,0.80780760012567,0.634216017089784,0.844868954503909,0.172200043452904,0.559049928560853,0.493330973898992,0.559180723037571,0.382015536539257,0.750521994195879,0.170168467564508,0.0673594889231026,0.708983381977305,0.554612508043647,0.66481011803262,0.290549078956246,0.51608579303138,0.815264434320852,0.0124445599503815,0.241216062102467,0.509926294675097,0.739206942729652,0.536119906464592,0.103700976585969,0.682634589960799,0.900520349154249,0.903380734845996,0.862908275332302,0.0293968301266432,0.258330547250807,0.549149305792525,0.768215162446722,0.385980360675603,0.115329351276159,0.451951227383688,0.352095169015229,0.664797443430871
1.605,'no','292934  ',0,0.119587588356808,0.353592014405876,0.212821246590465,0.829965146956965,0.0257305221166462,0.929928928148001,0.028030818561092,0.379482787335292,0.0769990931730717,0.955684079788625,0.351192211732268,0.154549199622124,0.97946681920439,0.365515237906948,0.208627225598320,0.416548899374902,0.294682796346024,0.370200459146872,0.58825569646433,0.711246798746288,0.287501751910895,0.861198180355132,0.755611459957436,0.060355749214068,0.926131428219378,0.457748133223504,0.784932283917442,0.638731569983065,0.666544120991603,0.440898255677894,0.0507805999368429,0.662424993468449,0.00624720589257777,0.971731166588143,0.317004618933424,0.361515689175576,0.77584484568797,0.216703149490058,0.74053498590365,0.789930494036525,0.561277373461053,0.152774741640314,0.783061607042328,0.0119053199887276,0.553558542393148,0.542092577088624,0.683478300459683,0.720608049072325,0.321421407395974,0.784509984776378,0.749186301836744,0.244521918706596,0.107209476176649,0.807023864239454,0.276118411216885,0.0265131620690227,0.505829643690959,0.326510461047292,0.268918668385595,0.951943638501689,0.592882109805942,0.782743840944022,0.111988764023408,0.404339075554162
0.49,'yes','377179 ',0,0.926394357578829,0.111425851937383,0.0912521579302847,0.0806406093761325,0.128906524274498,0.913790897000581,0.995191231835634,0.337925500702113,0.404089397052303,0.312384491320699,0.74692474026233,0.84471817058511,0.721531803254038,0.279218063922599,0.525213069049641,0.67573060723953,0.86672456911765,0.650933402357623,0.87777269561775,0.493574991822243,0.0558230478782207,0.544858244014904,0.164818896213546,0.951827000826597,0.755191918462515,0.802718192571774,0.555969975655898,0.170974299078807,0.0414742010179907,0.844816283322871,0.386259239865467,0.675626545678824,0.728460893500596,0.865034986520186,0.936102458974347,0.828254257328808,0.185702782357112,0.0861656425986439,0.630876695038751,0.00375247583724558,0.893096931511536,0.95726131228730,0.0799997132271528,0.63464137725532,0.344886584673077,0.810413456056267,0.115563993109390,0.35939761181362,0.450080164475366,0.327034019399434,0.910158350598067,0.327892463188618,0.189630884211510,0.970774842659011,0.827558270655572,0.485402468126267,0.241304860217497,0.320835249731317,0.53570199967362,0.67772074486129,0.736638626316562,0.136956467526034,0.55128661938943,0.676086696097627
1.24,'no','370791  ',0,0.403774992562830,0.240426815813407,0.627091354923323,0.210460219532251,0.866213082103059,0.531682814704254,0.926406965823844,0.618723234627396,0.7098766900599,0.108192440588027,0.525080235442147,0.192076968029141,0.520281580276787,0.373012979980558,0.448156400118023,0.519447461469099,0.960640128934756,0.607490312773734,0.428080209996551,0.337627826491371,0.534206771058962,0.404100034385920,0.00362136587500572,0.440318923443556,0.839548643911257,0.795066384831443,0.159469845471904,0.348928229883313,0.136211565462872,0.412217848002911,0.59180922457017,0.651090532774106,0.315885755699128,0.57465161033906,0.408742312341928,0.183010546257719,0.523611451499164,0.691321427701041,0.803598366677761,0.894180949544534,0.8871756978333,0.327282764948905,0.595944931497797,0.510690062772483,0.343940713442862,0.847118048230186,0.68218888528645,0.697715416084975,0.278253064490855,0.0153312569018453,0.0260316678322852,0.253112867940217,0.185062221018597,0.127423302503303,0.930222445866093,0.454449335345998,0.438284323783591,0.420866282656789,0.786668111337349,0.344990456942469,0.927954604616389,0.874558998970315,0.765933198621497,0.793229911010712
1.29,'no','103780  ',0,0.61723330267705,0.875026186695322,0.9632559386082,0.763406328624114,0.0363241399172693,0.725222270702943,0.653640657896176,0.219566031359136,0.779517912305892,0.694622477283701,0.494846666697413,0.0759751638397574,0.740753764053807,0.849668325157836,0.626356608467177,0.795066389720887,0.487763803219423,0.787368868011981,0.0558656498324126,0.521027823211625,0.351609067991376,0.794543670723215,0.529276714194566,0.562526263063774,0.730385434813797,0.57673093653284,0.497847405495122,0.397848608903587,0.895501755643636,0.652567956363782,0.952086345059797,0.808583441423252,0.699008875992149,0.245339433196932,0.141021903138608,0.544602775247768,0.893997523467988,0.092696535633877,0.321056120796129,0.808904759818688,0.193092060973868,0.134249895345420,0.785348255420104,0.550970910349861,0.440876193111762,0.708622587611899,0.456488534575328,0.782005305634812,0.202121077571064,0.240718354703858,0.108840763336048,0.81428166711703,0.822938958182931,0.761863977415487,0.93561468180269,0.233313510660082,0.879486413206905,0.740699871210381,0.739050537813455,0.164450088515878,0.546309364028275,0.76669562398456,0.369028850924224,0.840477338060737
3.082,'yes','213823 ',0,0.539555151481181,0.361298678210005,0.817800930701196,0.664861002005637,0.624498873949051,0.385806924197823,0.481396754970774,0.675689689349383,0.148982964456081,0.404901943169534,0.551582519197837,0.114099405705929,0.474293794948608,0.85868952027522,0.515452739549801,0.145709498785436,0.849634258076549,0.634825788903981,0.0518543845973909,0.131245320662856,0.486802821978927,0.7678927492816,0.0559497422073036,0.897654036525637,0.825483612250537,0.0977741489186883,0.665183978620917,0.313206358579919,0.0461693427059799,0.414004611317068,0.547012815019116,0.843950397800654,0.448748777853325,0.472225015051663,0.798928361618891,0.718520374270156,0.626379827968776,0.0388060742989182,0.094166302587837,0.257285089930519,0.530778746586293,0.867145763710141,0.743072560289875,0.690150322858244,0.894107071915641,0.491433535469696,0.123834043508396,0.868229913292453,0.771030407398939,0.795390281360596,0.754549483535811,0.835867718793452,0.388798408210278,0.992173659149557,0.367697665933520,0.847969632828608,0.82308261981234,0.0464133997447789,0.960290357237682,0.71817866107449,0.823828141437843,0.301796465646476,0.646745268488303,0.378696471685544
1.03,'yes','309010 ',0,0.0571246694307774,0.831015084637329,0.284478260902688,0.288968280423433,0.82681415299885,0.287179738748819,0.374624705640599,0.064753693761304,0.724179241806269,0.824404277838767,0.890908111119643,0.629170345608145,0.234815848525614,0.83765442413278,0.922825688729063,0.995264250785112,0.659771547652781,0.803157653892413,0.999976419145241,0.113374752691016,0.530515468912199,0.407316094497219,0.75481233978644,0.982200742932037,0.809533429564908,0.571548813255504,0.115604696562514,0.094024691497907,0.136912883492187,0.0307117886841297,0.117296163691208,0.297821645159274,0.719741886015981,0.0493305763229728,0.813985996646807,0.658225716091692,0.973723120288923,0.822447134414688,0.88231550110504,0.29124464164488,0.656133580254391,0.94656204758212,0.665400609374046,0.733639587881044,0.57233193423599,0.648600086104125,0.205540987197310,0.742360454052687,0.0606373746413738,0.560301626799628,0.500533049926162,0.217219220707193,0.387496153125539,0.328562371199951,0.408538153395057,0.240185806760564,0.349517663707957,0.86009681597352,0.710896483622491,0.316160656977445,0.392375542782247,0.872160452185199,0.755904840771109,0.233651901595294
2.45,'no','286809  ',0,0.95606884569861,0.720859775319695,0.501766395755112,0.0190320238471031,0.968518268084154,0.256802986608818,0.0550515474751592,0.893322321586311,0.416987511795014,0.415274715283886,0.404788233339787,0.938416034448892,0.423369576456025,0.820815406972542,0.758269856218249,0.133699775906280,0.159127181163058,0.196306001627818,0.259413391817361,0.261306594591588,0.5633527522441,0.901710683479905,0.954683699412271,0.937270761467516,0.274049682775512,0.421292100800201,0.135108478367329,0.388650729553774,0.786770704668015,0.513423980446532,0.600302059436217,0.882049532374367,0.424905260559171,0.847206738777459,0.896891115233302,0.895636527100578,0.95512566016987,0.822436786489561,0.59012241056189,0.736185734393075,0.0196239317301661,0.770373826147988,0.0709405194502324,0.534416194539517,0.832847441313788,0.109922272851691,0.868944335030392,0.171103872591630,0.962053504073992,0.935010374290869,0.767744094599038,0.279197667725384,0.836007000179961,0.680108293658122,0.899940725183114,0.826852377969772,0.112467016093433,0.456374925561249,0.83874561614357,0.325189870316535,0.588085405994207,0.143838184420019,0.853123067878187,0.725555518176407
