@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute B numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute FLX_PC_LATE numeric
@attribute GAM_PC numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_4 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'103780','106709','111063','111529','111622','113120','114753','117504','130088','131560','147478','148225','148646','148833','150314','151207','151905','152113','153514','154112','156467','163136','163170','163438','174738','176453','177408','177533','178750','179968','180455','180977','191157','192059','205851','207399','208169','209352','209755','211117','211957','213486','213630','213823','214805','217704','217805','219101','221755','228006','228316','228581','229185','231231','231362','232339','232683','238108','238174','239899','240766','252593','255445','259714','263361','271019','275087','276205','278693','278854','279592','280706','282003','282066','284856','285654','286809','287364','292934','293707','293795','294835','295670','296805','297114','299787','301981','302888','305288','306757','306778','308041','309010','309096','309111','310613','312047','313087','313116','313299','313417','316204','316534','317508','319016','319036','319584','323898','324561','324895','326115','330856','331093','332851','332931','334877','335105','336489','337914','338895','342121','346386','349510','350184','350311','352190','352648','353540','355083','357512','358422','359530','359711','359951','370791','370846','373172','373458','373674','374210','375246','377179','378559','412982','414592','416103','416135','419797','420398','421814','425151'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@data
3.35,-1.7132,?,52.9634,6.1513e-07,?,2.905,12.5,-0.024,10.8,9.29,311,2.048,0.155611,'yes','yes','154112',0.598280863836408,0.199360718484968,0.832151465816423,0.796498270938173,0.136070991400629,0.167742749908939,0.336938813561574,0.81783344433643,0.105074207531288,0.606273581972346,0.307140331249684,0.53237542277202,0.458967572310939,0.336880730465055,0.264741825638339,0.878360111732036,0.438169710570946,0.0521881261374801,0.503180582774803,0.474956875899807,0.366618961328641,0.453114320291206,0.514594335574657,0.500269243493676,0.523625838104635,0.243832923006266,0.0451556534972042,0.223081344738603,0.104150871746242,0.0822679216507822,0.590069492580369,0.934224610915408
1.1,-1.1896,?,69.0006,3.703e-06,9.997e-05,2.0197,64.4,0.095,7.04,23,1450,1.024,0.0172518,'yes','yes','309111',0.55373172648251,0.319823222467676,0.465390098979697,0.186060231644660,0.20212729787454,0.91158806416206,0.496446364326403,0.0518621043302119,0.632069997489452,0.118742273189127,0.479077466763556,0.530174246290699,0.478082782588899,0.219802925130352,0.493856932036579,0.0757821002043784,0.360002330038697,0.802465772721916,0.0715511911548674,0.369637134950608,0.527321776375175,0.158254360547289,0.24701436702162,0.785837596748024,0.804947662167251,0.491012686630711,0.203820168040693,0.917522988282144,0.36942029139027,0.493150150869042,0.595355347730219,0.898661106126383
2.433,-1.56,?,109.165,5.8812e-06,?,2.1677,74.8,?,46.62,9.06,209,0.512,0.0953979,'yes','yes','309096',0.964610809227452,0.112490742933005,0.734165039146319,0.00573347206227481,0.652830620063469,0.921488813357428,0.596827330067754,0.922639039112255,0.394518906949088,0.188761882251129,0.340007020160556,0.360966813983396,0.711474709678441,0.998715312685817,0.688393317395821,0.85808179504238,0.00684954458847642,0.983082987368107,0.163799402303994,0.0804653880186379,0.561146188993007,0.151158118154854,0.0384453637525439,0.8174903485924,0.886516365688294,0.11186822806485,0.329034745926037,0.543111982522532,0.5180662360508,0.341148308943957,0.47187710320577,0.0951352803967893
0.606,-0.83,?,81.5773,1.8614e-05,1.402e-05,1.9805,339.9,?,9.1,18,?,0.064,0.0123453,'yes','yes','130088',0.829469235846773,0.697195362765342,0.223011500667781,0.602427628356963,0.173417002893984,0.36108119902201,0.59834944200702,0.938866355456412,0.0859162653796375,0.57587531581521,0.759467428084463,0.524051437154412,0.960059587843716,0.752427118364722,0.761295773321763,0.317086592549458,0.586811807006598,0.621349795488641,0.420004640240222,0.493530726758763,0.943665215279907,0.190111035481095,0.503819362027571,0.922545892186463,0.1373609774746,0.57852727570571,0.703132203314453,0.0424883689265698,0.808983412804082,0.0267140327487141,0.323016971582547,0.192926046904176
0.4428,-0.4666,?,33.4456,?,8.364e-06,2.7283,8.1,-0.054,8.37,9.39,437,4.096,0.052543,'yes','yes','209755',0.306646851124242,0.914483564440161,0.280716723762453,0.0622431382071227,0.601119780680165,0.322490576887503,0.185745702590793,0.495906687574461,0.0271559138782322,0.514500116463751,0.808294289978221,0.521916639292613,0.260929743060842,0.125500944675878,0.797524835215881,0.496408257866278,0.527001235866919,0.89154250593856,0.571607648162171,0.131702729500830,0.0287674835417420,0.438173864968121,0.0147421890869737,0.41833323193714,0.831681752111763,0.494036068674177,0.306600932730362,0.823444973910227,0.385587808676064,0.872519795550033,0.441518530715257,0.0799870525952429
1.545,?,-3.3547,19.0219,5.8137e-08,?,2.2331,8.3,?,2.97,?,?,?,0.0201623,?,'yes','312047',0.909177654189989,0.436153633287176,0.597077589016408,0.366093628341332,0.796707577072084,0.350603373488411,0.327403208706528,0.92396425944753,0.995826854370534,0.33531208219938,0.417080507613719,0.144650876754895,0.440548738930374,0.302847161423415,0.354105953592807,0.670063936617225,0.71814833744429,0.756898083491251,0.652729128487408,0.108419301686808,0.847088781418279,0.596394402906299,0.726110136834905,0.0848866023588926,0.192411837168038,0.429333516629413,0.892053232062608,0.761000619735569,0.720315363956615,0.56281297840178,0.756496485322714,0.72708315658383
0.783,-1.7367,?,74.3109,3.8019e-06,0.0001085,2.7826,15.1,0.483,205.92,7,1260,64,0.290466,'no','no','179968',0.348310265922919,0.985809288686141,0.736090234713629,0.709692586446181,0.776596797630191,0.451772041153163,0.308677622582763,0.822488955687732,0.941162375966087,0.766160771716386,0.135348395444453,0.576637031044811,0.0308818083722144,0.264557548100129,0.671222026227042,0.944221177371219,0.507497831247747,0.124907481251284,0.238722938811406,0.162088424665853,0.925283816177398,0.921123242471367,0.202068712795153,0.828179006231949,0.795335890725255,0.571704697562382,0.874166786670685,0.956055712187663,0.387782756239176,0.274543132167310,0.0596513871569186,0.625717058079317
4.045,-1.1843,?,?,1.0442e-06,5.761e-06,1.8758,45.1,?,6.06,10.17,199,0.512,0.11637,'yes','yes','180455',0.513878501020372,0.494877112098038,0.82511390838772,0.422246341593564,0.700020263902843,0.531424763146788,0.213413208257407,0.396431266330183,0.54070199187845,0.714172044303268,0.0646974069532007,0.211803889134899,0.224265654338524,0.0931801307015121,0.831045311875641,0.837172705447301,0.670215947320685,0.54920150199905,0.608173593878746,0.799643724923953,0.453052720520645,0.830408209003508,0.885828108759597,0.608112740097567,0.384281150996685,0.0141693127807230,0.0664478323888034,0.88456037081778,0.450615529203787,0.672010008478537,0.39377224072814,0.28531374107115
0.947,-1.4663,?,57.3167,5.1358e-06,?,2.0516,136.3,?,34.68,0,0,0,0.0341254,'yes','no','293795',0.0991592821665108,0.760310576297343,0.377393343951553,0.841899059945717,0.460463325725868,0.968467484461144,0.655489345546812,0.944715823046863,0.393438722239807,0.480400475673378,0.910385719966143,0.516676719300449,0.502744094002992,0.131978870369494,0.490358687238768,0.199225035496056,0.681272686226293,0.587089364184067,0.822655153926462,0.0397878172807395,0.0358130349777639,0.153337529860437,0.0789989833720028,0.761881545418873,0.888020361540839,0.411752418614924,0.903560726437718,0.141996234655380,0.262568876380101,0.800078980391845,0.306881641503423,0.861774403601885
3.221,-1.8763,?,?,1.8464e-06,1.082e-05,1.9953,23.5,-0.021,295.55,9.05,179,0.512,0.181242,'yes','yes','211957',0.668159981491044,0.85999444918707,0.731964022386819,0.286712592002004,0.141862638294697,0.0881025174167007,0.0891657192260027,0.259871735004708,0.31423541973345,0.435099679976702,0.78879515081644,0.0466692224144936,0.75841561681591,0.97388279857114,0.132012130692601,0.212171908700839,0.737378493417054,0.907485393574461,0.613504957407713,0.68802951532416,0.400374465156347,0.855526334606111,0.358170483494177,0.197038860293105,0.6231199267786,0.531339566456154,0.4416463393718,0.957024523522705,0.142843744019046,0.529574322979897,0.322382048470899,0.733682558173314
2.6147,-1.1652,?,286.555,8.6884e-06,9.562e-05,1.9662,41.4,?,239.68,8.38,234,1.024,0.0893744,'yes','yes','151207',0.93639026535675,0.319823395228013,0.148593281395733,0.521835643099621,0.0837547285482287,0.0935295685194433,0.24153317976743,0.334935906343162,0.64035657607019,0.634191003628075,0.366983194835484,0.327199524734169,0.5603017937392,0.68326866463758,0.47086804616265,0.181265720864758,0.407566300127655,0.888690928695723,0.408843170385808,0.716439977986738,0.853208596585318,0.350969024002552,0.712865284411237,0.613237995421514,0.526911116205156,0.318080246681347,0.321542868157849,0.871942649362609,0.291108744218946,0.478679041843861,0.838304193224758,0.856098376447335
5.6,-0.82,?,70.8974,1.3183e-06,?,1.959,43.1,-0.022,23.03,12.06,220,0.256,0.124197,'yes','no','231362',0.41801620926708,0.231506754644215,0.0895128110423684,0.99582037446089,0.993463571183383,0.420560164842755,0.637440093792975,0.815531046129763,0.842586032347754,0.80458006146364,0.951732649700716,0.348903635051101,0.581492580939084,0.302265976089984,0.238626878941432,0.411526240408421,0.939726826967672,0.58463291125372,0.158080339431763,0.659529024735093,0.946841367986053,0.285270976601169,0.262258266098797,0.813958106096834,0.224749162094668,0.578432457288727,0.63794797193259,0.737297978485003,0.910838319687173,0.38086306466721,0.33467935747467,0.544263433897868
3.2,?,-2.482,23.707,2.4765e-07,?,2.2036,17,?,7.05,11.6,371,1.024,0.0298625,'yes','no','231231',0.793988692807034,0.877184623852372,0.275484828511253,0.421150156762451,0.625250639393926,0.190795325674117,0.75145656731911,0.128426095005125,0.374232704052702,0.629542126553133,0.662197522586212,0.343845644965768,0.814965358003974,0.727866327157244,0.126103183953092,0.856847311835736,0.81718979915604,0.583275943994522,0.898592991521582,0.230648459168151,0.308324116747826,0.118846063502133,0.30068798456341,0.516789485234767,0.80393764260225,0.339054547483101,0.0933770323172212,0.168841524980962,0.577275441028178,0.369287881534547,0.793220851337537,0.259484678739682
2.346,?,-2,?,1.5581e-06,6.881e-05,2.0518,14.1,?,4.9,11.47,264,2.048,0.0845535,'yes','yes','163136',0.0294058201834559,0.512826374731958,0.116094350116327,0.21481289411895,0.324118092656136,0.574236900079995,0.597536610905081,0.599758180323988,0.268599299015477,0.499277508119121,0.471290006069466,0.680711452849209,0.313079979503527,0.465023523196578,0.108162438729778,0.0716203490737826,0.692704062443227,0.0928322486579418,0.600005521904677,0.62890064669773,0.590736560290679,0.439330836059526,0.672727382974699,0.703459877986461,0.879469169303775,0.949059849139303,0.0125516937114298,0.613876452436671,0.926009735558182,0.942936463747174,0.447049155365676,0.237657227320597
0.08,-0.2721,?,?,1.6713e-07,?,1.981,7.3,?,8.32,9.84,527,4.096,0.133826,'yes','no','163170',0.177392119308934,0.563759356038645,0.521441830554977,0.567308414261788,0.118577465880662,0.664156110957265,0.570277728373185,0.558121943380684,0.5678745158948,0.650717061944306,0.863669820828363,0.743762995814905,0.112136635929346,0.232135062105954,0.756235745269805,0.443032127106562,0.9791437915992,0.243654777063057,0.754190116422251,0.659496541600674,0.632784249726683,0.500430850312114,0.574985100189224,0.319934891304001,0.691766925854608,0.818773690843955,0.940526364604011,0.7515275394544,0.9979355877731,0.362123623490334,0.346946965204552,0.405714571708813
4.349,-1.219,?,77.2381,1.9154e-06,?,2.1199,11.6,?,45.6,7.51,1323,64,0.134745,'no','no','301981',0.369498441228643,0.818810109281912,0.170795593410730,0.902239514514804,0.325678034219891,0.277892268262804,0.100736840628088,0.96451570210047,0.562975178472698,0.724722238723189,0.621394486399367,0.91219969955273,0.151413460262120,0.700397073989734,0.887375780614093,0.0777441649697721,0.142746719066054,0.699373921612278,0.926813247147948,0.956443696981296,0.0743416214827448,0.604054456343874,0.88557931385003,0.108717643423006,0.42368458234705,0.416108809644356,0.122280440060422,0.615643777418882,0.598323858343065,0.871740572853014,0.799564560875297,0.672103686491027
1.55,-1.016,?,?,6.9914e-06,4.785e-05,2.202,62.6,?,50.96,15.07,525,1.024,0.123815,'yes','yes','163438',0.176414167508483,0.748785239644349,0.293128278804943,0.591981370700523,0.946202287916094,0.796649540076032,0.430498630274087,0.94583299709484,0.814070839900523,0.802057505585253,0.351190414978191,0.560864308383316,0.767486837226897,0.813341601053253,0.4419226704631,0.876865870319307,0.446336421417072,0.912483282387257,0.316170886857435,0.328594860853627,0.441205419367179,0.892745761200786,0.80603243666701,0.0419325234834105,0.546827791258693,0.881326450500637,0.833312773611397,0.83161756885238,0.531093969009817,0.360473764361814,0.0490281421225518,0.795270922826603
0.97,-0.275,?,?,5.4231e-07,?,2.3829,12.5,?,161.25,10.8,2494,64,0.199427,'no','yes','276205',0.0966830875258893,0.410808713408187,0.451066924957559,0.70317498059012,0.114763959776610,0.556544717401266,0.903047463390976,0.864980976795778,0.502384182531387,0.97739485790953,0.805942644132301,0.392050206428394,0.653012720867991,0.344839123776183,0.450024901190773,0.134131394093856,0.998040282865986,0.987359741935506,0.916046881582588,0.0952457671519369,0.62784881121479,0.655154853127897,0.37478724331595,0.976175997871906,0.0407399910036474,0.655106985941529,0.177460454637185,0.132720805238932,0.342836719937623,0.0112672944087535,0.591451430227607,0.0154383806511760
1.605,-1.3081,?,240.469,1.6687e-05,5.896e-05,1.9889,79.7,?,148.32,?,?,?,0.0806349,?,'no','292934',0.380737985484302,0.09857751079835,0.967968441080302,0.655388093320653,0.958705780329183,0.111655666027218,0.675400235224515,0.553187652258202,0.704290114343166,0.848258979385719,0.377982187550515,0.259414491942152,0.437306564999744,0.913623466389254,0.381910540629178,0.240795184392482,0.864009395241737,0.124643797054887,0.7455883983057,0.798320128582418,0.74093511281535,0.621897774282843,0.378000898519531,0.801927519962192,0.411855477374047,0.282222528476268,0.14548200648278,0.414314149646088,0.305972469737753,0.666161193978041,0.0531442232895643,0.189388283761218
0.49,?,-2.1326,42.5112,1.2386e-05,4.086e-05,1.8144,50.7,?,9.57,17.95,660,1.024,0.00487404,'yes','yes','377179',0.900786258280277,0.938311043661088,0.732207427965477,0.766757101053372,0.8968290486373,0.899356728652492,0.992406920995563,0.887573553947732,0.810331357643008,0.0966394583228976,0.0811133151873946,0.319921877933666,0.735912083648145,0.905853592325002,0.572048385161906,0.248541078763083,0.323328264523298,0.0360696089919657,0.706765825627372,0.702894317917526,0.338387917494401,0.399081004085019,0.952712102560326,0.88387416745536,0.597696708748117,0.198934946209192,0.465655330801383,0.174251276068389,0.60196562553756,0.909435361623764,0.840929999947548,0.73240509792231
1.24,-0.464,?,78.2516,7.7496e-06,?,1.6634,63.3,?,126.36,6.74,156,1.024,0.107049,'yes','no','370791',0.385906358715147,0.500306423287839,0.958302718121558,0.704637906281278,0.136866418644786,0.530922930920497,0.479337261756882,0.110294578829780,0.459932246943936,0.42571930331178,0.862724596168846,0.412622259231284,0.932285510469228,0.612053990364075,0.137554945424199,0.144246912561357,0.565761875594035,0.888182088267058,0.403051109518856,0.941970254527405,0.549457692308351,0.333301196573302,0.799872359260917,0.0583473041187972,0.230255404021591,0.670193266356364,0.994277559919283,0.4876282971818,0.58807042427361,0.954933755565435,0.586402885150164,0.70986231090501
1.29,-1.2931,?,85.2292,?,?,2.2108,16.2,-0.124,28.71,?,?,?,0.130951,?,'no','103780',0.177864990662783,0.669208379928023,0.731790462275967,0.106401736848056,0.283382663270459,0.591730217216536,0.0689404136501253,0.676794986939058,0.971752212848514,0.929183981381357,0.563545602140948,0.71991238091141,0.392934485338628,0.0963661610148847,0.458373657660559,0.92838624631986,0.288871194934472,0.838790187379345,0.670305722393095,0.469015575014055,0.505496786441654,0.142247082199901,0.628879028838128,0.973295510513708,0.552295333705842,0.0433322226163,0.359354867367074,0.911185281351209,0.533706249203533,0.705819021910429,0.324956772150472,0.182334331097081
3.082,-1.0137,?,?,3.6843e-06,0.0001379,1.623,50.7,?,102.55,14.77,490,1.024,0.17201,'yes','yes','213823',0.422278190031648,0.426963793579489,0.343457834329456,0.284787078853697,0.615020058583468,0.136171245714650,0.245525357779115,0.903618780896068,0.956603100290522,0.359462155494839,0.443560886429623,0.995831477688625,0.0772098687011749,0.464287113398314,0.243850762490183,0.268414550926536,0.984848582185805,0.362544560339302,0.809469954110682,0.356639627832919,0.742593723582104,0.96029555494897,0.386533485958353,0.299122775206342,0.903482047142461,0.29904752667062,0.927918952424079,0.71106683742255,0.450262676691636,0.768873733002692,0.946103569120169,0.0664951929356903
1.03,-1.6781,?,298.132,4.3132e-05,0.0001608,1.9873,379.3,0.134,58.29,8.14,77,0.064,0.0161621,'yes','yes','309010',0.404842250049114,0.498323345324025,0.324347179150209,0.0410610137041658,0.707010587211698,0.97069315891713,0.428209559759125,0.93222164036706,0.86483642901294,0.172669424209744,0.932495360961184,0.648679573321715,0.331896496005356,0.498784281779081,0.342748814029619,0.217154503799975,0.945777404122055,0.0531559460796416,0.561537981498986,0.99876023340039,0.665025512222201,0.857651523780078,0.774618038441986,0.990680736722425,0.0214468769263476,0.649500665720552,0.341091186739504,0.625208170386031,0.900536300148815,0.621666476596147,0.658503063721582,0.75270981201902
2.45,-1.8196,?,?,3.9601e-07,?,1.9658,7.3,?,14.72,7.15,1465,64,0.159326,'no','no','286809',0.724000259069726,0.785495421849191,0.453795309644192,0.627852232661098,0.443676979048178,0.254489572020248,0.595501730684191,0.566969201434404,0.243966673733667,0.698532437905669,0.440535223577172,0.246034902287647,0.327166204806417,0.219698979053646,0.0846608481369913,0.937004447216168,0.345451332628727,0.00102216517552733,0.180214349878952,0.367469348711893,0.685688683530316,0.0554850408807397,0.466970559675246,0.377932366449386,0.682962574530393,0.903410689206794,0.840789402136579,0.874807069543749,0.686342627275735,0.901324034668505,0.120065853931010,0.553495730971918
0.971,-1.6883,?,?,1.458e-06,6.29e-05,2.0584,83.3,?,4.44,11.47,200,0.256,0.00934695,'yes','yes','373172',0.419050973607227,0.885069908574224,0.0807667325716466,0.599918438820168,0.419964306522161,0.63729019719176,0.745392969809473,0.601870116079226,0.224522072821856,0.920843202620745,0.813423131592572,0.507182555971667,0.399893154157326,0.972506913356483,0.0266724736429751,0.134592672577128,0.775360242230818,0.0219844004604965,0.82184901717119,0.390607679495588,0.973158235894516,0.0978341677691787,0.418191452510655,0.97344180685468,0.777670489391312,0.846554325893521,0.884451835416257,0.709428796777502,0.298072869656608,0.0830504382029176,0.604798739543185,0.881178044714034
3.24,-1.9988,?,?,1.8652e-06,0.0001249,1.9995,18.2,?,153.55,10,?,1.024,0.147537,'yes','yes','111622',0.238490441814065,0.870591149665415,0.941462805960327,0.414660503622144,0.149295038310811,0.367175009567291,0.131679704645649,0.237639665370807,0.855951642617583,0.775541689014062,0.280416173860431,0.928525243885815,0.814468711148947,0.212538067484275,0.916400814428926,0.705366315785795,0.899164554895833,0.101786107756197,0.397926504956558,0.335711211431772,0.311326591297984,0.58839220344089,0.232298305025324,0.693862946238369,0.602299917023629,0.626934715546668,0.41745805949904,0.284244866576046,0.638762649847195,0.0283670255448669,0.624242458259687,0.213687281357124
2.17,-0.7461,?,42.227,5.738e-07,?,2.1291,24.6,?,7.68,?,?,?,0.0805385,?,'yes','287364',0.58772040810436,0.812467858428136,0.427170040784404,0.591768224956468,0.876958019565791,0.590162380365655,0.694548608968034,0.66912007634528,0.34277506894432,0.267567316535860,0.501845298567787,0.662779945414513,0.575781557010487,0.983473776839674,0.153997821966186,0.354593724245206,0.881371793569997,0.0256601192522794,0.538980348035693,0.679629205726087,0.609645176446065,0.620013006497175,0.633878426393494,0.308747926494107,0.626462555956095,0.199737608665600,0.117623367113993,0.148440197343007,0.671263328520581,0.635689459275454,0.795027691172436,0.307848027674481
4.667,-1.3728,?,58.5787,8.4459e-07,?,1.6561,10.4,-0.012,31.05,7.44,1426,64,0.142291,'no','yes','412982',0.301374519476667,0.339050309732556,0.0957666262984276,0.786470745224506,0.509697334375232,0.632868878310546,0.200125027215108,0.787515511969104,0.606053235474974,0.341999866999686,0.644001538865268,0.113278315169737,0.247383898124099,0.856027483241633,0.84227037196979,0.850630207220092,0.327731024241075,0.531146022258326,0.644258555490524,0.615347705548629,0.313987039029598,0.423178323078901,0.815507139079273,0.668118762550876,0.0782571884337813,0.500835215672851,0.75375857274048,0.576632191892713,0.687056003836915,0.67553339060396,0.668789602583274,0.101247693877667
2.821,-1.1188,?,187.41,1.7169e-05,1.914e-05,1.9588,42,?,9.8,16,?,0.512,0.0263409,'yes','yes','131560',0.939185188617557,0.717115360544994,0.0483772889710963,0.341880150139332,0.325953331310302,0.037753667216748,0.0703015502076596,0.189372951630503,0.0971633717417717,0.509098928421736,0.99297202192247,0.401385824428871,0.399974610190839,0.809768761508167,0.49848683224991,0.813386826310307,0.611327776452526,0.275793701643124,0.071454519405961,0.681416441686451,0.164620682131499,0.968707364052534,0.403042832855135,0.737595734419301,0.435478864703327,0.873698296258226,0.541734647471458,0.302245958941057,0.175287790130824,0.558683776296675,0.509672859450802,0.721244059735909
0.5915,-1.7402,?,51.2649,?,?,1.9677,13.4,-0.237,17.38,9,?,8.192,0.173641,'yes','no','106709',0.0334039360750467,0.165969166439027,0.734256679192185,0.283297107322142,0.0532687886152416,0.225574918789789,0.900198388844728,0.377705785445869,0.84043124015443,0.998828359181061,0.249485875014216,0.679749148897827,0.272936596767977,0.771769420709461,0.368439772864804,0.86145277111791,0.991316728526726,0.902877000393346,0.253267633728683,0.717977504013106,0.804510562913492,0.351650927215815,0.0607265084981918,0.421854423824698,0.110737493028864,0.0161437937058508,0.828609785297886,0.749115696409717,0.654909072211012,0.714686445891857,0.848579788813367,0.651281923055649
0.937,-1.6966,?,142.501,2.2459e-06,?,2.0345,43.5,?,5.92,19.85,927,1.024,0.0578667,'yes','yes','229185',0.751961221219972,0.926546680508181,0.702118885004893,0.631405830616131,0.913017607992515,0.916773785836995,0.340686918236315,0.858497690176591,0.539399990113452,0.781315422384068,0.0978579062502831,0.927571348613128,0.720603647176176,0.48380332137458,0.492330621927977,0.917381663341075,0.986121826572344,0.65693850023672,0.0152566309552640,0.318158744368702,0.97487592883408,0.621036669006571,0.510835928842425,0.734703592723235,0.134229640942067,0.788221518043429,0.0146201825700700,0.791536248056218,0.352605390362442,0.765591166215017,0.478519641328603,0.849112042225897
2.68,?,-2.171,20.5322,?,1.87e-05,2.1018,6.4,?,39.9,6.78,345,4.096,0.116809,'yes','yes','213486',0.393003163160756,0.835591851267964,0.86922324122861,0.228173807030544,0.412721520056948,0.363854212453589,0.110979229211807,0.635315493447706,0.835825534071773,0.836836133850738,0.155518552521244,0.86605137726292,0.335417383583263,0.603307142155245,0.141981999389827,0.516582772834226,0.957069307100028,0.0949698314070702,0.764430184615776,0.777433055918664,0.175223293947056,0.0481007799971849,0.128510576440021,0.73411110509187,0.79928810801357,0.737140029203147,0.463425219524652,0.441764843650162,0.907097479328513,0.199867522809654,0.968758165603504,0.366146608721465
3.78,-0.3394,?,?,6.0501e-07,0.0001163,2.0816,16.4,?,18.54,7.96,363,3.072,0.134062,'yes','yes','213630',0.942902035545558,0.407616793643683,0.303124223835766,0.993791747838259,0.370622117538005,0.715850491076708,0.543610888300464,0.751566133461893,0.985931375296786,0.0774294820148498,0.408641301561147,0.0243094160687178,0.486018956638873,0.375677831238136,0.945005039218813,0.277596045518294,0.896839645691216,0.588613362750039,0.819452764466405,0.304332482395694,0.685128978919238,0.287413079990074,0.422289346344769,0.329583462560549,0.316688201390207,0.84206466958858,0.490076374495402,0.459027357865125,0.983309214934707,0.312869981629774,0.460335153155029,0.459532951237634
3.375,-1.8856,?,?,2.1505e-06,5.13e-05,2.2281,12.4,0.192,90.24,7.12,1011,64,0.213445,'no','yes','346386',0.462246151873842,0.291611668420956,0.524744307389483,0.289545447332785,0.982045428594574,0.311868455028161,0.339048229157925,0.153311625123024,0.311001810478047,0.889871086692438,0.402933666016906,0.697452424326912,0.0465798121877015,0.6087642358616,0.84030595724471,0.847503283061087,0.444607059238479,0.375184478238225,0.934039163170382,0.127628803253174,0.80248894286342,0.328596520936117,0.260951283620670,0.894498464651406,0.0574391651898623,0.677681943401694,0.952965909382328,0.887969401432201,0.973293936345726,0.230006283381954,0.0593801983632147,0.483775777975097
0.836,-1.4067,?,122.638,4.4072e-06,7.481e-05,2.0303,48.1,0.23,51,10.03,201,0.512,0.128738,'yes','yes','271019',0.468200686853379,0.84476461308077,0.54397464194335,0.780179586960003,0.558251223526895,0.634394470369443,0.0632782760076225,0.525834685657173,0.37427042494528,0.077305410290137,0.564825667068362,0.27560091833584,0.0472550885751843,0.981590286828578,0.598364045843482,0.0405455504078418,0.624203118961304,0.132359833456576,0.936222372343764,0.528896448900923,0.8068689473439,0.31546679395251,0.672445991076529,0.524708609795198,0.435772026423365,0.375974058872089,0.829463774105534,0.719941529678181,0.436498895054683,0.0464030953589827,0.606054809642956,0.897476551588625
3.355,-1.9393,?,?,3.2846e-06,?,?,22.6,?,42,10.83,1510,64,0.118595,'no','no','252593',0.939812359865755,0.147379952250049,0.0866436562500894,0.612781634554267,0.725326355081052,0.0876373331993818,0.569517412921414,0.475649059284478,0.606838792795315,0.92698108847253,0.216288509545848,0.642068676417693,0.816880806116387,0.1135111853946,0.978839915944263,0.100306110922247,0.147564123617485,0.583240646403283,0.285193328978494,0.794490561587736,0.172785629751161,0.776025027269498,0.0291719138622284,0.843742270953953,0.222142123617232,0.872124240966514,0.216093962080777,0.446683539543301,0.904805378988385,0.627040148247033,0.485821890411898,0.621499763801694
3.626,-1.1777,?,192.945,7.4479e-06,3.033e-05,1.5239,26.8,-0.002,330.66,?,?,?,0.115814,?,'yes','285654',0.792960370657966,0.222420948557556,0.841706928331405,0.177140613319352,0.603889484191313,0.106185219017789,0.557838766137138,0.591995927505195,0.469501127721742,0.100517173763365,0.201074703596532,0.617792996112257,0.548654982354492,0.301685286220163,0.588117786217481,0.944944676943123,0.836546286940575,0.605455683777109,0.744623373728245,0.189734034007415,0.670686703873798,0.251733209704980,0.115063260309398,0.051114214817062,0.15544938785024,0.133147471118718,0.281912387581542,0.27462461264804,0.860894323326647,0.41152162454091,0.388060733210295,0.266594250453636
2.641,-1.7522,?,90.0227,2.7375e-06,3.994e-05,2.2039,36.6,?,43.89,17.85,4514,80,0.153451,'no','yes','302888',0.646033230936155,0.106388352112845,0.452333207940683,0.427815475268289,0.671619844855741,0.338736220728606,0.852751001249999,0.406412370735779,0.633570190751925,0.788357954937965,0.694835234899074,0.763729715021327,0.0371947220992297,0.832695243880153,0.494273555697873,0.51094118016772,0.216425999999046,0.471675039501861,0.224524646764621,0.761891841655597,0.340163956163451,0.461432448821142,0.387640592409298,0.593769714701921,0.296255465829745,0.68487012386322,0.725936783710495,0.858632508432493,0.159806045005098,0.0608362564817071,0.390179060166702,0.744631469016895
