@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no ','yes'}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@data
0.5915,'no ',0,0.00555691192857921,0.747395593672991,0.363773121731356,0.842137985629961,0.351487039355561,0.332793592242524,0.0692746788263321,0.595329706324264,0.301126591628417,0.532269586343318,0.565343822352588,0.784746871097013,0.334809767082334,0.571150743635371,0.104133129119873,0.665017692837864,0.674966959748417,0.484485257184133,0.431882863631472,0.376065043732524,0.0386749494355172,0.331514205550775,0.625576776918024,0.0266178459860384,0.854545929003507,0.543507844209671,0.674447195138782,0.593601628672332,0.783870655111969,0.536354270763695
0.937,'yes',0,0.156727943802252,0.114269306650385,0.167804818367586,0.55475354893133,0.325516440905631,0.376661466667429,0.782492122612894,0.317320371977985,0.165642241481692,0.390204465482384,0.22615122445859,0.774937820620835,0.808393203420565,0.194640955654904,0.105287121608853,0.275165840052068,0.94626523181796,0.302187270950526,0.872682954184711,0.0618196551222354,0.274883656064048,0.630283033940941,0.815578832291067,0.393800991820171,0.722780240699649,0.789868130814284,0.631737739080563,0.416298587806523,0.226859590969980,0.09340487443842
2.68,'yes',0,0.634477846557274,0.272168582072482,0.319861605763435,0.427082101348788,0.162242177641019,0.208734358428046,0.0396006810478866,0.526025402592495,0.233245943672955,0.125084843253717,0.856903575826436,0.396445650840178,0.539410475641489,0.067311443388462,0.237982223974541,0.592349874554202,0.544408199144527,0.586800074437633,0.99173562694341,0.339403965044767,0.299966649618,0.755335302092135,0.25350009300746,0.945584595901892,0.148072962416336,0.333068452775478,0.259312862996012,0.432877762475982,0.68602403998375,0.624821503413841
3.78,'yes',0,0.881333873607218,0.126362400595099,0.422371753724292,0.454838435165584,0.756512617925182,0.322377084987238,0.767099481076002,0.543006012914702,0.479548330185935,0.239852852188051,0.504041918553412,0.080841068411246,0.578776839654893,0.513502612011507,0.98082167422399,0.444534041918814,0.4010831261985,0.497658129315823,0.00218716822564602,0.19685097807087,0.78740388667211,0.0152949332259595,0.811753930523992,0.122798134572804,0.0456682906951755,0.552049182122573,0.684963682666421,0.717906331410632,0.504107762826607,0.137161320773885
3.375,'yes',0,0.394464631797746,0.189982565818354,0.0188219246920198,0.860008670017123,0.93198945838958,0.561053838580847,0.828575991326943,0.0895071378909051,0.951333771226928,0.146781113464385,0.647867887979373,0.456790671451017,0.897075693588704,0.723028076812625,0.52168220281601,0.332263753283769,0.981221586000174,0.664051966741681,0.209580031223595,0.183121283072978,0.0714981448836625,0.48190118628554,0.765995732974261,0.235333664342761,0.579138698522002,0.78653873829171,0.0497338343411684,0.688188907923177,0.0807300491724163,0.163542774040252
0.836,'yes',0,0.786118624731898,0.436213112436235,0.5935667315498,0.769329080125317,0.359847320942208,0.854931126348674,0.586192439310253,0.361806456698105,0.600248701870441,0.118256805930287,0.276325122686103,0.318255827995017,0.486838322831318,0.0303572944831103,0.0256046731956303,0.231060351012275,0.411125134211034,0.8499147715047,0.664505990222096,0.709647397976369,0.818820367800072,0.967443892499432,0.900270441314206,0.294649041490629,0.690230561420321,0.492482580477372,0.802311304025352,0.0718626093585044,0.153145137941465,0.290291310288012
3.355,'no ',0,0.584215440787375,0.560153436614200,0.481020417297259,0.564577854936942,0.184875924373046,0.250053006457165,0.238151562400162,0.729823721805587,0.656473681563511,0.388220721390098,0.630715471459553,0.626755457604304,0.264013168169186,0.133066370617598,0.579980472102761,0.295166444266215,0.391704950714484,0.903474721126258,0.0978347505442798,0.477613513357937,0.613179356325418,0.284411057829857,0.65066480753012,0.049374160123989,0.573295917827636,0.423331450903788,0.99646607763134,0.541736700804904,0.530545524554327,0.862201244337484
3.626,'yes',0,0.820151262683794,0.719709645956755,0.126328422920778,0.739103347295895,0.163625239860266,0.429423527792096,0.711195203708485,0.383935467107221,0.698938521090895,0.964350859168917,0.864734766306356,0.33983420743607,0.497128784190863,0.545265002408996,0.453238036949188,0.533899645553902,0.519693383714184,0.281216901261359,0.571035340195522,0.819635379360989,0.345168464351445,0.459957075538114,0.670478110434487,0.462991518434137,0.625635750126094,0.245809465181082,0.549418402602896,0.119210775243118,0.645075931213796,0.111306737409905
2.641,'yes',0,0.873987229075283,0.613910339539871,0.294774146517739,0.130548542831093,0.0145217091776431,0.464096758281812,0.843937958357856,0.823861883953214,0.542044006520882,0.80217743688263,0.00802050973288715,0.416041503194720,0.230603335192427,0.747286715079099,0.459330724785104,0.388091132277623,0.575982377398759,0.627668718807399,0.478093572892249,0.157014658907428,0.516424752073362,0.277746635721996,0.74128716881387,0.470579863758758,0.270440914435312,0.0820386710111052,0.328800756717101,0.936236829031259,0.496731500839815,0.820050311274827
1.14,'yes',0,0.00887020560912788,0.520879621617496,0.782246174989268,0.884873105911538,0.252203417709097,0.351100192638114,0.763587177265435,0.286628388334066,0.231927987653762,0.594740659696981,0.464318236801773,0.869133475935087,0.09690299234353,0.248318657046184,0.209745393367484,0.149427482625470,0.63406795822084,0.934990818845108,0.651067771250382,0.599051119759679,0.221920265350491,0.906283493619412,0.101310156052932,0.267126175574958,0.163083215011284,0.469275795854628,0.855941489804536,0.78772066696547,0.639209169428796,0.501712592085823
1.949,'no ',0,0.201354995835572,0.513257250655442,0.461459770100191,0.620344824623317,0.552153116324916,0.573079527821392,0.923946323106065,0.236545465188101,0.563249519327655,0.671380360843614,0.822599712759256,0.252797519788146,0.439095467329025,0.0117317310068756,0.750768477795646,0.301325217355043,0.360148234991357,0.232098455075175,0.872995647834614,0.694640175905079,0.915732093853876,0.438201118260622,0.298441780265421,0.787227376597002,0.0716703722719103,0.0178989602718502,0.38413796457462,0.245155577082187,0.174969582818449,0.806444544577971
1.755,'no ',0,0.305339247919619,0.701718773227185,0.962002645246685,0.547654886497185,0.968295837752521,0.870166295208037,0.898270626552403,0.746789189986885,0.931833687704057,0.150245000608265,0.246014979900792,0.152213779743761,0.458249588264152,0.968714844435453,0.989337034756318,0.285090796416625,0.0677198045887053,0.917190899839625,0.63400808069855,0.535169374896213,0.630841512233019,0.604145787190646,0.651261282386258,0.888145253062248,0.155813772464171,0.578406541608274,0.297913093352690,0.654296434484422,0.467785990331322,0.0388630889356136
1.44,'yes',0,0.233001819811761,0.953749967738986,0.19952503987588,0.698702243389562,0.0456882156431675,0.201349204871804,0.446747489506379,0.631811251165345,0.744715805863962,0.625665870960802,0.693988655693829,0.842963458038867,0.307851469144225,0.634629510575905,0.887740039732307,0.614425071282312,0.510270617203787,0.730162823339924,0.681541811442003,0.0797969249542803,0.159261956578121,0.0936451035086066,0.693914135219529,0.217406865442172,0.772158527979627,0.0268251004163176,0.840893031097949,0.0190947111696005,0.715145740425214,0.059633054304868
1.416,'yes',0,0.831738024950027,0.239353893324733,0.863970847101882,0.863205023808405,0.288708905456588,0.160507053602487,0.40177866932936,0.465909701539204,0.204126946162432,0.605677651474252,0.668714268365875,0.353556382469833,0.945929360575974,0.0931988635566086,0.253402097849175,0.312391062034294,0.169980336213484,0.769769171252847,0.460499138804153,0.893585918005556,0.337675115792081,0.995541988871992,0.361269686138257,0.71351444767788,0.380902686854824,0.474783695535734,0.972255303058773,0.582611593184993,0.9749270377215,0.543737228028476
1.6398,'yes',0,0.935307956999168,0.534838701132685,0.0594685170799494,0.993112589698285,0.909805601229891,0.592321699019521,0.082030477002263,0.499369743047282,0.765895634423941,0.779096526326612,0.0978285723831505,0.121077677235007,0.0973467261064798,0.737369396025315,0.493351296288893,0.563529200619087,0.781018736073747,0.94973039161414,0.384292781352997,0.582419029204175,0.106516085332260,0.370081709697843,0.911968443309888,0.867554128635675,0.976386500056833,0.458508701762185,0.0889129706192762,0.673772021196783,0.692489551147446,0.81356123345904
3.036,'yes',0,0.598442200105637,0.524524636100978,0.0886895258445293,0.81985143525526,0.276772381504998,0.100779221393168,0.816878559766337,0.733525196556002,0.250025730347261,0.568029635120183,0.0666998461820185,0.549201535992324,0.154900636058301,0.558254657313228,0.291640987852588,0.399102691560984,0.528796979924664,0.630935056367889,0.950026975478977,0.353247742634267,0.533552776556462,0.736776605248451,0.227187840035185,0.0736006191000342,0.4564510777127,0.306727145100012,0.113926728256047,0.194501956226304,0.755847521591932,0.603253199718893
0.54,'yes',0,0.83112502261065,0.301445957273245,0.625838422449306,0.285765667213127,0.806159005267546,0.988071990665048,0.203539798269048,0.201360054779798,0.0592488320544362,0.00359848397783935,0.936722498619929,0.386658422416076,0.278577974066138,0.580085201421753,0.203579082386568,0.395059549482539,0.204415102256462,0.636031691683456,0.338763033971190,0.749956988263875,0.145318377995864,0.737791486084461,0.772586835315451,0.0335603943094611,0.438967673340812,0.214516900246963,0.573289627907798,0.330387508729473,0.890957235358655,0.360355113865808
3.038,'no ',0,0.966289142146707,0.866308647673577,0.242111126426607,0.381395531352609,0.920937075978145,0.822268535383046,0.871650490211323,0.0898542869836092,0.779903699411079,0.0495542462449521,0.349120445316657,0.82031528907828,0.985600970452651,0.977633394300938,0.560006086248904,0.431068795500323,0.230577389476821,0.748074892908335,0.114841477712616,0.136616135947406,0.398584384471178,0.961901422357187,0.209680074127391,0.85477121011354,0.283700717147440,0.51091146771796,0.512382886139676,0.617792393546551,0.570512579055503,0.425292508909479
2.352,'yes',0,0.0723412481602281,0.90402862103656,0.569837713846937,0.757794521516189,0.696939147310331,0.300504951970652,0.749086623778567,0.177195492200553,0.720475618727505,0.315065645147115,0.929607980651781,0.343783963238820,0.597106307512149,0.770986925344914,0.189197973348200,0.53029250795953,0.249302698066458,0.453417839948088,0.260761487064883,0.818276170175523,0.519596826052293,0.539421494817361,0.700049668550491,0.168199984123930,0.0572520087007433,0.396038814680651,0.573867070721462,0.978773982264102,0.42287049908191,0.855574575951323
4.9,'no ',0,0.799555505625904,0.183371388586238,0.0829503731802106,0.162400797009468,0.609417477389798,0.09836236666888,0.163638436468318,0.359660685062408,0.254155113827437,0.967026594094932,0.196855419548228,0.936777396360412,0.47799412580207,0.66825665673241,0.146748434985057,0.924357164185494,0.840528775937855,0.206743926508352,0.480409541167319,0.959535941015929,0.704047142527997,0.412217252422124,0.352921945974231,0.0869317075703293,0.728024003328755,0.955140162725002,0.241324129281566,0.173779538134113,0.358803843380883,0.388813748257235
2.71,'yes',0,0.502668212167919,0.456404466880485,0.361355747794732,0.527604514267296,0.550184234743938,0.125367907574400,0.851475106785074,0.655197163578123,0.291731717064977,0.608104000799358,0.681174816796556,0.997133495518938,0.387426130007952,0.553671072004363,0.97472377330996,0.556017096852884,0.655776181258261,0.560253539588302,0.0475088474340737,0.564331189030781,0.293954016175121,0.171589462552220,0.329231318552047,0.0921492928173393,0.717298832256347,0.029287462355569,0.403850501636043,0.479324035113677,0.551810193574056,0.112951069371775
0.82,'yes',0,0.446367796510458,0.492423055460677,0.822962766746059,0.762598242145032,0.0554072407539934,0.311544419964775,0.882538171950728,0.671234014211223,0.973275844473392,0.82508125482127,0.339383545797318,0.292492159409449,0.0267826642375439,0.922608263557777,0.412793335271999,0.870517454808578,0.201789359096438,0.420925378566608,0.0587899889796972,0.850317921955138,0.643083929317072,0.574149918043986,0.980905544245616,0.65528262895532,0.905103422235698,0.293209308525547,0.465913963038474,0.61591981886886,0.411450327374041,0.629455164540559
3.8479,'yes',0,0.714673621812835,0.558264130260795,0.78908391483128,0.457081584958360,0.738877958385274,0.763924395199865,0.426766369724646,0.107579174218699,0.0643043178133667,0.760451729176566,0.531702220672742,0.459262148709968,0.509752744110301,0.0798199519049376,0.437771205790341,0.565869377693161,0.494817982427776,0.471555717522278,0.647549733053893,0.835778907872736,0.392134184017777,0.268917675130069,0.528626502957195,0.0358156976290047,0.633087771944702,0.649144366616383,0.770208475412801,0.453835123451427,0.678494392661378,0.245834633009508
2.31,'yes',0,0.890670246211812,0.640692613786086,0.784880777122453,0.959089806303382,0.317931488156319,0.143158738035709,0.584959571016952,0.418687863275409,0.734385162824765,0.112967242253944,0.955133878393099,0.634659947827458,0.408681228291243,0.191122155636549,0.533559834817424,0.0199155730661005,0.453843830153346,0.222459665732458,0.655564830172807,0.659068948356435,0.386761308880523,0.644809702411294,0.712233167141676,0.0565298995934427,0.510872408514842,0.560591393150389,0.77212399803102,0.993306836811826,0.778685808414593,0.102450021076947
3.91,'no ',0,0.706373841734603,0.515767918899655,0.578738904558122,0.867815220495686,0.0122614544816315,0.949478543596342,0.468627495225519,0.204394664848223,0.965243713231757,0.997315067099407,0.741137166740373,0.628739789128304,0.669440948637202,0.421171263093129,0.541444070171565,0.472393057541922,0.93991663865745,0.815166717860848,0.240779206156731,0.694897037697956,0.604969715233892,0.782635391457006,0.583678599447012,0.317630421603099,0.853967251256108,0.908645669464022,0.622275841189548,0.0295693732332438,0.29946016240865,0.0757744912989438
3.44,'no ',0,0.269945116946474,0.832531083840877,0.994767223484814,0.701834842795506,0.341584430541843,0.00994697562418878,0.519934923155233,0.665387805784121,0.46586045762524,0.591783082811162,0.671356542035937,0.00849471939727664,0.70798299741,0.473227095324546,0.591508192010224,0.897010314743966,0.0630559413693845,0.615510806674138,0.301026545930654,0.967258014949039,0.0176176254171878,0.651481201639399,0.570468598278239,0.194811922498047,0.156534327659756,0.509143083356321,0.0310108622070402,0.757707222830504,0.269610470859334,0.767547558061779
0.0331,'yes',0,0.200861755991355,0.148033638019115,0.85462548956275,0.71038925088942,0.545233337208629,0.950278184609488,0.682115662842989,0.00985778635367751,0.944131267024204,0.131777625298128,0.7153756886255,0.101758491713554,0.242624094476923,0.284251988166943,0.654511727159843,0.42287013400346,0.102937261341140,0.159657117910683,0.847242676885799,0.331115139648318,0.303223762195557,0.798023229464889,0.667877953033894,0.299591281451285,0.457401955733076,0.164656002540141,0.947807939257473,0.0634049121290445,0.374263962032273,0.726748357759789
0.696,'yes',0,0.959244507132098,0.0576443683821708,0.921267952304333,0.151571439579129,0.665575160877779,0.726844575954601,0.799028943059966,0.838340596528724,0.918140599038452,0.755573766538873,0.928814649349079,0.545799533370882,0.572919761994854,0.318953936453909,0.513467284152284,0.94404780981131,0.790580128552392,0.907115724403411,0.0203216604422778,0.200749039882794,0.460274884477258,0.838727543363348,0.84092539199628,0.197430293541402,0.937212027143687,0.151434860890731,0.987750181695446,0.7338346329052,0.622771606547758,0.504383959574625
2.512,'yes',0,0.767857456114143,0.516320590628311,0.185652746818960,0.901508072158322,0.94529265142046,0.80141161964275,0.00409903307445347,0.0642377582844347,0.608190073631704,0.505917852278799,0.574767678976059,0.0750517917331308,0.406877167755738,0.953895275946707,0.937572121620178,0.147587765939534,0.199764735996723,0.00066877412609756,0.245206699473783,0.223849495640025,0.221164612565190,0.4190925701987,0.0769874069374055,0.828479893272743,0.714217430679128,0.253342871088535,0.124191178008914,0.850788689451292,0.0870158723555505,0.571999374544248
0.83,'yes',0,0.186470070388168,0.536091075278819,0.517397286370397,0.100223547080532,0.863238747930154,0.804350124439225,0.577819083351642,0.65116108302027,0.241793723544106,0.682675040327013,0.670985124772415,0.606496775755659,0.431133593199775,0.792921944521368,0.297142148017883,0.11748013086617,0.560408271150663,0.801290450617671,0.145572895882651,0.998869500355795,0.378513982286677,0.897346892859787,0.584638820262626,0.248574405675754,0.359397774096578,0.842672167578712,0.341747535159811,0.511484283953905,0.196562906261533,0.0265476757194847
1.165,'no ',0,0.233439704636112,0.45574609329924,0.979592283489183,0.196549348300323,0.438145599793643,0.411395609844476,0.784937928197905,0.830552690662444,0.230178941274062,0.937483295565471,0.559231254039332,0.253772962838411,0.7848267655354,0.720804787473753,0.194950904930010,0.172717564972118,0.38189168414101,0.915461563970894,0.553064128383994,0.845517703797668,0.372349563520402,0.93266176385805,0.282934161601588,0.993285595905036,0.626520313322544,0.91343943681568,0.816609833622351,0.0225435942411423,0.606582903303206,0.331793104298413
8.1,'no ',0,0.878044034121558,0.206271809525788,0.631529964739457,0.798318265471607,0.119383066426963,0.96057866816409,0.145411801058799,0.919052576646209,0.433683284325525,0.951648543355986,0.248253096593544,0.965070829261094,0.79703706339933,0.975749478442594,0.132483056746423,0.526043675141409,0.580160486744717,0.568613746669143,0.703719867626205,0.828590028686449,0.740754588274285,0.120827562408522,0.112803187454119,0.281338296132162,0.473157190717757,0.42883222643286,0.076926982961595,0.420259087579325,0.743510578991845,0.838750328635797
1.608,'yes',0,0.453705238411203,0.411768443649635,0.567186665255576,0.0729390389751643,0.84752578381449,0.116690992843360,0.451761903939769,0.43041635886766,0.806989012053236,0.721694049192593,0.39841135032475,0.456622516270727,0.46391829662025,0.0139695857651532,0.362244150601327,0.435517607023939,0.576115371426567,0.612342473352328,0.578241329174489,0.655735973035917,0.226080662105232,0.590897833462805,0.0127655945252627,0.0680986607912928,0.779297911329195,0.164954398293048,0.480352374957874,0.405163114890456,0.911274717655033,0.915513508021832
2.04,'yes',0,0.541583463083953,0.752914810320362,0.766665767179802,0.821088205091655,0.432852742029354,0.584904865827411,0.0632614276837558,0.519876873120666,0.650764062302187,0.472057687118649,0.847187783801928,0.0012445617467165,0.75417773029767,0.109788863454014,0.818097439128906,0.62907826481387,0.110830585006624,0.909653519047424,0.615851145004854,0.0194817930459976,0.793428645702079,0.55552138062194,0.52022165292874,0.303972806083038,0.63758641667664,0.158006312325597,0.983948230277747,0.798833130858839,0.0958465011790395,0.216119134565815
2.752,'yes',0,0.599622269393876,0.438360637286678,0.0331824359018356,0.952823447762057,0.456330767367035,0.553636197466403,0.250858747167513,0.927211778471246,0.41573634929955,0.887764709303156,0.878226690925658,0.448243871796876,0.815313208848238,0.0879691080190241,0.639542643213645,0.113378744572401,0.979424074525014,0.436920766253024,0.0938168563880026,0.99198015453294,0.723751745652407,0.956712935585529,0.188228802289814,0.0718997758813202,0.914598965551704,0.861001471290365,0.0433880304917693,0.910547552164644,0.996690606931224,0.361420975998044
1.092,'no ',0,0.905350299319252,0.490654992405325,0.897254191804677,0.0394285162910819,0.675659274449572,0.592264652950689,0.347750363405794,0.447257793042809,0.365744436625391,0.689240283332765,0.0154545207042247,0.880295402137563,0.397730845026672,0.619452902814373,0.116213298635557,0.467377026798204,0.447268113493919,0.829913459252566,0.805513530736789,0.274629936087877,0.209874662570655,0.0236229680012912,0.245725787710398,0.608686716994271,0.785781444748864,0.717791445553303,0.774996353778988,0.046403372194618,0.763389383908361,0.633371143601835
0.54,'yes',0,0.519380203913897,0.00925364228896797,0.305702695855871,0.786417034221813,0.972056000959128,0.413160681258887,0.732393716927618,0.62038964452222,0.516102588269860,0.312752543482929,0.384440575959161,0.481759641319513,0.354002423817292,0.0504754723515362,0.499945451738313,0.541842008708045,0.977427841862664,0.730127771850675,0.277272885898128,0.0107245552353561,0.781614517327398,0.222214433131739,0.841837832704186,0.302746976958588,0.122542662080377,0.81804770999588,0.666559534147382,0.256846725707874,0.308167787035927,0.247878896538168
1.71,'yes',0,0.788437615381554,0.905012818519026,0.937944927019998,0.636405672412366,0.0258283480070531,0.345091789029539,0.0986745650880039,0.363647860940546,0.449271056335419,0.501004813471809,0.742350924061611,0.501167163485661,0.807297268649563,0.0548155149444938,0.238569168839604,0.0811377356294543,0.0492480387911201,0.269878189079463,0.85442932904698,0.724625783972442,0.819789618020877,0.417956846766174,0.712460074108094,0.727085000602528,0.0894677436444908,0.674691757420078,0.177904645213857,0.936706940177828,0.634482868481427,0.211180228507146
2.9,'no ',0,0.510329701704904,0.225856259698048,0.553403991041705,0.0119705386459827,0.664412788115442,0.153615967836231,0.138205038849264,0.770847570849583,0.282554264646024,0.290949014946818,0.246850416297093,0.629468448925763,0.182424652623013,0.953889686148614,0.976533117471263,0.87133277230896,0.491895634215325,0.382566510699689,0.0545181259512901,0.870413777418435,0.915673731360584,0.081056657480076,0.780141020892188,0.308523603249341,0.598291869042441,0.891358274267986,0.236669740406796,0.212267383700237,0.88186855847016,0.616902407025918
5.3,'no ',0,0.348522594664246,0.891359351109713,0.226271951338276,0.728740123100579,0.457078664563596,0.840677574276924,0.888466904405504,0.810387693811208,0.759480307810009,0.981287938309833,0.603448298992589,0.549774369690567,0.141756470315158,0.551933841314167,0.94848389341496,0.411973346024752,0.195332961622626,0.112909946823493,0.585631905589253,0.322145002195612,0.334985069930553,0.256135782925412,0.885963419917971,0.50033967406489,0.111987871350721,0.753796235425398,0.157527500065044,0.645990886259824,0.574617831967771,0.409250659169629
0.937,'yes',0,0.459273555548862,0.196172855561599,0.257153217680752,0.493348992662504,0.98929007886909,0.930076682474464,0.119082015706226,0.820407619234174,0.0966531161684543,0.343079484067857,0.465026816120371,0.042643238324672,0.183729249518365,0.207917452789843,0.702328177634627,0.0216293719131500,0.85488182795234,0.50230396608822,0.47154403780587,0.334389950847253,0.742213517427444,0.480332218576223,0.890761245042086,0.106778077781200,0.970927488291636,0.444845862686634,0.627598948776722,0.306277292314917,0.479732830775902,0.355271904962137
1.95,'yes',0,0.0327371945604682,0.575396429281682,0.838195872725919,0.2656439547427,0.794426633045077,0.175001527648419,0.580151404254138,0.762677943333983,0.838372351136059,0.673065993003547,0.0468818452209234,0.281369491945952,0.356115973321721,0.280296137090772,0.31023589335382,0.957901125773787,0.337152670836076,0.867240279912949,0.334188803331926,0.741016880609095,0.495176872704178,0.810830665752292,0.945032254327089,0.44890824216418,0.671424807514995,0.278220852138475,0.525596564635634,0.0791989027056843,0.77009970904328,0.291934173321351
1.51,'yes',0,0.351364701986313,0.193673935951665,0.792999129276723,0.389424694469199,0.37816165946424,0.269309262977913,0.598353938898072,0.932669305009767,0.167325196322054,0.560568543151021,0.674436974339187,0.164613153086975,0.549102689838037,0.946598584530875,0.641377376159653,0.73885542107746,0.786638447316363,0.494117838563398,0.781695945654064,0.0987797130364925,0.125571963610128,0.52568597625941,0.279911806574091,0.196268722647801,0.103148723253980,0.189919081283733,0.0616169578861445,0.665873263031244,0.670416683657095,0.415117407450452
0.542,'yes',0,0.0998997439164668,0.717103290371597,0.228382739238441,0.0147403033915907,0.506092183757573,0.0792817065957934,0.913691876456141,0.278031290741637,0.450040927156806,0.890286053298041,0.285799761069939,0.890813717152923,0.246696259360760,0.360935188364238,0.305868502706289,0.82788035646081,0.955554502783343,0.94522158941254,0.133187162457034,0.372674451675266,0.400269387988374,0.394181207520887,0.47707632323727,0.859441957436502,0.460616180440411,0.50162739912048,0.102896658703685,0.684548291843385,0.836798744276166,0.444433613913134
0.544,'yes',0,0.465676972642541,0.561355161014944,0.943755734246224,0.69017373630777,0.823073646984994,0.111000208882615,0.97535841492936,0.360740864183754,0.404953461373225,0.955030675278977,0.99533041426912,0.694204321596771,0.58247902104631,0.465666647534817,0.416222619125620,0.716521881287917,0.811864921357483,0.230254930444062,0.759625621140003,0.568056542659178,0.640134211163968,0.858323038555682,0.800499256001785,0.255845436360687,0.777154894545674,0.75446744193323,0.970719095086679,0.183782122796401,0.251999463653192,0.842407558578998
0.92,'yes',0,0.690566192846745,0.341212390456349,0.710346957203001,0.0764830932021141,0.339706728933379,0.328971843235195,0.629152540350333,0.748631784925237,0.101635732455179,0.766573429573327,0.570304835215211,0.221393095795065,0.0211720103397965,0.285414123209193,0.916980488691479,0.139791031833738,0.663447638740763,0.217783499509096,0.862574119353667,0.105774926254526,0.0907030859962106,0.298456884454936,0.634151178877801,0.0948410064447671,0.00639476394280791,0.890064199222252,0.759715989697725,0.483471647370607,0.059372054412961,0.5080222398974
