@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no ','yes'}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@data
3.425,'yes',0,0.245684384834021,0.00223953812383115,0.628018043469638,0.896597097394988,0.631033512298018,0.0291980903130025,0.813451891299337,0.240884077502415,0.467519297497347,0.0249693721998483,0.592956326436251,0.234508178429678,0.86475333548151,0.230679047061130,0.334125199355185,0.273825103417039,0.552578029222786,0.187782243127003,0.927291787462309,0.273332630284131,0.630039600189775,0.520916380453855,0.321037458488718,0.508232693653554,0.416951595805585,0.738174684345722,0.995307583361864,0.8034125152044,0.116584707051516,0.731435019988567,0.462573641911149,0.148879094980657,0.757469228701666,0.593211063183844,0.165312549332157,0.0977492860984057,0.0730295244138688,0.480985283385962,0.649946707999334,0.107580558396876,0.0270671949256212,0.43623435148038,0.803195916116238,0.716290967538953,0.504180395277217,0.404620153130963,0.294455384369940,0.223985134158283,0.625806395430118,0.911793223349378
2.4266,'yes',0,0.532080978387967,0.447869366733357,0.536450763233006,0.0606361080426723,0.0225410936400294,0.771105585852638,0.336424000095576,0.992963202297688,0.102960616815835,0.199936121702194,0.136925345985219,0.452624530298635,0.0831871316768229,0.954892588080838,0.301469978410751,0.215254269307479,0.915494790533558,0.455157707212493,0.694359427550808,0.9495350420475,0.131663555977866,0.283907001838088,0.279379465617239,0.0750934202224016,0.605076565174386,0.334494488779455,0.250066905049607,0.396375189302489,0.304439469007775,0.640430299099535,0.354351414367557,0.607570430496708,0.899962375406176,0.422277224017307,0.685721877263859,0.072361558675766,0.733092811191455,0.622937642037868,0.705064924899489,0.629168319515884,0.392750933067873,0.164256486576051,0.8490468300879,0.808467399096116,0.290554171428084,0.819801395060495,0.327064501587301,0.417378564365208,0.97232876950875,0.676362929865718
0.383,'yes',0,0.347967841895297,0.575410528574139,0.214574234094471,0.689929571002722,0.0408662219997495,0.0876166892703623,0.784700451185927,0.84447707911022,0.259882708312944,0.253344260156155,0.799048110842705,0.61796563025564,0.417651967378333,0.664590898668393,0.717769792769104,0.946939129615203,0.603303076932207,0.393345893360674,0.29492015670985,0.792239859467372,0.821037196321413,0.260244845412672,0.103515913942829,0.349578652530909,0.817762363702059,0.690317818894982,0.359173811739311,0.168239833554253,0.228183374740183,0.719266489613801,0.994214786449447,0.763602940132841,0.152280059177428,0.167349431663752,0.716045696055517,0.305553640937433,0.996875010663643,0.642588473390788,0.711226785555482,0.171512763714418,0.888494269689545,0.624696772079915,0.95038998266682,0.549484811723232,0.997905891388655,0.282548615010455,0.419651145115495,0.184359028469771,0.318140014773235,0.86230919812806
0.617,'no ',0,0.916183346649632,0.442288473481312,0.329302130267024,0.855140616884455,0.0958417537622154,0.748503592330962,0.297415231820196,0.599967433372512,0.998670266475528,0.181224060710520,0.187475522048771,0.067670616786927,0.705455478280783,0.89707939280197,0.376577219925821,0.249537882395089,0.089674668153748,0.400218950584531,0.778732983861119,0.513059271732345,0.881020579719916,0.878184823552147,0.172961519332603,0.687375517562032,0.96133037097752,0.496452730381861,0.550111853750423,0.942527084611356,0.543332159984857,0.967420414788648,0.891725777415559,0.300056499894708,0.00934685836546123,0.150908858980983,0.112191058462486,0.71724142623134,0.949456740170717,0.0950567238032818,0.494810974225402,0.078750625718385,0.238442243076861,0.68292490253225,0.0424816119484603,0.549768013646826,0.844084789045155,0.99705411074683,0.87169278645888,0.462796870153397,0.558240690268576,0.404952297452837
2.198,'yes',0,0.535977129591629,0.0989563374314457,0.528203987283632,0.86971609806642,0.168130935402587,0.371873402968049,0.575677291257307,0.448829748202115,0.831092052860186,0.32230736897327,0.427254215348512,0.38182139955461,0.98092338978313,0.811938209924847,0.499818321550265,0.426960694836453,0.524034824222326,0.627528758952394,0.90880890400149,0.457396423211321,0.317766960477456,0.535494359210134,0.832466434920207,0.484876051545143,0.694554506801069,0.193372306413949,0.629116735653952,0.271925830049440,0.0997432582080364,0.177062178496271,0.354665250051767,0.963545551756397,0.480869060149416,0.260332623962313,0.519433366600424,0.00908763520419598,0.304908795747906,0.66301694046706,0.417954563861713,0.14857969712466,0.252971389563754,0.160321706207469,0.98563009663485,0.649970392230898,0.78857575613074,0.242504289839417,0.797636820236221,0.0543801779858768,0.334122395142913,0.157089623389766
1.23,'yes',0,0.416906944476068,0.428063347237185,0.113575467374176,0.162786938250065,0.169869688572362,0.0281426596920937,0.331089899176732,0.666547735687345,0.708901704987511,0.447122165933251,0.787719747982919,0.421284588053823,0.794397332007065,0.41720276651904,0.946252175606787,0.679952410981059,0.409649464534596,0.767257297877222,0.138436233857647,0.154426750494167,0.88716278038919,0.439122834941372,0.755832385737449,0.173650418175384,0.0448488465044647,0.57831409573555,0.362390679307282,0.739661160623655,0.778214034391567,0.453224320430309,0.942678997758776,0.109763125190511,0.551481236238033,0.825392179656774,0.829402396455407,0.880614972440526,0.233677951153368,0.921797879040241,0.601619628723711,0.960058473516256,0.65154849877581,0.0265571603085846,0.236855729017407,0.434512848732993,0.056411805562675,0.650423683458939,0.963700223946944,0.147337763803080,0.661204671720043,0.898120911093429
1.261,'yes',0,0.94958909181878,0.903595035895705,0.218795882305130,0.967755609191954,0.095930990530178,0.318737480789423,0.247585973702371,0.757698824163526,0.738364690449089,0.98529035388492,0.917168395360932,0.180844147922471,0.421323598828167,0.0664373028557748,0.845726825995371,0.919095081975684,0.737742779776454,0.225287225795910,0.231265329290181,0.227043483173475,0.358685197075829,0.453059911960736,0.616713865660131,0.0609270266722888,0.390665836399421,0.0841137261595577,0.78257411136292,0.789731161203235,0.82378749246709,0.364014255115762,0.79415881820023,0.204817395890132,0.104889844777063,0.897372380830348,0.0379938448313624,0.0729924668557942,0.568443795898929,0.406825111946091,0.185790862888098,0.591449900530279,0.00495950109325349,0.997433952055871,0.0847004794050008,0.222909258911386,0.506875372957438,0.00693557411432266,0.152288756100461,0.73249082104303,0.576715131988749,0.287760516861454
2.374,'yes',0,0.78825437859632,0.436787609010935,0.963640841888264,0.391458476660773,0.226462136721238,0.459228874417022,0.474244174081832,0.586847158847377,0.177799182012677,0.693946945946664,0.53911885432899,0.52270597522147,0.257716581225395,0.106571075972170,0.743255223613232,0.109733189921826,0.740837439196184,0.181288059568033,0.792813983978704,0.223324243444949,0.736889495281503,0.693027960136533,0.777189267799258,0.765049293637276,0.795410172780976,0.376776883844286,0.903532236581668,0.0293786562979221,0.353497294709086,0.45665750768967,0.74211809458211,0.554639539914206,0.698350315447897,0.234436146449298,0.448718153173104,0.286666351836175,0.323367713019252,0.402014515595511,0.318636731477454,0.482682718429714,0.802995590958744,0.996870589675382,0.469494848744944,0.431369572877884,0.183746766764671,0.0359649469610304,0.217179570812732,0.934933328302577,0.697897620499134,0.9702868105378
2.692,'yes',0,0.269161868840456,0.139036889886484,0.901920023141429,0.119099464965984,0.927830077242106,0.823494951473549,0.15332475095056,0.868815444177017,0.251020377036184,0.478626458439976,0.981350384885445,0.269102474674582,0.0457259407266974,0.727620901772752,0.827441070228815,0.376724291825667,0.730097532272339,0.874904074240476,0.00168392877094448,0.645753495860845,0.516722976462916,0.510698587633669,0.283517410047352,0.99820700683631,0.698191734729335,0.541328704450279,0.421761209145188,0.435809157323092,0.512687504291534,0.82811255264096,0.99398180958815,0.3468954754062,0.250589703675359,0.273902215063572,0.233575639082119,0.235194523585960,0.134369130246341,0.313497261609882,0.728857079287991,0.383898111991584,0.323644991498441,0.44066415540874,0.380018472205848,0.409585806075484,0.232092413818464,0.270661394344643,0.313692966010422,0.389877276029438,0.63261667243205,0.760980605147779
3.3,'no ',0,0.770299553638324,0.153227971633896,0.336464209714904,0.92967389896512,0.0584524678997695,0.151525021065027,0.0418056128546596,0.647442604182288,0.970574585720897,0.741989752277732,0.052302403608337,0.0725417316425592,0.674565443070605,0.368083690293133,0.495306360768154,0.463205656735227,0.306067280005664,0.59369954909198,0.425866742152721,0.342844342580065,0.615837042219937,0.677760318154469,0.406232632463798,0.766982477391139,0.057975854491815,0.504409676417708,0.392246928764507,0.32270484091714,0.268584645818919,0.477119055343792,0.0321714552119374,0.449792850296944,0.663773009320721,0.24188165855594,0.0617276185657829,0.0826610960066319,0.653580577112734,0.295084131881595,0.162172496318817,0.580768806161359,0.702680509537458,0.605147602269426,0.743786587147042,0.7555066277273,0.447734748013318,0.941694813081995,0.165262664202601,0.379823931260034,0.334578104782850,0.593857791274786
0.703,'yes',0,0.452755347127095,0.907673509325832,0.522504250984639,0.658701131120324,0.0687061224598438,0.26446257554926,0.89652613317594,0.857459400547668,0.936558838468045,0.356006912654266,0.545831470517442,0.0284862536936998,0.217260026372969,0.381105894688517,0.372092806734145,0.87471698783338,0.129053793381900,0.385529360733926,0.0950905228964984,0.770041413139552,0.499211454996839,0.993165424792096,0.0942257642745972,0.607675083680078,0.493597696069628,0.184209380764514,0.208995731547475,0.978239646181464,0.520084138726816,0.622624537441880,0.288268207572401,0.0943614321295172,0.27384649310261,0.861654264852405,0.808167780051008,0.330213425215334,0.474534030770883,0.318510045995936,0.139034423511475,0.978802253259346,0.125700168544427,0.872018187772483,0.886712323175743,0.928746332414448,0.427241875557229,0.0872026414144784,0.212169758975506,0.480578548740596,0.984834922710434,0.264670201810077
2.69,'yes',0,0.452319789677858,0.89676932990551,0.744365330319852,0.135054684476927,0.455244824057445,0.433419941924512,0.529303075280041,0.531971828313544,0.529741112841293,0.579296210547909,0.342210860457271,0.843744862591848,0.843024529051036,0.266723991371691,0.562978575238958,0.282954653259367,0.212860817322508,0.662447336129844,0.0869127926416695,0.14245405071415,0.218576241051778,0.0531253160443157,0.631268797442317,0.905808083480224,0.582494706148282,0.111015595030040,0.571829169522971,0.657216158695519,0.925112748984247,0.589804749470204,0.156798702431843,0.122276508482173,0.755546303000301,0.528428982710466,0.580587820382789,0.911526181502268,0.0334911479149014,0.624619380570948,0.235208288766444,0.0527570135891438,0.566146274330094,0.953862050781026,0.143661494366825,0.330953068798408,0.191599494311959,0.0699507244862616,0.596416068030521,0.582284309668466,0.707504786318168,0.38351610628888
6.29,'no ',0,0.766467190580443,0.823566078441218,0.0564507411327213,0.977292283205315,0.798117664409801,0.430002579465508,0.325202301377431,0.3236908481922,0.996746364748105,0.926407125080004,0.740969999926165,0.53108431934379,0.843329242663458,0.289694746490568,0.0223399752285331,0.0650752480141819,0.242677747504786,0.108998644864187,0.67096342286095,0.141370351891965,0.880639758193865,0.00196789228357375,0.754721223143861,0.959522419143468,0.0097660527098924,0.224135207710788,0.0846175358165056,0.863590800436214,0.22995109600015,0.397015127120540,0.541869251057506,0.489794811001047,0.113538511563092,0.987767093582079,0.153366199927405,0.83368652057834,0.898756397189572,0.748509748606011,0.692610822850838,0.899131627986208,0.537967816693708,0.919608839089051,0.266352386679500,0.62460169265978,0.255945567972958,0.122055897256359,0.520933884661645,0.554224210092798,0.260809117462486,0.215356508037075
3.35,'yes',0,0.8827231626492,0.148641632404178,0.895102047128603,0.428000102052465,0.537014328641817,0.415752154309303,0.832452531903982,0.151689068414271,0.755790506256744,0.987568804295734,0.540413767797872,0.196668725460768,0.47230705153197,0.745290010469034,0.254140990320593,0.751305144047365,0.372351218247786,0.597636421676725,0.563983992207795,0.348642978118733,0.269825229886919,0.163537065265700,0.213168594986200,0.585747309960425,0.0451958295889199,0.840190897230059,0.0351440801750869,0.175783704267815,0.987894812598825,0.909123921534047,0.173714639153332,0.950179576640949,0.347995020216331,0.253004866186529,0.818563382374123,0.182602289365605,0.199414200149477,0.879543012240902,0.92516759922728,0.0181270088069141,0.561422649538144,0.280847786227241,0.0326806716620922,0.731544820358977,0.654797742143273,0.800537974340841,0.633922592038289,0.172144377604127,0.793217561440542,0.530887282453477
1.1,'yes',0,0.588192460825667,0.755031593842432,0.9717304201331,0.37025865749456,0.181767085799947,0.0474355700425804,0.361028515966609,0.59667148347944,0.597597174346447,0.301329810870811,0.253873925423250,0.183153296355158,0.0483437068760395,0.479991452768445,0.52282596216537,0.161463484400883,0.279588319128379,0.124935772502795,0.60946499556303,0.514401744585484,0.00949557754211128,0.181928448611870,0.293443034635857,0.113474996061996,0.242841181578115,0.734347194433212,0.271128651686013,0.395848934305832,0.607755149016157,0.364208878250793,0.472580429632217,0.937363040400669,0.258461053716019,0.332707806257531,0.660586105659604,0.113402578048408,0.550791825866327,0.402188125764951,0.863299376796931,0.91623023385182,0.0462833850178868,0.514612877508625,0.153458524728194,0.685114542488009,0.202880208613351,0.23681154102087,0.513747300952673,0.880449604941532,0.210621197475120,0.0347111246082932
2.433,'yes',0,0.371404147474095,0.173645638627931,0.569809873355553,0.59911323315464,0.267618684796616,0.66349559975788,0.794800684787333,0.57950412738137,0.0151076915208250,0.544278144836426,0.787734137615189,0.567042359849438,0.234033084008843,0.124240230070427,0.517259287182242,0.240174775710329,0.973471223842353,0.154288009740412,0.125705067766830,0.630641877884045,0.420707354089245,0.453463772078976,0.404913282487541,0.742486050585285,0.37741908011958,0.744600104633719,0.097636035643518,0.604840184561908,0.622829706873745,0.335159523878247,0.0651921252720058,0.933488794136792,0.449625211767852,0.135267636273056,0.600236930884421,0.71812599641271,0.548367727315053,0.737882151966915,0.83052232582122,0.365453045815229,0.364310071337968,0.0234372308477759,0.100119904149324,0.859780572587624,0.678500554291531,0.759525225963444,0.5021688840352,0.590881663374603,0.0242265183478594,0.344531788025051
0.606,'yes',0,0.232067068107426,0.0476566769648343,0.323485288303345,0.92814695648849,0.117759279673919,0.999750124989077,0.0422681071795523,0.249112036311999,0.527886451687664,0.210027504712343,0.822993088047951,0.369769918499514,0.229930061381310,0.127410145010799,0.953009096207097,0.996180332498625,0.189064137171954,0.334244271507487,0.248077656840906,0.152843744028360,0.687222079373896,0.215445826528594,0.83284385735169,0.0614409211557359,0.717414073646069,0.547622014768422,0.363641236210242,0.743572830222547,0.357977718580514,0.0243730554357171,0.115847064647824,0.0438714649062604,0.72525167092681,0.971303220838308,0.808082463685423,0.658659034408629,0.00200764322653413,0.892931070644408,0.590397889958695,0.686649885959923,0.253581579774618,0.915119896875694,0.329218104481697,0.916160501074046,0.877531051868573,0.359523627441376,0.0992591609247029,0.636665088590235,0.959031431470066,0.623464540811256
0.4428,'yes',0,0.0605140568222851,0.892665295861661,0.556908467086032,0.573299308307469,0.55318069877103,0.845739274751395,0.550405653659254,0.789028265047818,0.75418815924786,0.187689308775589,0.654463635990396,0.531828961567953,0.276330544613302,0.60233558434993,0.522893542889506,0.109357856679708,0.564408019185066,0.0598897109739482,0.744608069537207,0.908990415278822,0.623597976751626,0.0537759074941278,0.878547387663275,0.557897581951693,0.252531627425924,0.83436321374029,0.212176701752469,0.556736905127764,0.371103971265256,0.941499883076176,0.287516370415688,0.24706073384732,0.814476065104827,0.865101147675887,0.00198127515614033,0.738263825653121,0.0396658962126821,0.154222405282781,0.89158255327493,0.553391273366287,0.80140532553196,0.125439012423158,0.772920883027837,0.665474171517417,0.634370010113344,0.750001602806151,0.73986993636936,0.201414308743551,0.367089854087681,0.110950743313879
1.545,'yes',0,0.484085301868618,0.168246040819213,0.919059467501938,0.364144360413775,0.814675482921302,0.04423380154185,0.919856664957479,0.0718824754003435,0.178392133675516,0.949983290629461,0.815708310110494,0.49952414422296,0.756531621562317,0.501498881960288,0.867054717382416,0.107554503018036,0.800151597941294,0.435802375664935,0.298186888452619,0.788760322378948,0.0330625774804503,0.785314416047186,0.7608491841238,0.344941106624901,0.3575793299824,0.258454340510070,0.943930998444557,0.139659928390756,0.819279373856261,0.312484924448654,0.598755287704989,0.120926008559763,0.0449064231943339,0.146448294864967,0.74279424152337,0.281448214780539,0.66187771037221,0.0532153812237084,0.0682941330596805,0.922623208723962,0.168808486079797,0.056747539434582,0.798592831706628,0.196747651090845,0.599731042282656,0.456161858979613,0.350487974472344,0.955505094956607,0.411438596667722,0.274326061364263
0.783,'no ',0,0.827426960458979,0.426958655240014,0.781138430116698,0.709132339339703,0.42366838734597,0.800883041229099,0.851084700319916,0.912158481776714,0.750219593057409,0.187132549006492,0.368946978356689,0.048225425882265,0.64018721273169,0.527710828231648,0.747392443940043,0.506207717349753,0.239137298427522,0.578136663185433,0.224810998188332,0.49085413175635,0.432437904644758,0.411617318168283,0.84801408671774,0.241429843939841,0.0555787612684071,0.892243427224457,0.690019364468753,0.767486523836851,0.594722212059423,0.653128191595897,0.0595545887481421,0.148963552201167,0.326062117936090,0.871335041243583,0.110044307773933,0.348317880183458,0.651379413437098,0.851948751369491,0.350018936675042,0.651415058877319,0.956917001400143,0.254868964431807,0.539068038575351,0.0143591810483485,0.768528443062678,0.00869707250967622,0.616210493259132,0.166006277548149,0.91995712206699,0.588225349783897
4.045,'yes',0,0.334287202917039,0.742270669899881,0.526787069858983,0.475024780491367,0.163742280099541,0.353999680606648,0.507859443547204,0.317613536259159,0.96563941030763,0.939820119645447,0.234531688969582,0.173629431985319,0.927588655613363,0.526135515188798,0.864941764855757,0.203978299628943,0.376194914337248,0.267628661822528,0.0823162531014532,0.21535528707318,0.143308723112568,0.996760142035782,0.227889389265329,0.894992800662294,0.278345032362267,0.404770170571283,0.796973072458059,0.806197689147666,0.0144815267995,0.0306020968127996,0.0741833520587534,0.799633860355243,0.181143913650885,0.74576929025352,0.778860576683655,0.97728517302312,0.675353417405859,0.167704183142632,0.845410098554567,0.870510941604152,0.990284101106226,0.562630145810544,0.655660984339193,0.78008340462111,0.792334791272879,0.615625017788261,0.514269663253799,0.665763853816316,0.774418121669441,0.177335433196276
0.947,'no ',0,0.320835646241903,0.212807352188975,0.609360877191648,0.66284987796098,0.781845329795033,0.181622963165864,0.831819304032251,0.949528394266963,0.368643894325942,0.78863612562418,0.971298957476392,0.113714459585026,0.84176457975991,0.677880122791976,0.87542660254985,0.581649077357724,0.441505226073787,0.437900699907914,0.698612338164821,0.916282339021564,0.310806191526353,0.110624560154974,0.502907104091719,0.605769424932078,0.136368132196367,0.0992934317328036,0.0586853965651244,0.91735431109555,0.67711189086549,0.0139875574968755,0.258774150861427,0.970025394810364,0.255934326676652,0.594034707173705,0.46678618574515,0.803590389201418,0.481770337326452,0.28211625572294,0.134043126134202,0.438407419249415,0.560948490165174,0.844271804206073,0.0479203425347805,0.594644289696589,0.5140236238949,0.266784235602245,0.254207718186080,0.64436208200641,0.487892801174894,0.71616009506397
3.221,'yes',0,0.685568650485948,0.400074848439544,0.707078665029258,0.131624445086345,0.425481860293075,0.242590431589633,0.665921411477029,0.632811724441126,0.498311307281256,0.885251443134621,0.763182733440772,0.905502744484693,0.699366039363667,0.825662116985768,0.123342644423246,0.757431939477101,0.99845310067758,0.0352798525709659,0.224093315657228,0.605867727193981,0.498248026473448,0.808563909493387,0.371874741278589,0.933701200876385,0.695760906673968,0.486060112481937,0.912570908432826,0.929359405767173,0.858851295663044,0.937362980563194,0.216242812573910,0.130184240406379,0.0121148393955082,0.885515199508518,0.67168730031699,0.250013920944184,0.0617849437985569,0.440769403474405,0.69960853131488,0.496921845246106,0.498210313497111,0.693462778581306,0.097694956464693,0.86575364600867,0.253063902026042,0.0144423835445195,0.943359953351319,0.110150764230639,0.560344885103405,0.282262858469039
2.6147,'yes',0,0.260048663476482,0.918481200933456,0.416796199744567,0.273584163980559,0.742607914377004,0.383801815565675,0.92937726387754,0.0459525790065527,0.804797404911369,0.416243598796427,0.0580925263930112,0.381659088190645,0.701232929946855,0.259788532508537,0.513589135138318,0.947123592952266,0.351949348812923,0.0643956379499286,0.545279734069481,0.324456706410274,0.123165697325021,0.579431535908952,0.370405049296096,0.761792310746387,0.0171679456252605,0.109539912315086,0.765513609629124,0.871166201075539,0.311060298699886,0.0716577349230647,0.910814776783809,0.0935414817649871,0.825171685311943,0.912976040737703,0.315399482613429,0.178040245780721,0.857873714296147,0.572954028612003,0.0080339233390987,0.144206559751183,0.144726937636733,0.571585868950933,0.964164626318961,0.662258541211486,0.68040010239929,0.734095534775406,0.45073284721002,0.369099894072860,0.0503854684066027,0.867254505865276
5.6,'no ',0,0.1343261632137,0.63174500130117,0.601213712478057,0.927005925448611,0.753452814882621,0.699260263470933,0.831886483589187,0.701989198802039,0.173507306491956,0.189560033613816,0.967663362855092,0.746958199888468,0.581438475288451,0.593998812837526,0.797054746188223,0.839628946734592,0.728479157434776,0.933956348104402,0.471078762086108,0.442639768123627,0.897841329220682,0.217852558009326,0.86619021766819,0.680055840639398,0.375192537205294,0.722114523407072,0.920931015862152,0.159998181974515,0.537882997654378,0.765054338611662,0.333674415946007,0.130414186045527,0.807448599487543,0.277592113940045,0.287523725070059,0.448476488236338,0.0563046145252883,0.099033499835059,0.124016631161794,0.966249921591952,0.766050130827352,0.429699204396456,0.963054085383192,0.893464007182047,0.107991612283513,0.0836439549457282,0.461428489303216,0.374271570937708,0.224289568141103,0.969582522520795
3.2,'no ',0,0.888714324682951,0.206237130565569,0.975140390917659,0.622695127036422,0.388276118319482,0.537342017283663,0.63733301544562,0.96409113588743,0.993546412792057,0.498002120759338,0.0227350855711848,0.0649862037971616,0.870373408310115,0.954532242147252,0.905585242435336,0.841818196000531,0.461655073333532,0.534135700436309,0.0384809977840632,0.441412324085832,0.752825272269547,0.677952680969611,0.0193005260080099,0.0892700015101582,0.257884373189881,0.948218665318564,0.617664725054055,0.96552505926229,0.878813703078777,0.898723825113848,0.72936354833655,0.317336248932406,0.22307389206253,0.244957325048745,0.489620296284556,0.114811930106953,0.0588199596386403,0.906167028937489,0.914058925583959,0.561769883381203,0.417979173362255,0.641853644279763,0.559541060589254,0.99687598575838,0.54143173317425,0.860871754353866,0.9729483674746,0.436128811445087,0.609976528678089,0.638085834449157
2.346,'yes',0,0.9376910708379,0.473027978325263,0.0930242959875613,0.394232270075008,0.762208258500323,0.285140612861142,0.160290633095428,0.471952972235158,0.63098393380642,0.876756532117724,0.702713465550914,0.413919204846025,0.0683186147361994,0.844144010683522,0.957524560857564,0.220132405171171,0.448543663835153,0.452116326196119,0.524476599413902,0.597039564978331,0.0914788802620023,0.362888258881867,0.684565072180703,0.736067400081083,0.835058061871678,0.85430681030266,0.58361160219647,0.828010676428676,0.690825961763039,0.0935150501318276,0.0576216347981244,0.341811971273273,0.969387928489596,0.0370858123060316,0.00218901922926307,0.209808292565867,0.355557510629296,0.598569058114663,0.788258427288383,0.355285016819835,0.181700541637838,0.459576303372160,0.561154873576015,0.368797816801816,0.681874379049987,0.592025843914598,0.727355256676674,0.36766114551574,0.203730011126027,0.475667292717844
0.08,'no ',0,0.695263864006847,0.638907106360421,0.909309902926907,0.40989688388072,0.492449514567852,0.990746533032507,0.128239801619202,0.611631963402033,0.515723693184555,0.75446986197494,0.477704648626968,0.470375869423151,0.694292570464313,0.204828962450847,0.650421277387068,0.159847325412557,0.259394499706104,0.79376725666225,0.111303420504555,0.138421784620732,0.624367822892964,0.370447608176619,0.279366319300607,0.603397782193497,0.293547535780817,0.511156087275594,0.711302547715604,0.428501239046454,0.632735169259831,0.695747258374467,0.0894440119154751,0.329250737093389,0.69599938695319,0.672531098825857,0.0773981884121895,0.0210300704929978,0.800985523266718,0.86674359953031,0.961620243731886,0.589991483604535,0.156878108857200,0.49612988694571,0.791023701196536,0.457698195008561,0.769145742524415,0.97514944570139,0.600307983113453,0.669268940575421,0.837920373072848,0.414243074599653
4.349,'no ',0,0.0324001624248922,0.263924908591434,0.0599134953226894,0.558402919210494,0.814525277120993,0.847939053084701,0.489169203676283,0.775218358961865,0.85972321452573,0.257445370545611,0.484000870957971,0.544018629239872,0.853672563098371,0.157461561262608,0.633164653088897,0.517856108490378,0.604468061123043,0.714745566481724,0.538082474842668,0.767370608402416,0.501754726516083,0.934954433701932,0.358263709116727,0.0101982709020376,0.361892009386793,0.807276458945125,0.772753658005968,0.805175389163196,0.98231107997708,0.49910004506819,0.956535305595025,0.250874655786902,0.195250021992251,0.279719853773713,0.315071265911683,0.738283077487722,0.726887471275404,0.388065083418041,0.204257357632741,0.0257766812574118,0.611763738328591,0.678673466434702,0.419850498903543,0.59829954104498,0.36526152677834,0.63012291234918,0.943094379035756,0.827906248159707,0.201939274789765,0.998817161424085
1.55,'yes',0,0.765073392307386,0.743901092326269,0.912085805321112,0.442543298006058,0.4949842072092,0.385714333504438,0.193563984241337,0.289030250860378,0.211233612848446,0.461338717723265,0.183553189039230,0.560914213536307,0.486163299763575,0.0626798982266337,0.134865381987765,0.182865241309628,0.26903648651205,0.0533941863104701,0.342126954812557,0.432693685870618,0.726535734720528,0.397775096818805,0.00506201619282365,0.103508277796209,0.327618699520826,0.940658745588735,0.0227968527469784,0.0750898644328117,0.371803344925866,0.880652187159285,0.229696493130177,0.743816168047488,0.803113259840757,0.357718446291983,0.277302360162139,0.503440228058025,0.85259230597876,0.78238265030086,0.714372594607994,0.0627658660523593,0.762777673313394,0.658838644158095,0.58423224161379,0.67604051460512,0.434700537472963,0.562691201455891,0.7203204552643,0.971429257653654,0.794909599935636,0.985108516877517
0.97,'yes',0,0.495815564179793,0.347819331567734,0.529688962735236,0.0213460356462747,0.566294401651248,0.991757864598185,0.494872805895284,0.594979910412803,0.374308380531147,0.458323277067393,0.864164054626599,0.318242129404098,0.108605418819934,0.0413534389808774,0.330899868160486,0.679379726061597,0.856867164839059,0.667774728033692,0.083678204100579,0.401232770411298,0.708247871836647,0.782908764434978,0.0142275898251683,0.968315795063972,0.914173814235255,0.54543623700738,0.94709541928023,0.73142792400904,0.667824370786548,0.895813777577132,0.161911637522280,0.827460398431867,0.688686036737636,0.583458105102181,0.766138087958097,0.812713489169255,0.298605501186103,0.737312572775409,0.820983887184411,0.74254733719863,0.806030100677162,0.0337671334855258,0.334578042849898,0.931470782030374,0.964996273862198,0.545600285055116,0.00324595184065402,0.619534447556362,0.222537435824051,0.681059866212308
1.605,'no ',0,0.300609530648217,0.895666337572038,0.146516958484426,0.38777205417864,0.263266160618514,0.363498490536585,0.72788589540869,0.833217338426039,0.134021221427247,0.862636571284384,0.571099372114986,0.198624575277790,0.865688004298136,0.303395348135382,0.999632708728313,0.398026100825518,0.79364559147507,0.413917911471799,0.346697102067992,0.0132662518881261,0.662190864561126,0.0535278404131532,0.222634864738211,0.727116122609004,0.124187984736636,0.255307281622663,0.455782355740666,0.0320330534595996,0.167273002676666,0.56502134934999,0.209168909816071,0.0354681126773357,0.925993736367673,0.922072055982426,0.717788128880784,0.254554462851956,0.676255752565339,0.711466738954186,0.336469435598701,0.288674425100908,0.551144343800843,0.788153289817274,0.31083472375758,0.207372477045283,0.0255500823259354,0.283583425218239,0.709524473873898,0.615558953722939,0.3465815638192,0.0352965020574629
