@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute B numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute FLX_PC_LATE numeric
@attribute GAM_PC numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_4 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'103780','106709','111063','111529','111622','113120','114753','117504','130088','131560','147478','148225','148646','148833','150314','151207','151905','152113','153514','154112','156467','163136','163170','163438','174738','176453','177408','177533','178750','179968','180455','180977','191157','192059','205851','207399','208169','209352','209755','211117','211957','213486','213630','213823','214805','217704','217805','219101','221755','228006','228316','228581','229185','231231','231362','232339','232683','238108','238174','239899','240766','252593','255445','259714','263361','271019','275087','276205','278693','278854','279592','280706','282003','282066','284856','285654','286809','287364','292934','293707','293795','294835','295670','296805','297114','299787','301981','302888','305288','306757','306778','308041','309010','309096','309111','310613','312047','313087','313116','313299','313417','316204','316534','317508','319016','319036','319584','323898','324561','324895','326115','330856','331093','332851','332931','334877','335105','336489','337914','338895','342121','346386','349510','350184','350311','352190','352648','353540','355083','357512','358422','359530','359711','359951','370791','370846','373172','373458','373674','374210','375246','377179','378559','412982','414592','416103','416135','419797','420398','421814','425151'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@data
2.641,-1.7522,?,90.0227,2.7375e-06,3.994e-05,2.2039,36.6,?,43.89,17.85,4514,80,0.153451,'no','yes','302888',0.178629651898518,0.0409743329510093,0.521834292681888,0.859556843759492,0.443769732490182,0.715459123719484,0.292628993047401,0.453877114225179,0.748284271219745,0.89457343192771,0.402377310208976,0.39842010801658,0.642554757650942,0.217495967168361,0.126703629503027,0.112897163955495,0.917067516362295,0.825801674509421,0.71563295647502,0.364300274755806,0.63810602389276,0.60250186920166,0.416774133918807,0.876496010925621,0.547343956306577,0.259895024821162,0.918214593082666,0.247106913011521,0.945214247563854,0.774490467039868,0.822120485827327,0.37236902769655,0.948226881679147,0.0541216577403247,0.284394642105326,0.59376060613431,0.179525293875486,0.472251508152112,0.654014809522778,0.979199018795043,0.348753176396713,0.714781323913485,0.354276601690799,0.811936663696542,0.604626051848754,0.892877572448924,0.476472021313384,0.0460503404028714,0.712930547073483,0.0150044213514775,0.607020105468109,0.193368425825611,0.84572420688346,0.469998500775546,0.332674829289317,0.831633312162012,0.644078288692981,0.564639904070646,0.385020476765931,0.870934441685677,0.774874844122678,0.304796703392640,0.910645937779918,0.186539916554466
1.14,-1.5712,?,56.7923,1.037e-06,0.001393,1.7782,10,-0.047,79.2,7.13,1485,64,0.204159,'no','yes','297114',0.944954508217052,0.404782959725708,0.376528433058411,0.403236513957381,0.409664917970076,0.701190355233848,0.758662248263136,0.684023082023486,0.851334498263896,0.391034923959523,0.666931654093787,0.976523526245728,0.0264248366001993,0.130229723174125,0.51975663844496,0.0200584901031107,0.95176497544162,0.342605587327853,0.726803799625486,0.627971571637318,0.743909013923258,0.339527336880565,0.749637198634446,0.921897379448637,0.146125735947862,0.755778676597401,0.821087170159444,0.423359064152464,0.86806566058658,0.504311411641538,0.55977706820704,0.266502896556631,0.181235380237922,0.342723631765693,0.376347970217466,0.352144331671298,0.801085189450532,0.651139141060412,0.354008821537718,0.104564307956025,0.785439061699435,0.856020225444809,0.504992690635845,0.573919688351452,0.477162597700953,0.973499031038955,0.853940211702138,0.852275653742254,0.0381233152002096,0.594088108977303,0.395730301970616,0.914622284006327,0.303675402887166,0.468196979258209,0.534930465510115,0.151042726589367,0.272747053066269,0.295509374001995,0.891554188681766,0.245684384834021,0.00223953812383115,0.628018043469638,0.896597097394988,0.631033512298018
1.949,?,-2.061,62.0052,4.3185e-06,0.0001808,2.0068,43.7,0.096,94.6,8,?,1.024,0.0927309,'yes','no','111063',0.462588741211221,0.162420548964292,0.866454121423885,0.207645225804299,0.50470825470984,0.954122281633317,0.805516980355605,0.0221580418292433,0.799830499570817,0.0357517034281045,0.737791374092922,0.0814567441120744,0.498203860828653,0.478262088028714,0.949499361217022,0.577275687362999,0.646156428381801,0.0448764206375927,0.432277341606095,0.889376616571099,0.785250294255093,0.313153221970424,0.238434823462740,0.57733445148915,0.735927548492327,0.377616056939587,0.813570771366358,0.373440543189645,0.774790997384116,0.447161700343713,0.950140305096284,0.497471324400976,0.784644428640604,0.420858466299251,0.75933147710748,0.352869332535192,0.76086457981728,0.706558868056163,0.117891310714185,0.157777844928205,0.180506185628474,0.244763580849394,0.85592614300549,0.0578172747045755,0.368750552181154,0.0612821113318205,0.799964220728725,0.454914681147784,0.328738064039499,0.140390078304335,0.685962821356952,0.941774656996131,0.072465501492843,0.434555516811088,0.850254747783765,0.776319465134293,0.623261441942304,0.389044815674424,0.446269290754572,0.532080978387967,0.447869366733357,0.536450763233006,0.0606361080426723,0.0225410936400294
1.755,-0.5261,?,36.0217,4.1091e-07,?,2.3217,14.8,?,43.56,9.39,238,1.024,0.0416163,'yes','no','420398',0.0490065377671272,0.206580097554252,0.0075910969171673,0.0128114568069577,0.502181562595069,0.996113899862394,0.866597700864077,0.0545888058841228,0.423561726463959,0.348324071615934,0.759458180284128,0.369488064432517,0.959501766134053,0.0932323124725372,0.0177507631015033,0.088060667971149,0.559647466056049,0.323649760568514,0.450976715888828,0.454038443276659,0.791088740341365,0.170322585152462,0.547652069944888,0.297018714249134,0.646087371045724,0.796064875088632,0.452096987515688,0.00957679003477097,0.129729183623567,0.631716643692926,0.250993555644527,0.0361364700365812,0.426419492112473,0.17158293700777,0.450104935793206,0.357648727949709,0.891026012133807,0.085249774158001,0.264686694601551,0.423140467144549,0.0346265125554055,0.50039054104127,0.561209694948047,0.855509270448238,0.796973668504506,0.534273065859452,0.434921267675236,0.543126363540068,0.414950066944584,0.304505961714312,0.217186594149098,0.0256390643771738,0.311905156355351,0.881050849333405,0.304860612610355,0.836473601870239,0.298930807271972,0.857803458115086,0.59615043271333,0.347967841895297,0.575410528574139,0.214574234094471,0.689929571002722,0.0408662219997495
1.44,-1.2172,?,50.8613,1.4075e-06,0.0001288,1.9554,49,?,30.96,9,?,0.512,0.0629064,'yes','yes','111529',0.764533487381414,0.394965956453234,0.0447390736080706,0.429384967312217,0.130138618871570,0.563942529959604,0.778659600764513,0.121410662773997,0.848945108009502,0.500696495175362,0.521286536473781,0.980678107123822,0.855658399639651,0.148258042987436,0.145239497534931,0.0707224940415472,0.821482027648017,0.949193907668814,0.557816808111966,0.0990842904429883,0.908368342090398,0.946348499506712,0.709377899533138,0.990262093720958,0.349182627862319,0.377057388890535,0.844110653502867,0.0324843425769359,0.899024692131206,0.398807906545699,0.854018435580656,0.263694304972887,0.804195345845073,0.500981646124274,0.093706667656079,0.937456146813929,0.333115512272343,0.790247645927593,0.111532635055482,0.082824100041762,0.182374885305762,0.229128154460341,0.724406244931743,0.813261916860938,0.972559581743553,0.834961291635409,0.960377898765728,0.229962292592973,0.654171098489314,0.00677691143937409,0.076973057584837,0.337839639978483,0.545134484535083,0.595444086007774,0.680834027240053,0.318619370227680,0.442103720968589,0.904475284740329,0.904682360123843,0.916183346649632,0.442288473481312,0.329302130267024,0.855140616884455,0.0958417537622154
1.416,-1.7242,?,55.7354,1.4522e-06,?,1.8681,16.1,-0.018,125.28,11.68,2763,64,0.258199,'no','yes','313116',0.658596854424104,0.153631318127736,0.917682812083513,0.448013045359403,0.911470676539466,0.0594097282737494,0.0696539031341672,0.0923501432407647,0.407523271627724,0.151037787785754,0.469836144242436,0.0204063628334552,0.615871609188616,0.41924107586965,0.685838060686365,0.519361957442015,0.235676411772147,0.260499215452000,0.523834002669901,0.384999892441556,0.35702081467025,0.280234461650252,0.878911016043276,0.0149671640247107,0.229207792552188,0.776691515929997,0.0737145750317723,0.0327446346636862,0.519204030744731,0.455696096876636,0.401879094773903,0.625169801525772,0.26075343368575,0.665426075691357,0.641480024904013,0.367269759764895,0.307989496504888,0.926920811878517,0.21022971207276,0.329386197496206,0.132462749956176,0.67777096061036,0.389383489033207,0.221918173134327,0.774429036071524,0.255178566090763,0.82327502546832,0.525564398150891,0.379258624510840,0.985272431978956,0.915912973927334,0.844172420911491,0.285757708130404,0.104193817591295,0.670721703907475,0.639443632680923,0.799994391622022,0.177238735137507,0.210679143900052,0.535977129591629,0.0989563374314457,0.528203987283632,0.86971609806642,0.168130935402587
1.6398,-1.1255,?,?,2.2323e-05,4.126e-05,1.7951,157.5,?,19.57,25.82,1604,1.024,0.0289854,'yes','yes','313299',0.30851552891545,0.223097693640739,0.141939436551183,0.907398961251602,0.478374761296436,0.250875890487805,0.608135243179277,0.0578155091498047,0.300985702546313,0.517619744176045,0.416463728062809,0.323633955791593,0.907406243029982,0.603729347232729,0.603215618757531,0.325468805152923,0.844108644407243,0.67710516997613,0.728833319386467,0.625166970770806,0.0764500610530376,0.378984808456153,0.582984394859523,0.615801815176383,0.5636725819204,0.0442716144025326,0.0831053333822638,0.0224742772988975,0.828759856522083,0.464214845327660,0.182543128728867,0.41395903006196,0.518370524281636,0.27453673328273,0.055489671882242,0.883541241521016,0.701026007533073,0.237961988197640,0.299557426245883,0.200147365685552,0.897763337474316,0.941325151827186,0.694476310396567,0.0202519381418824,0.784970763139427,0.867491744924337,0.55417784047313,0.205916131148115,0.95628956798464,0.756958368001506,0.00303819053806365,0.578694366617128,0.546752519905567,0.896986445877701,0.711629774654284,0.628261704696342,0.79062707000412,0.936804284574464,0.129136997740716,0.416906944476068,0.428063347237185,0.113575467374176,0.162786938250065,0.169869688572362
3.036,-1.1652,?,860.327,5.1189e-05,4.244e-05,2.1609,123,0.142,83.66,17.87,741,1.024,0.0282951,'yes','yes','313417',0.458382692188025,0.601025864481926,0.809885025024414,0.0214330235030502,0.298902118578553,0.520023212302476,0.373903451953083,0.589845680398867,0.164286836283281,0.890643820399418,0.470260907895863,0.849478870164603,0.200657048029825,0.861846542917192,0.67345685325563,0.99520452041179,0.30670647835359,0.365652711829171,0.135922645684332,0.515778977889568,0.988367373356596,0.544506776379421,0.957096711499617,0.44446781813167,0.0908188088797033,0.237941141007468,0.930447369115427,0.920016309479252,0.886538507184014,0.0954203209839761,0.0343479223083705,0.938511805143207,0.648962279083207,0.687792873941362,0.993562013143674,0.454574364935979,0.535126842092723,0.202043819474056,0.422221769578755,0.519549707183614,0.187685571843758,0.886004210682586,0.211747529916465,0.775018638232723,0.121422347379848,0.290549285011366,0.976907355710864,0.831218102248386,0.746608545538038,0.193269486073405,0.0159950230736285,0.445640641963109,0.121760449605063,0.23591959849,0.054359660949558,0.60168861434795,0.180512532591820,0.797446893295273,0.45669328304939,0.94958909181878,0.903595035895705,0.218795882305130,0.967755609191954,0.095930990530178
0.54,-1.2938,?,141.254,0.00014773,0.0001623,1.973,719.8,0.097,115.2,22.57,1097,1.024,0.0261202,'yes','yes','355083',0.96375760762021,0.469263276783749,0.550751007162035,0.559480238007382,0.858347705332562,0.891804461600259,0.286854749312624,0.696742276195437,0.907594322925434,0.577689120778814,0.47764897509478,0.765696642920375,0.294538417831063,0.79845674475655,0.00566158746369183,0.770001380704343,0.151951486477628,0.534264348912984,0.166791055817157,0.716469813603908,0.314906250918284,0.354108789004385,0.94373212242499,0.322073874529451,0.675411423435435,0.516390126897022,0.575738515937701,0.654984483029693,0.939972849795595,0.00773783889599144,0.875360474223271,0.83359626843594,0.128320486983284,0.73364503448829,0.44231636216864,0.810359976254404,0.363761509768665,0.777206889819354,0.626496651442721,0.430537208914757,0.0825659367255867,0.215855064569041,0.473104060860351,0.600942466175184,0.0645392420701683,0.814153166254982,0.489020384848118,0.729846245842054,0.846415462670848,0.121295602759346,0.730987509014085,0.171938206069171,0.0952159750740975,0.639355005230755,0.944562075193971,0.63875589123927,0.307699407916516,0.421317858155817,0.148636283120140,0.78825437859632,0.436787609010935,0.963640841888264,0.391458476660773,0.226462136721238
3.038,-1.3115,?,?,4.317e-06,9.483e-05,2.0491,42,?,275.59,17.95,6719,128,0.28528,'no','no','332851',0.106823844602332,0.225327517138794,0.906314268708229,0.14212480885908,0.340387880802155,0.439647132297978,0.524115388281643,0.143938565161079,0.591697364579886,0.573938677087426,0.188789340434596,0.248788582161069,0.206097543006763,0.737377019133419,0.979930515401065,0.624762550229207,0.480523738311604,0.360492406180128,0.432082457002252,0.458276338875294,0.720817120745778,0.0165717911440879,0.0585577888414264,0.522467437200248,0.970259400550276,0.814628176623955,0.477844514418393,0.533016806002706,0.287508795736358,0.770126476418227,0.330377386650071,0.650881794514135,0.853094815742224,0.183593700639904,0.149012092268094,0.880041832802817,0.477217451669276,0.887468467699364,0.73948740074411,0.913212588988245,0.443117496790364,0.547835250617936,0.499459105543792,0.224371248856187,0.152689267182723,0.829852296505123,0.430521242087707,0.242464136797935,0.401924331439659,0.498722560238093,0.887817919254303,0.391814516391605,0.127593564800918,0.799133183667436,0.709018419962376,0.995848008664325,0.634931591106579,0.43967062770389,0.171321542467922,0.269161868840456,0.139036889886484,0.901920023141429,0.119099464965984,0.927830077242106
2.352,-1.5259,?,82.2751,2.4964e-06,2.697e-05,2.0755,25.9,-0.003,47.7,10.23,491,3.072,0.208746,'yes','yes','255445',0.150784875499085,0.658629442565143,0.0685213971883059,0.226343916961923,0.533705746987835,0.59952249773778,0.446965109789744,0.49018859048374,0.257308733183891,0.55013068113476,0.312794293044135,0.862306799041107,0.630731735145673,0.270407864125445,0.577351410640404,0.218009431613609,0.0405410518869758,0.401013469556347,0.0683410372585058,0.134122874820605,0.644036893267184,0.307719850447029,0.692470201989636,0.78182557085529,0.783293121960014,0.183149955468252,0.308872407302260,0.53750759200193,0.578656553057954,0.340567974839360,0.892612229567021,0.345957950456068,0.252944282256067,0.439197798259556,0.0772966211661696,0.585251338081434,0.542871872428805,0.70285414531827,0.456762003945187,0.957798277260736,0.483090720139444,0.978563614888117,0.221534681273624,0.505817735567689,0.751800745725632,0.772586156148463,0.439571579219773,0.16931555676274,0.617585948202759,0.23775767092593,0.0121108111925423,0.117286292137578,0.781838968396187,0.0971843698062003,0.0571075552143157,0.631034454563633,0.643629379104823,0.222693840740249,0.0378787233494222,0.770299553638324,0.153227971633896,0.336464209714904,0.92967389896512,0.0584524678997695
4.9,-1.4133,?,?,4.3832e-06,?,2.1623,22.3,?,229.89,10.54,2188,64,0.308321,'no','no','209352',0.554073369596153,0.704918764298782,0.788383424980566,0.289518735138699,0.408411955460906,0.996181123657152,0.497841689037159,0.679258217103779,0.523196158464998,0.420128675876185,0.860873267520219,0.0436329680960625,0.431899808347225,0.193348406814039,0.777871664613485,0.414341270457953,0.971346956212074,0.383608523290604,0.929399916902184,0.489411037880927,0.6976963581983,0.995021362788975,0.553175266366452,0.757753306766972,0.655258149374276,0.472400945145637,0.458836927777156,0.136332360561937,0.464154509827495,0.228351508965716,0.924867207184434,0.948916459688917,0.373162444448099,0.258698734920472,0.0362347140908241,0.404818713432178,0.00535612250678241,0.502554823178798,0.587482794187963,0.171151837799698,0.649030467495322,0.660949284210801,0.687109035206959,0.774477963568643,0.0198465371504426,0.511207020143047,0.394074542913586,0.533856423571706,0.468924744054675,0.235082756960765,0.956846530316398,0.94929090118967,0.456836716970429,0.414253669558093,0.816512135090306,0.513060677563772,0.61266980227083,0.310800112085417,0.85355699248612,0.452755347127095,0.907673509325832,0.522504250984639,0.658701131120324,0.0687061224598438
2.71,-1.1771,?,36.882,6.5238e-07,4.765e-05,2.3996,17.2,?,51.03,11.07,1020,12.16,0.0872283,'yes','yes','358422',0.731858752667904,0.0313909954857081,0.711518573807552,0.882218204671517,0.0887674568220973,0.0417615510523319,0.748431037180126,0.392060566227883,0.314677561866120,0.196395166218281,0.422434168867767,0.833868087735027,0.203974586678669,0.519683021120727,0.993518630275503,0.0899901685770601,0.652141341241077,0.268373826518655,0.621871653012931,0.829962447984144,0.857299180002883,0.285355102270842,0.687422668328509,0.135491008870304,0.445904906606302,0.988241489278153,0.751249556895345,0.111306672217324,0.0449590585194528,0.271374753909186,0.223323244601488,0.835840846179053,0.0323487783316523,0.468638033606112,0.094157979823649,0.79282493935898,0.448276153532788,0.294942821841687,0.50548562919721,0.0665131190326065,0.0741232675500214,0.263062476180494,0.91617149952799,0.0131432684138417,0.55231793387793,0.397801062790677,0.437814823351800,0.214100495213643,0.0159743002150208,0.551621324615553,0.98946914775297,0.395485802553594,0.549090009415522,0.499543244019151,0.615554266609251,0.869583462364972,0.750675820745528,0.2911242316477,0.776691798819229,0.452319789677858,0.89676932990551,0.744365330319852,0.135054684476927,0.455244824057445
0.82,-1.004,?,?,3.337e-05,5.926e-05,1.8098,262.1,0.245,21.2,?,?,?,0.02026,?,'yes','278854',0.497283518780023,0.329610262066126,0.620881241746247,0.579326862003654,0.101402638247237,0.935737929074094,0.0783393720630556,0.869388797087595,0.953576958272606,0.114984256215394,0.861561603611335,0.394683574093506,0.139125042362139,0.823015169473365,0.707311680540442,0.440341208130121,0.84524366306141,0.790395418182015,0.94563272409141,0.922134859720245,0.464386736508459,0.00549527816474438,0.403035284485668,0.858666275860742,0.457390243653208,0.467557906638831,0.504843699047342,0.805491498438641,0.223017696524039,0.394285231363028,0.752856414066628,0.417038788320497,0.741650256328285,0.470505520934239,0.476094954879954,0.867838490987197,0.892064165091142,0.755295946961269,0.387726893182844,0.134228917770088,0.225392560474575,0.515545072732493,0.270632937317714,0.786567953880876,0.431019549490884,0.525501161580905,0.343473562970757,0.228574701352045,0.0964828140567988,0.519752205349505,0.124628437682986,0.118228047154844,0.998562186956406,0.73652899148874,0.872483551502228,0.321110946591944,0.123089125147089,0.188979184720665,0.169778535375372,0.766467190580443,0.823566078441218,0.0564507411327213,0.977292283205315,0.798117664409801
3.8479,-1.4333,?,129.472,3.342e-06,3.569e-05,1.9514,16,?,169.1,11.49,2138,64,0.218448,'no','yes','332931',0.265937414718792,0.105105954920873,0.446031836559996,0.00675542070530355,0.0202861309517175,0.079203832661733,0.929076799657196,0.778630041051656,0.133820523042232,0.583364870864898,0.986475754994899,0.0741027353797108,0.96539704571478,0.329928882652894,0.88926085154526,0.0814916982781142,0.354417835362256,0.220250587910414,0.433216087985784,0.429863051511347,0.48051453451626,0.142818735446781,0.283744198968634,0.806845674524084,0.0807227087207139,0.961814465932548,0.497246842132881,0.0489322510547936,0.53887467016466,0.806582961697131,0.740615736227483,0.610029129777104,0.62729848921299,0.762090780772269,0.617229480762035,0.7342646967154,0.0425552967935801,0.68864125222899,0.254460831172764,0.753241699188948,0.77303315512836,0.0988428096752614,0.111190944211558,0.0343510608654469,0.0521391017828137,0.831403912743554,0.40651636896655,0.223877075826749,0.699005114613101,0.99377701897174,0.57117731962353,0.236697571119294,0.512420593760908,0.55740424641408,0.929851294960827,0.399258093442768,0.192002987023443,0.162001379299909,0.162799461511895,0.8827231626492,0.148641632404178,0.895102047128603,0.428000102052465,0.537014328641817
2.31,?,-2.0015,31.0335,1.9941e-07,?,2.2968,8.6,?,3.55,8.48,2083,64,0.101626,'no','yes','278693',0.449654509779066,0.990696805529296,0.815527698257938,0.236934738699347,0.142575724748895,0.993604476563632,0.106501865433529,0.346524651860818,0.563273678068072,0.0303767793811858,0.906372975790873,0.617664667777717,0.44501455174759,0.922913072630763,0.522195641882718,0.913495542481542,0.268090370576829,0.0214366253931075,0.266243586549535,0.633982136845589,0.0728138161357492,0.931250437861308,0.770254264818504,0.394496084423736,0.369496112922207,0.979902022052556,0.743567313300446,0.881025746231899,0.421460940968245,0.249603372998536,0.68635013862513,0.0879061499144882,0.906233933754265,0.64979882654734,0.90941882203333,0.219928462989628,0.0381948784925044,0.223798355553299,0.200560987461358,0.126727435505018,0.95531563111581,0.526252145413309,0.999842842342332,0.875987983075902,0.862569992197677,0.296294191386551,0.247851244872436,0.461181947728619,0.499411554541439,0.674935500603169,0.787812161492184,0.094612404704094,0.00944599672220647,0.922372987028211,0.494814300676808,0.691800467437133,0.332655980717391,0.702766167931259,0.883695408934727,0.588192460825667,0.755031593842432,0.9717304201331,0.37025865749456,0.181767085799947
3.91,-1.4744,?,96.4822,1.4223e-05,0.0003059,2.1023,42.8,0.072,369.94,8.42,204,1.024,0.175267,'yes','no','180977',0.26349933212623,0.402916864957660,0.282544640125707,0.23608379997313,0.566576187498868,0.85828661522828,0.524180101463571,0.975106213707477,0.732916597509757,0.575054966611788,0.273560744477436,0.0778456316329539,0.125757737318054,0.0958481663838029,0.172418603207916,0.274408809607849,0.422160782152787,0.91912400862202,0.665863445959985,0.0664071126375347,0.404306989395991,0.997948065400124,0.778003526851535,0.906219260767102,0.0122157807927579,0.156144497217610,0.663958981633186,0.36888087191619,0.331777688115835,0.263235524296761,0.463151129661128,0.517239784356207,0.120853593340144,0.368988928617910,0.0692464327439666,0.382411787984893,0.964199973037466,0.546120907180011,0.608584095258266,0.808876380790025,0.377763249445707,0.364523685071617,0.385733707575127,0.898892007302493,0.26323032961227,0.423800811171532,0.332903567003086,0.819364321418107,0.310705729294568,0.503977866610512,0.769280420150608,0.753624972188845,0.745291018625721,0.581221419852227,0.906873939791694,0.975829429225996,0.190680595813319,0.324776817811653,0.644679769640788,0.371404147474095,0.173645638627931,0.569809873355553,0.59911323315464,0.267618684796616
3.44,-0.6588,?,144.268,?,?,2.1926,15.8,?,32.39,8.14,361,4.096,0.0719493,'yes','no','238174',0.198905034223571,0.624342038761824,0.201457253424451,0.863753070123494,0.791418557986617,0.522112523438409,0.052749102935195,0.84460588847287,0.858608828159049,0.201249453471974,0.8972120184917,0.194853901863098,0.778672435320914,0.662637705449015,0.602310759946704,0.668525353074074,0.741615909850225,0.594245098764077,0.702489748829976,0.688111668685451,0.345678447745740,0.415338541148230,0.7103731574025,0.628671148326248,0.39707590546459,0.431023513665423,0.697526124538854,0.105195916257799,0.810110485181212,0.75229963939637,0.0138557434547693,0.467934721847996,0.903969987062737,0.298175365198404,0.467251993017271,0.036718592280522,0.735778602072969,0.578798189060763,0.359519292833284,0.843171963002533,0.166446434566751,0.975529048591852,0.260901994537562,0.401608341373503,0.779028361430392,0.983745104633272,0.356205630581826,0.458864628570154,0.210548452101648,0.437027556356043,0.880380152724683,0.670392959844321,0.346041660523042,0.68993426579982,0.677839716430753,0.217837445903569,0.239496620837599,0.162633373169228,0.882216660538688,0.232067068107426,0.0476566769648343,0.323485288303345,0.92814695648849,0.117759279673919
0.0331,-0.8437,?,?,7.8535e-07,?,3.83,6.3,0.39,128,7.84,2111,80,0.271464,'no','yes','191157',0.988697214750573,0.575291860150173,0.997121231164783,0.743855685694143,0.894106139196083,0.942027253564447,0.589932971866801,0.133070809999481,0.301165809389204,0.593534779269248,0.521047604037449,0.135926833609119,0.227446603123099,0.971985060954466,0.974557957379147,0.396879522362724,0.809574212878942,0.498123551951721,0.533764906227589,0.273601900087669,0.747092468896881,0.984866253100336,0.765914893476292,0.81899821292609,0.633672893512994,0.965433492558077,0.357431252952665,0.554527700645849,0.331750011770055,0.119588072411716,0.717544858111069,0.859704203205183,0.838332202518359,0.0618134017568082,0.610756587004289,0.511662006611004,0.363612954271957,0.376366634620354,0.592364029958844,0.902169851120561,0.418734406121075,0.81407211208716,0.996430926024914,0.938306785188615,0.166006474290043,0.691422618925571,0.78564204997383,0.354672265471891,0.596585532417521,0.0925777573138475,0.550604511518031,0.0837589902803302,0.975638545118272,0.660306612262502,0.67382681183517,0.399223513435572,0.134631360881031,0.928205548552796,0.102981514297426,0.0605140568222851,0.892665295861661,0.556908467086032,0.573299308307469,0.55318069877103
0.696,-0.6803,?,?,1.2854e-06,?,1.6982,13.7,-0.079,113.16,10.01,1837,88,0.216866,'no','yes','359951',0.320862676948309,0.759826144203544,0.570129701169208,0.33136783959344,0.933906996622682,0.911996873095632,0.230608670506626,0.460780531400815,0.321500722318888,0.408807879779488,0.84308380051516,0.190011184895411,0.325324974954128,0.849656248930842,0.137972036842257,0.0773652612697333,0.642133433837444,0.966088481480256,0.0347027985844761,0.556154027348384,0.337789531331509,0.321471409639344,0.561871730023995,0.482882355572656,0.209099261788651,0.70487248338759,0.183917347807437,0.479341933038086,0.205241859424859,0.838700636057183,0.920011959504336,0.0883307792246342,0.771309453761205,0.468644723063335,0.507490259129554,0.0500484376680106,0.685141635593027,0.866514122113585,0.993141351500526,0.843553681392223,0.682313117664307,0.904663106193766,0.826611448079348,0.409465206554160,0.0389181291684508,0.902125794906169,0.583319891709834,0.931151813361794,0.927011152496561,0.792193767381832,0.163238641805947,0.588447005720809,0.991317019797862,0.438993791583925,0.556510705966502,0.217362522380427,0.430184438126162,0.995010569225997,0.49532791483216,0.484085301868618,0.168246040819213,0.919059467501938,0.364144360413775,0.814675482921302
2.512,-0.5208,?,?,7.8846e-06,9.472e-05,1.9029,24.4,?,19.38,9.79,241,4.096,0.0896585,'yes','yes','335105',0.583435324253514,0.923279297770932,0.0909686712548137,0.821047241101041,0.908680452033877,0.619414450367913,0.0313807786442339,0.521960721584037,0.757670449791476,0.722576888510957,0.952605524100363,0.47786890855059,0.645230013178661,0.829088989878073,0.330244728364050,0.52670319750905,0.797344693681225,0.950860107084736,0.726033848011866,0.218924174783751,0.54460604977794,0.350108450045809,0.585883513092995,0.565649911994115,0.448379891226068,0.0814369516447186,0.240076997084543,0.711478927405551,0.664623690303415,0.149775684345514,0.538683203980327,0.0753029503393918,0.702475202968344,0.425757309654728,0.135814187815413,0.470772915985435,0.949454169720411,0.0493674748577178,0.808303679339588,0.420596719719470,0.938192372675985,0.107062373077497,0.833944878308102,0.0917427437379956,0.435194860678166,0.138411271618679,0.274464627960697,0.461654590908438,0.900918446015567,0.550082466332242,0.882549793459475,0.90164082031697,0.0292208872269839,0.551349822897464,0.433980090776458,0.276554714888334,0.555885849753395,0.0399340982548892,0.74389395234175,0.827426960458979,0.426958655240014,0.781138430116698,0.709132339339703,0.42366838734597
